ticker,event_date,last_observed_session,event_type,entry_level,episode_start,weekly_rsi,adjusted_close
GOOGL,2021-07-23,2021-07-23,EXTREME_ESCALATION,80,2021-07-02,80.8555392273487,131.8459167
GOOGL,2021-09-10,2021-09-10,EXTREME_DECELERATION,80,2021-07-02,77.85265156760174,139.6377716
GOOGL,2021-10-01,2021-10-01,COOLING_EXIT,80,2021-07-02,65.41417758028521,135.342865
GOOGL,2025-09-05,2025-09-05,EXTREME_ENTRY,75,2025-09-05,77.39217682957933,234.3315277
GOOGL,2025-09-12,2025-09-12,EXTREME_PERSISTENCE,75,2025-09-05,78.83038265196615,240.3297729
GOOGL,2025-09-19,2025-09-19,EXTREME_ESCALATION,80,2025-09-05,81.72948505958209,254.22258
GOOGL,2025-10-03,2025-10-03,EXTREME_DECELERATION,80,2025-09-05,74.28307351384184,244.8708954
GOOGL,2025-10-10,2025-10-10,COOLING_EXIT,80,2025-09-05,67.64964570997284,236.108017
GOOGL,2025-10-31,2025-10-31,EXTREME_ENTRY,75,2025-10-31,78.87704100638533,280.6408997
GOOGL,2025-11-07,2025-11-07,EXTREME_PERSISTENCE,75,2025-10-31,77.2485981590056,278.2854919
GOOGL,2025-11-14,2025-11-14,EXTREME_DECELERATION,75,2025-10-31,75.52669382257376,275.8702087
GOOGL,2025-11-21,2025-11-21,EXTREME_ESCALATION,80,2025-10-31,80.11313011471374,299.0747986
GOOGL,2026-02-06,2026-02-06,COOLING_EXIT,80,2025-10-31,69.18881318339525,322.4402771
GOOGL,2026-05-08,2026-05-08,EXTREME_ENTRY,75,2026-05-08,75.33210031562945,400.56073
GOOGL,2026-05-22,2026-05-22,EXTREME_DECELERATION,75,2026-05-08,68.0351493516959,382.741394
GOOGL,2026-05-22,2026-05-22,COOLING_EXIT,75,2026-05-08,68.0351493516959,382.741394
GS,2013-02-01,2013-02-01,EXTREME_ENTRY,75,2013-02-01,76.31571112030242,116.3319473
GS,2013-02-08,2013-02-08,EXTREME_PERSISTENCE,75,2013-02-01,77.0706104111635,117.6513062
GS,2013-03-01,2013-03-01,EXTREME_DECELERATION,75,2013-02-01,72.37813506352519,117.2178574
GS,2013-03-22,2013-03-22,COOLING_EXIT,75,2013-02-01,62.8732487646089,114.1575546
GS,2016-11-11,2016-11-11,EXTREME_ENTRY,75,2016-11-11,76.95103037003027,166.6501923
GS,2016-11-18,2016-11-18,EXTREME_PERSISTENCE,75,2016-11-11,78.96540111612093,171.8880768
GS,2016-12-02,2016-12-02,EXTREME_ESCALATION,80,2016-11-11,82.694807726166,183.0850372
GS,2017-01-20,2017-01-20,EXTREME_DECELERATION,80,2016-11-11,70.10136238419169,190.3310394
GS,2017-03-17,2017-03-17,COOLING_EXIT,80,2016-11-11,66.68372847463712,200.4767761
GS,2020-01-17,2020-01-17,EXTREME_ENTRY,75,2020-01-17,75.06521627323875,214.2341461
GS,2020-01-24,2020-01-24,COOLING_EXIT,75,2020-01-17,66.77995873391563,207.7588654
GS,2021-01-08,2021-01-08,EXTREME_ENTRY,75,2021-01-08,78.67858469428131,255.1181488
GS,2021-01-15,2021-01-15,EXTREME_ESCALATION,80,2021-01-08,80.50337076523628,264.730835
GS,2021-01-15,2021-01-15,EXTREME_PERSISTENCE,80,2021-01-08,80.50337076523628,264.730835
GS,2021-01-29,2021-01-29,EXTREME_DECELERATION,80,2021-01-08,63.71732182264646,238.4873505
GS,2021-01-29,2021-01-29,COOLING_EXIT,80,2021-01-08,63.71732182264646,238.4873505
GS,2021-03-05,2021-03-05,EXTREME_ENTRY,75,2021-03-05,75.74773437746965,289.0446777
GS,2021-03-12,2021-03-12,EXTREME_PERSISTENCE,75,2021-03-05,79.1165627393928,307.9747314
GS,2021-03-26,2021-03-26,EXTREME_DECELERATION,75,2021-03-05,68.29371269076084,289.0624084
GS,2021-03-26,2021-03-26,COOLING_EXIT,75,2021-03-05,68.29371269076084,289.0624084
GS,2021-05-07,2021-05-07,EXTREME_ENTRY,75,2021-05-07,76.4682151726842,327.4698486
GS,2021-05-14,2021-05-14,EXTREME_PERSISTENCE,75,2021-05-07,75.27483878769343,325.5979919
GS,2021-05-21,2021-05-21,EXTREME_DECELERATION,75,2021-05-07,73.80622411177266,323.3818054
GS,2021-06-18,2021-06-18,COOLING_EXIT,75,2021-05-07,58.18273320636439,309.0325317
GS,2024-03-29,2024-03-28,EXTREME_ENTRY,75,2024-03-29,75.04911976329717,398.6231995
GS,2024-04-05,2024-04-05,COOLING_EXIT,75,2024-03-29,68.25937540177283,389.4423523
GS,2024-05-17,2024-05-17,EXTREME_ENTRY,75,2024-05-17,76.7390035514655,446.3694458
GS,2024-05-31,2024-05-31,EXTREME_DECELERATION,75,2024-05-17,72.2323957259753,438.3172302
GS,2024-06-14,2024-06-14,COOLING_EXIT,75,2024-05-17,66.54307278063621,428.6583557
GS,2024-07-19,2024-07-19,EXTREME_ENTRY,75,2024-07-19,75.98988952073542,465.5944214
GS,2024-07-26,2024-07-26,EXTREME_PERSISTENCE,75,2024-07-19,78.65795629713833,479.1322632
GS,2024-08-02,2024-08-02,COOLING_EXIT,75,2024-07-19,63.38513920420209,451.8742676
GS,2024-11-08,2024-11-08,EXTREME_ENTRY,75,2024-11-08,76.20704580945923,569.1116333
GS,2024-11-15,2024-11-15,EXTREME_PERSISTENCE,75,2024-11-08,76.70838375968734,573.2452393
GS,2024-12-13,2024-12-13,EXTREME_DECELERATION,75,2024-11-08,70.00603714446927,568.262146
GS,2024-12-20,2024-12-20,COOLING_EXIT,75,2024-11-08,62.81353135339548,549.4520874
GS,2025-09-19,2025-09-19,EXTREME_ENTRY,75,2025-09-19,75.61185938631816,793.3389282
GS,2025-10-03,2025-10-03,EXTREME_DECELERATION,75,2025-09-19,71.15688226966867,778.536499
GS,2025-10-10,2025-10-10,COOLING_EXIT,75,2025-09-19,64.13261828016908,753.2876587
GS,2025-12-12,2025-12-12,EXTREME_ENTRY,75,2025-12-12,75.70195339487614,879.4355469
GS,2025-12-19,2025-12-19,EXTREME_PERSISTENCE,75,2025-12-12,76.18945551171966,884.9024658
GS,2026-01-09,2026-01-09,EXTREME_ESCALATION,80,2025-12-12,80.08667923186103,929.9656982
GS,2026-01-23,2026-01-23,COOLING_EXIT,80,2025-12-12,69.7037704612622,910.0586548
GS,2026-06-12,2026-06-12,EXTREME_ENTRY,75,2026-06-12,75.33735357111289,1062.75
GS,2026-06-19,2026-06-18,EXTREME_PERSISTENCE,75,2026-06-12,77.7671625673672,1096.560059
GS,2026-06-26,2026-06-26,COOLING_EXIT,75,2026-06-12,62.640714568992635,1019.609985
HD,2012-09-14,2012-09-14,EXTREME_ENTRY,75,2012-09-14,75.65852531221003,43.23412323
HD,2012-09-21,2012-09-21,EXTREME_PERSISTENCE,75,2012-09-14,75.46150529284147,43.20503998
HD,2012-10-05,2012-10-05,EXTREME_ESCALATION,80,2012-09-14,80.83359817028605,45.95351028
HD,2012-10-12,2012-10-12,COOLING_EXIT,80,2012-09-14,65.65517967883473,43.30683136
HD,2013-05-17,2013-05-17,EXTREME_ENTRY,75,2013-05-17,75.55008382040118,56.4462738
HD,2013-05-24,2013-05-24,EXTREME_PERSISTENCE,75,2013-05-17,78.27124695047613,58.01055527
HD,2013-06-14,2013-06-14,COOLING_EXIT,75,2013-05-17,68.27949338186392,56.52675629
HD,2014-12-19,2014-12-19,EXTREME_ENTRY,75,2014-12-19,75.99588575961859,77.63784027
HD,2014-12-26,2014-12-26,EXTREME_PERSISTENCE,75,2014-12-19,78.01004077714214,79.02410889
HD,2015-02-13,2015-02-13,EXTREME_ESCALATION,80,2014-12-19,81.24861552961227,85.22413635
HD,2015-04-17,2015-04-17,COOLING_EXIT,80,2014-12-19,64.39027120945244,85.82344818
HD,2017-03-17,2017-03-17,EXTREME_ENTRY,75,2017-03-17,77.06241905926876,119.4366684
HD,2017-03-31,2017-03-31,EXTREME_DECELERATION,75,2017-03-17,69.13844271898517,117.2251663
HD,2017-03-31,2017-03-31,COOLING_EXIT,75,2017-03-17,69.13844271898517,117.2251663
HD,2017-04-28,2017-04-28,EXTREME_ENTRY,75,2017-04-28,77.0792248814162,124.6260834
HD,2017-05-05,2017-05-05,EXTREME_PERSISTENCE,75,2017-04-28,76.07684262283563,124.3306808
HD,2017-05-26,2017-05-26,EXTREME_DECELERATION,75,2017-04-28,71.19905481574219,123.6680145
HD,2017-06-09,2017-06-09,COOLING_EXIT,75,2017-04-28,65.9798036626461,122.8248825
HD,2017-12-01,2017-12-01,EXTREME_ENTRY,75,2017-12-01,75.76141123926172,146.4699402
HD,2017-12-08,2017-12-08,EXTREME_PERSISTENCE,75,2017-12-01,77.37906767044048,148.8972931
HD,2018-01-05,2018-01-05,EXTREME_ESCALATION,80,2017-12-01,80.94467399013067,156.276825
HD,2018-02-02,2018-02-02,COOLING_EXIT,80,2017-12-01,66.68581918530268,157.4701996
HD,2021-11-19,2021-11-19,EXTREME_ENTRY,75,2021-11-19,81.29220852266215,362.6999207
HD,2021-11-26,2021-11-26,EXTREME_PERSISTENCE,75,2021-11-19,77.14442870731845,357.3839111
HD,2021-12-17,2021-12-17,COOLING_EXIT,75,2021-11-19,63.54736309851361,345.7443542
HON,2013-03-08,2013-03-08,EXTREME_ENTRY,75,2013-03-08,79.08179487372749,52.81657791
HON,2013-03-15,2013-03-15,EXTREME_PERSISTENCE,75,2013-03-08,77.87319266010888,52.64460373
HON,2013-03-22,2013-03-22,EXTREME_ESCALATION,80,2013-03-08,80.220125295163,53.8843956
HON,2013-04-05,2013-04-05,COOLING_EXIT,80,2013-03-08,68.93195368605484,52.30062485
HON,2013-05-10,2013-05-10,EXTREME_ENTRY,75,2013-05-10,76.54776966335963,55.71182251
HON,2013-05-17,2013-05-17,EXTREME_ESCALATION,80,2013-05-10,80.84822950542966,58.16741943
HON,2013-05-17,2013-05-17,EXTREME_PERSISTENCE,80,2013-05-10,80.84822950542966,58.16741943
HON,2013-05-31,2013-05-31,EXTREME_DECELERATION,80,2013-05-10,71.1470233817041,56.51786041
HON,2013-06-14,2013-06-14,COOLING_EXIT,80,2013-05-10,68.38698646979365,56.31615448
HON,2013-07-12,2013-07-12,EXTREME_ENTRY,75,2013-07-12,75.88889472772397,59.33439255
HON,2013-07-19,2013-07-19,EXTREME_PERSISTENCE,75,2013-07-12,77.61604786425768,60.19880676
HON,2013-08-16,2013-08-16,EXTREME_DECELERATION,75,2013-07-12,66.89752059426817,59.33568573
HON,2013-08-16,2013-08-16,COOLING_EXIT,75,2013-07-12,66.89752059426817,59.33568573
HON,2017-05-26,2017-05-26,EXTREME_ENTRY,75,2017-05-26,75.68406215886662,104.8213654
HON,2017-06-02,2017-06-02,EXTREME_PERSISTENCE,75,2017-05-26,76.61318668487523,105.4349289
HON,2017-06-30,2017-06-30,EXTREME_DECELERATION,75,2017-05-26,71.03757731838625,104.8528214
HON,2017-08-04,2017-08-04,EXTREME_ESCALATION,80,2017-05-26,80.78940993866985,110.1626892
HON,2017-08-11,2017-08-11,COOLING_EXIT,80,2017-05-26,67.02777760490147,107.4487534
HON,2017-10-06,2017-10-06,EXTREME_ENTRY,75,2017-10-06,77.23713508626989,113.5283279
HON,2017-10-13,2017-10-13,EXTREME_PERSISTENCE,75,2017-10-06,76.15440542510035,113.3307266
HON,2017-11-24,2017-11-24,EXTREME_ESCALATION,80,2017-10-06,81.12266055462408,118.9080124
HON,2017-12-29,2017-12-29,EXTREME_DECELERATION,80,2017-10-06,79.02734001926314,121.8477173
HON,2018-02-02,2018-02-02,COOLING_EXIT,80,2017-10-06,64.39310399222938,124.4617081
HON,2026-02-20,2026-02-20,EXTREME_ENTRY,75,2026-02-20,75.0692424334757,253.2122192
HON,2026-02-27,2026-02-27,EXTREME_PERSISTENCE,75,2026-02-20,75.37963689252899,254.072998
HON,2026-03-06,2026-03-06,COOLING_EXIT,75,2026-02-20,66.42259338635282,245.415802
JNJ,2013-02-08,2013-02-08,EXTREME_ENTRY,75,2013-02-08,75.07059426630475,51.90493011
JNJ,2013-02-15,2013-02-15,EXTREME_PERSISTENCE,75,2013-02-08,76.57729059385854,52.37254715
JNJ,2013-03-08,2013-03-08,EXTREME_ESCALATION,80,2013-02-08,81.70778727295634,54.19859314
JNJ,2013-05-31,2013-05-31,EXTREME_DECELERATION,80,2013-02-08,71.3752689600053,58.78927994
JNJ,2013-06-21,2013-06-21,COOLING_EXIT,80,2013-02-08,63.7834355203319,58.10487747
JNJ,2013-07-12,2013-07-12,EXTREME_ENTRY,75,2013-07-12,76.96715010557186,62.84685135
JNJ,2013-07-19,2013-07-19,EXTREME_PERSISTENCE,75,2013-07-12,79.79274201176153,64.41120911
JNJ,2013-07-26,2013-07-26,EXTREME_ESCALATION,80,2013-07-12,80.48335711673208,64.83021545
JNJ,2013-08-16,2013-08-16,EXTREME_DECELERATION,80,2013-07-12,62.42706767658724,62.41384888
JNJ,2013-08-16,2013-08-16,COOLING_EXIT,80,2013-07-12,62.42706767658724,62.41384888
JNJ,2016-06-10,2016-06-10,EXTREME_ENTRY,75,2016-06-10,76.41833261534214,88.99807739
JNJ,2016-07-01,2016-07-01,EXTREME_PERSISTENCE,75,2016-06-10,77.9986667943651,92.25346375
JNJ,2016-07-22,2016-07-22,EXTREME_ESCALATION,80,2016-06-10,81.5577835737488,95.09809113
JNJ,2016-08-12,2016-08-12,EXTREME_DECELERATION,80,2016-06-10,73.61230209947396,93.72141266
JNJ,2016-08-19,2016-08-19,COOLING_EXIT,80,2016-06-10,64.68404195054865,91.81987762
JNJ,2017-06-16,2017-06-16,EXTREME_ENTRY,75,2017-06-16,76.60447852995333,104.9562836
JNJ,2017-06-23,2017-06-23,EXTREME_PERSISTENCE,75,2017-06-16,78.63678411635296,106.5811996
JNJ,2017-06-30,2017-06-30,COOLING_EXIT,75,2017-06-16,66.29291898793876,103.3469467
JNJ,2025-10-03,2025-10-03,EXTREME_ENTRY,75,2025-10-03,76.54591999637242,185.3924103
JNJ,2025-10-10,2025-10-10,EXTREME_PERSISTENCE,75,2025-10-03,77.67252955192087,187.4365845
JNJ,2025-10-31,2025-10-31,EXTREME_DECELERATION,75,2025-10-03,70.9828916982031,185.6184387
JNJ,2025-11-07,2025-11-07,COOLING_EXIT,75,2025-10-03,66.93649658828443,183.3580322
JNJ,2025-11-21,2025-11-21,EXTREME_ENTRY,75,2025-11-21,77.64355982500935,200.389679
JNJ,2025-11-28,2025-11-28,EXTREME_PERSISTENCE,75,2025-11-21,79.50288440427994,204.6488647
JNJ,2025-12-19,2025-12-19,COOLING_EXIT,75,2025-11-21,69.94850521675939,204.1049042
JNJ,2026-01-30,2026-01-30,EXTREME_ENTRY,75,2026-01-30,77.45828678246149,224.7557068
JNJ,2026-02-06,2026-02-06,EXTREME_ESCALATION,80,2026-01-30,81.50764102373049,237.3558807
JNJ,2026-02-06,2026-02-06,EXTREME_PERSISTENCE,80,2026-01-30,81.50764102373049,237.3558807
JNJ,2026-03-20,2026-03-20,COOLING_EXIT,80,2026-01-30,67.52957670103623,234.0241089
JPM,2012-04-27,2012-04-27,EXTREME_ENTRY,75,2012-04-27,75.41034927941679,29.60427284
JPM,2012-05-04,2012-05-04,COOLING_EXIT,75,2012-04-27,67.20967935602494,28.51819229
JPM,2013-03-08,2013-03-08,EXTREME_ENTRY,75,2013-03-08,77.35411706855695,35.0707016
JPM,2013-03-15,2013-03-15,EXTREME_PERSISTENCE,75,2013-03-08,76.11275597262185,34.94496155
JPM,2013-03-22,2013-03-22,EXTREME_DECELERATION,75,2013-03-08,68.0144112818408,34.07865906
JPM,2013-03-22,2013-03-22,COOLING_EXIT,75,2013-03-08,68.0144112818408,34.07865906
JPM,2016-11-18,2016-11-18,EXTREME_ENTRY,75,2016-11-18,75.58873544393282,60.18713379
JPM,2016-11-25,2016-11-25,EXTREME_PERSISTENCE,75,2016-11-18,76.79767962870928,61.05460358
JPM,2016-12-09,2016-12-09,EXTREME_ESCALATION,80,2016-11-18,82.57277712710786,66.21279907
JPM,2017-01-20,2017-01-20,COOLING_EXIT,80,2016-11-18,69.91509633071323,65.16178131
JPM,2017-02-17,2017-02-17,EXTREME_ENTRY,75,2017-02-17,77.24282790789243,70.27064514
JPM,2017-02-24,2017-02-24,EXTREME_PERSISTENCE,75,2017-02-17,77.34770566792407,70.34854889
JPM,2017-03-17,2017-03-17,EXTREME_DECELERATION,75,2017-02-17,72.359937513282,70.62112427
JPM,2017-03-24,2017-03-24,COOLING_EXIT,75,2017-02-17,61.864754215684364,67.98100281
JPM,2018-01-12,2018-01-12,EXTREME_ENTRY,75,2018-01-12,77.90480584189996,89.72008514
JPM,2018-01-19,2018-01-19,EXTREME_PERSISTENCE,75,2018-01-12,78.20012423622536,89.99080658
JPM,2018-01-26,2018-01-26,EXTREME_ESCALATION,80,2018-01-12,80.87969387320574,92.62662506
JPM,2018-02-09,2018-02-09,EXTREME_DECELERATION,80,2018-01-12,63.97767496852947,87.62580872
JPM,2018-02-09,2018-02-09,COOLING_EXIT,80,2018-01-12,63.97767496852947,87.62580872
JPM,2019-12-13,2019-12-13,EXTREME_ENTRY,75,2019-12-13,75.5408121302824,114.3227234
JPM,2019-12-20,2019-12-20,EXTREME_PERSISTENCE,75,2019-12-13,75.86769089416343,114.6820374
JPM,2020-01-24,2020-01-24,COOLING_EXIT,75,2019-12-13,62.085228690313706,111.9785919
JPM,2021-03-12,2021-03-12,EXTREME_ENTRY,75,2021-03-12,75.68205195490101,136.1961212
JPM,2021-03-26,2021-03-26,EXTREME_DECELERATION,75,2021-03-12,74.29981217394423,135.2715607
JPM,2021-04-16,2021-04-16,COOLING_EXIT,75,2021-03-12,69.80935876715847,134.4978333
JPM,2024-02-16,2024-02-16,EXTREME_ENTRY,75,2024-02-16,75.28910448175137,169.8734741
JPM,2024-02-23,2024-02-23,EXTREME_PERSISTENCE,75,2024-02-16,78.07250285153977,174.5798187
JPM,2024-03-08,2024-03-08,EXTREME_ESCALATION,80,2024-02-16,80.22699920753168,178.5934753
JPM,2024-04-12,2024-04-12,EXTREME_DECELERATION,80,2024-02-16,59.99642629534752,174.4528961
JPM,2024-04-12,2024-04-12,COOLING_EXIT,80,2024-02-16,59.99642629534752,174.4528961
JPM,2025-01-31,2025-01-31,EXTREME_ENTRY,75,2025-01-31,75.19625792878863,259.4268799
JPM,2025-02-07,2025-02-07,EXTREME_PERSISTENCE,75,2025-01-31,77.89810458521713,267.6765137
JPM,2025-02-21,2025-02-21,COOLING_EXIT,75,2025-01-31,66.1292535922658,256.4570618
KO,2012-05-11,2012-05-11,EXTREME_ENTRY,75,2012-05-11,75.26092616034482,24.98143196
KO,2012-05-18,2012-05-18,COOLING_EXIT,75,2012-05-11,60.028578267872234,23.87859154
KO,2017-05-26,2017-05-26,EXTREME_ENTRY,75,2017-05-26,75.2430625393331,34.07125473
KO,2017-06-02,2017-06-02,EXTREME_PERSISTENCE,75,2017-05-26,77.23075393549101,34.44656372
KO,2017-06-30,2017-06-30,EXTREME_DECELERATION,75,2017-05-26,66.3741130262984,33.94298172
KO,2017-06-30,2017-06-30,COOLING_EXIT,75,2017-05-26,66.3741130262984,33.94298172
KO,2020-02-14,2020-02-14,EXTREME_ENTRY,75,2020-02-14,76.16470002578816,49.21292496
KO,2020-02-21,2020-02-21,EXTREME_PERSISTENCE,75,2020-02-14,76.5879447703622,49.36068726
KO,2020-02-28,2020-02-28,COOLING_EXIT,75,2020-02-14,44.90847260834048,43.90991974
KO,2024-08-02,2024-08-02,EXTREME_ENTRY,75,2024-08-02,77.55793743878635,65.5049057
KO,2024-08-23,2024-08-23,EXTREME_PERSISTENCE,75,2024-08-02,76.0229682509435,65.93952179
KO,2024-08-30,2024-08-30,EXTREME_ESCALATION,80,2024-08-02,80.4881453298122,68.47166443
KO,2024-10-04,2024-10-04,COOLING_EXIT,80,2024-08-02,66.24136873287986,66.75307465
KO,2026-02-06,2026-02-06,EXTREME_ENTRY,75,2026-02-06,75.57086024707775,77.98680115
KO,2026-02-20,2026-02-20,EXTREME_PERSISTENCE,75,2026-02-06,75.79438934256726,78.78610229
KO,2026-03-06,2026-03-06,COOLING_EXIT,75,2026-02-06,61.10218755541733,76.02306366
LIN,2014-01-10,2014-01-10,EXTREME_ENTRY,75,2014-01-10,75.820868245303,105.5829163
LIN,2014-01-17,2014-01-17,EXTREME_PERSISTENCE,75,2014-01-10,75.61662228628157,105.543045
LIN,2014-01-24,2014-01-24,EXTREME_DECELERATION,75,2014-01-10,57.40867107560542,101.1839676
LIN,2014-01-24,2014-01-24,COOLING_EXIT,75,2014-01-10,57.40867107560542,101.1839676
LIN,2017-06-02,2017-06-02,EXTREME_ENTRY,75,2017-06-02,76.4851015697095,117.6831741
LIN,2017-06-09,2017-06-09,EXTREME_PERSISTENCE,75,2017-06-02,76.78814578694453,117.9933624
LIN,2017-06-23,2017-06-23,EXTREME_DECELERATION,75,2017-06-02,67.3016842897454,115.0562973
LIN,2017-06-23,2017-06-23,COOLING_EXIT,75,2017-06-02,67.3016842897454,115.0562973
LIN,2017-10-27,2017-10-27,EXTREME_ENTRY,75,2017-10-27,78.19440098692206,129.1188202
LIN,2017-11-03,2017-11-03,EXTREME_PERSISTENCE,75,2017-10-27,76.3348798909121,128.5610352
LIN,2017-11-24,2017-11-24,EXTREME_ESCALATION,80,2017-10-27,80.86711506496412,133.2501678
LIN,2018-02-02,2018-02-02,COOLING_EXIT,80,2017-10-27,59.53174593413274,135.8408356
LIN,2024-02-23,2024-02-23,EXTREME_ENTRY,75,2024-02-23,76.10968021077298,433.4610901
LIN,2024-03-01,2024-03-01,EXTREME_PERSISTENCE,75,2024-02-23,76.5451942078236,435.0591125
LIN,2024-03-15,2024-03-15,EXTREME_ESCALATION,80,2024-02-23,81.22478666272126,454.8208923
LIN,2024-04-12,2024-04-12,COOLING_EXIT,80,2024-02-23,63.30278401210006,434.5970764
LLY,2012-09-07,2012-09-07,EXTREME_ENTRY,75,2012-09-07,75.71804456108244,35.22318268
LLY,2012-09-14,2012-09-14,EXTREME_PERSISTENCE,75,2012-09-07,75.90262389557972,35.27604294
LLY,2012-10-12,2012-10-12,EXTREME_ESCALATION,80,2012-09-07,83.81991040930707,38.09237671
LLY,2012-11-02,2012-11-02,EXTREME_DECELERATION,80,2012-09-07,62.43181392175881,36.65779114
LLY,2012-11-02,2012-11-02,COOLING_EXIT,80,2012-09-07,62.43181392175881,36.65779114
LLY,2014-12-05,2014-12-05,EXTREME_ENTRY,75,2014-12-05,76.26405152314479,58.74588394
LLY,2014-12-12,2014-12-12,COOLING_EXIT,75,2014-12-05,66.29727228558156,56.86537933
LLY,2015-07-10,2015-07-10,EXTREME_ENTRY,75,2015-07-10,75.2634884467584,73.20594788
LLY,2015-07-24,2015-07-24,EXTREME_DECELERATION,75,2015-07-10,65.31529537919678,70.24586487
LLY,2015-07-24,2015-07-24,COOLING_EXIT,75,2015-07-10,65.31529537919678,70.24586487
LLY,2018-08-10,2018-08-10,EXTREME_ENTRY,75,2018-08-10,76.0200897303473,91.73942566
LLY,2018-08-17,2018-08-17,EXTREME_PERSISTENCE,75,2018-08-10,78.76946845802681,95.22354889
LLY,2018-10-05,2018-10-05,EXTREME_ESCALATION,80,2018-08-10,82.97308676759667,103.7670822
LLY,2018-10-26,2018-10-26,COOLING_EXIT,80,2018-08-10,61.79760797648147,95.98139191
LLY,2020-01-10,2020-01-10,EXTREME_ENTRY,75,2020-01-10,76.8102477805205,127.9504547
LLY,2020-01-17,2020-01-17,EXTREME_PERSISTENCE,75,2020-01-10,77.78108847498439,129.4154205
LLY,2020-02-07,2020-02-07,EXTREME_ESCALATION,80,2020-01-10,81.15283003530357,135.7480469
LLY,2020-02-28,2020-02-28,COOLING_EXIT,80,2020-01-10,49.87335912044694,117.5510025
LLY,2021-01-29,2021-01-29,EXTREME_ENTRY,75,2021-01-29,75.24135046130255,196.6916809
LLY,2021-02-19,2021-02-19,COOLING_EXIT,75,2021-01-29,67.51907981864849,190.8175354
LLY,2021-08-06,2021-08-06,EXTREME_ENTRY,75,2021-08-06,79.76779099673368,251.2996979
LLY,2021-08-13,2021-08-13,EXTREME_ESCALATION,80,2021-08-06,80.13625766644911,252.8479919
LLY,2021-08-13,2021-08-13,EXTREME_PERSISTENCE,80,2021-08-06,80.13625766644911,252.8479919
LLY,2021-09-03,2021-09-03,EXTREME_DECELERATION,80,2021-08-06,71.75415244754457,248.3691254
LLY,2021-09-10,2021-09-10,COOLING_EXIT,80,2021-08-06,57.56177515191329,229.2005615
LLY,2023-05-05,2023-05-05,EXTREME_ENTRY,75,2023-05-05,77.27272376404727,417.7026672
LLY,2023-05-12,2023-05-12,EXTREME_PERSISTENCE,75,2023-05-05,78.4899056021449,425.2695923
LLY,2023-07-07,2023-07-07,COOLING_EXIT,75,2023-05-05,69.50622419674652,442.5474243
LLY,2023-08-11,2023-08-11,EXTREME_ENTRY,75,2023-08-11,78.26056202861399,517.140686
LLY,2023-08-18,2023-08-18,EXTREME_ESCALATION,80,2023-08-11,80.27794281020297,536.0545654
LLY,2023-08-18,2023-08-18,EXTREME_PERSISTENCE,80,2023-08-11,80.27794281020297,536.0545654
LLY,2023-09-22,2023-09-22,EXTREME_DECELERATION,80,2023-08-11,70.08077355751313,540.0865479
LLY,2023-09-29,2023-09-29,COOLING_EXIT,80,2023-08-11,65.61174218197823,526.9310303
LLY,2023-10-13,2023-10-13,EXTREME_ENTRY,75,2023-10-13,75.19611618326039,597.6328125
LLY,2023-10-20,2023-10-20,COOLING_EXIT,75,2023-10-13,68.03760871058583,573.5391235
LLY,2024-02-09,2024-02-09,EXTREME_ENTRY,75,2024-02-09,77.21911740136825,727.4476929
LLY,2024-02-16,2024-02-16,EXTREME_ESCALATION,80,2024-02-09,80.21350204634581,769.9754028
LLY,2024-02-16,2024-02-16,EXTREME_PERSISTENCE,80,2024-02-09,80.21350204634581,769.9754028
LLY,2024-03-15,2024-03-15,EXTREME_DECELERATION,80,2024-02-09,70.89978071140445,742.5162964
LLY,2024-04-12,2024-04-12,COOLING_EXIT,80,2024-02-09,65.17518936266464,740.0255127
LLY,2024-06-07,2024-06-07,EXTREME_ENTRY,75,2024-06-07,75.2197292991592,838.2821045
LLY,2024-06-14,2024-06-14,EXTREME_PERSISTENCE,75,2024-06-07,77.71433242782967,866.3500977
LLY,2024-07-05,2024-07-05,EXTREME_ESCALATION,80,2024-06-07,80.61247925218835,901.9726562
LLY,2024-07-19,2024-07-19,COOLING_EXIT,80,2024-06-07,61.22611475808593,845.6591187
MA,2013-08-02,2013-08-02,EXTREME_ENTRY,75,2013-08-02,80.20612425104287,59.6636467
MA,2013-08-09,2013-08-09,EXTREME_PERSISTENCE,75,2013-08-02,76.1916665657219,58.96034622
MA,2013-08-16,2013-08-16,EXTREME_DECELERATION,75,2013-08-02,66.84106735407372,57.13505173
MA,2013-08-16,2013-08-16,COOLING_EXIT,75,2013-08-02,66.84106735407372,57.13505173
MA,2013-10-18,2013-10-18,EXTREME_ENTRY,75,2013-10-18,75.78469026048981,66.1568985
MA,2013-10-25,2013-10-25,EXTREME_PERSISTENCE,75,2013-10-18,76.82848078173001,66.95149231
MA,2013-11-29,2013-11-29,EXTREME_ESCALATION,80,2013-10-18,80.28308951294406,70.37684631
MA,2014-01-24,2014-01-24,EXTREME_DECELERATION,80,2013-10-18,65.51818602400186,72.72049713
MA,2014-01-24,2014-01-24,COOLING_EXIT,80,2013-10-18,65.51818602400186,72.72049713
MA,2017-05-26,2017-05-26,EXTREME_ENTRY,75,2017-05-26,76.80003272375559,115.3609085
MA,2017-06-02,2017-06-02,EXTREME_ESCALATION,80,2017-05-26,80.31812509994663,118.7468643
MA,2017-06-02,2017-06-02,EXTREME_PERSISTENCE,80,2017-05-26,80.31812509994663,118.7468643
