ticker,universe_role,signal_date,HERD_STATE,ticker_year_ordinal,sparse_eligible,sale_date,outcome_end,sale_adjusted_open,base_absolute_available,base_absolute_share_delta_rate,base_absolute_time_to_reentry_sessions,base_constrained_available,base_constrained_share_delta_rate,base_constrained_time_to_reentry_sessions,base_days_at_or_above_minimum_delta,stress_absolute_available,stress_absolute_share_delta_rate,stress_absolute_time_to_reentry_sessions,stress_constrained_available,stress_constrained_share_delta_rate,stress_constrained_time_to_reentry_sessions,stress_days_at_or_above_minimum_delta
HAL,INDEPENDENT_CURRENT_CONSTITUENTS,2026-01-02,83.35813492063492,1,True,2026-01-05,2026-07-08,31.71081343430874,True,0.033834871986255566,3,False,0.0,,1,True,0.029707785124380548,3,False,0.0,,0
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2013-11-29,85.27216586218168,1,True,2013-12-02,2014-06-04,35.96338201436864,True,0.12464484145779187,42,True,0.12464484145779187,42.0,26,True,0.12015523961205576,42,True,0.12015523961205576,42.0,22
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2013-12-27,77.60925324979539,2,True,2013-12-30,2014-07-01,36.2631989885959,True,0.13402070086143336,23,True,0.13402070086143336,23.0,24,True,0.12949367042123616,23,True,0.12949367042123616,23.0,23
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2015-04-17,75.83703959822034,1,True,2015-04-20,2015-10-16,48.50763504938047,False,0.0,88,False,0.0,,0,False,0.0,88,False,0.0,,0
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2015-06-19,78.50855357707552,2,True,2015-06-22,2015-12-18,53.45472636428252,True,0.1391879249275736,126,True,0.11628966241548722,121.0,28,True,0.13464026683867347,126,True,0.11183341459038676,121.0,24
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2015-07-17,78.49128106132889,3,False,2015-07-20,2016-01-19,56.97699423180227,True,0.22646080032430516,109,True,0.22646080032430516,109.0,101,True,0.22156474739285548,109,True,0.22156474739285548,109.0,100
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-31,75.03306878306879,1,True,2017-04-03,2017-10-02,72.7069671190979,True,0.06577398807094403,110,True,0.04370500213678796,6.0,30,True,0.061519399699935695,110,True,0.03953851354299931,6.0,22
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2017-05-12,83.63921957671957,2,True,2017-05-15,2017-11-10,74.09293468234914,True,0.12984586361350758,125,False,0.0,,55,True,0.12533549919650522,125,False,0.0,,50
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2019-06-07,77.04199735449737,1,True,2019-06-10,2019-12-06,81.8508467457093,True,0.12054529453144847,105,False,0.0,,31,True,0.11607205814862898,105,False,0.0,,31
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2019-07-26,82.77943121693121,2,True,2019-07-29,2020-01-28,95.43743590908277,True,0.30654689574943683,71,True,0.30654689574943683,71.0,111,True,0.3013311377265806,71,True,0.3013311377265806,71.0,108
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-13,82.90343915343915,3,False,2019-09-16,2020-03-17,91.88614543717102,True,1.5413833727148387,126,True,1.067154654302224,124.0,101,True,1.531238125913124,126,True,1.0589025368254323,124.0,101
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-23,82.44047619047619,1,True,2020-10-26,2021-04-28,69.63063676297818,True,0.04057914723197942,4,True,0.04015465711381849,3.0,5,True,0.03642513710555417,4,True,0.03303036933646508,2.0,3
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-13,76.28141534391534,2,True,2020-11-16,2021-05-19,72.49089072080032,True,0.015999513149954403,17,False,0.0,,0,True,0.011943625351996445,17,False,0.0,,0
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,80.6795634920635,3,False,2020-12-21,2021-06-23,74.74159396870004,True,0.023013814717377956,38,False,0.0,,0,True,0.018929925705078565,38,False,0.0,,0
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,80.6630291005291,1,True,2021-01-11,2021-07-13,77.84742144358857,True,0.06552433990460305,25,True,0.06552433990460305,25.0,14,True,0.061270748133433806,25,True,0.061270748133433806,25.0,14
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2021-02-26,77.29001322751323,2,True,2021-03-01,2021-08-27,76.4980315070226,True,0.02376577127450008,77,False,0.0,,0,True,0.019678880438493973,77,False,0.0,,0
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-30,76.13260582010582,3,False,2021-05-03,2021-10-29,81.58408777489039,True,0.1405640095670515,109,True,0.1405640095670515,109.0,72,True,0.1360108581242414,109,True,0.1360108581242414,109.0,64
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,82.36607142857143,1,True,2023-09-05,2024-03-06,64.65254244892083,True,0.6585227216416785,49,True,0.6585227216416785,49.0,124,True,0.6519018699756307,49,True,0.6519018699756307,49.0,121
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-04-26,80.00165343915344,1,True,2024-04-29,2024-10-28,59.123521993922296,True,0.12655149998132642,48,True,0.12655149998132642,48.0,51,True,0.12205428672147,48,True,0.12205428672147,48.0,47
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-16,75.17361111111111,2,True,2024-08-19,2025-02-20,61.50718657536982,True,0.16138895303870782,93,False,0.0,,51,True,0.15675266805791188,93,False,0.0,,50
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-29,77.1577380952381,3,False,2024-12-02,2025-06-05,61.71528055334184,True,0.28052044841343937,87,True,0.28052044841343937,87.0,85,True,0.2754085884228239,87,True,0.2754085884228239,87.0,85
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2025-07-04,77.85218253968254,1,True,2025-07-07,2026-01-05,74.73795654587502,True,0.07528317265779427,77,True,0.06108558827628885,69.0,5,True,0.07099062345586504,77,True,0.05684971607913014,69.0,4
HAS,INDEPENDENT_CURRENT_CONSTITUENTS,2026-01-09,75.62830687830687,1,True,2026-01-12,2026-07-15,85.07192525350877,True,0.11002601482223695,121,False,0.0,,9,True,0.1055947715877048,121,False,0.0,,9
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2013-12-20,80.35823422920197,1,True,2013-12-23,2014-06-25,5.992588476947007,True,0.09738914899337758,28,True,0.09738914899337758,28.0,44,True,0.09300835234790017,28,True,0.09300835234790017,28.0,39
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2014-01-10,76.24035550698177,1,True,2014-01-13,2014-07-15,6.104717976812326,True,0.11792279599877742,15,True,0.11792279599877742,15.0,59,True,0.11346002867589422,15,True,0.11346002867589422,15.0,57
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2015-07-24,79.8640770917554,1,True,2015-07-27,2016-01-26,7.52578460070897,True,0.4008301713826512,126,True,0.3190883129023294,123.0,82,True,0.39523803287708503,126,True,0.31382248932319934,123.0,81
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-18,83.28373015873017,1,True,2016-11-21,2017-05-24,8.374900546745675,True,0.026351900123531502,5,False,0.0,,0,True,0.02225468541600062,5,False,0.0,,0
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-31,78.80291005291005,1,True,2017-04-03,2017-10-02,9.10006639472137,True,0.10099375313713743,110,True,0.10099375313713743,110.0,69,True,0.09659856684897439,110,True,0.09659856684897439,110.0,60
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-20,75.71097883597884,2,True,2017-10-23,2018-04-25,9.675590665215465,True,0.08154838029246969,15,True,0.08154838029246969,15.0,14,True,0.07723082027225914,15,True,0.07723082027225914,15.0,14
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-01,75.54563492063491,3,False,2017-12-04,2018-06-06,10.023094122839394,True,0.013524691415676582,9,False,0.0,,0,True,0.009478683149297451,9,False,0.0,,0
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-22,75.89285714285714,4,False,2017-12-26,2018-06-27,10.120630893954662,True,0.007250517376757859,77,False,0.0,,0,True,0.0032295557227020044,77,False,0.0,,0
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,79.0922619047619,1,True,2018-01-16,2018-07-17,10.98576446648042,True,0.09335248549092845,64,True,0.09335248549092845,64.0,74,True,0.08898780327664135,64,True,0.08898780327664135,64.0,66
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2018-02-23,78.24074074074075,2,True,2018-02-26,2018-08-24,10.992627532567049,True,0.09403552856788489,36,True,0.09403552856788489,36.0,76,True,0.08966811963370724,36,True,0.08966811963370724,36.0,72
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2018-03-09,85.33399470899471,3,False,2018-03-12,2018-09-10,11.335931183625897,True,0.12820264559543193,26,True,0.12820264559543193,26.0,97,True,0.1236988409334514,26,True,0.1236988409334514,26.0,92
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-06,76.45502645502646,1,True,2019-12-09,2020-06-10,11.103281137266642,True,1.0432233673861622,108,True,1.0432233673861622,108.0,101,True,1.0350667840246293,108,True,1.0350667840246293,108.0,98
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-25,78.11673280423281,1,True,2020-12-28,2021-06-29,9.737753160710366,False,0.0,2,False,0.0,,0,False,0.0,2,False,0.0,,0
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-10-15,76.5873015873016,1,True,2021-10-18,2022-04-19,13.027169577895016,True,0.18289010390262317,125,True,0.08025586256071149,32.0,58,True,0.1781679859521239,125,True,0.07594346229385618,32.0,53
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-07,76.3558201058201,1,True,2022-01-10,2022-07-13,14.19033137172885,True,0.4248188801424344,120,True,0.4248188801424344,120.0,119,True,0.4191309782926065,120,True,0.4191309782926065,120.0,119
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2023-02-03,78.76984126984127,1,True,2023-02-06,2023-08-08,13.13844681,True,0.6254812114122656,68,True,0.6254812114122656,68.0,106,True,0.6189922620320272,68,True,0.6189922620320272,68.0,106
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-03-08,81.26653439153439,1,True,2024-03-11,2024-09-10,12.150863492836914,True,0.0996313025015867,67,True,0.0996313025015867,67.0,12,True,0.09524155514015176,67,True,0.09524155514015176,67.0,10
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-07-19,85.30092592592592,2,True,2024-07-22,2025-01-22,13.767569083482226,True,0.11553472912556173,11,True,0.11553472912556173,11.0,20,True,0.1110814950073371,11,True,0.1110814950073371,11.0,20
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,78.91865079365078,3,False,2024-08-26,2025-02-27,13.610171742050516,True,0.03795795242436295,11,False,0.0,,1,True,0.03381440615338138,11,False,0.0,,1
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-13,77.48015873015873,4,False,2024-09-16,2025-03-19,13.360189681534695,True,0.008105950932846717,13,False,0.0,,0,True,0.0040815743730973075,13,False,0.0,,0
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-11,83.11011904761904,5,False,2024-10-14,2025-04-16,14.410848743312865,True,0.24217174350443482,119,False,0.0,,15,True,0.23721297221346416,119,False,0.0,,15
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-03,78.06712962962962,1,True,2025-01-06,2025-07-10,15.620553103765179,True,0.34644461468041277,62,True,0.34644461468041277,62.0,64,True,0.3410695842668867,62,True,0.3410695842668867,62.0,62
HBAN,INDEPENDENT_CURRENT_CONSTITUENTS,2025-02-07,75.71097883597884,2,True,2025-02-10,2025-08-12,16.00776312977075,True,0.3798209523044498,39,True,0.3798209523044498,39.0,81,True,0.37431268296830833,39,True,0.37431268296830833,39.0,79
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2014-09-19,76.15281824806802,1,True,2014-09-22,2015-03-24,68.13997982652617,True,0.15823819462956878,40,True,0.15823819462956878,40.0,66,True,0.1536144875313612,40,True,0.1536144875313612,40.0,61
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-03,75.47123015873017,1,True,2017-03-06,2017-09-01,81.77540754510656,True,0.1361246129034197,124,True,0.1361246129034197,124.0,87,True,0.13158918360961214,124,True,0.13158918360961214,124.0,82
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,78.73677248677248,1,True,2018-01-29,2018-07-30,89.63057353280216,True,0.01944603245660881,6,False,0.0,,0,True,0.015376386093395311,6,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-02-16,80.86970899470899,2,True,2018-02-20,2018-08-20,93.26172966254896,True,0.048119061042336986,47,True,0.048119061042336986,47.0,15,True,0.043934951448318715,47,True,0.043934951448318715,47.0,12
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-05-11,76.31448412698413,3,False,2018-05-14,2018-11-09,94.81120057175713,True,0.004786527436765109,1,False,0.0,,0,True,0.0007754020735759592,1,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-05-25,75.34722222222221,4,False,2018-05-29,2018-11-26,95.75930654300562,True,0.000769205048400945,24,False,0.0,,0,False,0.0,24,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-06-08,75.71097883597884,5,False,2018-06-11,2018-12-10,98.39282310101677,True,0.02829177562026497,15,False,0.0,,0,True,0.024186816895876984,15,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-11-30,78.48875661375662,6,False,2018-12-03,2019-06-06,136.56797766916682,True,0.29490404678788074,93,True,0.29490404678788074,93.0,117,True,0.2897347672213868,93,True,0.2897347672213868,93.0,116
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-20,75.31415343915344,1,True,2019-12-23,2020-06-24,139.54417952639452,True,1.1806654397405105,59,True,1.1806654397405105,59.0,89,True,1.1719601852261143,59,True,1.1719601852261143,59.0,87
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-25,75.09920634920636,1,True,2020-12-28,2021-06-29,157.99735945275188,True,0.034300676610105274,21,False,0.0,,1,True,0.030171730248037765,21,False,0.0,,1
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,79.93551587301587,1,True,2021-01-11,2021-07-13,162.78808497119218,True,0.0656622807681666,12,True,0.0656622807681666,12.0,4,True,0.06140813833466119,12,True,0.04840074701175734,11.0,3
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-03-26,79.62136243386243,2,True,2021-03-29,2021-09-27,183.04829366380994,True,0.02392302308508487,6,False,0.0,,0,True,0.019835504497104806,6,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-16,80.01818783068784,3,False,2021-04-19,2021-10-15,187.14304443164016,True,0.007355765565185024,2,False,0.0,,0,True,0.0033343837585231295,2,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-02,81.15079365079364,4,False,2021-07-06,2022-01-03,205.258855441578,False,0.0,2,False,0.0,,0,False,0.0,2,False,0.0,,0
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-30,80.40674603174604,5,False,2021-08-02,2022-01-31,238.62960686815507,True,0.12085660533644726,124,True,0.12085660533644726,124.0,21,True,0.11638212619545785,124,True,0.11638212619545785,124.0,14
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-20,75.17361111111111,6,False,2021-08-23,2022-02-22,239.96252332852185,True,0.12711738847468212,109,True,0.12711738847468212,109.0,39,True,0.12261791617807871,109,True,0.12261791617807871,109.0,29
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2023-06-30,76.3723544973545,1,True,2023-07-03,2024-01-02,293.51636627136486,True,0.36619608488516886,79,True,0.36619608488516886,79.0,116,True,0.36074220625768416,79,True,0.36074220625768416,79.0,116
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2024-03-29,76.5873015873016,1,True,2024-04-01,2024-09-30,326.81962198427067,True,0.11414532378947051,19,True,0.11414532378947051,19.0,32,True,0.10969763620160977,19,True,0.10969763620160977,19.0,31
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,78.80291005291005,2,True,2024-08-26,2025-02-27,383.66816823159206,True,0.2989879117687204,91,True,0.2989879117687204,91.0,84,True,0.2938023293419103,91,True,0.2938023293419103,91.0,84
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2025-10-24,77.19907407407408,1,True,2025-10-27,2026-04-29,448.0256318201796,True,0.0430154789484547,126,False,0.0,,2,True,0.03885174294327398,126,False,0.0,,2
HCA,INDEPENDENT_CURRENT_CONSTITUENTS,2025-12-12,76.84358465608464,2,True,2025-12-15,2026-06-17,473.2761207789005,True,0.302526500994472,116,False,0.0,,38,True,0.2973267924576817,116,False,0.0,,38
HD,PRIMARY,2015-02-06,75.92793076337887,1,True,2015-02-09,2015-08-10,82.93150190816715,True,0.009517221458610559,57,False,0.0,,0,True,0.005487211082278565,57,False,0.0,,0
HD,PRIMARY,2015-03-20,81.36709717833386,2,True,2015-03-23,2015-09-21,89.60551487101792,True,0.09075934136735819,28,True,0.09075934136735819,28.0,53,True,0.08640501102969433,28,True,0.08640501102969433,28.0,43
HD,PRIMARY,2015-11-27,78.5713464389865,3,False,2015-11-30,2016-06-01,104.58839150088401,True,0.20967154618073636,48,True,0.20967154618073636,48.0,50,True,0.20484251624500294,48,True,0.20484251624500294,48.0,48
HD,PRIMARY,2017-03-03,75.50429894179894,1,True,2017-03-06,2017-09-01,116.7541275,False,0.0,29,False,0.0,,0,False,0.0,29,False,0.0,,0
HD,PRIMARY,2017-04-21,81.67162698412699,2,True,2017-04-24,2017-10-20,120.61826540475252,True,0.02759717699321884,64,False,0.0,,0,True,0.023494991118679254,64,False,0.0,,0
HD,PRIMARY,2017-06-02,75.9507275132275,3,False,2017-06-05,2017-12-01,124.88853383794813,True,0.06397737009440552,35,True,0.06397737009440552,35.0,15,True,0.05972995385373214,35,True,0.05972995385373214,35.0,14
HD,PRIMARY,2017-12-01,79.6792328042328,4,False,2017-12-04,2018-06-06,148.71868494499486,True,0.06326441840522112,82,False,0.0,,15,True,0.05901984828014073,82,False,0.0,,11
HD,PRIMARY,2018-09-21,75.29761904761905,1,True,2018-09-24,2019-03-27,174.55415344780394,True,0.3146395559630393,64,True,0.3146395559630393,64.0,119,True,0.30939149189929527,64,True,0.30939149189929527,64.0,119
HD,PRIMARY,2019-08-30,78.50529100529101,1,True,2019-09-03,2020-03-04,190.72110795628316,True,0.05660450159021724,70,True,0.05660450159021724,70.0,10,True,0.05238651796935834,70,True,0.05238651796935834,70.0,9
HD,PRIMARY,2020-07-24,78.7037037037037,1,True,2020-07-27,2021-01-26,228.93594133594388,True,0.0036299501088981057,3,False,0.0,,0,False,0.0,3,False,0.0,,0
HD,PRIMARY,2020-09-18,76.84358465608466,2,True,2020-09-21,2021-03-23,236.02949663298534,True,0.06868192295559883,114,True,0.05306913446111805,113.0,9,True,0.06441572605775225,114,True,0.0488652640875733,113.0,7
HD,PRIMARY,2020-10-09,75.52083333333334,3,False,2020-10-12,2021-04-14,249.50350796178924,True,0.1296888417610993,99,True,0.1296888417610993,99.0,73,True,0.12517910417807343,99,True,0.12517910417807343,99.0,68
HD,PRIMARY,2021-10-29,76.65343915343915,1,True,2021-11-01,2022-05-03,331.02606699004934,True,0.24037011168504452,109,False,0.0,,61,True,0.23541853253975775,109,False,0.0,,59
HD,PRIMARY,2021-11-12,79.8859126984127,2,True,2021-11-15,2022-05-17,332.25959984009,True,0.3122888443762528,123,False,0.0,,75,True,0.3070501643942116,123,False,0.0,,71
HD,PRIMARY,2023-12-15,78.78637566137564,1,True,2023-12-18,2024-06-20,332.12693908823155,True,0.07733428313664015,110,False,0.0,,33,True,0.07303354586586219,110,False,0.0,,31
HD,PRIMARY,2024-02-23,76.3558201058201,1,True,2024-02-26,2024-08-26,350.71881122880444,True,0.13764152981683542,64,True,0.13764152981683542,64.0,78,True,0.13310004496422034,64,True,0.13310004496422034,64.0,76
HD,PRIMARY,2024-10-04,76.36408730158729,2,True,2024-10-07,2025-04-09,387.45580201643025,True,0.21433446120986055,126,True,0.1589610130167689,124.0,35,True,0.20948681683590675,126,True,0.1543344204149375,124.0,31
HD,PRIMARY,2025-09-05,75.00826719576719,1,True,2025-09-08,2026-03-10,409.97409968010226,True,0.24711243816929707,54,True,0.24711243816929707,54.0,110,True,0.2421339435389498,54,True,0.2421339435389498,54.0,109
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2015-08-14,75.01021549827124,1,True,2015-08-17,2016-02-17,38.76418754202076,True,0.2745666511785996,108,True,0.2745666511785996,108.0,112,True,0.26947855885051153,108,True,0.26947855885051153,108.0,110
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-06,75.3885582010582,1,True,2017-01-09,2017-07-11,39.36216605111598,True,0.025313415444300214,53,False,0.0,,0,True,0.021220346385742772,53,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-02-10,80.14219576719577,2,True,2017-02-13,2017-08-14,39.20723564046551,True,0.021277757744621262,29,False,0.0,,0,True,0.017200799102072173,29,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-16,77.70337301587301,3,False,2017-06-19,2017-12-15,43.22899172898377,True,0.01718706258144498,57,False,0.0,,0,True,0.013126434065419135,57,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-30,82.84556878306879,4,False,2017-07-03,2018-01-02,43.44298755318802,True,0.022222428319135235,47,False,0.0,,0,True,0.01814169853515657,47,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-20,78.78637566137566,5,False,2017-10-23,2018-04-25,44.62786096204854,True,0.06354370580286206,111,True,0.04520360305401039,105.0,13,True,0.05929802075761326,111,True,0.03373856354615734,109.0,11
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-01,76.30621693121694,6,False,2017-12-04,2018-06-06,48.15130979469026,True,0.1475123690525142,82,True,0.1475123690525142,82.0,106,True,0.14293147963730535,82,True,0.14293147963730535,82.0,104
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2019-05-03,80.15046296296296,1,True,2019-05-06,2019-11-01,44.4560094503985,False,0.0,3,False,0.0,,0,False,0.0,3,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2019-06-07,81.33267195767195,2,True,2019-06-10,2019-12-06,47.47458551583376,True,0.01146148804661995,6,False,0.0,,0,True,0.007423716124117963,6,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-06,79.4973544973545,3,False,2019-09-09,2020-03-10,52.38949560971567,True,0.2609348254745292,125,True,0.2023987646591583,124.0,33,True,0.2559011516326919,125,True,0.19759876779425722,124.0,28
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-01,75.63657407407408,1,True,2021-01-04,2021-07-06,44.347995100202844,True,0.022975717413449503,19,False,0.0,,0,True,0.018891980486252402,19,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2021-02-26,75.65310846560845,2,True,2021-03-01,2021-08-27,46.28650044567976,False,0.0,2,False,0.0,,0,False,0.0,2,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-13,79.39814814814815,3,False,2021-08-16,2022-02-14,61.35816671256246,True,0.02697788672074708,4,False,0.0,,0,True,0.022878173063789253,4,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-27,77.1329365079365,4,False,2021-08-30,2022-03-01,61.86468547797403,True,0.029582599732015602,66,False,0.0,,0,True,0.02547248801523283,66,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2021-10-08,78.20767195767196,5,False,2021-10-11,2022-04-11,66.79914998691012,True,0.11170439115702169,37,True,0.11170439115702169,37.0,59,True,0.1072664478148535,37,True,0.1072664478148535,37.0,53
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-23,77.25694444444444,1,True,2022-12-27,2023-06-29,71.46948158257375,True,0.16747231604792656,54,True,0.16747231604792656,54.0,78,True,0.16281174617576966,54,True,0.16281174617576966,54.0,78
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,81.55588624338624,1,True,2023-01-09,2023-07-12,73.24590088103075,True,0.19649058100127825,46,True,0.19649058100127825,46.0,95,True,0.1917141697087088,46,True,0.1917141697087088,46.0,92
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-27,79.57175925925927,2,True,2023-01-30,2023-08-01,71.53490393763518,True,0.1685410070009541,32,True,0.1685410070009541,32.0,93,True,0.16387617089585116,32,True,0.16387617089585116,32.0,92
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2023-02-10,77.9183201058201,3,False,2023-02-13,2023-08-15,72.13329776845882,True,0.17831592373619465,22,True,0.17831592373619465,22.0,104,True,0.17361206599279422,22,True,0.17361206599279422,22.0,103
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-05,75.4050925925926,1,True,2024-01-08,2024-07-10,79.13200679595117,True,0.006257567317194068,1,False,0.0,,0,True,0.0022405695371150447,1,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-05-03,77.1494708994709,2,True,2024-05-06,2024-11-04,94.84908540842945,False,0.0,28,False,0.0,,0,False,0.0,28,False,0.0,,0
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-07-26,79.73710317460318,3,False,2024-07-29,2025-01-29,105.83664072436707,True,0.03657422273350819,6,True,0.03657422273350819,6.0,3,True,0.03243620033561534,6,False,0.0,,2
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-30,80.41501322751323,4,False,2024-09-03,2025-03-06,112.01203380615526,True,0.08450688682735485,90,True,0.08450688682735485,90.0,28,True,0.08017751639739545,90,True,0.07015053007220184,77.0,23
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-20,75.0,5,False,2024-09-23,2025-03-26,113.10867425983963,True,0.09512462211865724,76,True,0.09512462211865724,76.0,39,True,0.0907528655040073,76,True,0.0907528655040073,76.0,31
HIG,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-04,76.09953703703704,6,False,2024-10-07,2025-04-09,114.27323078573268,True,0.1063999246867402,66,True,0.1063999246867402,66.0,56,True,0.10198315686734838,66,True,0.10198315686734838,66.0,50
HII,INDEPENDENT_CURRENT_CONSTITUENTS,2014-03-07,75.62772428179562,1,True,2014-03-10,2014-09-08,84.3027375577181,True,0.17199656483928405,103,True,0.17199656483928405,103.0,86,True,0.1673179340869495,103,True,0.1673179340869495,103.0,80
HII,INDEPENDENT_CURRENT_CONSTITUENTS,2016-07-08,80.22486772486772,1,True,2016-07-11,2017-01-09,142.9772452480997,True,0.16262058841429328,84,True,0.16262058841429328,84.0,57,True,0.15797938672357104,84,True,0.15797938672357104,84.0,52
HII,INDEPENDENT_CURRENT_CONSTITUENTS,2017-02-10,77.75297619047619,1,True,2017-02-13,2017-08-14,167.05760513909436,True,0.07358549943540971,91,True,0.07358549943540971,91.0,25,True,0.06929972737462897,91,True,0.06929972737462897,91.0,20
HII,INDEPENDENT_CURRENT_CONSTITUENTS,2017-04-07,75.94246031746033,2,True,2017-04-10,2017-10-09,170.46984157654504,True,0.09551402856068991,52,True,0.09551402856068991,52.0,47,True,0.09114071742872332,52,True,0.09114071742872332,52.0,41
