ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf
FIX,FIX-V61-005,2021-11-18,2021-11-18,HEALTHY_RUSH,-0.019732485816133183,0.07067272229711452,-0.14304981480238094,-0.01862010631733338,STRUCTURAL_BREAK,-0.20534201294093413,-0.0027234859161157088,-0.1953083696435558,False,False,119,2,2022-05-20,XLI
FIX,FIX-V61-006,2022-11-02,2022-11-02,HEALTHY_RUSH,-0.0005981449518797088,0.1167064150213919,-0.40339410176080176,-0.06153898292965776,CONTINUATION,-0.04036932109234703,0.3044041913803899,0.3044041913803899,True,True,43,126,2023-05-05,XLI
FIX,FIX-V61-007,2023-03-07,2023-03-07,HEALTHY_RUSH,-0.06457183782511366,0.08715920841713276,-0.041705606759626646,-0.012318749484876046,LARGE_PULLBACK,-0.13159208166681935,0.26508197497164443,0.26508197497164443,True,True,22,126,2023-09-06,XLI
FIX,FIX-V61-008,2023-11-03,2023-11-03,HEALTHY_RUSH,-0.0671846527012232,-0.39206847902406305,-0.59069225245255,0.026475136599286908,CONTINUATION,-0.01453611771614649,0.8334018344431096,0.8334018344431096,True,True,3,126,2024-05-07,XLI
FIX,FIX-V61-009,2024-10-07,2024-10-07,HEALTHY_RUSH,-0.11873769111652344,0.34675767994603535,-0.6885469685713591,-0.028931703153662697,STRUCTURAL_BREAK,-0.2692297331008173,0.35450723948455454,-0.12071467103939293,False,False,123,72,2025-04-09,XLI
FIX,FIX-V61-010,2025-07-28,2025-07-28,HEALTHY_RUSH,0.0,0.5305136887844558,-0.2056952529415585,-0.16952380755728436,CONTINUATION,-0.016775109913260478,0.6767297431220629,0.6767297431220629,True,True,14,126,2026-01-27,XLI
FLEX,FLEX-V61-001,2016-06-15,2016-06-15,NORMAL_RUSH,-0.021814410226837833,0.34879549539493127,-0.46727909751644175,-0.14260348004886017,TEMPORARY_PULLBACK,-0.09401706207123883,0.15306913075664563,0.1484071385536445,True,True,13,123,2016-12-13,XLK
FLEX,FLEX-V61-002,2017-02-22,2017-02-22,NORMAL_RUSH,-0.0495588844872108,-0.013919942855991407,-0.1279087143884998,-0.006543013344720573,TEMPORARY_PULLBACK,-0.09606202483336113,0.05131277154546132,-0.06264912039889547,True,True,50,70,2017-08-22,XLK
FLEX,FLEX-V61-003,2017-11-14,2017-11-14,HEALTHY_RUSH,-0.018750582336508614,0.08162158565784616,0.23683867976538264,-3.0043890116302277e-06,STRUCTURAL_BREAK,-0.2872806810519193,0.07510965319916352,-0.20997800497447494,False,False,113,43,2018-05-17,XLK
FLEX,FLEX-V61-004,2018-01-22,2018-01-22,HEALTHY_RUSH,-0.03984335911363157,0.14813907212617206,-0.4858785331586064,0.00292536735512395,STRUCTURAL_BREAK,-0.33127572531791694,-0.004629649690871873,-0.21913581730965148,False,False,68,4,2018-07-23,XLK
FLEX,FLEX-V61-005,2020-12-17,2020-12-17,HEALTHY_RUSH,0.05765137185218028,0.18311661613613828,-0.15319680954265288,-0.010789411522173609,TEMPORARY_PULLBACK,-0.07916904811997671,0.11454237579174142,-0.03537339994520472,False,True,53,39,2021-06-21,XLK
FLEX,FLEX-V61-006,2022-11-30,2022-11-30,HEALTHY_RUSH,0.02547462082391716,0.30634136777304855,0.049056509498329154,-0.07123970618393549,LARGE_PULLBACK,-0.10464050692300297,0.18880805343507778,0.18880805343507778,True,True,99,126,2023-06-02,XLK
FLEX,FLEX-V61-007,2023-02-01,2023-02-01,HEALTHY_RUSH,0.0643391946679126,0.004101679198392882,-0.2883148256531315,-0.47290498220428123,LARGE_PULLBACK,-0.17241373989798625,0.21068131460260786,0.12321283062998023,True,True,57,115,2023-08-03,XLK
FLEX,FLEX-V61-008,2023-06-14,2023-06-14,HEALTHY_RUSH,-0.07829426293021013,0.04079914098741244,0.09979512154742193,-0.03963162450140348,LARGE_PULLBACK,-0.12837838169022409,0.08070577546837443,-0.01276271422642239,False,True,92,23,2023-12-13,XLK
FLEX,FLEX-V61-009,2024-01-17,2024-01-17,HEALTHY_RUSH,-0.03809110402245541,0.20593058138009623,-0.0830626790282874,-0.02664850576855013,CONTINUATION,0.016267538349061583,0.5264347068325872,0.3203795941761798,True,True,1,93,2024-07-18,XLK
FLEX,FLEX-V61-010,2024-10-16,2024-10-16,HEALTHY_RUSH,-0.10091061533178447,0.13419317773474548,-0.6657861464435848,0.002076002162000712,STRUCTURAL_BREAK,-0.22283720105470206,0.2950770961260971,-0.11069038559384192,False,False,116,65,2025-04-21,XLK
FLEX,FLEX-V61-011,2025-06-12,2025-06-12,HEALTHY_RUSH,-0.01936737419634027,0.0,0.08519493672317957,-0.47755084909673556,CONTINUATION,-0.010098660159067907,0.6543493767006725,0.6297912014054456,True,True,1,125,2025-12-11,XLK
FRT,FRT-V61-001,2016-07-13,2016-07-13,NORMAL_RUSH,-0.02535841641533687,-0.01449304967913867,-0.23877197832587327,0.17211732183199854,STRUCTURAL_BREAK,-0.17758388165137462,0.01634759371389749,-0.15487149912339537,False,False,85,13,2017-01-11,XLRE
FRT,FRT-V61-002,2021-05-06,2021-05-06,HEALTHY_RUSH,-0.02042586820954928,0.005548276882405112,-0.2112737148499273,-0.025838715801403178,CONTINUATION,-0.03070713709504813,0.14773201483310006,0.14773201483310006,True,True,4,126,2021-11-03,XLRE
FRT,FRT-V61-003,2021-08-05,2021-08-05,HEALTHY_RUSH,0.04160844934243846,-0.05951882413353393,-0.21182201111459226,0.026781211737730737,CONTINUATION,-0.04830300617261751,0.17044224763585913,0.04682239136083477,True,True,10,105,2022-02-03,XLRE
FRT,FRT-V61-004,2021-11-03,2021-11-03,HEALTHY_RUSH,0.08423959582380447,-0.07674161608176155,-0.46296437482866215,-0.03897970713609143,TEMPORARY_PULLBACK,-0.09154100061618664,0.09346163461161283,-0.06893404826951466,False,True,76,42,2022-05-05,XLRE
FRT,FRT-V61-005,2022-01-04,2022-01-04,HEALTHY_RUSH,0.012506260064524488,0.21449243001169815,-0.2963418216124328,-0.01813236846745092,STRUCTURAL_BREAK,-0.3203617911670552,-0.02425185322874801,-0.2865203918766456,False,False,113,2,2022-07-07,XLRE
FRT,FRT-V61-006,2024-08-13,2024-08-13,HEALTHY_RUSH,-0.05994039726763023,0.36240652885958535,0.34895065806193065,0.17005218044716006,TEMPORARY_PULLBACK,-0.07272862090208432,0.061597278337583994,0.020044201811950657,False,True,103,75,2025-02-13,XLRE
FSLR,FSLR-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.03520300454371594,-0.018699769831340807,-0.2905690249322219,-0.4874011557430716,STRUCTURAL_BREAK,-0.4796163110814776,0.03272675567729322,-0.4719988625746835,False,False,109,3,2016-09-12,XLK
FSLR,FSLR-V61-002,2017-07-26,2017-07-26,HEALTHY_RUSH,0.02355927089484,0.3149334892207686,-0.32954929941531186,0.0034827403791064145,CONTINUATION,-0.013864376738428552,0.6784770893378878,0.5501761567724766,True,True,1,117,2018-01-25,XLK
FSLR,FSLR-V61-003,2017-11-22,2017-11-22,HEALTHY_RUSH,-0.10357451708498844,0.02270535346243474,-0.4921100131235694,0.001166912125134277,TEMPORARY_PULLBACK,-0.05354483473732152,0.28821680902667723,0.12791277301096438,True,True,7,106,2018-05-25,XLK
FSLR,FSLR-V61-004,2018-03-27,2018-03-27,HEALTHY_RUSH,-0.221061262724203,-0.14114067082968407,-0.4873275930813159,0.06651640783041762,STRUCTURAL_BREAK,-0.33226124218935726,0.09005725936620701,-0.30569151105887526,False,False,120,22,2018-09-25,XLK
FSLR,FSLR-V61-005,2019-05-01,2019-05-01,HEALTHY_RUSH,-0.07936868062290348,0.2758121520924145,-0.4969628205842863,-0.13111430708659527,LARGE_PULLBACK,-0.13487759527384635,0.10579922364391603,-0.12452765144150801,False,False,124,100,2019-10-29,XLK
FSLR,FSLR-V61-006,2019-07-01,2019-07-01,HEALTHY_RUSH,-0.010420397717784358,0.0016688068398262867,-0.34475997101253153,-0.46202565431289344,STRUCTURAL_BREAK,-0.21684556065817773,0.01784364674232619,-0.1492514643950027,False,False,86,58,2019-12-30,XLK
FSLR,FSLR-V61-007,2020-08-11,2020-08-11,HEALTHY_RUSH,-0.013289906105003357,0.4360787104430972,-0.05780638943712374,-0.029764659342783162,LARGE_PULLBACK,-0.1266562600222073,0.5319845428402581,0.42299463994718733,True,True,31,112,2021-02-10,XLK
FSLR,FSLR-V61-008,2021-10-29,2021-10-29,HEALTHY_RUSH,-0.06542428486162821,0.19765710685768734,-0.25259386255024874,-0.03897970713609143,STRUCTURAL_BREAK,-0.45731245473748705,0.012960976235099952,-0.3842294366723715,False,False,79,1,2022-05-02,XLK
FSLR,FSLR-V61-009,2022-08-01,2022-08-01,NORMAL_RUSH,-0.010682105159550703,0.0001228428049160346,-0.41318647311489987,-0.12863836616834434,CONTINUATION,-0.016082003260784905,0.8111368607481442,0.7851041302655828,True,True,2,115,2023-01-31,XLK
FSLR,FSLR-V61-010,2023-06-01,2023-06-01,HEALTHY_RUSH,-0.014565494239736188,-0.022734653986052566,-0.23570000798030763,-0.02178185500355867,STRUCTURAL_BREAK,-0.36509535638581747,0.012886783218945652,-0.24413148106389226,False,False,112,50,2023-11-30,XLK
FSLR,FSLR-V61-011,2024-06-07,2024-06-07,HEALTHY_RUSH,0.038446877830099924,0.2383732286774486,0.12890980503323046,-0.04710720722196943,STRUCTURAL_BREAK,-0.31940600202664104,0.12482230740571021,-0.2736215864157996,False,False,116,3,2024-12-06,XLK
FSLR,FSLR-V61-012,2025-10-16,2025-10-16,HEALTHY_RUSH,-0.08986374955387588,0.005751025998023351,-0.023589954423837378,0.04146088028941469,STRUCTURAL_BREAK,-0.22326421588742262,0.19681233154734268,-0.19050418048016315,False,False,112,46,2026-04-20,XLK
FTNT,FTNT-V61-001,2018-01-29,2018-01-29,HEALTHY_RUSH,0.03134644440074896,0.3701939944916891,0.1370230027526014,0.0010744864085198338,CONTINUATION,-0.04634471028850162,0.49194943098690924,0.3659703251346327,True,True,5,124,2018-07-30,XLK
FTNT,FTNT-V61-002,2019-12-04,2019-12-04,HEALTHY_RUSH,0.0013968006960869417,0.348116299901403,-0.31461467292844736,-0.14901586689624907,LARGE_PULLBACK,-0.26909337509098374,0.4060055791153856,0.35637731585091625,True,True,69,115,2020-06-05,XLK
FTNT,FTNT-V61-003,2020-05-19,2020-05-19,HEALTHY_RUSH,-0.039380038990648236,-0.0063151351251238275,0.08976452884511116,0.0010699833055138885,STRUCTURAL_BREAK,-0.23788154721319277,0.03300646861260437,-0.19403399752023898,False,False,115,35,2020-11-16,XLK
FTNT,FTNT-V61-004,2021-02-23,2021-02-23,HEALTHY_RUSH,-0.04064436248458425,0.458957844956148,-0.47104807314544017,-0.043796242564068166,CONTINUATION,-0.02867814995382456,0.8328493855775316,0.8221247457533305,True,True,7,120,2021-08-23,XLK
FTNT,FTNT-V61-005,2021-04-23,2021-04-23,HEALTHY_RUSH,-0.02582193957371204,0.1041562694984578,-0.32547910058503493,-0.0013716404047475483,CONTINUATION,-0.031175638949766937,0.6571172246240704,0.6571172246240704,True,True,4,126,2021-10-21,XLK
FTNT,FTNT-V61-006,2024-12-09,2024-12-09,HEALTHY_RUSH,0.019243573073423725,0.0995298107552488,-0.08725631989966987,-0.08661009862621977,LARGE_PULLBACK,-0.12706102352745108,0.18064714152725303,0.047609261502467914,False,True,79,47,2025-06-12,XLK
FTNT,FTNT-V61-007,2025-02-11,2025-02-11,HEALTHY_RUSH,-0.017481350727904355,0.012956594398406684,0.025848412086528716,-0.020171260247955347,STRUCTURAL_BREAK,-0.3133019647932841,0.05760175201990991,-0.2677005399071266,False,False,123,5,2025-08-13,XLK
GD,GD-V61-001,2017-02-15,2017-02-15,NORMAL_RUSH,-0.006746997375137731,0.04554850067073146,0.4250339329412631,-0.004445534001785144,CONTINUATION,-0.013297978672147992,0.0996378627876795,0.07645693650903485,True,True,27,109,2017-08-16,XLI
GD,GD-V61-002,2022-03-07,2022-03-07,HEALTHY_RUSH,-0.006618924561301087,0.10687576894324102,-0.38882356127087425,0.450269939172278,LARGE_PULLBACK,-0.1472212530220559,0.0068872144070388774,-0.08190401181638951,False,True,72,31,2022-09-06,XLI
GD,GD-V61-003,2024-03-04,2024-03-04,HEALTHY_RUSH,-0.004672246355845733,0.05189631918025317,-0.18418516370674476,0.00015273836630451398,CONTINUATION,-0.008736433286006262,0.1005783256017776,0.08425495277417694,True,True,4,125,2024-09-03,XLI
GD,GD-V61-004,2024-06-03,2024-06-03,HEALTHY_RUSH,-0.022578873815433997,0.004322815324690477,-0.31796145719138413,-0.047292207942367465,UNRESOLVED,-0.0640252338254288,0.06324775950538086,-0.0640252338254288,False,False,126,114,2024-12-02,XLI
GEN,GEN-V61-001,2016-09-08,2016-09-08,NORMAL_RUSH,-0.03716168710487344,0.04229804977646634,0.011974217183765457,-0.041974552869973175,TEMPORARY_PULLBACK,-0.05851710551285905,0.2105617664934858,0.2105617664934858,True,True,41,126,2017-03-10,XLK
GEN,GEN-V61-002,2017-02-08,2017-02-08,NORMAL_RUSH,-0.08803490569681927,-0.027165773348198585,-0.2114174344438154,-0.009315109280371214,CONTINUATION,-0.03492281133827835,0.16137294486990839,0.0047766738024830335,False,True,100,63,2017-08-09,XLK
GEN,GEN-V61-003,2017-10-09,2017-10-09,HEALTHY_RUSH,0.019382394697240235,0.11998561428904253,0.20000744080931823,-0.02894394192763515,STRUCTURAL_BREAK,-0.2234955280980876,0.0009189943851466431,-0.1732692700632723,False,False,119,9,2018-04-11,XLK
GEN,GEN-V61-004,2021-06-15,2021-06-15,HEALTHY_RUSH,0.015731070996969798,0.019865919033414947,-0.15676952969647273,-0.0952185107459426,LARGE_PULLBACK,-0.14678561789630773,-0.005714151061899542,-0.11376224508665245,False,True,38,15,2021-12-13,XLK
GEN,GEN-V61-005,2024-02-01,2024-02-01,HEALTHY_RUSH,0.0064992377402997015,0.16747308021778162,0.12241948971502248,-0.060571899529636666,LARGE_PULLBACK,-0.17240532184821733,0.10257561951911076,0.0632734066987013,True,True,63,121,2024-08-02,XLK
GEN,GEN-V61-006,2024-06-12,2024-06-12,HEALTHY_RUSH,0.038804214146977545,0.030987381748024734,-0.1243845346332686,-0.04710720722196943,TEMPORARY_PULLBACK,-0.05343499300605925,0.28536702612512577,0.21319188908110753,True,True,4,121,2024-12-11,XLK
GEN,GEN-V61-007,2024-09-12,2024-09-12,HEALTHY_RUSH,-0.025710338677530142,0.044269341035997334,-0.42164458137424754,0.013875662799319594,CONTINUATION,0.007999917712371296,0.2127438486913562,0.07022913061422398,True,True,3,58,2025-03-17,XLK
GEN,GEN-V61-008,2025-08-12,2025-08-12,HEALTHY_RUSH,-0.02447775693035137,0.22867137904316281,-0.5138849802773933,-0.1033246711610456,STRUCTURAL_BREAK,-0.2896272338727587,0.009733046480381313,-0.218685007318569,False,False,122,1,2026-02-11,XLK
GILD,GILD-V61-001,2021-08-16,2021-08-16,HEALTHY_RUSH,0.00168260365029127,0.35366852868624943,-0.21419726325633898,-0.061626500091570176,LARGE_PULLBACK,-0.13048468834639115,0.04780087024331747,-0.13048468834639115,False,False,126,94,2022-02-14,XLV
GILD,GILD-V61-002,2022-11-16,2022-11-16,HEALTHY_RUSH,0.0146215801288887,0.11107942635185097,-0.4119242150523985,-0.08864302647006261,TEMPORARY_PULLBACK,-0.050512883690969845,0.07951253077762321,-0.03159935758097221,False,True,82,15,2023-05-19,XLV
GILD,GILD-V61-003,2023-04-20,2023-04-20,HEALTHY_RUSH,-0.00022168859958915377,-0.35801224118072317,-0.11791645446497476,-0.07394736750332626,LARGE_PULLBACK,-0.11850620141968415,0.023733665074513022,-0.055697513184330805,False,False,96,2,2023-10-19,XLV
GILD,GILD-V61-004,2024-01-12,2024-01-12,HEALTHY_RUSH,-0.02296239473677031,0.2425207648934009,0.24035228921809898,-0.02664850576855013,STRUCTURAL_BREAK,-0.2581645518184623,0.010534948706118374,-0.15187119125576887,False,False,97,4,2024-07-16,XLV
GILD,GILD-V61-005,2024-09-26,2024-09-26,HEALTHY_RUSH,-0.05303521611171158,0.5403838329826745,-0.2920286086020615,0.02183522942294097,CONTINUATION,0.006864212859761576,0.42578105377639197,0.3702412714993544,True,True,1,110,2025-03-31,XLV
GILD,GILD-V61-006,2025-10-29,2025-10-29,HEALTHY_RUSH,-0.0011844857145948406,0.0224884008633508,-0.2799829626608116,0.04960574737401266,CONTINUATION,-0.0029534585304076266,0.32345177587069096,0.12465912550536729,True,True,8,71,2026-05-01,XLV
GIS,GIS-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.02481270159298732,0.17515893120004544,-0.5706643807336932,-0.4874011557430716,CONTINUATION,-0.005513587451936308,0.20959027985034773,0.10368448926611862,True,True,27,88,2016-09-12,XLP
GIS,GIS-V61-002,2020-05-15,2020-05-15,HEALTHY_RUSH,-0.029245182755410548,0.1856816051316993,0.032244785252920766,0.0010699833055138885,TEMPORARY_PULLBACK,-0.07553592919216467,0.06026273895126333,-0.016263879951563864,False,True,87,55,2020-11-12,XLP
GIS,GIS-V61-003,2021-06-03,2021-06-03,HEALTHY_RUSH,-0.015352390232453272,0.4821250784479061,0.021974972832438433,-0.017214038262509695,LARGE_PULLBACK,-0.10229333579854305,0.015270239456840473,-0.020909669052958102,True,True,66,115,2021-12-01,XLP
GIS,GIS-V61-004,2021-12-10,2021-12-10,HEALTHY_RUSH,0.0065283667662594524,0.618814422469198,0.01591371131936859,0.07012046658843266,CONTINUATION,-0.031235800000628533,0.15189942440135673,0.050970942772521344,True,True,62,102,2022-06-13,XLP
GIS,GIS-V61-005,2022-04-26,2022-04-26,HEALTHY_RUSH,-0.025453864979698926,0.010948189050671964,-0.5309477163241626,0.43575277376696225,TEMPORARY_PULLBACK,-0.06898496255117315,0.14538058622094474,0.1179873386476713,True,True,17,103,2022-10-25,XLP
GIS,GIS-V61-006,2022-06-27,2022-06-27,HEALTHY_RUSH,-0.024351942760088008,-0.21031692674167235,0.34137759036607573,0.05108916066027802,CONTINUATION,-0.010979499024942552,0.249885798234307,0.2193347255360929,True,True,1,115,2022-12-23,XLP
GIS,GIS-V61-007,2023-03-30,2023-03-30,HEALTHY_RUSH,-0.05087883125867765,-0.10218052681717316,0.06838519142456131,-0.010519867805892646,STRUCTURAL_BREAK,-0.23622500512440758,0.07315847078455917,-0.23622500512440758,False,False,126,30,2023-09-29,XLP
GL,GL-V61-001,2016-12-14,2016-12-14,NORMAL_RUSH,0.042886055686472524,0.02980688247235208,0.056379529530270756,-0.04164776755470313,UNRESOLVED,-0.0042407332838347855,0.07364699682767784,0.05567274075311679,True,True,21,62,2017-06-16,XLF
GL,GL-V61-002,2017-02-15,2017-02-15,NORMAL_RUSH,-0.02447242887356893,0.01686732325003093,-0.17399781829742525,-0.004445534001785144,UNRESOLVED,-0.03550923533440187,0.03367543955668628,0.026894919528533734,True,True,63,120,2017-08-16,XLF
GL,GL-V61-003,2018-01-02,2018-01-02,HEALTHY_RUSH,-0.007920042852111786,0.08407492893133939,-0.33499966230601574,0.006622226301058385,LARGE_PULLBACK,-0.1059334051852171,0.03619364957948057,-0.08508897830819784,False,False,26,17,2018-07-03,XLF
GL,GL-V61-004,2025-03-27,2025-03-27,HEALTHY_RUSH,0.019265964203244224,0.07630295747560467,0.10218249675091168,0.52668842687284,LARGE_PULLBACK,-0.1362022674963861,0.11990783562935348,0.10470039014449606,True,True,8,123,2025-09-26,XLF
GL,GL-V61-005,2025-08-26,2025-08-26,HEALTHY_RUSH,0.02142687275236055,0.22331218134046016,0.3291376067932196,-0.05203296126510945,TEMPORARY_PULLBACK,-0.06490857106453862,0.05607308851766746,0.04982066028852605,True,True,61,112,2026-02-26,XLF
GLW,GLW-V61-001,2016-08-09,2016-08-09,NORMAL_RUSH,-0.015591063579266873,0.004842475825195036,-0.16112771188862945,-0.015354680168384927,CONTINUATION,-0.019477602838026464,0.18051356082963554,0.16947261519766244,True,True,61,123,2017-02-08,XLK
GLW,GLW-V61-002,2017-02-15,2017-02-15,NORMAL_RUSH,-0.016596892842879685,-0.00013938437134908277,0.20555329131737782,-0.004445534001785144,CONTINUATION,-0.03257077813233189,0.1872070445955727,0.05123058812251102,True,True,40,110,2017-08-16,XLK
GLW,GLW-V61-003,2017-05-17,2017-05-17,HEALTHY_RUSH,-0.038043020440969855,-0.007898404950878124,-0.5221693112195255,-0.02084606066878234,CONTINUATION,-0.021757702043579408,0.1381150330064047,0.11870536988077784,True,True,64,121,2017-11-14,XLK
GLW,GLW-V61-004,2017-10-31,2017-10-31,HEALTHY_RUSH,-0.062140993462918015,-0.14699040648042128,0.12916599699655948,-0.005819262411040485,LARGE_PULLBACK,-0.1426882393689557,0.11853222222438786,-0.14204227829740868,False,False,107,53,2018-05-03,XLK
GLW,GLW-V61-005,2018-09-28,2018-09-28,HEALTHY_RUSH,-0.020566409074174175,0.3365053471808006,0.25869012122840807,-0.013983310034680466,LARGE_PULLBACK,-0.2031079755695282,0.012464703217723194,-0.02515287378455555,False,True,59,3,2019-04-02,XLK
GLW,GLW-V61-006,2020-12-09,2020-12-09,HEALTHY_RUSH,-0.028688928292382565,0.056064702942947964,-0.21819631435983608,-0.024698457588318012,TEMPORARY_PULLBACK,-0.07275635235980704,0.23577125208195415,0.15956367245920178,True,True,16,90,2021-06-11,XLK
GLW,GLW-V61-007,2021-04-13,2021-04-13,HEALTHY_RUSH,0.05658050179194252,0.011974452228483479,0.0895891920367265,0.004199089172910259,STRUCTURAL_BREAK,-0.18232740938521452,0.02800616430798364,-0.16996232727508753,False,False,123,6,2021-10-11,XLK
GLW,GLW-V61-008,2024-07-22,2024-07-22,HEALTHY_RUSH,0.007147102785107995,0.006702922354685614,0.073927658900864,0.008737132483194215,LARGE_PULLBACK,-0.147822239564249,0.234464891261555,0.234464891261555,True,True,10,126,2025-01-22,XLK
GLW,GLW-V61-009,2024-10-18,2024-10-18,HEALTHY_RUSH,-0.011465428725896398,-0.005839821928334432,0.2536901764031525,-0.007194162009292071,LARGE_PULLBACK,-0.15281219392100198,0.1696265514283204,-0.06824518409197855,False,False,114,65,2025-04-23,XLK
GLW,GLW-V61-010,2025-08-01,2025-08-01,HEALTHY_RUSH,-0.05192354956460443,0.21562410433579604,-0.10191545302067595,-0.12203365013035272,CONTINUATION,0.018049990588513642,0.7919120310460848,0.7919120310460848,True,True,2,126,2026-02-02,XLK
GM,GM-V61-001,2017-10-03,2017-10-03,HEALTHY_RUSH,0.008760764770966434,0.5850958829987826,-0.011708794592659333,-0.011371717526393068,STRUCTURAL_BREAK,-0.18193042750865362,0.06973526099222971,-0.1084991610949716,False,False,120,15,2018-04-05,XLY
GM,GM-V61-002,2020-11-24,2020-11-24,HEALTHY_RUSH,-0.024655486274563154,0.03305360268245261,0.17357164830954258,0.01223168145426079,LARGE_PULLBACK,-0.1280672170047159,0.3331898301999898,0.28648301509182184,True,True,26,89,2021-05-27,XLY
GM,GM-V61-003,2024-04-08,2024-04-08,HEALTHY_RUSH,-0.018285776112931362,0.29619669858658493,-0.379992117852709,0.0008418412341217596,TEMPORARY_PULLBACK,-0.0966308073774137,0.1283634836160683,0.042320175271772786,False,True,82,69,2024-10-07,XLY
GM,GM-V61-004,2024-11-15,2024-11-15,HEALTHY_RUSH,-0.06778036327175974,0.26285778621447,0.0366769071777803,-0.03683198718649472,STRUCTURAL_BREAK,-0.2516792317847232,0.055399702941967055,-0.13030621803358644,False,False,96,6,2025-05-21,XLY
GM,GM-V61-005,2025-09-02,2025-09-02,HEALTHY_RUSH,0.0,0.28800634593435903,-0.057159864027401766,-0.1094146625892333,TEMPORARY_PULLBACK,-0.05188545126942634,0.48259482494884876,0.34906185361816977,True,True,28,101,2026-03-04,XLY
GNRC,GNRC-V61-001,2016-12-02,2016-12-02,NORMAL_RUSH,0.005935158261373141,0.2386671791670214,-0.204491955953358,0.020663945461835767,STRUCTURAL_BREAK,-0.16132165729344627,0.05660840229570607,-0.13994165065576403,False,False,121,3,2017-06-06,XLI
GNRC,GNRC-V61-002,2017-10-02,2017-10-02,HEALTHY_RUSH,0.021332356572159483,0.5848140054627414,0.059066742654717064,-0.011371717526393068,LARGE_PULLBACK,-0.10859726236526268,0.07136983332714353,-0.06005755315223327,False,False,103,21,2018-04-04,XLI
GNRC,GNRC-V61-003,2018-06-14,2018-06-14,HEALTHY_RUSH,0.007359888248197555,0.0,0.15012132686049784,-0.03502721098031503,TEMPORARY_PULLBACK,-0.05549161095334787,0.14132097813714695,0.02764974230800643,False,True,95,61,2018-12-13,XLI
GNRC,GNRC-V61-004,2019-05-08,2019-05-08,HEALTHY_RUSH,-0.13821341837141432,0.01835822523353181,0.0038579085674168567,-0.03664132342521452,CONTINUATION,-0.04979323473794317,0.664024815628828,0.6126808577934806,True,True,16,123,2019-11-05,XLI
GNRC,GNRC-V61-005,2019-07-09,2019-07-09,HEALTHY_RUSH,0.0,0.0813451883939994,-0.39403820609375184,-0.05742634268704905,CONTINUATION,-0.024428364303255012,0.46144008168057526,0.46144008168057526,True,True,6,126,2020-01-07,XLI
GNRC,GNRC-V61-006,2020-06-10,2020-06-10,HEALTHY_RUSH,0.15709495208554358,0.005446127443128335,0.21984801770503326,-0.5365594905611568,TEMPORARY_PULLBACK,-0.06879802849144845,1.0581116868534863,0.9153050303626504,True,True,2,105,2020-12-08,XLI
GOOG,GOOG-V61-001,2017-05-01,2017-05-01,HEALTHY_RUSH,,0.14550077096295855,-0.061771289529675255,-0.0011769431100862558,CONTINUATION,-0.015198748383526084,0.1169225837545056,0.1169225837545056,True,True,44,126,2017-10-27,XLC
GOOG,GOOG-V61-002,2017-11-03,2017-11-03,HEALTHY_RUSH,,0.010277030464161063,0.012067661017953368,0.010910808185128618,CONTINUATION,-0.032736823784560554,0.13885022254368473,0.020755742386819653,True,True,20,56,2018-05-08,XLC
GOOG,GOOG-V61-003,2018-01-08,2018-01-08,HEALTHY_RUSH,,0.18022186424338815,-0.3669744808867838,0.007031882103640917,TEMPORARY_PULLBACK,-0.09523532061801354,0.06224384783766457,0.04146569906443576,False,True,22,13,2018-07-10,XLC
GOOG,GOOG-V61-004,2020-01-17,2020-01-17,HEALTHY_RUSH,-0.028233491410875056,-0.01764876352787703,-0.16135319107045148,-0.06035930180464504,LARGE_PULLBACK,-0.28625562843886354,0.057640182955313035,0.057640182955313035,True,True,44,126,2020-07-20,XLC
GOOG,GOOG-V61-005,2020-12-03,2020-12-03,HEALTHY_RUSH,0.02198940167163488,0.08671456544236777,0.10429788740932733,-0.07125548461205339,TEMPORARY_PULLBACK,-0.05653144542825095,0.3499728537247426,0.3499728537247426,True,True,13,126,2021-06-07,XLC
GOOG,GOOG-V61-006,2021-02-04,2021-02-04,HEALTHY_RUSH,-0.05835418347898158,0.07370628832247816,-0.38824816001626905,0.011526149202072317,CONTINUATION,-0.01852226302935911,0.35421403979381094,0.3279867936220471,True,True,21,118,2021-08-05,XLC
GOOG,GOOG-V61-007,2021-11-03,2021-11-03,HEALTHY_RUSH,-0.03930732928528813,-0.07903673734000438,-0.5850479249575575,-0.03897970713609143,STRUCTURAL_BREAK,-0.21679616791881118,0.026697692473630186,-0.20467000991049067,False,False,122,11,2022-05-05,XLC
GOOG,GOOG-V61-008,2024-07-01,2024-07-01,HEALTHY_RUSH,-0.023646938947515572,0.06710064391994874,-0.12497955085215051,-0.028483827048698895,LARGE_PULLBACK,-0.18837419827132118,0.07673001127825585,0.04700797791835187,True,True,48,117,2024-12-30,XLC
