ticker,episode_id,signal_date,sector_etf,fold_id,path_label,damage_triggered,damage_execution_date,scheduled_execution_date,outcome_end,uplift_vs_buy_hold_base,uplift_vs_buy_hold_stress,triggered_trough_improvement_base,triggered_trough_improvement_stress,research_use,direction_label,operational_action_ratio
AON,AON-V61-005,2021-05-27,XLF,F02,RESUMED_UPTREND,True,2021-06-17,2021-06-29,2021-11-24,-0.0112178102819,-0.0112896493415,0.00315606315929,0.0030842240997,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GIS,GIS-V61-003,2021-06-03,XLP,F02,TEMPORARY_PULLBACK,True,2021-06-17,2021-07-06,2021-12-01,-0.00118927474091,-0.00126103023686,0.00287990859637,0.00280815310042,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HAL,HAL-V61-005,2021-06-03,XLE,F02,LARGE_PULLBACK,True,2021-07-08,2021-07-06,2021-12-01,-0.000220635168821,-0.000284764713784,0.0059480091251,0.00588387958014,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
APTV,APTV-V61-002,2021-06-07,XLY,F02,RESUMED_UPTREND,True,2021-07-20,2021-07-08,2021-12-03,-0.00458576699232,-0.00465642676684,0.00178943268971,0.0017187729152,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DD,DD-V61-004,2021-06-07,XLB,F02,LARGE_PULLBACK,True,2021-06-17,2021-07-08,2021-12-03,0.00235195440416,0.0022811647224,0.00732992282327,0.0072591331415,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BXP,BXP-V61-006,2021-06-10,XLRE,F02,TEMPORARY_PULLBACK,True,2021-07-09,2021-07-13,2021-12-08,-0.00152861345499,-0.00159940296389,0.00346705376526,0.00339626425636,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ESS,ESS-V61-004,2021-06-10,XLRE,F02,RESUMED_UPTREND,True,2021-08-12,2021-07-13,2021-12-08,-0.00565070749958,-0.00572672405012,0.00265077779671,0.00257476124616,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ADI,ADI-V61-008,2021-06-11,XLK,F02,RESUMED_UPTREND,True,2021-07-19,2021-07-14,2021-12-09,-0.00795962322119,-0.00803064947695,-0.000148590249843,-0.000219616505598,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SMCI,SMCI-V61-005,2021-06-11,XLK,F02,RESUMED_UPTREND,True,2021-06-21,2021-07-14,2021-12-09,-0.0109300410946,-0.0110006004396,0.00201675142704,0.00194619208209,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TEL,TEL-V61-004,2021-06-11,XLK,F02,RESUMED_UPTREND,True,2021-06-21,2021-07-14,2021-12-09,-0.0102662060231,-0.0103374888722,0.000311921032646,0.000240638183594,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RTX,RTX-V61-004,2021-06-14,XLI,F02,TEMPORARY_PULLBACK,True,2021-06-29,2021-07-15,2021-12-10,-0.00108977044467,-0.00116194695041,0.00296491473666,0.00289273823092,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EBAY,EBAY-V61-008,2021-06-15,XLY,F02,RESUMED_UPTREND,True,2021-08-06,2021-07-16,2021-12-13,0.000108373027089,3.18948655702e-05,0.00295566276183,0.00287918460031,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GEN,GEN-V61-004,2021-06-15,XLK,F02,TEMPORARY_PULLBACK,True,2021-07-16,2021-07-16,2021-12-13,0.00202921428462,0.00195959820746,0.0036803829251,0.00361076684794,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
IDXX,IDXX-V61-008,2021-06-15,XLV,F02,TEMPORARY_PULLBACK,True,2021-09-14,2021-07-16,2021-12-13,0.00480237673511,0.00471839082186,0.00638952161986,0.00630553570662,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MTD,MTD-V61-007,2021-07-02,XLV,F02,RESUMED_UPTREND,True,2021-09-28,2021-08-04,2021-12-31,-0.00842397319721,-0.00850230206676,0.00377885858891,0.00370052971936,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ADP,ADP-V61-005,2021-07-07,XLI,F02,RESUMED_UPTREND,True,2021-09-02,2021-08-06,2022-01-04,-0.0103724503456,-0.0104482433549,0.00177889065168,0.00170309764239,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BIIB,BIIB-V61-001,2021-07-07,XLV,F02,LARGE_PULLBACK,True,2021-07-16,2021-08-06,2022-01-04,0.0115039616105,0.0114355808067,0.0140100824238,0.01394170162,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ROK,ROK-V61-005,2021-07-07,XLI,F02,RESUMED_UPTREND,True,2021-09-21,2021-08-06,2022-01-04,-0.00696039359733,-0.00703880753025,0.00296133540661,0.00288292147368,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ROP,ROP-V61-005,2021-07-12,XLK,F02,TEMPORARY_PULLBACK,True,2021-08-20,2021-08-11,2022-01-07,0.00165121041153,0.00157668777097,0.00342716616712,0.00335264352656,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DHR,DHR-V61-008,2021-07-14,XLV,F02,TEMPORARY_PULLBACK,True,2021-09-29,2021-08-13,2022-01-11,-4.8367834331e-05,-0.000131465245681,0.00464879660232,0.00456569919097,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ISRG,ISRG-V61-005,2021-07-14,XLV,F02,RESUMED_UPTREND,True,2021-09-30,2021-08-13,2022-01-11,0.000623706872224,0.000545378092199,0.00333918287312,0.0032608540931,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MSCI,MSCI-V61-011,2021-07-14,XLF,F02,TEMPORARY_PULLBACK,True,2021-09-29,2021-08-13,2022-01-11,0.0044743749646,0.00439254919482,0.00550983280089,0.00542800703111,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RMD,RMD-V61-011,2021-07-14,XLV,F02,TEMPORARY_PULLBACK,True,2021-09-28,2021-08-13,2022-01-11,0.00579255279343,0.00571183208218,0.00602182816195,0.0059411074507,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SBUX,SBUX-V61-005,2021-07-14,XLY,F02,TEMPORARY_PULLBACK,True,2021-08-20,2021-08-13,2022-01-11,0.00390509411842,0.00383346072983,0.00390509411842,0.00383346072983,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EL,EL-V61-010,2021-07-19,XLP,F02,RESUMED_UPTREND,True,2021-09-21,2021-08-18,2022-01-14,-0.00159978511847,-0.00167416290636,0.00199616944637,0.00192179165849,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ADBE,ADBE-V61-007,2021-07-22,XLK,F02,LARGE_PULLBACK,True,2021-09-23,2021-08-23,2022-01-20,0.00965972440541,0.00958368902043,0.00967174931416,0.00959571392918,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EW,EW-V61-005,2021-07-26,XLV,F02,RESUMED_UPTREND,True,2021-10-04,2021-08-25,2022-01-24,0.000437332493088,0.000360383277034,0.00237965769435,0.0023027084783,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ORLY,ORLY-V61-001,2021-07-27,XLY,F02,RESUMED_UPTREND,True,2021-09-03,2021-08-26,2022-01-25,-0.00554919008175,-0.0056196095699,-7.0419488151e-05,-0.000140838976302,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AZO,AZO-V61-004,2021-07-28,XLY,F02,RESUMED_UPTREND,True,2021-08-30,2021-08-27,2022-01-26,-0.0102040153207,-0.0102765512226,0.00101847418528,0.000945938283416,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CMG,CMG-V61-006,2021-07-29,XLY,F02,LARGE_PULLBACK,True,2021-09-29,2021-08-30,2022-01-27,0.0137874626752,0.013712021895,0.0137874626752,0.013712021895,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FAST,FAST-V61-010,2021-07-29,XLI,F02,RESUMED_UPTREND,True,2021-09-08,2021-08-30,2022-01-27,-0.00152739583947,-0.00160056355707,0.00194141457866,0.00186824686106,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
KR,KR-V61-002,2021-08-02,XLP,F02,TEMPORARY_PULLBACK,True,2021-09-15,2021-09-01,2022-01-31,-0.00260997488816,-0.00268668455272,0.00378264808651,0.00370593842196,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PFE,PFE-V61-005,2021-08-03,XLV,F02,RESUMED_UPTREND,True,2021-09-17,2021-09-02,2022-02-01,-0.0107696215176,-0.0108421423149,0.00304701272303,0.00297449192571,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMD,AMD-V61-007,2021-08-04,XLK,F02,RESUMED_UPTREND,True,2021-09-21,2021-09-03,2022-02-02,-0.00874093887204,-0.00880544380032,0.000697474212839,0.000632969284559,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DGX,DGX-V61-004,2021-08-04,XLV,F02,RESUMED_UPTREND,True,2021-10-04,2021-09-03,2022-02-02,0.00216691522711,0.0020934685028,0.00253132492598,0.00245787820166,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ARE,ARE-V61-010,2021-08-05,XLRE,F02,TEMPORARY_PULLBACK,True,2021-09-13,2021-09-07,2022-02-03,0.00167824954441,0.00160541464913,0.00320354935741,0.00313071446212,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DG,DG-V61-009,2021-08-05,XLP,F02,TEMPORARY_PULLBACK,True,2021-08-27,2021-09-07,2022-02-03,0.00410098185686,0.00402915600307,0.00432233315777,0.00425050730397,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LULU,LULU-V61-007,2021-08-05,XLY,F02,RESUMED_UPTREND,True,2021-09-03,2021-09-07,2022-02-03,0.00691831075754,0.00684803819269,0.010247299793,0.0101770272281,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LEN,LEN-V61-006,2021-08-06,XLY,F02,RESUMED_UPTREND,True,2021-09-09,2021-09-08,2022-02-04,0.00482986661079,0.00475700018745,0.00482986661079,0.00475700018745,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ON,ON-V61-005,2021-08-10,XLK,F02,RESUMED_UPTREND,True,2021-10-12,2021-09-10,2022-02-08,-0.0250908348768,-0.025164770446,0.00305739898606,0.0029834634168,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SMCI,SMCI-V61-006,2021-08-11,XLK,F02,RESUMED_UPTREND,True,2021-10-18,2021-09-13,2022-02-09,-0.00444728771123,-0.00451539049568,0.000563015510131,0.00049491272568,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TEL,TEL-V61-005,2021-08-11,XLK,F02,RESUMED_UPTREND,True,2021-09-15,2021-09-13,2022-02-09,-0.00179103851474,-0.00186311750072,0.00255631439066,0.00248423540468,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMP,AMP-V61-003,2021-08-12,XLF,F02,RESUMED_UPTREND,True,2021-09-22,2021-09-14,2022-02-10,-0.0112501202097,-0.0113208313504,0.000607437367502,0.000536726226844,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AXON,AXON-V61-007,2021-08-12,XLI,F02,STRUCTURAL_BREAK,True,2021-09-14,2021-09-14,2022-02-10,0.00836592845792,0.00829527680775,0.0126861176957,0.0126154660456,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DVA,DVA-V61-005,2021-08-12,XLV,F02,LARGE_PULLBACK,True,2021-09-13,2021-09-14,2022-02-10,0.00457626045589,0.00450560836498,0.0110362279064,0.0109655758154,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SPGI,SPGI-V61-008,2021-08-12,XLF,F02,RESUMED_UPTREND,True,2021-10-05,2021-09-14,2022-02-10,0.00242636074647,0.00235416673607,0.0026716438478,0.0025994498374,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GILD,GILD-V61-001,2021-08-16,XLV,F02,RESUMED_UPTREND,True,2021-10-19,2021-09-16,2022-02-14,0.00293705150053,0.00286732768918,0.00293705150053,0.00286732768918,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SW,SW-V61-003,2021-08-16,XLB,F02,RESUMED_UPTREND,True,2021-09-29,2021-09-16,2022-02-14,-0.00509861239962,-0.00516423391356,0.00197154292965,0.00190592141571,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BRO,BRO-V61-006,2021-08-17,XLF,F02,RESUMED_UPTREND,True,2021-09-29,2021-09-17,2022-02-15,-0.00970119516209,-0.00977530686957,0.000323614840719,0.000249503133238,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
DE,DE-V61-005,2021-08-17,XLI,F02,TEMPORARY_PULLBACK,True,2021-09-20,2021-09-17,2022-02-15,-0.00739290571174,-0.00746079296571,0.00134857589576,0.00128068864179,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
EVRG,EVRG-V61-004,2021-08-17,XLU,F02,TEMPORARY_PULLBACK,True,2021-09-15,2021-09-17,2022-02-15,0.00204933842484,0.00197852956747,0.00204933842484,0.00197852956747,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
RVTY,RVTY-V61-006,2021-08-17,XLV,F02,RESUMED_UPTREND,True,2021-09-28,2021-09-17,2022-02-15,-0.00180898920049,-0.00188063397089,0.00285153160019,0.00277988682979,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CRH,CRH-V61-005,2021-08-18,XLB,F02,TEMPORARY_PULLBACK,True,2021-09-29,2021-09-20,2022-02-16,-0.00350564724268,-0.00357471952355,0.00118678815074,0.00111771586986,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TRMB,TRMB-V61-009,2021-08-18,XLK,F02,TEMPORARY_PULLBACK,True,2021-09-27,2021-09-20,2022-02-16,0.0105466975,0.0104728293876,0.0120896628348,0.0120157947224,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ZBRA,ZBRA-V61-008,2021-08-18,XLK,F02,RESUMED_UPTREND,True,2021-09-21,2021-09-20,2022-02-16,0.0110948744406,0.0110201086545,0.0115031794641,0.0114284136779,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MPWR,MPWR-V61-005,2021-08-19,XLK,F02,RESUMED_UPTREND,True,2021-10-05,2021-09-21,2022-02-17,0.000578645327371,0.000503341249332,0.0113878070085,0.0113125029305,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MLM,MLM-V61-006,2021-08-20,XLB,F02,RESUMED_UPTREND,True,2021-09-15,2021-09-22,2022-02-18,-0.00313063263315,-0.00320301398421,0.00255179403328,0.00247941268221,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
YUM,YUM-V61-008,2021-08-23,XLY,F02,TEMPORARY_PULLBACK,True,2021-09-20,2021-09-23,2022-02-22,3.40888781835e-05,-3.59008704384e-05,0.00183660470439,0.00176661495577,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ADSK,ADSK-V61-008,2021-08-24,XLK,F02,STRUCTURAL_BREAK,True,2021-09-01,2021-09-24,2022-02-23,0.0149987218648,0.014930158231,0.0149987218648,0.014930158231,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CDNS,CDNS-V61-008,2021-08-24,XLK,F02,RESUMED_UPTREND,True,2021-09-29,2021-09-24,2022-02-23,0.00401980248278,0.00394703479509,0.00588952373789,0.00581675605019,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CHTR,CHTR-V61-005,2021-08-24,XLC,F02,STRUCTURAL_BREAK,True,2021-09-15,2021-09-24,2022-02-23,0.0119699845393,0.0118979310233,0.0129540362723,0.0128819827563,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AWK,AWK-V61-008,2021-08-26,XLU,F02,TEMPORARY_PULLBACK,True,2021-09-28,2021-09-28,2022-02-25,0.00442046183767,0.00435005986556,0.00619950065633,0.00612909868422,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CSCO,CSCO-V61-007,2021-08-26,XLK,F02,TEMPORARY_PULLBACK,True,2021-09-21,2021-09-28,2022-02-25,-0.000739014390282,-0.000809909654315,0.00191411882733,0.0018432235633,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
JBHT,JBHT-V61-007,2021-08-26,XLI,F02,RESUMED_UPTREND,True,2021-09-15,2021-09-28,2022-02-25,-0.00798720074966,-0.00805969287911,0.000962094655693,0.000889602526245,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CMCSA,CMCSA-V61-003,2021-08-27,XLC,F02,LARGE_PULLBACK,True,2021-09-15,2021-09-29,2022-02-28,0.00691700570461,0.00684692993946,0.00830194706384,0.0082318712987,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
SNPS,SNPS-V61-008,2021-08-27,XLK,F02,RESUMED_UPTREND,True,2021-09-29,2021-09-29,2022-02-28,-0.00145035464142,-0.00151889235956,0.00262276391973,0.00255422620159,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AON,AON-V61-006,2021-08-31,XLF,F02,TEMPORARY_PULLBACK,True,2021-11-05,2021-10-01,2022-03-02,-0.0001646539164,-0.00024135229434,0.00533697430167,0.00526027592373,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
REGN,REGN-V61-002,2021-08-31,XLV,F02,LARGE_PULLBACK,True,2021-09-28,2021-10-01,2022-03-02,-0.000784140187484,-0.000851769381912,0.00466506907578,0.00459743988135,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
COO,COO-V61-003,2021-09-02,XLV,F02,LARGE_PULLBACK,True,2021-09-22,2021-10-05,2022-03-04,0.000354749907057,0.000283406898769,0.00602142101779,0.0059500780095,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AVY,AVY-V61-004,2021-09-03,XLB,F02,TEMPORARY_PULLBACK,True,2021-10-01,2021-10-06,2022-03-07,0.0105657727897,0.0104967600179,0.0105657727897,0.0104967600179,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
CB,CB-V61-003,2021-09-07,XLF,F02,RESUMED_UPTREND,True,2021-09-22,2021-10-07,2022-03-08,-0.00582268159339,-0.00589630804937,0.0010812281706,0.00100760171461,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
COR,COR-V61-003,2021-09-07,XLV,F02,RESUMED_UPTREND,True,2021-12-01,2021-10-07,2022-03-08,-0.0118215155146,-0.0118936075761,0.000893922752913,0.000821830691388,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AIG,AIG-V61-002,2021-09-08,XLF,F02,RESUMED_UPTREND,True,2021-11-18,2021-10-08,2022-03-09,-0.00158630147498,-0.00166473190455,0.00474833757789,0.00466990714831,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
NTAP,NTAP-V61-007,2021-09-08,XLK,F02,TEMPORARY_PULLBACK,True,2021-10-28,2021-10-08,2022-03-09,0.00413298560256,0.0040582497426,0.00608117744647,0.00600644158651,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TSCO,TSCO-V61-005,2021-09-08,XLY,F02,RESUMED_UPTREND,True,2021-10-11,2021-10-08,2022-03-09,-0.00786286270534,-0.00793632034702,0.000482790897399,0.000409333255714,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ALGN,ALGN-V61-006,2021-09-09,XLV,F02,TEMPORARY_PULLBACK,True,2021-10-01,2021-10-11,2022-03-10,0.0165816833896,0.0165123010823,0.0176196638041,0.0175502814968,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ETR,ETR-V61-006,2021-09-09,XLU,F02,TEMPORARY_PULLBACK,True,2021-09-22,2021-10-11,2022-03-10,-0.00139760331449,-0.00146938921255,0.00384179527331,0.00377000937525,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WSM,WSM-V61-008,2021-09-09,XLY,F02,TEMPORARY_PULLBACK,True,2021-10-05,2021-10-11,2022-03-10,0.00608957572326,0.00601911425478,0.00987166874383,0.00980120727535,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BKR,BKR-V61-004,2021-09-15,XLE,F02,RESUMED_UPTREND,True,2021-11-11,2021-10-15,2022-03-16,-0.0195946200242,-0.0196671861863,0.00311384904927,0.00304128288719,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMAT,AMAT-V61-005,2021-09-16,XLK,F02,RESUMED_UPTREND,True,2021-09-30,2021-10-18,2022-03-17,-0.00112967090948,-0.00119701423743,0.00331674098334,0.00324939765539,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
KLAC,KLAC-V61-012,2021-09-28,XLK,F02,RESUMED_UPTREND,True,2021-10-11,2021-10-28,2022-03-29,-0.00897154390135,-0.00904168986154,0.00119459290722,0.00112444694703,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
HIG,HIG-V61-002,2021-10-06,XLF,F02,TEMPORARY_PULLBACK,True,2021-11-17,2021-11-05,2022-04-06,-0.00120694689708,-0.00128055934465,0.00389806480689,0.00382445235932,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
COF,COF-V61-004,2021-10-07,XLF,F02,TEMPORARY_PULLBACK,True,2021-10-28,2021-11-08,2022-04-07,0.00663534869431,0.00656708117077,0.00798887005338,0.00792060252984,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FITB,FITB-V61-006,2021-10-07,XLF,F02,RESUMED_UPTREND,True,2021-12-21,2021-11-08,2022-04-07,0.00078980743016,0.000718416317378,0.00078980743016,0.000718416317378,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MGM,MGM-V61-006,2021-10-08,XLY,F02,LARGE_PULLBACK,True,2021-11-15,2021-11-09,2022-04-08,0.00698391736828,0.00690714491207,0.0089232075197,0.00884643506349,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
APA,APA-V61-007,2021-10-11,XLE,F02,RESUMED_UPTREND,True,2021-12-15,2021-11-10,2022-04-11,-0.033669494806,-0.0337460217987,0.00181151851039,0.00173499151769,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
WMB,WMB-V61-002,2021-10-11,XLE,F02,RESUMED_UPTREND,True,2021-12-14,2021-11-10,2022-04-11,-0.0152723413565,-0.0153422218028,0.00157874552474,0.00150886507844,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AMP,AMP-V61-004,2021-10-12,XLF,F02,RESUMED_UPTREND,True,2021-12-21,2021-11-11,2022-04-12,-0.000284556833076,-0.000362075115946,0.00449965394821,0.00442213566534,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
BG,BG-V61-004,2021-10-12,XLP,F02,RESUMED_UPTREND,True,2021-12-01,2021-11-11,2022-04-12,-0.0189013815077,-0.0189802144719,0.00271915788816,0.00264032492398,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
IBM,IBM-V61-008,2021-10-12,XLK,F02,RESUMED_UPTREND,True,2021-10-22,2021-11-11,2022-04-12,-0.00259275222769,-0.00266112093636,0.001816831285,0.00174846257633,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
APO,APO-V61-007,2021-10-15,XLF,F02,TEMPORARY_PULLBACK,True,2021-12-02,2021-11-16,2022-04-18,0.0108821100278,0.010801727502,0.0118208377516,0.0117404552258,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
AXP,AXP-V61-009,2021-10-18,XLF,F02,LARGE_PULLBACK,True,2021-11-23,2021-11-17,2022-04-19,-0.00484372063679,-0.00491637926561,0.00593344873689,0.00586079010807,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
GPC,GPC-V61-005,2021-10-20,XLY,F02,TEMPORARY_PULLBACK,True,2021-12-01,2021-11-19,2022-04-21,-0.00393553914341,-0.00401075319385,0.00393892331036,0.00386370925992,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PRU,PRU-V61-003,2021-10-20,XLF,F02,RESUMED_UPTREND,True,2021-11-22,2021-11-19,2022-04-21,-0.00663369636869,-0.0067043738095,0.0026871743102,0.00261649686938,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
OKE,OKE-V61-005,2021-10-22,XLE,F02,RESUMED_UPTREND,True,2021-12-01,2021-11-23,2022-04-25,-0.00464802694238,-0.00472022717079,0.00381761654891,0.00374541632051,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
ORLY,ORLY-V61-002,2021-10-25,XLY,F02,RESUMED_UPTREND,True,2022-01-19,2021-11-24,2022-04-26,-0.00357244677441,-0.00364820205956,0.00357365185224,0.00349789656709,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
PNC,PNC-V61-007,2021-10-25,XLF,F02,TEMPORARY_PULLBACK,True,2021-11-19,2021-11-24,2022-04-26,0.00618774870796,0.00611886478331,0.00618774870796,0.00611886478331,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
MPC,MPC-V61-004,2021-10-26,XLE,F02,RESUMED_UPTREND,True,2021-11-19,2021-11-26,2022-04-27,-0.0196156396124,-0.0196834463184,0.000727840467735,0.000660033761702,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
OXY,OXY-V61-004,2021-10-26,XLE,F02,LARGE_PULLBACK,True,2021-11-18,2021-11-26,2022-04-27,-0.0353040485091,-0.0353694189944,0.00535209667723,0.0052867261919,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
TFC,TFC-V61-004,2021-10-26,XLF,F02,TEMPORARY_PULLBACK,True,2021-11-29,2021-11-26,2022-04-27,0.00866438112229,0.00859158813893,0.00866438112229,0.00859158813893,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
LOW,LOW-V61-005,2021-10-27,XLY,F02,STRUCTURAL_BREAK,True,2022-01-18,2021-11-29,2022-04-28,0.00711472699757,0.00703706742443,0.00887065481125,0.00879299523811,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
FSLR,FSLR-V61-008,2021-10-29,XLK,F02,STRUCTURAL_BREAK,True,2021-11-19,2021-12-01,2022-05-02,0.0125279553616,0.0124628830278,0.0161821062649,0.0161170339311,DISCOVERY_TARGET_DEFINITION_ONLY_NOT_OOS,NONE,0
