ticker,episode_id,signal_date,last_observed_session,source_regime,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,selector,sector,era,v61_episode_id,price_episode_id
CRM,CRM-R014,2023-03-03,2023-03-03,,TEMPORARY_PULLBACK,-0.07107237099274,0.2571474033888055,0.18827434840813972,True,True,5,94,2023-09-01,PRICE_RUSH_V2,technology,2023-2026,,
CRM,CRM-R015,2023-12-01,2023-12-01,,LARGE_PULLBACK,-0.16040480043744476,0.21876922801625942,-0.09551245030352229,False,False,123,61,2024-06-04,PRICE_RUSH_V2,technology,2023-2026,,
CRM,CRM-R016,2024-11-08,2024-11-08,,LARGE_PULLBACK,-0.2641677179271654,0.14263068427327275,-0.09448982112144877,False,False,109,17,2025-05-14,PRICE_RUSH_V2,technology,2023-2026,,
CVX,CVX-R004,2016-04-22,2016-04-22,,UNRESOLVED,-0.0219282093685923,0.06030205634685082,0.01981723694052917,False,True,104,58,2016-10-20,PRICE_RUSH_V2,energy,2016-2019,,
CVX,CVX-R005,2016-11-25,2016-11-25,,UNRESOLVED,-0.052003115694062796,0.06999999693423398,-0.04392144959968114,False,False,98,19,2017-05-30,PRICE_RUSH_V2,energy,2016-2019,,
CVX,CVX-R006,2017-09-22,2017-09-22,,TEMPORARY_PULLBACK,-0.0521207931876595,0.1497199670852991,0.0025477812238083875,False,True,103,77,2018-03-26,PRICE_RUSH_V2,energy,2016-2019,,
CVX,CVX-R007,2017-12-22,2017-12-22,,LARGE_PULLBACK,-0.1186937870977719,0.06897096466282315,0.012077479296811466,False,True,39,13,2018-06-26,PRICE_RUSH_V2,energy,2016-2019,,
CVX,CVX-R008,2019-06-21,2019-06-21,,TEMPORARY_PULLBACK,-0.09662752378699657,0.012887055135244463,-0.03529743463509405,False,True,75,22,2019-12-19,PRICE_RUSH_V2,energy,2016-2019,,
CVX,CVX-R009,2021-02-26,2021-02-26,,UNRESOLVED,-0.03269022330951865,0.1165016398163563,-0.0026316548653424476,False,True,121,75,2021-08-26,PRICE_RUSH_V2,energy,2020-2022,,
CVX,CVX-R010,2021-12-10,2021-12-10,,CONTINUATION,-0.04005405954825236,0.5593834191098224,0.4405766650568761,True,True,5,123,2022-06-13,PRICE_RUSH_V2,energy,2020-2022,,
CVX,CVX-R011,2022-07-29,2022-07-29,,LARGE_PULLBACK,-0.13151276527128086,0.1659672949442299,0.08158853589397741,True,True,40,124,2023-01-30,PRICE_RUSH_V2,energy,2020-2022,,
CVX,CVX-R012,2022-10-28,2022-10-28,,LARGE_PULLBACK,-0.13948478443770218,0.05146457592259113,-0.09599013870481765,False,False,95,60,2023-05-02,PRICE_RUSH_V2,energy,2020-2022,,
DIS,DIS-R008,2017-01-06,2017-01-06,,UNRESOLVED,-0.04624707961117813,0.06294729387934028,-0.04238725620317341,False,True,113,76,2017-07-10,PRICE_RUSH_V2,communication,2016-2019,,
DIS,DIS-R009,2019-04-12,2019-04-12,,CONTINUATION,-0.00858366548317857,0.13252789439935264,0.005883284979942394,False,True,120,73,2019-10-11,PRICE_RUSH_V2,communication,2016-2019,,
DIS,DIS-R010,2019-11-29,2019-11-29,,STRUCTURAL_BREAK,-0.4308365123793917,-0.0063332519126906295,-0.21189170590653028,False,False,77,1,2020-06-02,PRICE_RUSH_V2,communication,2016-2019,,
DIS,DIS-R011,2020-11-13,2020-11-13,,CONTINUATION,0.01958659730534862,0.45930904515665283,0.22636597591635255,True,True,5,76,2021-05-18,PRICE_RUSH_V2,communication,2020-2022,,
DIS,DIS-R012,2024-02-09,2024-02-09,,STRUCTURAL_BREAK,-0.20337180238738717,0.1331303428652464,-0.20337180238738717,False,False,126,35,2024-08-12,PRICE_RUSH_V2,communication,2023-2026,,
DIS,DIS-R013,2024-11-29,2024-11-29,,LARGE_PULLBACK,-0.3012505133427026,-0.002639081849218239,-0.029600146144858952,False,False,87,1,2025-06-04,PRICE_RUSH_V2,communication,2023-2026,,
DIS,DIS-R014,2025-06-27,2025-06-27,,LARGE_PULLBACK,-0.16674838384389157,0.013650488384846726,-0.06548692616863427,False,False,104,1,2025-12-26,PRICE_RUSH_V2,communication,2023-2026,,
DUK,DUK-R003,2016-05-13,2016-05-13,,UNRESOLVED,-0.05011427421387504,0.09130397961373271,-0.05011427421387504,False,False,126,36,2016-11-10,PRICE_RUSH_V2,utilities_real_estate,2016-2019,,
DUK,DUK-R004,2017-05-26,2017-05-26,,CONTINUATION,-0.022216777766190243,0.08184646155330366,0.06487425379017053,True,True,30,119,2017-11-24,PRICE_RUSH_V2,utilities_real_estate,2016-2019,,
DUK,DUK-R005,2018-11-16,2018-11-16,,UNRESOLVED,-0.034840531570750066,0.06700546149208386,0.034702985174813294,True,True,37,86,2019-05-22,PRICE_RUSH_V2,utilities_real_estate,2016-2019,,
DUK,DUK-R006,2019-09-20,2019-09-20,,STRUCTURAL_BREAK,-0.31275282985014174,0.09734553059513629,-0.31275282985014174,False,False,126,105,2020-03-23,PRICE_RUSH_V2,utilities_real_estate,2016-2019,,
DUK,DUK-R007,2020-01-31,2020-01-31,,STRUCTURAL_BREAK,-0.33652426056839535,0.059389065457797985,-0.11333885408303435,False,False,35,14,2020-07-31,PRICE_RUSH_V2,utilities_real_estate,2020-2022,,
DUK,DUK-R008,2021-05-14,2021-05-14,,UNRESOLVED,-0.0495776862699292,0.05579621331737439,-0.00866286987094167,False,True,94,64,2021-11-11,PRICE_RUSH_V2,utilities_real_estate,2020-2022,,
DUK,DUK-R009,2021-08-06,2021-08-06,,TEMPORARY_PULLBACK,-0.0842320637273467,0.0172996839684183,-0.006696621131850322,False,True,36,6,2022-02-04,PRICE_RUSH_V2,utilities_real_estate,2020-2022,,
DUK,DUK-R010,2022-04-01,2022-04-01,,STRUCTURAL_BREAK,-0.16037791338878216,0.02317432870142344,-0.13952724973582498,False,False,125,39,2022-10-03,PRICE_RUSH_V2,utilities_real_estate,2020-2022,,
DUK,DUK-R011,2024-05-17,2024-05-17,,CONTINUATION,-0.0437002175375093,0.17322234559467753,0.10015498173649062,True,True,29,106,2024-11-15,PRICE_RUSH_V2,utilities_real_estate,2023-2026,,
DUK,DUK-R012,2024-07-26,2024-07-26,,CONTINUATION,-0.0024653026366363573,0.12826142728955725,0.04988257964030174,False,True,101,59,2025-01-28,PRICE_RUSH_V2,utilities_real_estate,2023-2026,,
EOG,EOG-R004,2016-07-01,2016-07-01,,TEMPORARY_PULLBACK,-0.06988021308350723,0.27875334674952756,0.19694419696022591,True,True,20,114,2016-12-30,PRICE_RUSH_V2,energy,2016-2019,,
EOG,EOG-R005,2016-12-02,2016-12-02,,LARGE_PULLBACK,-0.1431119303303101,0.041160885437641515,-0.12154422453708802,False,False,104,7,2017-06-06,PRICE_RUSH_V2,energy,2016-2019,,
EOG,EOG-R006,2017-12-22,2017-12-22,,TEMPORARY_PULLBACK,-0.07932801481234131,0.19363639596236992,0.12086615140947021,True,True,57,101,2018-06-26,PRICE_RUSH_V2,energy,2016-2019,,
EOG,EOG-R007,2018-04-27,2018-04-27,,UNRESOLVED,-0.08821616697755275,0.1348973770971047,-0.07979760216705867,False,False,125,114,2018-10-25,PRICE_RUSH_V2,energy,2016-2019,,
EOG,EOG-R008,2018-06-29,2018-06-29,,STRUCTURAL_BREAK,-0.3319047398163474,0.06521481161015541,-0.2968310656074289,False,False,122,70,2018-12-31,PRICE_RUSH_V2,energy,2016-2019,,
EOG,EOG-R009,2018-09-28,2018-09-28,,STRUCTURAL_BREAK,-0.3493062424995994,0.03746975861070978,-0.2440392817231012,False,False,59,7,2019-04-02,PRICE_RUSH_V2,energy,2016-2019,,
EOG,EOG-R010,2021-01-08,2021-01-08,,LARGE_PULLBACK,-0.12896231865292673,0.5065592777370829,0.43179011186972405,True,True,14,116,2021-07-12,PRICE_RUSH_V2,energy,2020-2022,,
EOG,EOG-R011,2021-10-01,2021-10-01,,CONTINUATION,0.021828898961702814,0.5498112976816505,0.49778149759988355,True,True,42,121,2022-04-01,PRICE_RUSH_V2,energy,2020-2022,,
EOG,EOG-R012,2022-01-07,2022-01-07,,CONTINUATION,-0.0010188627348923784,0.5196785752304409,0.05030765027063544,True,True,1,103,2022-07-12,PRICE_RUSH_V2,energy,2020-2022,,
EOG,EOG-R013,2022-08-26,2022-08-26,,LARGE_PULLBACK,-0.1452237447047473,0.212016874237138,-0.059114798007658176,True,True,20,51,2023-02-28,PRICE_RUSH_V2,energy,2020-2022,,
EOG,EOG-R014,2022-10-21,2022-10-21,,STRUCTURAL_BREAK,-0.22742844742474666,0.09822202420683857,-0.10575451263795055,False,False,98,12,2023-04-25,PRICE_RUSH_V2,energy,2020-2022,,
FCX,FCX-R002,2016-05-20,2016-05-20,,LARGE_PULLBACK,-0.14079393092362436,0.26263563184987726,0.24548772107926142,True,True,103,124,2016-11-17,PRICE_RUSH_V2,materials,2016-2019,,
FCX,FCX-R003,2016-11-11,2016-11-11,,STRUCTURAL_BREAK,-0.1743186298755275,0.22094694513413682,-0.15566696987750894,False,False,124,48,2017-05-16,PRICE_RUSH_V2,materials,2016-2019,,
FCX,FCX-R004,2017-12-15,2017-12-15,,LARGE_PULLBACK,-0.11709719560591303,0.17726743042442572,-0.03973233881520255,False,True,92,23,2018-06-19,PRICE_RUSH_V2,materials,2016-2019,,
FCX,FCX-R005,2018-04-20,2018-04-20,,STRUCTURAL_BREAK,-0.36874203587033616,-0.02840919059233482,-0.36874203587033616,False,False,126,1,2018-10-18,PRICE_RUSH_V2,materials,2016-2019,,
FCX,FCX-R006,2019-12-13,2019-12-13,,STRUCTURAL_BREAK,-0.5858823158966573,0.05128204923777746,-0.15928652915529684,False,False,64,19,2020-06-16,PRICE_RUSH_V2,materials,2016-2019,,
FCX,FCX-R007,2020-07-10,2020-07-10,,CONTINUATION,-0.00385549705407473,1.403237329729376,1.4016951944612313,True,True,15,125,2021-01-08,PRICE_RUSH_V2,materials,2020-2022,,
FCX,FCX-R008,2022-01-14,2022-01-14,,STRUCTURAL_BREAK,-0.4257653572408021,0.17808554719292702,-0.3477207933673587,False,False,123,48,2022-07-19,PRICE_RUSH_V2,materials,2020-2022,,
FCX,FCX-R009,2022-02-18,2022-02-18,,STRUCTURAL_BREAK,-0.41161651396269927,0.20711296305090854,-0.29975573217149765,False,False,99,24,2022-08-22,PRICE_RUSH_V2,materials,2020-2022,,
FCX,FCX-R010,2023-01-06,2023-01-06,,LARGE_PULLBACK,-0.20902849494808184,0.10678537921686049,-0.05421628889586272,False,False,95,12,2023-07-11,PRICE_RUSH_V2,materials,2023-2026,,
FCX,FCX-R011,2024-03-15,2024-03-15,,LARGE_PULLBACK,-0.10886657076041051,0.2334152219806569,-0.032876655659691445,False,True,99,45,2024-09-16,PRICE_RUSH_V2,materials,2023-2026,,
FCX,FCX-R012,2025-09-05,2025-09-05,,LARGE_PULLBACK,-0.23737608013351286,0.49415041881410615,0.313297865300032,True,True,14,118,2026-03-09,PRICE_RUSH_V2,materials,2023-2026,,
FCX,FCX-R013,2025-12-12,2025-12-12,,CONTINUATION,0.002954747100352817,0.5208319447016592,0.48754001478941533,True,True,1,116,2026-06-16,PRICE_RUSH_V2,materials,2023-2026,,
GE,GE-R005,2016-03-04,2016-03-04,,CONTINUATION,-0.036112821146487284,0.08927995681120016,0.032054368232933284,True,True,53,94,2016-09-01,PRICE_RUSH_V2,industrials,2016-2019,,
GE,GE-R006,2019-11-08,2019-11-08,,STRUCTURAL_BREAK,-0.4799160880320994,0.1433968013621545,-0.47817666856868335,False,False,122,64,2020-05-12,PRICE_RUSH_V2,industrials,2016-2019,,
GE,GE-R007,2020-11-13,2020-11-13,,CONTINUATION,0.03459427872726906,0.5344316403955625,0.40448657707900426,True,True,1,76,2021-05-18,PRICE_RUSH_V2,industrials,2020-2022,,
GE,GE-R008,2023-01-06,2023-01-06,,CONTINUATION,0.010147333816542092,0.5485877716866479,0.5485877716866479,True,True,1,126,2023-07-11,PRICE_RUSH_V2,industrials,2023-2026,,
GE,GE-R009,2023-11-17,2023-11-17,,CONTINUATION,-0.009005197262329956,0.768457124012043,0.6861401317062137,True,True,6,117,2024-05-21,PRICE_RUSH_V2,industrials,2023-2026,,
GE,GE-R010,2025-01-24,2025-01-24,,LARGE_PULLBACK,-0.15059532445243407,0.38496932591589283,0.3799714218537513,True,True,49,125,2025-07-28,PRICE_RUSH_V2,industrials,2023-2026,,
GE,GE-R011,2025-05-02,2025-05-02,,CONTINUATION,0.004333187361045487,0.5172053397018876,0.4914743459505695,True,True,2,124,2025-10-31,PRICE_RUSH_V2,industrials,2023-2026,,
GOOGL,GOOGL-R007,2017-04-28,2017-04-28,,CONTINUATION,-0.0054731512094705614,0.09542240077453434,0.07236181865663505,True,True,45,120,2017-10-26,PRICE_RUSH_V2,communication,2016-2019,,
GOOGL,GOOGL-R008,2017-11-03,2017-11-03,,CONTINUATION,-0.04267671189534572,0.1310202830525078,0.008190467371877785,False,True,98,56,2018-05-08,PRICE_RUSH_V2,communication,2016-2019,,
GOOGL,GOOGL-R009,2018-01-05,2018-01-05,,TEMPORARY_PULLBACK,-0.09466897611966263,0.06959452841955538,0.0513290090298939,False,True,56,14,2018-07-09,PRICE_RUSH_V2,communication,2016-2019,,
GOOGL,GOOGL-R010,2018-03-09,2018-03-09,,LARGE_PULLBACK,-0.13409265881479582,0.10738752321862766,0.014429142216588087,True,True,13,96,2018-09-07,PRICE_RUSH_V2,communication,2016-2019,,
GOOGL,GOOGL-R011,2019-12-06,2019-12-06,,LARGE_PULLBACK,-0.21297749877179784,0.13848098002064724,0.08413519645799283,False,True,72,49,2020-06-09,PRICE_RUSH_V2,communication,2016-2019,,
GOOGL,GOOGL-R012,2020-07-10,2020-07-10,,TEMPORARY_PULLBACK,-0.08422313067107579,0.18580746135768633,0.1681728904221944,True,True,52,101,2021-01-08,PRICE_RUSH_V2,communication,2020-2022,,
GOOGL,GOOGL-R013,2020-08-28,2020-08-28,,LARGE_PULLBACK,-0.14031686436544277,0.29229082904310033,0.2592671817502352,True,True,17,117,2021-03-02,PRICE_RUSH_V2,communication,2020-2022,,
GOOGL,GOOGL-R014,2020-10-16,2020-10-16,,CONTINUATION,-0.036295178036042985,0.46058540010087023,0.453728316857714,True,True,8,125,2021-04-20,PRICE_RUSH_V2,communication,2020-2022,,
GOOGL,GOOGL-R015,2023-05-12,2023-05-12,,CONTINUATION,-0.00902049795544102,0.19606840749480448,0.12832955615116926,True,True,38,104,2023-11-10,PRICE_RUSH_V2,communication,2023-2026,,
GOOGL,GOOGL-R016,2024-01-19,2024-01-19,,LARGE_PULLBACK,-0.1023364251636657,0.3075515074874211,0.24250910394084446,True,True,32,118,2024-07-22,PRICE_RUSH_V2,communication,2023-2026,,
GOOGL,GOOGL-R017,2024-04-12,2024-04-12,,TEMPORARY_PULLBACK,-0.05516956200319867,0.21346216389950423,0.037495782600380334,False,True,103,60,2024-10-11,PRICE_RUSH_V2,communication,2023-2026,,
GOOGL,GOOGL-R018,2025-01-24,2025-01-24,,LARGE_PULLBACK,-0.27642658047714785,0.030817481997587493,-0.035836410872526314,False,False,51,7,2025-07-28,PRICE_RUSH_V2,communication,2023-2026,,
GOOGL,GOOGL-R019,2025-08-15,2025-08-15,,CONTINUATION,-0.022461914050677212,0.6881923057023596,0.483510756517628,True,True,3,116,2026-02-17,PRICE_RUSH_V2,communication,2023-2026,,
GS,GS-R005,2016-11-11,2016-11-11,,CONTINUATION,0.01137563583837542,0.24711600947849632,0.11253666702189591,True,True,3,75,2017-05-16,PRICE_RUSH_V2,financials,2016-2019,,
GS,GS-R006,2017-12-22,2017-12-22,,LARGE_PULLBACK,-0.13909905362319308,0.05860721577876693,-0.13894351832948915,False,False,125,52,2018-06-26,PRICE_RUSH_V2,financials,2016-2019,,
GS,GS-R007,2018-01-26,2018-01-26,,STRUCTURAL_BREAK,-0.1736449570778823,0.022404294521892076,-0.10811598892586693,False,False,105,30,2018-07-27,PRICE_RUSH_V2,financials,2016-2019,,
GS,GS-R008,2019-11-29,2019-11-29,,LARGE_PULLBACK,-0.38651350589697675,0.12816818357692883,-0.06631089975892102,False,False,77,32,2020-06-02,PRICE_RUSH_V2,financials,2016-2019,,
GS,GS-R009,2020-01-10,2020-01-10,,STRUCTURAL_BREAK,-0.43911772157713724,0.03143190164924636,-0.1265507146123519,False,False,49,4,2020-07-13,PRICE_RUSH_V2,financials,2020-2022,,
GS,GS-R010,2020-11-27,2020-11-27,,CONTINUATION,-0.020475735373785553,0.645449085367551,0.645449085367551,True,True,1,126,2021-06-01,PRICE_RUSH_V2,financials,2020-2022,,
GS,GS-R011,2021-10-22,2021-10-22,,STRUCTURAL_BREAK,-0.2332754619036952,0.023001548191384114,-0.2155319941879017,False,False,115,7,2022-04-25,PRICE_RUSH_V2,financials,2020-2022,,
GS,GS-R012,2022-11-11,2022-11-11,,STRUCTURAL_BREAK,-0.20108460221281121,0.009580112635874771,-0.15563007667386985,False,False,85,9,2023-05-16,PRICE_RUSH_V2,financials,2020-2022,,
GS,GS-R013,2023-01-13,2023-01-13,,LARGE_PULLBACK,-0.18258455929937212,0.002941261404084905,-0.08483605590959387,False,False,43,17,2023-07-18,PRICE_RUSH_V2,financials,2023-2026,,
GS,GS-R014,2023-12-15,2023-12-15,,CONTINUATION,-0.010801350592753112,0.24502261925238877,0.21799541829632485,True,True,1,107,2024-06-18,PRICE_RUSH_V2,financials,2023-2026,,
GS,GS-R015,2025-06-27,2025-06-27,,CONTINUATION,0.008323566150933104,0.33241789639797026,0.326582233801922,True,True,7,116,2025-12-26,PRICE_RUSH_V2,financials,2023-2026,,
HD,HD-R005,2017-02-24,2017-02-24,,CONTINUATION,-0.007125344202128736,0.10106111480891466,0.027846788624625418,True,True,2,79,2017-08-24,PRICE_RUSH_V2,consumer_discretionary,2016-2019,,
HD,HD-R006,2017-12-01,2017-12-01,,CONTINUATION,-0.04234708972728851,0.1485976635907713,0.07590831323354363,False,True,76,37,2018-06-05,PRICE_RUSH_V2,consumer_discretionary,2016-2019,,
HD,HD-R007,2018-09-21,2018-09-21,,LARGE_PULLBACK,-0.2509722827816394,-0.02071643133554535,-0.09651628912179355,False,False,64,1,2019-03-26,PRICE_RUSH_V2,consumer_discretionary,2016-2019,,
HD,HD-R008,2019-06-14,2019-06-14,,CONTINUATION,-0.020313802467865294,0.16785034796998888,0.04339455184157326,True,True,42,109,2019-12-12,PRICE_RUSH_V2,consumer_discretionary,2016-2019,,
HD,HD-R009,2019-08-30,2019-08-30,,TEMPORARY_PULLBACK,-0.05814231887069221,0.09744195490867602,0.012674722388130721,True,True,71,118,2020-03-03,PRICE_RUSH_V2,consumer_discretionary,2016-2019,,
HD,HD-R010,2020-02-14,2020-02-14,,LARGE_PULLBACK,-0.37490125443225286,0.16409218015004767,0.1595045629065046,True,True,24,125,2020-08-14,PRICE_RUSH_V2,consumer_discretionary,2020-2022,,
HD,HD-R011,2020-06-05,2020-06-05,,TEMPORARY_PULLBACK,-0.06053346227694323,0.14527240697584642,0.06325547678050825,True,True,4,57,2020-12-03,PRICE_RUSH_V2,consumer_discretionary,2020-2022,,
HD,HD-R012,2020-07-17,2020-07-17,,CONTINUATION,-0.0008064750535021759,0.12116879362149091,0.06979745021179662,True,True,1,28,2021-01-15,PRICE_RUSH_V2,consumer_discretionary,2020-2022,,
HD,HD-R013,2021-04-09,2021-04-09,,CONTINUATION,-0.047092485338190104,0.08055344544514753,0.06811507282693752,True,True,49,118,2021-10-07,PRICE_RUSH_V2,consumer_discretionary,2020-2022,,
HD,HD-R014,2021-07-02,2021-07-02,,CONTINUATION,-0.01750849898031337,0.30159881755128937,0.29793954826733926,True,True,6,109,2021-12-31,PRICE_RUSH_V2,consumer_discretionary,2020-2022,,
HD,HD-R015,2021-10-22,2021-10-22,,STRUCTURAL_BREAK,-0.1759781448466159,0.14183768661719443,-0.1583130762414815,False,False,114,31,2022-04-25,PRICE_RUSH_V2,consumer_discretionary,2020-2022,,
HD,HD-R016,2023-12-15,2023-12-15,,TEMPORARY_PULLBACK,-0.07614573582652229,0.12306109919944275,0.012602022677106861,False,True,110,65,2024-06-18,PRICE_RUSH_V2,consumer_discretionary,2023-2026,,
HD,HD-R017,2024-10-04,2024-10-04,,STRUCTURAL_BREAK,-0.1694975227765001,0.06191007243694968,-0.1694975227765001,False,False,126,44,2025-04-08,PRICE_RUSH_V2,consumer_discretionary,2023-2026,,
HD,HD-R018,2025-09-12,2025-09-12,,STRUCTURAL_BREAK,-0.21365539047673587,4.7241498603245446e-05,-0.1788287783686079,False,False,49,1,2026-03-16,PRICE_RUSH_V2,consumer_discretionary,2023-2026,,
HON,HON-R004,2016-03-25,2016-03-24,,CONTINUATION,0.002515823002695372,0.08250431287454196,0.06039153438103084,True,True,1,81,2016-09-22,PRICE_RUSH_V2,industrials,2016-2019,,
HON,HON-R005,2016-06-10,2016-06-10,,TEMPORARY_PULLBACK,-0.08389780968805949,0.027425692073782093,0.007504089071511899,False,True,85,27,2016-12-08,PRICE_RUSH_V2,industrials,2016-2019,,
HON,HON-R006,2017-02-17,2017-02-17,,CONTINUATION,-0.011265982014674991,0.13602709102232646,0.10005995915165755,True,True,38,116,2017-08-18,PRICE_RUSH_V2,industrials,2016-2019,,
HON,HON-R007,2017-04-28,2017-04-28,,CONTINUATION,-0.004134099164789573,0.12531589489528439,0.123159425649225,True,True,13,124,2017-10-26,PRICE_RUSH_V2,industrials,2016-2019,,
HON,HON-R008,2017-09-15,2017-09-15,,CONTINUATION,-0.009211805921556349,0.19348050997978583,0.09177464689281356,True,True,1,91,2018-03-19,PRICE_RUSH_V2,industrials,2016-2019,,
HON,HON-R009,2019-04-19,2019-04-18,,TEMPORARY_PULLBACK,-0.06517439983087125,0.06038197954701019,0.0007155572155346235,False,True,88,52,2019-10-17,PRICE_RUSH_V2,industrials,2016-2019,,
HON,HON-R010,2020-10-09,2020-10-09,,TEMPORARY_PULLBACK,-0.07581163683210357,0.3252207313613671,0.3252207313613671,True,True,13,126,2021-04-13,PRICE_RUSH_V2,industrials,2020-2022,,
HON,HON-R011,2021-07-30,2021-07-30,,LARGE_PULLBACK,-0.13991035614252578,0.0037724170278470304,-0.1288260343185943,False,False,86,11,2022-01-28,PRICE_RUSH_V2,industrials,2020-2022,,
HON,HON-R012,2022-11-25,2022-11-25,,STRUCTURAL_BREAK,-0.15647355061472445,-0.002272151995679983,-0.10653656051971006,False,False,76,3,2023-05-30,PRICE_RUSH_V2,industrials,2020-2022,,
JNJ,JNJ-R005,2016-03-25,2016-03-24,,CONTINUATION,-0.0010154577663699094,0.16605389736380394,0.11823028100739008,True,True,4,89,2016-09-22,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R006,2017-03-10,2017-03-10,,CONTINUATION,-0.03834884590280374,0.08926090567387601,0.051321540804490695,True,True,27,91,2017-09-08,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R007,2017-06-02,2017-06-02,,CONTINUATION,0.0016420924162225958,0.11111341357814508,0.0845251489251897,True,True,82,99,2017-11-30,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R008,2017-10-20,2017-10-20,,LARGE_PULLBACK,-0.1142889156888186,0.04667959238763442,-0.10269830764185484,False,False,110,62,2018-04-24,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R009,2018-01-19,2018-01-19,,STRUCTURAL_BREAK,-0.17850303884344776,0.0052932442639885835,-0.1341255944334676,False,False,89,1,2018-07-20,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R010,2018-09-21,2018-09-21,,LARGE_PULLBACK,-0.13478285954901859,0.041303439980924006,-0.017516097143052023,False,True,64,57,2019-03-26,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R011,2018-11-30,2018-11-30,,LARGE_PULLBACK,-0.16378499898181365,0.006398875396784298,-0.07286011286250182,False,False,15,8,2019-06-05,PRICE_RUSH_V2,healthcare,2016-2019,,
JNJ,JNJ-R012,2020-01-17,2020-01-17,,LARGE_PULLBACK,-0.25019315338069215,0.04914921068073075,0.016273842603970134,True,True,44,66,2020-07-20,PRICE_RUSH_V2,healthcare,2020-2022,,
JNJ,JNJ-R013,2020-04-17,2020-04-17,,TEMPORARY_PULLBACK,-0.08719097233479178,0.025702563168561676,-0.018571863779229703,True,True,49,96,2020-10-15,PRICE_RUSH_V2,healthcare,2020-2022,,
JNJ,JNJ-R014,2020-09-18,2020-09-18,,TEMPORARY_PULLBACK,-0.08090877757391712,0.1507215199667684,0.0901132911662339,True,True,30,88,2021-03-22,PRICE_RUSH_V2,healthcare,2020-2022,,
JNJ,JNJ-R015,2021-04-30,2021-04-30,,CONTINUATION,-0.019131504050188486,0.10975050345020998,0.012965057239830324,False,True,114,75,2021-10-28,PRICE_RUSH_V2,healthcare,2020-2022,,
JNJ,JNJ-R016,2021-08-20,2021-08-20,,LARGE_PULLBACK,-0.12012920479370714,-0.004316751740544578,-0.07228670496402978,False,True,70,1,2022-02-18,PRICE_RUSH_V2,healthcare,2020-2022,,
JNJ,JNJ-R017,2025-08-15,2025-08-15,,CONTINUATION,-0.006802853709369283,0.4034709679019697,0.3964694262321309,True,True,23,124,2026-02-17,PRICE_RUSH_V2,healthcare,2023-2026,,
JPM,JPM-R003,2016-11-11,2016-11-11,,CONTINUATION,0.009258087780155133,0.2272510723630825,0.1553126848764006,True,True,3,73,2017-05-16,PRICE_RUSH_V2,financials,2016-2019,,
JPM,JPM-R004,2017-10-27,2017-10-27,,CONTINUATION,-0.04421737007037052,0.17312284034117975,0.07989755717527602,True,True,12,81,2018-05-01,PRICE_RUSH_V2,financials,2016-2019,,
JPM,JPM-R005,2019-09-20,2019-09-20,,STRUCTURAL_BREAK,-0.3256977683791312,0.19613313858280335,-0.3256977683791312,False,False,126,71,2020-03-23,PRICE_RUSH_V2,financials,2016-2019,,
JPM,JPM-R006,2019-10-25,2019-10-25,,STRUCTURAL_BREAK,-0.36890118791279913,0.11949533526411038,-0.23114898737606537,False,False,101,46,2020-04-28,PRICE_RUSH_V2,financials,2016-2019,,
JPM,JPM-R007,2020-11-20,2020-11-20,,CONTINUATION,0.028803380690320735,0.4561640229813215,0.43122720816968396,True,True,1,120,2021-05-25,PRICE_RUSH_V2,financials,2020-2022,,
JPM,JPM-R008,2023-01-13,2023-01-13,,LARGE_PULLBACK,-0.12656456442399722,0.09033985385134047,0.09033985385134047,True,True,48,126,2023-07-18,PRICE_RUSH_V2,financials,2023-2026,,
JPM,JPM-R009,2023-04-14,2023-04-14,,CONTINUATION,-0.03337380795738332,0.14672484489656368,0.08207303358769069,True,True,20,68,2023-10-13,PRICE_RUSH_V2,financials,2023-2026,,
JPM,JPM-R010,2023-07-21,2023-07-21,,LARGE_PULLBACK,-0.11783651923112459,0.12688794485768873,0.11275838058639143,True,True,69,116,2024-01-22,PRICE_RUSH_V2,financials,2023-2026,,
JPM,JPM-R011,2023-12-15,2023-12-15,,CONTINUATION,0.006052262116285734,0.2543408215116931,0.20662711156888558,True,True,1,105,2024-06-18,PRICE_RUSH_V2,financials,2023-2026,,
JPM,JPM-R012,2024-10-11,2024-10-11,,CONTINUATION,-0.0432859229218675,0.2658952178791698,0.06067498116177528,False,True,119,86,2025-04-15,PRICE_RUSH_V2,financials,2023-2026,,
JPM,JPM-R013,2025-06-27,2025-06-27,,CONTINUATION,-0.010336279519885028,0.15761876218726667,0.15318757540367112,True,True,6,125,2025-12-26,PRICE_RUSH_V2,financials,2023-2026,,
JPM,JPM-R014,2025-12-12,2025-12-12,,LARGE_PULLBACK,-0.1080126284945736,0.0552534073069173,0.04965470239960279,False,True,71,15,2026-06-16,PRICE_RUSH_V2,financials,2023-2026,,
