ticker,episode_id,signal_date,last_observed_session,sector_etf,damage_date,damage_wait_sessions,damage_triggered,damage_execution_date,damage_execution_price,scheduled_execution_date,scheduled_execution_price,uplift_vs_buy_hold_base,uplift_vs_scheduled_base,triggered_trough_improvement_base,outcome_end,uplift_vs_buy_hold_stress,uplift_vs_scheduled_stress,triggered_trough_improvement_stress,fold_id,feature_cutoff_date,path_label,path_minimum_return_63d,path_maximum_return_63d,path_terminal_return_63d,path_end,breakdown_severity_vol20,below_sma50_severity_vol63,relative_damage_21d,downside_acceleration_5_21,down_up_volume_ratio_20d,realized_vol_expansion_20_63
AXP,AXP-V61-007,2020-02-19,2020-02-19,XLF,2020-02-25,4.0,True,2020-02-26,111.48606866689047,2020-03-20,72.60802512398192,0.0085591292839731,0.0154190126378137,0.0190345657344542,2020-08-18,0.0084927066713856,0.0153958493739613,0.0189681431218667,F02,2020-02-24,STRUCTURAL_BREAK,-0.42961116951325296,-0.019851290532083454,-0.21551756751620954,2020-05-26,0.7811864956634608,0.5027088002544451,-0.006218227201187698,0.05076117813038915,1.3697128168729336,1.7914778710289172
AXP,AXP-V61-009,2021-10-18,2021-10-18,XLF,2021-11-22,25.0,True,2021-11-23,161.59957854384118,2021-11-17,170.92009688241836,-0.0048437206367923,-0.0027896123009472,0.0059334487368863,2022-04-19,-0.0049163792656072,-0.0027854215964391,0.0058607901080715,F02,2021-11-19,LARGE_PULLBACK,-0.12194265283356187,0.16370915390333685,0.10839240722816212,2022-02-23,0.0,0.11780163133805635,0.026029659120505422,0.04063456041247355,1.2692199181831005,0.7686003525009363
AXP,AXP-V61-012,2025-09-25,2025-09-25,XLF,2025-10-10,11.0,True,2025-10-13,316.5923257265005,2025-10-27,359.07640605351884,0.0037975912987359,-0.0063016790701696,0.0037975912987359,2026-03-27,0.0037270450973854,-0.0062922123514863,0.0037270450973854,F04,2025-10-09,RESUMED_UPTREND,0.02169101040606969,0.2170050487477344,0.13953337501219165,2026-01-12,0.0,0.0,0.01573893689587258,0.019079135508261055,1.2952434562341684,0.8160678728252201
AXP,AXP-V61-013,2025-12-24,2025-12-24,XLF,2026-01-12,11.0,True,2026-01-13,357.4881927870817,2026-01-28,357.1302801162736,0.002237081147305,4.702116438859427e-05,0.0087362623051191,2026-06-29,0.0021665272192189,4.695052668557409e-05,0.008665708377033,F04,2026-01-09,LARGE_PULLBACK,-0.18721321866412566,0.023443280286253865,-0.08786780312035836,2026-04-14,0.0,0.0,-4.83350501683244e-05,0.00047419480566404486,0.7502354590929069,0.7020089066318912
AZO,AZO-V61-001,2019-04-04,2019-04-04,XLY,2019-05-09,24.0,True,2019-05-10,1000.030029,2019-05-07,1030.089966,-0.0025848223339126,-0.001442064822192,0.0009945309376494,2019-10-03,-0.0026568920726697,-0.0014398984754384,0.0009224611988922,F02,2019-05-08,RESUMED_UPTREND,-0.026531104084324353,0.17473720083500321,0.0833168063737817,2019-08-08,1.051657233357156,0.0,0.040973965917639965,0.0072545670023984755,0.8892844306765476,0.7280941092277227
AZO,AZO-V61-002,2019-07-05,2019-07-05,XLY,2019-08-02,20.0,True,2019-08-05,1082.349976,2019-08-06,1062.589966,-0.004744429553201,0.0008727857382095,0.0013813223543115,2020-01-03,-0.0048162472350428,0.0008714745928843,0.0013095046724695,F02,2019-08-01,TEMPORARY_PULLBACK,-0.0425318352120746,0.06058646343733565,0.04402803545245049,2019-10-31,1.760834209290219,0.7272792459396233,0.0027345144278166367,0.03515296743174799,1.1874368868054892,0.8130238344351862
AZO,AZO-V61-003,2021-04-14,2021-04-14,XLY,2021-05-28,32.0,True,2021-06-01,1414.810059,2021-05-14,1538.089966,-0.0091186165854377,-0.0042420509434515,0.0013149795820841,2021-10-12,-0.0091917515255972,-0.0042356783080832,0.0012418446419247,F02,2021-05-27,RESUMED_UPTREND,-0.022799621461105368,0.18022893027548292,0.10087446070026096,2021-08-27,0.0,1.9510241504046937,0.021363662947479545,0.033185976930930436,1.2680546519193234,0.7736820863326259
AZO,AZO-V61-004,2021-07-28,2021-07-28,XLY,2021-08-27,22.0,True,2021-08-30,1555.75,2021-08-27,1578.589966,-0.0102040153207112,-0.0007088681583753,0.0010184741852812,2022-01-26,-0.0102765512225768,-0.0007078032587886,0.0009459382834156,F02,2021-08-26,RESUMED_UPTREND,-0.017978783317805003,0.23464793337152923,0.17158009784745198,2021-11-26,0.7247046139188748,0.0,0.015305135313379958,0.023875090838151543,0.93813224771774,0.865250343840745
AZO,AZO-V61-006,2023-05-09,2023-05-09,XLY,2023-05-23,10.0,True,2023-05-24,2463.409912,2023-06-09,2357.110107,-0.0034977893565115,0.0019464508639838,0.0028069747510665,2023-11-07,-0.0035655520798179,0.0019435268015943,0.00273921202776,F03,2023-05-22,TEMPORARY_PULLBACK,-0.06363537356749904,0.04464136092994653,0.004708959699923465,2023-08-23,1.196698064110936,0.0,0.04355773485203229,0.026574078704939948,1.1547681869581605,0.607624140045793
AZO,AZO-V61-007,2024-03-27,2024-03-27,XLY,2024-04-12,11.0,True,2024-04-15,3007.560059,2024-04-29,2944.97998,-0.0029134607477474,0.0009785518013746,0.0041335104671363,2024-09-26,-0.0029841096165015,0.0009770817686236,0.0040628615983822,F04,2024-04-11,TEMPORARY_PULLBACK,-0.07535308976612587,0.015497958001208234,-0.0070418140245336325,2024-07-15,0.6043469448648138,0.0,0.017365975355906893,0.021268995419561405,1.0188184035212946,0.7026636028870147
AZO,AZO-V61-008,2025-04-03,2025-04-03,XLY,2025-06-16,50.0,True,2025-06-17,3597.51001,2025-05-06,3768.060059,-0.008140903375079,-0.0022253992693472,0.001486270335691,2025-10-03,-0.0082114215872926,-0.002222056155773,0.0014157521234775,F04,2025-06-13,RESUMED_UPTREND,-0.0315360877948625,0.20853030338989398,0.17228170401007237,2025-09-16,0.3527363642738354,0.9519868895575428,-0.0013270651042945891,0.020421505520252792,0.9183808404349104,0.7826950033467562
AZO,AZO-V61-009,2025-09-04,2025-09-04,XLY,2025-10-07,23.0,True,2025-10-08,4073.629883,2025-10-06,4213.529785,0.0050346495490452,-0.0016500280351576,0.0097165993034951,2026-03-06,0.0049624725750033,-0.0016475492749646,0.0096444223294532,F04,2025-10-06,STRUCTURAL_BREAK,-0.20583074697718529,0.0029467668805829295,-0.1879253601454074,2026-01-07,0.0,0.0,0.04201132487462411,0.020721880363709172,1.1620402498265094,0.9558386492881306
BALL,BALL-V61-001,2018-11-12,2018-11-12,XLB,2018-12-20,26.0,True,2018-12-21,40.28040407763472,2018-12-14,44.40396050942176,-0.0195971347030827,-0.0046514098883725,0.001498368247226,2019-05-16,-0.0196653920930824,-0.0046444222921455,0.0014301108572263,F01,2018-12-19,RESUMED_UPTREND,-0.04055275218297194,0.33543769150724545,0.31886957711139696,2019-03-25,1.4922583401290686,1.836649336259699,0.0016449241188320474,0.02675056486550719,1.1660329106965739,0.7520666034035193
BALL,BALL-V61-003,2020-09-16,2020-09-16,XLB,2020-12-11,61.0,True,2020-12-14,86.80862313318316,2020-10-16,85.1733350996149,0.00597750643636,0.0010348390862233,0.0077803748745657,2021-03-18,0.0058949816093067,0.0010332844957082,0.0076978500475124,F02,2020-12-10,TEMPORARY_PULLBACK,-0.11046436366955037,0.006480897155078713,-0.09217802901560379,2021-03-16,0.0,0.0,0.04132323290277695,-0.010639883270503792,1.1577462455864511,0.9021479525384526
BAX,BAX-V61-002,2016-07-13,2016-07-13,XLV,2016-09-01,36.0,True,2016-09-02,39.78496299143859,2016-08-12,42.01854525349425,-0.0008743364067291,-0.0027842350073437,0.0027343421323923,2017-01-11,-0.0009488380901347,-0.0027800523808931,0.0026598404489867,F01,2016-08-31,TEMPORARY_PULLBACK,-0.05246687877050904,0.06452995257657812,-0.05246687877050904,2016-12-01,0.09889066981665774,0.13943813345445313,0.020220381355070483,-0.003704848652018292,0.9174065742219664,0.4541508407932301
BAX,BAX-V61-004,2017-09-06,2017-09-06,XLV,2017-10-09,23.0,True,2017-10-10,53.21366358416304,2017-10-06,54.29752979856958,-0.0054931971750746,-0.0009980178141093,-0.0001375746531043,2018-03-08,-0.0055668058439122,-0.0009965185384748,-0.0002111833219419,F01,2017-10-06,RESUMED_UPTREND,0.00423115239398375,0.13182631280150225,0.13182631280150225,2018-01-09,0.0,0.0,0.0228709592528894,-0.0022845741927456525,0.9649237486624397,0.8007095737348779
BBY,BBY-V61-001,2016-10-28,2016-10-28,XLY,2016-11-08,7.0,True,2016-11-09,26.27149348267356,2016-11-30,31.878500160854337,-0.0191774744198285,-0.0102733495851834,-0.0008458980795451,2017-05-02,-0.0192497861820717,-0.0102579164110445,-0.0009182098417884,F01,2016-11-07,RESUMED_UPTREND,0.009739364009432316,0.3057824957984432,0.18449879012153136,2017-02-09,0.0,0.0,-0.01654030685990726,-0.0030713995459155834,0.8658141020081523,0.4614607362291317
BBY,BBY-V61-004,2018-05-07,2018-05-07,XLY,2018-05-24,13.0,True,2018-05-25,51.77745010900253,2018-06-07,52.41191391383355,-0.0012275884325808,-0.0005753018597417,0.0017970112906069,2018-11-02,-0.0012981182525592,-0.0005744376105784,0.0017264814706285,F01,2018-05-23,RESUMED_UPTREND,-0.038363787189495846,0.17214405265556865,0.17214405265556865,2018-08-23,0.0,0.0,0.0022693125883500587,0.04165347037376218,1.207653345953492,0.5870314389678928
BBY,BBY-V61-005,2020-01-21,2020-01-21,XLY,2020-01-31,8.0,True,2020-02-03,65.29177500737102,2020-02-21,69.84129114386133,-0.0035831853547427,-0.0032917951420958,0.018897096322615,2020-07-21,-0.003654154447839,-0.0032868500317171,0.0188261272295188,F02,2020-01-30,STRUCTURAL_BREAK,-0.3959564394543801,0.08548809127516832,-0.1389192233489822,2020-05-01,0.09356698325699564,0.0,0.014686772473430143,0.02900479905827628,0.9449438044196875,0.5129284793048724
BBY,BBY-V61-007,2024-09-30,2024-09-30,XLY,2024-10-21,15.0,True,2024-10-22,84.69666168170787,2024-10-30,82.1229055062755,0.0073306743122136,0.0013629087683754,0.0104581781131856,2025-04-02,0.0072632977470914,0.0013608613340714,0.0103908015480632,F04,2024-10-18,TEMPORARY_PULLBACK,-0.11153114647765217,0.010196470075743091,-0.07106736613540754,2025-01-23,0.10377125965997228,0.0,0.04410607239001674,0.00773144285263467,0.9650401356236851,0.5958459896131147
BDX,BDX-V61-002,2017-06-28,2017-06-28,XLV,2017-09-13,53.0,True,2017-09-14,131.41798192653576,2017-07-31,134.9721479419025,-0.0056827979170024,-0.0013647692097746,0.0011420388059669,2017-12-27,-0.005758606693891,-0.0013627189806162,0.0010662300290783,F01,2017-09-12,RESUMED_UPTREND,-0.025734874565285004,0.16066547100794404,0.11760180391904362,2017-12-12,0.0,0.0,0.02953099109005164,-0.011292950540974615,1.00904544890916,1.129554978799765
BDX,BDX-V61-003,2017-11-16,2017-11-16,XLV,2017-12-22,25.0,True,2017-12-26,146.2464873552769,2017-12-19,149.36368500360362,-0.0027591801613313,-0.0010493320168702,0.001368011819454,2018-05-21,-0.0028331368091114,-0.0010477556543011,0.0012940551716739,F01,2017-12-21,TEMPORARY_PULLBACK,-0.02719068456918805,0.13372949295931158,-0.01601196874254418,2018-03-27,0.014389728629703705,0.0,0.06548037789676286,-0.004188665559299198,0.8986443941319596,0.709289325260285
BDX,BDX-V61-004,2018-09-06,2018-09-06,XLV,2018-10-04,20.0,True,2018-10-05,171.8906051629662,2018-10-08,172.12801380876525,0.0002973452527494,-6.835032304408628e-05,0.0083153388376496,2019-03-11,0.0002230023745011,-6.824764354029789e-05,0.0082409959594013,F01,2018-10-03,LARGE_PULLBACK,-0.16914573287896062,0.0015390766966183467,-0.13434342129161492,2019-01-07,0.0,0.0,0.03491199090146202,0.009062880568902303,0.9690325722612023,1.0457819502881514
BEN,BEN-V61-001,2017-02-16,2017-02-16,XLF,2017-03-27,26.0,True,2017-03-28,25.220007368257452,2017-03-21,26.03158017101701,-0.0017665503298649,-0.0015583260105329,0.0002055740732634,2017-08-17,-0.0018392980243124,-0.0015559850100164,0.000132826378816,F01,2017-03-24,TEMPORARY_PULLBACK,-0.007432778678955088,0.0964944506811507,0.08182247446188007,2017-06-26,0.17296723240977066,0.658306375860177,0.01578511051243192,0.013422553445998324,1.1382752934905978,1.0034224813330508
BEN,BEN-V61-002,2017-06-19,2017-06-19,XLF,2017-08-02,31.0,True,2017-08-03,27.25505173692705,2017-07-20,28.91815559752104,0.0002215845840856,-0.0029974035971939,0.0036083774772751,2017-12-15,0.0001477914334621,-0.0029929007375084,0.0035345843266515,F01,2017-08-01,TEMPORARY_PULLBACK,-0.06599921674117781,0.030349951406441367,-0.03686191175803677,2017-10-31,0.0,0.0,0.02513750331050979,0.05377338097248851,1.050112358297507,1.0400691745061335
BEN,BEN-V61-004,2021-11-05,2021-11-05,XLF,2021-12-01,17.0,True,2021-12-02,25.25323958115528,2021-12-08,25.977906815930925,0.0093422727775808,-0.0012801201769233,0.0096972104403586,2022-05-09,0.0092752577182861,-0.0012781971120607,0.009630195381064,F02,2021-11-30,TEMPORARY_PULLBACK,-0.10991050418796233,0.13987248163344135,-0.07409160220830135,2022-03-03,0.9741854926093476,0.0,-0.06147991460052393,0.06774982630505592,0.7295212922916087,1.0071086834975118
BEN,BEN-V61-005,2023-01-27,2023-01-27,XLF,2023-02-24,19.0,True,2023-02-27,24.775730614630188,2023-03-01,24.39302751007389,-0.0002855233668493,0.0007475789089252,0.0088716147999732,2023-07-31,-0.0003582284399087,0.0007464558559825,0.0087989097269138,F03,2023-02-23,STRUCTURAL_BREAK,-0.1705455619558972,0.010242341075502592,-0.16225776242160406,2023-05-25,0.014772820850273642,0.0,0.004158554562988803,0.06102940325754312,0.8954232934111227,0.8774683303167342
BEN,BEN-V61-006,2025-07-21,2025-07-21,XLF,2025-09-10,36.0,True,2025-09-11,23.156195294977643,2025-08-20,23.535959078829134,-0.0024238211128744,-0.0008224841460731,0.005929521293039,2026-01-20,-0.0024991608990001,-0.0008212485664846,0.0058541815069135,F04,2025-09-09,TEMPORARY_PULLBACK,-0.11665811191025188,0.022624572116401787,-0.02156752506074977,2025-12-09,0.0,0.9590588426082552,0.041894252978564084,0.029734832280056578,0.9697277983176595,0.9430630422820765
BEN,BEN-V61-007,2026-01-08,2026-01-08,XLF,2026-03-11,42.0,True,2026-03-12,23.711992470106075,2026-02-10,26.99068703028462,-0.0184294038847367,-0.0065912754529853,0.0029735755510648,2026-07-13,-0.0185010148849231,-0.0065813736871571,0.0029019645508785,F04,2026-03-10,RESUMED_UPTREND,-0.08890668637198584,0.31448882562916736,0.2653224506598473,2026-06-10,1.2683761850379012,2.251530158818785,0.024361255344161892,0.030970022374152178,0.9454358739873583,1.0686284400956265
BF-B,BF-B-V61-001,2017-12-04,2017-12-04,XLP,2018-02-05,42.0,True,2018-02-06,42.7783228377717,2018-01-05,46.026275818555526,-0.0033000196116792,-0.0038719151403667,0.0010608695826735,2018-06-06,-0.0033766291844532,-0.0038660985427596,0.0009842600098994,F01,2018-02-02,RESUMED_UPTREND,-0.02026606915383322,0.10756837433640198,0.09946700506900474,2018-05-07,0.0,0.0,0.026215216394373797,0.03292469448294202,0.9440528273093228,1.0220344806643815
BF-B,BF-B-V61-002,2019-09-12,2019-09-12,XLP,2019-12-05,59.0,True,2019-12-06,56.22476277503456,2019-10-14,55.417636943929246,0.0079074862928069,0.0007018133468528,0.0103594136005381,2020-03-13,0.0078340431592835,0.0007007590453804,0.0102859704670148,F02,2019-12-04,TEMPORARY_PULLBACK,-0.07636830741213729,0.13103691994848643,-0.07636830741213729,2020-03-09,0.0,0.0,-0.017128704466944256,0.020895710809080044,0.9114019925812278,0.8767689857978092
BF-B,BF-B-V61-003,2020-01-13,2020-01-13,XLP,2020-02-25,29.0,True,2020-02-26,58.65280827835458,2020-02-13,62.36108909315454,-0.0001863521542133,-0.0030799700335316,0.0144823485616844,2020-07-14,-0.0002595344243774,-0.0030753431381382,0.0144091662915203,F02,2020-02-24,STRUCTURAL_BREAK,-0.29622252759710843,0.040070735542042435,-0.03790799938584477,2020-05-26,0.0,0.8912715589998434,0.038159256944163056,0.03833995138824837,1.2854366497398282,1.148123973473037
BF-B,BF-B-V61-004,2020-08-31,2020-08-31,XLP,2020-10-19,34.0,True,2020-10-20,66.63992639468283,2020-10-01,67.54743162982012,0.0033695231783626,-0.0006974744329371,0.0035389734378223,2021-03-03,0.0032925823510135,-0.0006964266496126,0.0034620326104732,F02,2020-10-16,TEMPORARY_PULLBACK,-0.06349215504396122,0.10061858343489272,-0.011223944544204834,2021-01-20,0.0,0.0,0.0543475241302126,0.027338860311695953,0.9506307761754295,0.4904241849172717
BG,BG-V61-001,2016-12-07,2016-12-07,XLP,2017-01-12,24.0,True,2017-01-13,52.23991721499111,2017-01-10,53.12329805399133,-0.0074944627847337,-0.0008001732888518,0.001118088082915,2017-06-09,-0.0075655484029497,-0.0007989712258242,0.0010470024646989,F01,2017-01-11,RESUMED_UPTREND,-0.01838442370974991,0.19537663877777867,0.11439339975223128,2017-04-13,0.0,0.0,0.040769057108555995,0.014150139757715412,1.1662088434942588,0.6653232781023117
BG,BG-V61-002,2017-03-17,2017-03-17,XLP,2017-04-07,15.0,True,2017-04-10,57.69783641418593,2017-04-19,59.12602096329511,0.0014793187814756,-0.0011468461503308,0.0053739612720681,2017-09-15,0.0014097164882688,-0.001145123296825,0.0053043589788611,F01,2017-04-06,TEMPORARY_PULLBACK,-0.11777862860550414,0.1017540223504918,0.012390321628931611,2017-07-10,0.2923643383883375,0.0,0.04298187191096803,0.021786177072036138,1.1177147030062407,0.7127983984699684
BG,BG-V61-004,2021-10-12,2021-10-12,XLP,2021-11-30,34.0,True,2021-12-01,78.12398555236312,2021-11-11,81.41753326000381,-0.0189013815077483,-0.0022123010958525,0.0027191578881609,2022-04-12,-0.0189802144719302,-0.0022089776590537,0.0026403249239792,F02,2021-11-29,RESUMED_UPTREND,-0.02402671191110528,0.25140441364848587,0.25140441364848587,2022-03-02,0.0,0.0,0.032301731436825354,0.032818291847368564,1.0042264877236788,0.7248857239293384
BG,BG-V61-006,2023-08-08,2023-08-08,XLP,2023-09-29,37.0,True,2023-10-02,99.45995254191602,2023-09-08,103.92385374266377,0.0084555075573359,-0.0021306514233599,0.0084555075573359,2024-02-07,0.0083841911809766,-0.0021274506450574,0.0083841911809766,F03,2023-09-28,TEMPORARY_PULLBACK,-0.06956117460036326,0.021306088002275958,-0.06161052692641289,2023-12-29,0.0,0.6227873291373781,-0.01676986394881963,0.01630206800070179,1.0240262396204962,0.9871657550523322
BIIB,BIIB-V61-001,2021-07-07,2021-07-07,XLV,2021-07-15,6.0,True,2021-07-16,323.9700012,2021-08-06,335.75,0.0115039616105115,-0.0016551275216523,0.0140100824237894,2022-01-04,0.011435580806734,-0.0016526411007383,0.0139417016200118,F02,2021-07-14,LARGE_PULLBACK,-0.15187712042313106,0.06591298316711947,-0.13563508440440686,2021-10-13,0.0,0.0,0.1660427456243263,-0.022501148980296933,1.271321989067662,0.4369179790709101
BIIB,BIIB-V61-002,2022-11-01,2022-11-01,XLV,2022-12-15,31.0,True,2022-12-16,280.5599976,2022-12-02,299.2399902,-0.0059689417014854,-0.0033302335460936,0.0042099627353067,2023-05-04,-0.0060440809643811,-0.0033252306914923,0.004134823472411,F03,2022-12-14,TEMPORARY_PULLBACK,-0.09483490182188925,0.03139992176347772,-0.05479113240368794,2023-03-20,0.0,0.0,0.0645913560061453,0.00264158546249184,1.0928119076656333,0.32708904575417463
BIIB,BIIB-V61-003,2023-02-02,2023-02-02,XLV,2023-02-15,9.0,True,2023-02-16,277.9299927,2023-03-07,271.0,0.0014943455480846,0.0012033246340569,0.0036437640707738,2023-08-04,0.0014218471123236,0.001201516935558,0.0035712656350128,F03,2023-02-14,RESUMED_UPTREND,-0.08036422867586746,0.14008167273317662,0.09774889929300357,2023-05-17,0.0,0.0,0.004348745664600584,0.008923357928889611,0.9160989737595191,0.8636863279508084
BIIB,BIIB-V61-004,2023-05-02,2023-05-02,XLV,2023-06-20,33.0,True,2023-06-21,294.0400085,2023-06-02,302.5299988,0.0090628161220831,-0.0013704823052641,0.0095510450750897,2023-10-31,0.0089915118000349,-0.0013684234935886,0.0094797407530415,F03,2023-06-16,LARGE_PULLBACK,-0.13781954535053564,0.0019400826560105333,-0.12634873217616582,2023-09-19,0.0,0.8765937489618251,0.06432014939479558,0.030089254960058348,1.0224613339312223,0.9271275749357013
BKNG,BKNG-V61-002,2017-07-18,2017-07-18,XLY,2017-08-09,16.0,True,2017-08-10,74.4277948121936,2017-08-17,72.63585863981862,-0.0013290450300847,0.0011557651363811,0.006366879590862,2018-01-17,-0.0014011599947498,0.0011540288842984,0.0062947646261967,F01,2017-08-08,LARGE_PULLBACK,-0.1369206334639197,0.018517890413323856,-0.1369206334639197,2017-11-07,0.0,0.0,-0.04546122714991696,0.0036996006554062613,0.8857180903102375,0.4206321908836103
BKNG,BKNG-V61-003,2023-03-31,2023-03-31,XLY,2023-05-30,40.0,True,2023-05-31,98.57680946797235,2023-05-03,106.60077054247388,-0.0109478760719177,-0.0038559816721965,7.964148014616423e-05,2023-10-02,-0.0110190406854733,-0.0038501890106961,8.476866590556575e-06,F03,2023-05-26,RESUMED_UPTREND,-0.007909096291347173,0.28244566247347036,0.23018706982564274,2023-08-29,0.0,0.8829336879703013,0.04275200018400227,0.05861288888940797,1.3575920172210851,1.0570681818182008
BKNG,BKNG-V61-004,2023-08-03,2023-08-03,XLY,2023-10-18,53.0,True,2023-10-19,111.11723774190236,2023-09-05,121.01459508694988,-0.0128297155544454,-0.0044422343172818,0.001584466857685,2024-02-02,-0.0129046371191119,-0.0044355609557638,0.0015095452930184,F03,2023-10-17,RESUMED_UPTREND,-0.03773372910132211,0.26884421033626005,0.26884421033626005,2024-01-19,0.0,2.3341660817684935,0.025695054187836852,0.01322952296928607,1.096004743903343,0.7253959616950889
BKNG,BKNG-V61-005,2023-12-13,2023-12-13,XLY,2024-02-26,49.0,True,2024-02-27,137.72678551841608,2024-01-17,136.9602819513392,-0.0053566443713506,0.0002853246336258,0.0015024586301932,2024-06-14,-0.0054336613875654,0.0002848960037304,0.0014254416139785,F03,2024-02-23,TEMPORARY_PULLBACK,-0.022010885339301622,0.09576075405289819,0.08723840368024516,2024-05-24,0.0,0.9118916065887797,0.044340527935052276,0.06586887892412059,1.371172201855548,2.227066505367436
BKNG,BKNG-V61-006,2024-05-15,2024-05-15,XLY,2024-07-24,47.0,True,2024-07-25,149.01169814040543,2024-06-17,152.6622157918981,-0.0161038997058093,-0.0012237769905187,0.0062727725261998,2024-11-13,-0.0161789429126182,-0.0012219385673983,0.0061977293193909,F04,2024-07-23,LARGE_PULLBACK,-0.1314211809747885,0.15296538961940342,0.15296538961940342,2024-10-22,0.0,0.0,0.04472690958436443,0.04435566566918863,1.3539203247906622,1.0382772758838688
BKNG,BKNG-V61-008,2025-05-28,2025-05-28,XLY,2025-07-31,44.0,True,2025-08-01,217.34086134152548,2025-06-30,226.25069565328556,0.0050913143405396,-0.0020517723911682,0.008052404356575,2025-11-25,0.0050161271032174,-0.0020486901091585,0.0079772171192528,F04,2025-07-30,TEMPORARY_PULLBACK,-0.09869515922459371,0.03939082298433427,-0.0762095116988335,2025-10-29,0.0,0.0,0.05740477789160947,0.014261900929251684,1.0500590462778667,0.4802866506828844
BKR,BKR-V61-001,2016-10-31,2016-10-31,XLE,2017-01-10,48.0,True,2017-01-11,33.97581823745875,2016-12-01,35.2746372053451,0.0029110497947442,-0.0021605475149752,0.0073661546227383,2017-05-03,0.0028261457629503,-0.0021573018251683,0.0072812505909446,F01,2017-01-09,TEMPORARY_PULLBACK,-0.09532991888181319,0.019557284438319167,-0.021548369648735632,2017-04-11,1.1863428775567926,0.0,0.04592439881389898,0.016187772024769703,0.6930020409001877,0.4401949527433755
BKR,BKR-V61-002,2020-12-16,2020-12-16,XLE,2021-01-26,26.0,True,2021-01-27,17.7905430566518,2021-01-20,20.14980282774633,-0.0062537180990314,-0.0062696597019842,0.0015327950154764,2021-06-18,-0.0063247413588907,-0.0062602410845051,0.0014617717556172,F02,2021-01-25,TEMPORARY_PULLBACK,-0.04559156989850921,0.23031108432622194,-0.02553479953986193,2021-04-27,0.0,0.0,0.08530520399317787,0.0780072150929466,0.8850773674324148,0.6909105976136151
BKR,BKR-V61-003,2021-05-19,2021-05-19,XLE,2021-06-18,21.0,True,2021-06-21,20.362013934226216,2021-06-21,20.362013934226216,-0.0053974642152641,0.0,0.0065175446314894,2021-11-16,-0.0054661708003209,0.0,0.0064488380464325,F02,2021-06-17,LARGE_PULLBACK,-0.1332156756934081,0.11801053253435079,0.06506843376365357,2021-09-17,0.3160177842739606,0.0,0.08143907309630893,0.04466480707923705,0.9970718824377889,0.817152413374886
BKR,BKR-V61-004,2021-09-15,2021-09-15,XLE,2021-11-10,40.0,True,2021-11-11,21.757467482233576,2021-10-15,24.348459735050824,-0.0195946200242296,-0.00575239547446,0.0031138490492659,2022-03-16,-0.0196671861863098,-0.0057437539189149,0.0030412828871858,F02,2021-11-09,RESUMED_UPTREND,-0.06353843058322062,0.15988348577251954,0.14736963300946737,2022-02-10,0.0,0.0,0.0607876789242654,0.024057291632265228,1.1700038998658346,1.107876660519069
BKR,BKR-V61-006,2023-02-02,2023-02-02,XLE,2023-03-10,25.0,True,2023-03-13,26.3744611784176,2023-03-07,29.90160615473126,-0.011963440915661,-0.0060646126392489,0.0025119973612165,2023-08-04,-0.0120315659197893,-0.0060555020544128,0.002443872357088,F03,2023-03-09,TEMPORARY_PULLBACK,-0.08049534147153736,0.061208610716251055,0.03938867458721074,2023-06-09,0.0,1.2966379110733035,0.02087278627977096,0.03402311745552731,1.1705058560582982,0.9316926847287482
BKR,BKR-V61-007,2023-07-07,2023-07-07,XLE,2023-10-04,62.0,True,2023-10-05,30.983100935782502,2023-08-08,32.73579554356158,-0.0011824499298214,-0.0028204878535735,0.0013986296436291,2024-01-05,-0.0012573506605937,-0.0028162507661619,0.0013237289128567,F03,2023-10-03,TEMPORARY_PULLBACK,-0.03712349416463834,0.07785168744266313,0.009002403794005742,2024-01-04,0.06135423919668436,2.6580078324254406,0.02220792200803917,0.01829645502360099,1.107569212957853,1.084958625349961
BKR,BKR-V61-008,2024-07-24,2024-07-24,XLE,2024-09-03,28.0,True,2024-09-04,33.16905464587462,2024-08-23,33.81677693012167,-0.0166422354101201,-0.0009643169890067,0.0019149914194187,2025-01-24,-0.016716418900444,-0.0009628683405502,0.0018408079290945,F04,2024-08-30,RESUMED_UPTREND,-0.031185722163370122,0.3277548783789892,0.29254929274458275,2024-12-02,0.0,0.0,0.08215887957850043,-0.012901865634064183,1.1101296744905644,0.7234909065420525
BKR,BKR-V61-011,2025-09-22,2025-09-22,XLE,2025-10-10,14.0,True,2025-10-13,45.39912087979597,2025-10-22,46.4466396782124,-0.0190488814808869,-0.0011101415539334,0.0014695740586203,2026-03-24,-0.0191211596539688,-0.0011084738400317,0.0013972958855382,F04,2025-10-09,RESUMED_UPTREND,-0.012655346482938867,0.12900659369843948,0.06966731271308158,2026-01-12,0.0,0.0,-0.008092104909719067,0.015459481209783757,0.8565226233170105,0.7150273519132356
BLDR,BLDR-V61-001,2017-05-04,2017-05-04,XLI,2017-05-12,6.0,True,2017-05-15,14.25,2017-06-06,13.89000034,-0.0118111390639541,0.0011198120795363,0.0022075531886442,2017-11-01,-0.0118777278521542,0.0011181298380547,0.0021409644004444,F01,2017-05-11,RESUMED_UPTREND,-0.05056175011441033,0.17415727388034896,0.14747193917967327,2017-08-11,0.0,1.15813028541492,0.05548909259290513,0.06858359743528186,1.6578185734481727,0.6397748101073492
