ticker,sector_etf,universe_role,signal_date,HERD_STATE,distinct_sale_owners_30d,sale_events_30d,exposed,execution_date,outcome_end,minimum_return_63d,terminal_return_63d,adverse_path,fold_id
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-20,77.7116402116402,0,0,False,2019-09-23,2019-12-20,-0.0697611677014437,-0.014523042875367098,False,OOS_2019_2021
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2019-10-25,75.6117724867725,0,0,False,2019-10-28,2020-01-29,-0.05280832296319882,0.045619907528044124,False,OOS_2019_2021
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-02-25,76.27314814814815,1,1,False,2022-02-28,2022-05-27,-0.004546816356523653,0.18250036749628173,False,OOS_2022_2023
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-03-25,84.86276455026453,1,1,False,2022-03-28,2022-06-28,-0.05848234531363239,0.019977498697380636,False,OOS_2022_2023
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-08-12,79.5056216931217,0,0,False,2022-08-15,2022-11-11,-0.20130626146280928,-0.10432157190465663,True,OOS_2022_2023
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-09-09,80.62169312169311,0,0,False,2022-09-12,2022-12-09,-0.22027069960389112,-0.0444340530875057,True,OOS_2022_2023
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,76.24834656084656,0,0,False,2024-08-26,2024-11-22,-0.04795234401015269,-0.016763739612723705,False,OOS_2024_2026Q2
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-18,81.40707671957672,0,0,False,2024-10-21,2025-01-23,-0.1646981962006253,-0.1385000814561692,True,OOS_2024_2026Q2
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2025-03-28,76.03339947089947,0,0,False,2025-03-31,2025-07-01,-0.10583527892048761,-0.0809390765554564,False,OOS_2024_2026Q2
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2025-04-18,75.15707671957672,0,0,False,2025-04-21,2025-07-22,-0.10881689236765923,-0.05846350354324459,False,OOS_2024_2026Q2
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2026-02-13,83.18452380952381,0,0,False,2026-02-17,2026-05-18,-0.060354559816589104,-0.049807375502595175,False,OOS_2024_2026Q2
ED,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2026-02-27,84.0112433862434,0,0,False,2026-03-02,2026-06-01,-0.06775123907177782,-0.06775123907177782,False,OOS_2024_2026Q2
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-05-27,82.53968253968253,2,2,True,2016-05-31,2016-08-29,-0.05647020039266348,0.05165724684410833,False,OOS_2016_2018
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-07-08,84.22619047619047,0,0,False,2016-07-11,2016-10-07,-0.016157265026234047,-0.014946342724898254,False,OOS_2016_2018
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-02,76.12433862433862,2,4,True,2016-09-06,2016-12-05,-0.17214211366276733,-0.15143460611724735,True,OOS_2016_2018
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-05-03,78.91865079365078,0,0,False,2019-05-06,2019-08-05,-0.06021452883763301,0.09052787659311679,False,OOS_2019_2021
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-06-14,76.49636243386243,0,0,False,2019-06-17,2019-09-16,-0.012217235069269528,0.05851844726112021,False,OOS_2019_2021
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,75.74404761904762,0,0,False,2020-01-21,2020-04-21,-0.3203891221573584,-0.15526123502949385,True,OOS_2019_2021
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,78.95998677248677,0,0,False,2020-12-21,2021-03-24,-0.16609444010284757,-0.10154758741039394,True,OOS_2019_2021
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-23,84.5403439153439,0,0,False,2021-04-26,2021-07-26,0.0,0.133021191456975,False,OOS_2019_2021
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-30,77.83564814814815,0,0,False,2021-08-02,2021-10-29,-0.020310156014826886,0.07478012448488669,False,OOS_2019_2021
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-06-30,76.5873015873016,0,0,False,2023-07-03,2023-10-02,-0.21761446542031992,-0.21761446542031992,True,OOS_2022_2023
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-02,76.3640873015873,0,0,False,2024-02-05,2024-05-06,-0.11563250445264928,-0.053702162598373904,False,OOS_2024_2026Q2
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-16,77.75297619047619,0,0,False,2024-02-20,2024-05-20,-0.16025388854619993,-0.02240647829671727,True,OOS_2024_2026Q2
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-30,79.19973544973544,0,0,False,2024-09-03,2024-12-02,-0.19038497558464018,-0.14389711570949348,True,OOS_2024_2026Q2
EFX,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-13,80.8366402116402,0,0,False,2024-09-16,2024-12-13,-0.1942718505433999,-0.12459143177652188,True,OOS_2024_2026Q2
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-04,77.9265873015873,0,0,False,2016-11-07,2017-02-08,0.0,0.11462853161853892,False,OOS_2016_2018
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2017-04-28,76.59556878306879,0,0,False,2017-05-01,2017-07-31,-0.034674273400336686,0.053464552960440725,False,OOS_2016_2018
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-16,77.12466931216932,0,0,False,2017-06-19,2017-09-18,-0.17225826466276006,-0.11472957408180884,True,OOS_2016_2018
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,77.70337301587301,0,0,False,2020-01-21,2020-04-21,-0.38177527555970914,-0.3543082327410838,True,OOS_2019_2021
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2020-02-14,79.0922619047619,0,0,False,2020-02-18,2020-05-18,-0.43823186108133405,-0.37348187434082114,True,OOS_2019_2021
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-02,76.43022486772486,0,0,False,2021-04-05,2021-07-02,-0.05339478379613338,0.011285714821591686,False,OOS_2019_2021
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-04,75.76058201058201,0,0,False,2022-11-07,2023-02-08,-0.06101525455677981,0.0916980100295044,False,OOS_2022_2023
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-25,77.62070105820106,0,0,False,2022-11-28,2023-03-01,-0.020538685057787,0.18745793836887725,False,OOS_2022_2023
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-23,79.05919312169313,0,0,False,2022-12-27,2023-03-29,-0.014311937922476314,0.07319480100486064,False,OOS_2022_2023
EG,XLF,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,86.54100529100529,0,0,False,2023-01-09,2023-04-11,-0.04813172732669946,0.034786804539064686,False,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2016-03-11,86.29298941798942,1,2,False,2016-03-14,2016-06-13,-0.023941374760815815,0.06045872245366257,False,OOS_2016_2018
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2016-04-29,80.70436507936509,0,0,False,2016-05-02,2016-08-01,-0.034295129082448916,0.08534207774765212,False,OOS_2016_2018
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-16,75.89285714285714,0,0,False,2017-06-19,2017-09-18,-0.06021187844777587,-0.009681938397395617,False,OOS_2016_2018
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2019-07-19,77.82738095238096,0,0,False,2019-07-22,2019-10-18,0.0,0.020245397537843157,False,OOS_2019_2021
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-20,77.62070105820106,0,0,False,2019-09-23,2019-12-20,-0.1550292073046844,0.022094025183852395,True,OOS_2019_2021
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-03-04,78.33167989417989,0,0,False,2022-03-07,2022-06-06,-0.023719644027748732,0.059128878719848954,False,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-03-25,85.42493386243386,0,0,False,2022-03-28,2022-06-28,-0.14004507138934175,-0.0893993593464899,True,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-05-27,78.76984126984127,0,0,False,2022-05-31,2022-08-30,-0.15720221531994827,-0.004573183617167076,True,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2022-08-12,81.34093915343915,0,0,False,2022-08-15,2022-11-11,-0.22164551184514703,-0.15180028703024118,True,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2023-04-07,77.25694444444444,0,0,False,2023-04-10,2023-07-11,-0.09898411143957242,-0.037270813056195395,False,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2023-04-21,77.10813492063494,0,0,False,2023-04-24,2023-07-25,-0.10913555841513622,-0.006820885000459742,False,OOS_2022_2023
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2024-05-10,76.98412698412699,0,0,False,2024-05-13,2024-08-13,-0.04365923358413437,0.12591291125004034,False,OOS_2024_2026Q2
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2024-07-26,77.84391534391534,0,0,False,2024-07-29,2024-10-25,0.0,0.08281839089147813,False,OOS_2024_2026Q2
EIX,XLU,INDEPENDENT_CURRENT_CONSTITUENTS,2026-01-30,77.364417989418,0,0,False,2026-02-02,2026-05-04,0.0,0.14951728034068346,False,OOS_2024_2026Q2
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2016-03-04,75.04960317460316,0,0,False,2016-03-07,2016-06-06,-0.01255004368085666,0.018927431946749174,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2016-04-01,77.39748677248679,0,0,False,2016-04-04,2016-07-01,-0.08350517700228133,-0.03539023152821974,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2016-04-29,80.0843253968254,0,0,False,2016-05-02,2016-08-01,-0.09888547804270664,-0.03494771917773376,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-02,77.27347883597884,0,0,False,2017-06-05,2017-09-01,-0.02533733588527254,0.12437657753399711,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2017-11-10,75.13227513227514,5,5,True,2017-11-13,2018-02-14,-0.01593630679261593,0.10952358440794074,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2017-11-24,76.42195767195767,6,6,True,2017-11-27,2018-02-28,-0.006736518091908561,0.11250765645339733,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-19,84.64781746031747,0,0,False,2018-01-22,2018-04-23,-0.025283757543943186,0.09989898799581653,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2018-02-16,76.88492063492063,4,4,True,2018-02-20,2018-05-21,-0.045981043890622963,0.06338698718852509,False,OOS_2016_2018
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2019-04-19,75.85152116402116,0,0,False,2019-04-22,2019-07-22,-0.049827826963940836,0.11308765872203486,False,OOS_2019_2021
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2019-07-12,77.5380291005291,0,0,False,2019-07-15,2019-10-11,-0.06796920563809972,0.037228110415335136,False,OOS_2019_2021
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-06,75.7853835978836,4,5,True,2019-09-09,2019-12-06,-0.11514102675469617,-0.03404419966569494,False,OOS_2019_2021
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-16,78.6954365079365,0,0,False,2021-04-19,2021-07-19,-0.06549603110207103,0.02418901613030222,False,OOS_2019_2021
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2025-06-20,84.73048941798942,0,0,False,2025-06-23,2025-09-22,-0.022580183915968832,0.11130592214720769,False,OOS_2024_2026Q2
EL,XLP,INDEPENDENT_CURRENT_CONSTITUENTS,2025-12-05,75.44642857142857,2,2,True,2025-12-08,2026-03-11,-0.10656519323086011,-0.10656519323086011,False,OOS_2024_2026Q2
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-03,75.15707671957671,0,0,False,2017-03-06,2017-06-05,-0.018164785723133625,0.13014886481889265,False,OOS_2016_2018
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2017-04-28,76.10780423280423,0,0,False,2017-05-01,2017-07-31,-0.017187165740277566,0.042730769929631096,False,OOS_2016_2018
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2017-05-26,76.96759259259261,0,0,False,2017-05-30,2017-08-28,-0.0052911494904804846,0.059090852981587894,False,OOS_2016_2018
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-16,80.61342592592594,0,0,False,2017-06-19,2017-09-18,-0.047836936773506755,-0.03667601891666494,False,OOS_2016_2018
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,77.09160052910053,0,0,False,2018-01-16,2018-04-17,-0.1051510615654545,-0.047508299025563416,False,OOS_2016_2018
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,75.82671957671957,0,0,False,2018-08-06,2018-11-02,-0.0006197204011177959,0.041118918968930496,False,OOS_2016_2018
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2021-03-19,77.48842592592592,0,0,False,2021-03-22,2021-06-21,0.0,0.07506540670143469,False,OOS_2019_2021
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2021-04-16,80.77050264550266,0,0,False,2021-04-19,2021-07-19,-0.024712536362342274,0.015518429118602128,False,OOS_2019_2021
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-02,76.28968253968253,0,0,False,2021-07-06,2021-10-04,-0.06914535277768996,-0.03610425373375259,False,OOS_2019_2021
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-16,78.3068783068783,0,0,False,2021-07-19,2021-10-15,-0.06720834079784288,0.025520044863899916,False,OOS_2019_2021
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-30,75.82671957671957,0,0,False,2021-08-02,2021-10-29,-0.08118985286055835,0.11829560763069735,False,OOS_2019_2021
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2022-03-04,78.24900793650794,0,0,False,2022-03-07,2022-06-06,0.0,0.09744135893458328,False,OOS_2022_2023
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2022-04-08,83.15972222222223,0,0,False,2022-04-11,2022-07-13,-0.12763541889762797,-0.07582210412507917,True,OOS_2022_2023
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2022-05-27,75.21494708994709,0,0,False,2022-05-31,2022-08-30,-0.12587224031533972,-0.04220153330136034,True,OOS_2022_2023
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2024-03-15,76.28141534391534,1,1,False,2024-03-18,2024-06-17,-0.02700948412059745,0.048310519506970406,False,OOS_2024_2026Q2
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2024-05-17,77.69510582010582,0,0,False,2024-05-20,2024-08-20,-0.07382075789053533,0.005663320688279017,False,OOS_2024_2026Q2
ELV,XLV,INDEPENDENT_CURRENT_CONSTITUENTS,2026-01-16,80.2662037037037,0,0,False,2026-01-20,2026-04-21,-0.23516584990146427,-0.10060318231740317,True,OOS_2024_2026Q2
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-07-08,76.33101851851852,1,1,False,2016-07-11,2016-10-07,-0.0023641539729819527,0.1554872127017639,False,OOS_2016_2018
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-28,80.53902116402116,0,0,False,2016-10-31,2017-02-01,-0.015547740732898552,0.15435181396374942,False,OOS_2016_2018
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-27,80.92757936507937,0,0,False,2017-10-30,2018-01-31,-0.03125781693105956,0.02543661962846966,False,OOS_2016_2018
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-01,76.14914021164022,0,0,False,2017-12-04,2018-03-07,-0.06514811004502408,-0.030850886437276404,False,OOS_2016_2018
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,81.6550925925926,0,0,False,2018-01-16,2018-04-17,-0.08856313818883432,-0.020456697471431196,False,OOS_2016_2018
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-06-28,82.84556878306879,0,0,False,2019-07-01,2019-09-30,-0.08109039267620921,-0.018766179060524357,False,OOS_2019_2021
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-27,79.1170634920635,0,0,False,2020-11-30,2021-03-03,-0.006614089649960353,0.1822178812768509,False,OOS_2019_2021
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-03-05,84.3667328042328,0,0,False,2021-03-08,2021-06-07,-0.0188677748574817,0.19877668439190144,False,OOS_2019_2021
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-04,78.54662698412699,1,1,False,2022-11-07,2023-02-08,-0.022649434711988548,0.014110690098208867,False,OOS_2022_2023
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-16,80.93584656084656,0,0,False,2022-12-19,2023-03-22,-0.030633366701871445,0.08963967978096199,False,OOS_2022_2023
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-02-24,77.99272486772486,0,0,False,2023-02-27,2023-05-26,-0.07961952442960318,0.03021797004833604,False,OOS_2022_2023
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-08-11,75.95072751322752,0,0,False,2023-08-14,2023-11-10,-0.1416364157491372,-0.05615847409323449,True,OOS_2022_2023
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-02-23,79.24107142857143,0,0,False,2024-02-26,2024-05-24,0.0,0.4514455049606718,False,OOS_2024_2026Q2
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-08,78.22420634920634,0,0,False,2024-11-11,2025-02-13,-0.17807435214567502,-0.17807435214567502,True,OOS_2024_2026Q2
EME,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-12-06,75.06613756613757,0,0,False,2024-12-09,2025-03-13,-0.2449905918903721,-0.2204061512676354,True,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-04-01,75.09920634920636,0,0,False,2016-04-04,2016-07-01,-0.08203624915063057,-0.026656407757840173,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-04-15,79.69576719576719,0,0,False,2016-04-18,2016-07-18,-0.10048893572661088,0.02668126555924677,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-07-08,77.53802910052912,0,0,False,2016-07-11,2016-10-07,-0.047901275465300985,-0.013456469245196279,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,77.03373015873015,0,0,False,2016-11-14,2017-02-15,-0.023599273817209165,0.15673803646606332,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-12-23,80.51421957671957,0,0,False,2016-12-27,2017-03-29,-0.024838232330593457,0.049484146483388836,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-13,77.71990740740739,0,0,False,2017-01-17,2017-04-18,0.0,0.04511476373854095,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-17,79.00132275132276,0,0,False,2017-03-20,2017-06-19,-0.03710462167558948,0.029696638470742887,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-03-31,75.72751322751321,0,0,False,2017-04-03,2017-07-03,-0.03259774621470668,0.01547063046771524,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-06-16,76.7526455026455,0,0,False,2017-06-19,2017-09-18,-0.048876021497520794,0.0344465623795529,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-22,83.94510582010582,0,0,False,2017-09-25,2017-12-22,-0.06454446958960003,0.10409705467032793,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-01,78.05059523809524,0,0,False,2017-12-04,2018-03-07,-0.006451398259466612,0.07629119894062408,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2018-02-16,86.03670634920636,0,0,False,2018-02-20,2018-05-21,-0.06866486819795914,0.04942811544746539,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2018-03-09,81.51455026455025,0,0,False,2018-03-12,2018-06-11,-0.07322883573603622,0.03159829967643679,False,OOS_2016_2018
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-22,78.62929894179894,0,0,False,2019-11-25,2020-02-27,-0.12831511756918756,-0.12831511756918756,True,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-06,77.72817460317461,0,0,False,2019-12-09,2020-03-11,-0.32548980894569157,-0.30164900720948096,True,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,80.14219576719577,0,0,False,2020-10-12,2021-01-12,-0.07387179907573893,0.2150042432044308,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-13,75.91765873015873,0,0,False,2020-11-16,2021-02-18,-0.03218347625046869,0.08839530365243631,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-27,76.07473544973544,1,1,False,2020-11-30,2021-03-03,-0.017443355201651745,0.1593173254211584,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,76.3723544973545,0,0,False,2021-01-11,2021-04-13,-0.039578647736875805,0.10350142399290085,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-22,77.9431216931217,0,0,False,2021-01-25,2021-04-26,-0.03794841558587181,0.12366945437112786,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-02-05,81.4318783068783,0,0,False,2021-02-08,2021-05-10,-0.018909425349078357,0.10898833722171553,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-02-19,76.69477513227513,0,0,False,2021-02-22,2021-05-21,-0.0031334130589315556,0.0927166279214009,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-03-05,86.24338624338624,0,0,False,2021-03-08,2021-06-07,-0.0532943063775172,0.06808132703167158,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-07-30,77.3809523809524,0,0,False,2021-08-02,2021-10-29,-0.07423708890570446,-0.022442026181920482,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-13,75.15707671957672,1,1,False,2021-08-16,2021-11-12,-0.11356622151245077,-0.055024053884606294,False,OOS_2019_2021
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,75.89285714285714,0,0,False,2023-09-05,2023-12-04,-0.1341436459375167,-0.0862139437484396,True,OOS_2022_2023
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-03-22,75.66964285714285,0,0,False,2024-03-25,2024-06-25,-0.049136473964464966,-0.030112950217509704,False,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-04-26,75.74404761904762,0,0,False,2024-04-29,2024-07-30,-0.03207007469311307,0.05895993456103121,False,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-05-10,91.17890211640211,0,0,False,2024-05-13,2024-08-13,-0.12909580566198697,-0.08919905774518222,True,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-07-19,76.33101851851852,0,0,False,2024-07-22,2024-10-18,-0.1624645675488906,-0.05797530214635882,True,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-08,79.54695767195767,0,0,False,2024-11-11,2025-02-13,-0.08339980667488078,-0.026199817989962293,False,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2025-07-11,83.49041005291005,0,0,False,2025-07-14,2025-10-10,-0.09573192889530113,-0.09573192889530113,False,OOS_2024_2026Q2
EMR,XLI,INDEPENDENT_CURRENT_CONSTITUENTS,2026-02-06,80.51421957671958,0,0,False,2026-02-09,2026-05-11,-0.22646188934848788,-0.125268364215135,True,OOS_2024_2026Q2
EOG,XLE,PRIMARY,2016-09-30,80.67129629629629,0,0,False,2016-10-03,2017-01-03,-0.057558970464976156,0.07919021754025968,False,OOS_2016_2018
EOG,XLE,PRIMARY,2016-12-02,79.57175925925925,0,0,False,2016-12-05,2017-03-08,-0.09073239098580121,-0.09073239098580121,False,OOS_2016_2018
EOG,XLE,PRIMARY,2017-01-06,80.96891534391534,0,0,False,2017-01-09,2017-04-10,-0.09212030621474687,-0.04166092367627672,False,OOS_2016_2018
EOG,XLE,PRIMARY,2017-11-03,88.88888888888889,0,0,False,2017-11-06,2018-02-07,-0.07862732771769476,-0.009593998298237705,False,OOS_2016_2018
EOG,XLE,PRIMARY,2017-12-22,87.76455026455027,0,0,False,2017-12-26,2018-03-28,-0.09868217229540688,-0.04971251969360524,False,OOS_2016_2018
EOG,XLE,PRIMARY,2018-02-16,76.39715608465609,0,0,False,2018-02-20,2018-05-21,-0.08790284057679132,0.18251927250672684,False,OOS_2016_2018
EOG,XLE,PRIMARY,2018-05-11,76.26488095238095,0,0,False,2018-05-14,2018-08-13,-0.03791713780479633,0.025267095288000307,False,OOS_2016_2018
EOG,XLE,PRIMARY,2018-06-01,76.82705026455027,0,0,False,2018-06-04,2018-08-31,-0.037836179639393674,-0.0022422726998178044,False,OOS_2016_2018
EOG,XLE,PRIMARY,2018-06-29,84.20138888888889,0,0,False,2018-07-02,2018-10-01,-0.06463967352892863,0.0594805390177342,False,OOS_2016_2018
EOG,XLE,PRIMARY,2018-07-27,75.43816137566138,0,0,False,2018-07-30,2018-10-26,-0.1814406628494032,-0.1782017244432178,True,OOS_2016_2018
EOG,XLE,PRIMARY,2021-01-08,79.96858465608466,0,0,False,2021-01-11,2021-04-13,-0.1397755174230073,0.18837919791133628,True,OOS_2019_2021
EOG,XLE,PRIMARY,2021-02-12,85.07771164021165,0,0,False,2021-02-16,2021-05-17,-0.04009503119225033,0.3562100782358708,False,OOS_2019_2021
EOG,XLE,PRIMARY,2022-01-07,78.34821428571428,0,0,False,2022-01-10,2022-04-11,0.0,0.25727759569696085,False,OOS_2022_2023
