ticker,episode_id,signal_date,last_observed_session,sector_etf,damage_date,damage_wait_sessions,damage_triggered,damage_execution_date,damage_execution_price,scheduled_execution_date,scheduled_execution_price,uplift_vs_buy_hold_base,uplift_vs_scheduled_base,triggered_trough_improvement_base,outcome_end,uplift_vs_buy_hold_stress,uplift_vs_scheduled_stress,triggered_trough_improvement_stress,fold_id
GM,GM-V61-002,2020-11-24,2020-11-24,XLY,2021-01-04,26.0,True,2021-01-05,38.47646959899146,2020-12-28,40.339782024267095,-0.021276465882096973,-0.0020846841443158404,-0.0005489542772700862,2021-05-27,-0.02134113441220098,-0.002081552420513777,-0.0006136228073739813,F02
GM,GM-V61-003,2024-04-08,2024-04-08,XLY,2024-05-22,32.0,True,2024-05-23,43.004077513749834,2024-05-08,43.8647451259793,-0.002607615804803398,-0.0009908425623019745,0.004339933327655809,2024-10-07,-0.002681989955467534,-0.0009893540657137656,0.004265559176991673,F04
GM,GM-V61-004,2024-11-15,2024-11-15,XLY,2024-12-11,17.0,True,2024-12-12,51.628505826281604,2024-12-18,50.50528842805785,0.002482408934507796,0.0010000491672189638,0.008551059622064594,2025-05-21,0.002413354706115922,0.0009985468399772435,0.00848200539367272,F04
GM,GM-V61-005,2025-09-02,2025-09-02,XLY,2025-10-08,26.0,True,2025-10-09,56.410739367030196,2025-10-02,61.08017662995736,-0.018895556534746838,-0.004019383032751733,0.001151808709633051,2026-03-04,-0.01896850225755009,-0.0040133449010046895,0.0010788629868295763,F04
GNRC,GNRC-V61-001,2016-12-02,2016-12-02,XLI,2017-01-06,23.0,True,2017-01-09,40.59999847,2017-01-05,41.90999985,0.006242829155762131,-0.0015889654794665198,0.007311829487646304,2017-06-06,0.0061688495664435905,-0.0015865784507042013,0.007237849898327764,F01
GNRC,GNRC-V61-002,2017-10-02,2017-10-02,XLI,2017-11-21,36.0,True,2017-11-22,48.43000031,2017-11-01,53.77999878,0.0027327793171704196,-0.0054935968632846555,0.005159764777821874,2018-04-04,0.0026580724043117065,-0.005485344088828059,0.005085057864963161,F01
GNRC,GNRC-V61-003,2018-06-14,2018-06-14,XLI,,,False,,,2018-07-17,50.65000153,0.0,0.0028283158878443793,,2018-12-13,0.0,0.0029012565556876257,,F01
GNRC,GNRC-V61-004,2019-05-08,2019-05-08,XLI,,,False,,,2019-06-10,60.40999985,0.0,0.02867041100296297,,2019-11-05,0.0,0.028748473544605524,,F02
GNRC,GNRC-V61-005,2019-07-09,2019-07-09,XLI,,,False,,,2019-08-08,73.05999756,0.0,0.021267996292801294,,2020-01-07,0.0,0.02134581903860666,,F02
GNRC,GNRC-V61-006,2020-06-10,2020-06-10,XLI,,,False,,,2020-07-13,128.9100037,0.0,0.038926677452325364,,2020-12-08,0.0,0.03901206339233432,,F02
GOOG,GOOG-V61-001,2017-05-01,2017-05-01,XLC,,,False,,,2017-06-01,48.02408561140603,0.0,0.002836682800939405,,2017-10-27,0.0,0.002916316420949583,,F01
GOOG,GOOG-V61-002,2017-11-03,2017-11-03,XLC,,,False,,,2017-12-06,49.63736581560045,0.0,0.002610804729300309,,2018-05-08,0.0,0.0026835543272825113,,F01
GOOG,GOOG-V61-003,2018-01-08,2018-01-08,XLC,,,False,,,2018-02-08,52.30931035333063,0.0,0.0044723711928909005,,2018-07-10,0.0,0.004543879826481856,,F01
GOOG,GOOG-V61-004,2020-01-17,2020-01-17,XLC,2020-02-24,24.0,True,2020-02-25,71.02380637588837,2020-02-20,75.43490208856787,-0.0045551992642176575,-0.003001446905796401,0.012639591305491416,2020-07-20,-0.00462779837771321,-0.0029969379720371503,0.012566992191995752,F02
GOOG,GOOG-V61-005,2020-12-03,2020-12-03,XLC,,,False,,,2021-01-06,84.38747151344315,0.0,0.0209663495319663,,2021-06-07,0.0,0.02103625282663968,,F02
GOOG,GOOG-V61-006,2021-02-04,2021-02-04,XLC,,,False,,,2021-03-09,102.59544470842859,0.0,0.016289635115078527,,2021-08-05,0.0,0.016364912588137104,,F02
GOOG,GOOG-V61-007,2021-11-03,2021-11-03,XLC,2022-01-05,43.0,True,2022-01-06,136.29580145395812,2021-12-06,142.3192204677675,0.006997999797540233,-0.00206669736897358,0.007604307697956281,2022-05-05,0.0069277476703965,-0.0020635926658655324,0.007534055570812548,F02
GOOG,GOOG-V61-008,2024-07-01,2024-07-01,XLC,2024-07-24,16.0,True,2024-07-25,172.92367446031807,2024-08-01,170.6709511655044,-0.0051964601543494915,0.000614287063797736,0.006572648655134183,2024-12-30,-0.005267297318207742,0.0006133642489798419,0.006501811491275933,F04
GOOG,GOOG-V61-009,2025-09-10,2025-09-10,XLC,,,False,,,2025-10-10,241.68629932352295,0.0,0.012903821795971382,,2026-03-12,0.0,0.012979635793270994,,F04
GPC,GPC-V61-001,2016-04-13,2016-04-13,XLY,2016-04-29,12.0,True,2016-05-02,71.15895635030449,2016-05-13,71.73619166881687,-0.0012973987692002087,-0.00039206251433043793,0.0012764147027788386,2016-10-11,-0.0013700052161378373,-0.00039147353709312327,0.00120380825584121,F01
GPC,GPC-V61-002,2016-07-14,2016-07-14,XLY,2016-09-09,40.0,True,2016-09-12,72.28458297571349,2016-08-15,75.61655708372272,-0.0012171470192375855,-0.002150320444980869,0.004156447211910108,2017-01-12,-0.0012872264290840763,-0.002147090118824302,0.004086367802063728,F01
GPC,GPC-V61-003,2019-03-06,2019-03-06,XLY,2019-04-18,31.0,True,2019-04-22,84.75882489388476,2019-04-05,91.8038964672398,0.005879654962307801,-0.0040719081123020695,0.007696464290037008,2019-09-04,0.005806061255841155,-0.004065791074577052,0.0076228705835703625,F02
GPC,GPC-V61-004,2021-03-23,2021-03-23,XLY,2021-06-16,59.0,True,2021-06-17,109.08751356841869,2021-04-23,103.92245806335428,0.001671435480395056,0.0026095203709506354,0.005100777764166509,2021-09-21,0.0015886405145359994,0.002605600210152881,0.005017982798307674,F02
GPC,GPC-V61-005,2021-10-20,2021-10-20,XLY,2021-11-30,28.0,True,2021-12-01,113.39101884903408,2021-11-19,118.51026000963127,-0.003935539143407718,-0.002260386571856454,0.003938923310360609,2022-04-21,-0.004010753193845584,-0.002256990898488409,0.003863709259922632,F02
GPC,GPC-V61-006,2022-01-20,2022-01-20,XLY,2022-02-10,15.0,True,2022-02-11,112.16958060124433,2022-02-22,110.756370400562,-0.007186209719042047,0.0006112526853496725,0.003330157655388688,2022-07-22,-0.007259093736324829,0.0006103344289367651,0.0032572736381060174,F03
GPC,GPC-V61-007,2022-07-26,2022-07-26,XLY,,,False,,,2022-08-25,140.27604498819417,0.0,0.003807311743125208,,2023-01-25,0.0,0.003890135955534779,,F03
GPC,GPC-V61-008,2023-02-24,2023-02-24,XLY,2023-03-17,15.0,True,2023-03-20,147.40310438954083,2023-03-28,144.1015383382677,0.002444317758551251,0.0010247682822673854,0.003876220316330836,2023-08-25,0.00237558630876733,0.0010232288206514228,0.0038074888665469153,F03
GPN,GPN-V61-001,2019-05-31,2019-05-31,XLF,2019-08-05,45.0,True,2019-08-06,146.86018248084827,2019-07-02,153.94132950484843,-0.008428196633838425,-0.0024276982855571116,0.0020276505783621834,2019-11-27,-0.008503834340640282,-0.0024240512676019232,0.001952012871560438,F02
GPN,GPN-V61-002,2020-01-06,2020-01-06,XLF,2020-03-20,52.0,True,2020-03-23,110.56554505593105,2020-02-06,190.27011115041,-0.013642109074120112,-0.022365654552191305,0.00011583601776676833,2020-07-07,-0.013688717175499021,-0.022332055672042883,6.922791638785952e-05,F02
GRMN,GRMN-V61-001,2016-08-03,2016-08-03,XLY,2016-09-01,21.0,True,2016-09-02,37.957312276130814,2016-09-02,37.957312276130814,-0.0015314841301752313,0.0,0.00171532183179135,2017-02-02,-0.0015980591415294398,0.0,0.0016487468204372524,F01
GRMN,GRMN-V61-002,2017-10-25,2017-10-25,XLY,2017-12-15,36.0,True,2017-12-18,47.84134356813512,2017-11-27,50.14879859402598,-0.0012002931220096436,-0.0025120458287475333,0.0023130880395626496,2018-04-27,-0.00127853528912647,-0.0025082720994102914,0.002234845872445712,F01
GRMN,GRMN-V61-003,2018-01-26,2018-01-26,XLY,2018-02-22,18.0,True,2018-02-23,49.272495925011086,2018-02-28,49.4278880304018,-0.0029787305968993483,-0.00014689307647419714,0.0015598329330829275,2018-07-27,-0.003048701926710473,-0.00014667240585330976,0.0014898616032718026,F01
GRMN,GRMN-V61-004,2018-08-06,2018-08-06,XLY,2018-10-12,48.0,True,2018-10-15,52.46838089912681,2018-09-06,57.18600897641505,-0.006117382162329044,-0.004386604481573242,0.0011381288993248528,2019-02-06,-0.006190672315781853,-0.004380014690163803,0.0010648387458719322,F01
GRMN,GRMN-V61-005,2019-02-20,2019-02-20,XLY,2019-05-01,49.0,True,2019-05-02,68.15224600196548,2019-03-22,71.62194754482661,0.00045950052630239213,-0.0024679615046587777,0.002503398750288155,2019-08-20,0.00038667734877573245,-0.002464254001146582,0.0024305755727614953,F02
GRMN,GRMN-V61-006,2019-10-31,2019-10-31,XLY,2020-01-10,48.0,True,2020-01-13,84.1004190551322,2019-12-03,82.88589438693852,0.008838788012961452,0.0007501212927484291,0.017538500122363243,2020-05-04,0.008760757133294828,0.0007489944205008037,0.01746046924269673,F02
GRMN,GRMN-V61-007,2020-11-30,2020-11-30,XLY,2021-01-27,39.0,True,2021-01-28,104.20465998339043,2020-12-31,106.07354963813518,-0.011039199261897004,-0.0009025546047447541,0.0008842780293206731,2021-06-02,-0.011114798976671114,-0.0009011987390392662,0.0008086783145465626,F02
GRMN,GRMN-V61-008,2021-04-01,2021-04-01,XLY,,,False,,,2021-05-04,122.79484528566417,0.0,0.00742674210682015,,2021-09-30,0.0,0.007504464521643106,,F02
GRMN,GRMN-V61-009,2024-03-28,2024-03-28,XLY,,,False,,,2024-04-30,139.87084032759978,0.0,0.010297523406424869,,2024-09-27,0.0,0.010370619062659125,,F04
GRMN,GRMN-V61-010,2024-05-29,2024-05-29,XLY,,,False,,,2024-07-01,157.87884332736843,0.0,0.01583952294324731,,2024-11-26,0.0,0.01591550181372825,,F04
GRMN,GRMN-V61-011,2024-11-29,2024-11-29,XLY,2025-02-12,49.0,True,2025-02-13,205.2448382709889,2025-01-02,202.79517987726405,0.0010142797663121872,0.0005914773873899604,0.008432461443801276,2025-06-04,0.0009398326202713081,0.0005905888384856173,0.008358014297760286,F04
GRMN,GRMN-V61-012,2025-10-15,2025-10-15,XLY,2025-10-29,10.0,True,2025-10-30,216.43242631164813,2025-11-14,191.6843180526034,-0.010176150593623978,0.005015917490923227,0.006360753498012461,2026-04-17,-0.010242048845629848,0.005008382311918025,0.006294855246006592,F04
GWW,GWW-V61-001,2017-02-02,2017-02-02,XLI,2017-03-09,24.0,True,2017-03-10,213.98673043216306,2017-03-07,220.0308000098866,0.014754215013588534,-0.0013771875929107225,0.0162149580304628,2017-08-03,0.014680967366383357,-0.0013751187081944005,0.016141710383257624,F01
GWW,GWW-V61-002,2018-01-04,2018-01-04,XLI,,,False,,,2018-02-06,220.38751124597178,0.0,0.011646428926691987,,2018-07-06,0.0,0.011724958760561233,,F01
GWW,GWW-V61-003,2019-11-12,2019-11-12,XLI,2020-01-24,49.0,True,2020-01-27,299.87670343385855,2019-12-13,312.66966668355633,0.006716783776369639,-0.0021200861221023493,0.017360545451738152,2020-05-14,0.006642127165840117,-0.00211690121555963,0.01728588884120874,F02
GWW,GWW-V61-004,2020-08-04,2020-08-04,XLI,2020-09-21,33.0,True,2020-09-22,320.74256996166093,2020-09-03,349.117407315215,-0.003932489943019979,-0.004476614408178037,0.0002963559495774426,2021-02-03,-0.004008507883958234,-0.004469889399052018,0.00022033800863918707,F02
GWW,GWW-V61-005,2020-12-02,2020-12-02,XLI,2021-01-04,21.0,True,2021-01-05,370.43452877173866,2021-01-05,370.43452877173866,-0.009314655708883013,0.0,0.0034310361987796023,2021-06-04,-0.00938700607628351,0.0,0.0033586858313789936,F02
GWW,GWW-V61-006,2021-04-22,2021-04-22,XLI,2021-06-17,39.0,True,2021-06-18,412.4976630368476,2021-05-24,435.87710146705047,-0.0006224924829154599,-0.0029418976790824836,0.004674311974002254,2021-10-20,-0.0007004679833462202,-0.002937478203350219,0.004596336473571383,F02
GWW,GWW-V61-007,2021-11-30,2021-11-30,XLI,2022-02-07,47.0,True,2022-02-08,458.72938758908253,2021-12-31,493.67926279958476,-0.0019846754509293962,-0.003788379349303206,0.0016979569153903196,2022-06-01,-0.002059373211900084,-0.003782688243620713,0.0016232591544196318,F02
GWW,GWW-V61-008,2022-04-05,2022-04-05,XLI,2022-05-06,22.0,True,2022-05-09,454.88659712204844,2022-05-06,459.1738776671586,-0.004736494083303899,-0.00042970927604013553,0.002837687072631434,2022-10-05,-0.004804985974219855,-0.00042906374382778445,0.002769195181715478,F03
GWW,GWW-V61-009,2022-08-01,2022-08-01,XLI,2022-09-21,36.0,True,2022-09-22,499.44748675379856,2022-08-31,537.1996906616508,-0.006865400135258604,-0.0035594373513705424,0.0026534953549984808,2023-01-31,-0.006936141277064101,-0.003554090174578306,0.0025827542131930947,F03
GWW,GWW-V61-010,2022-11-29,2022-11-29,XLI,2022-12-15,12.0,True,2022-12-16,538.4670098609236,2022-12-30,544.3025203448464,-0.008814747097538378,-0.0005085593976035252,0.0014498374626045196,2023-06-01,-0.008885243202295001,-0.0005077954125294326,0.0013793413578477853,F03
GWW,GWW-V61-011,2023-03-02,2023-03-02,XLI,2023-04-04,23.0,True,2023-04-05,632.2670116504842,2023-04-03,665.8837721764125,-0.004997535057037039,-0.0025228648828372613,0.0005795727893109781,2023-08-31,-0.005068817380023738,-0.0025190749005397084,0.0005082904663242793,F03
GWW,GWW-V61-012,2023-07-03,2023-07-03,XLI,2023-07-27,17.0,True,2023-07-28,712.8286244015312,2023-08-03,696.4264751492939,-0.005558101192614462,0.0010736998052154334,0.003267442114789132,2024-01-02,-0.005628199968753966,0.001072086836053865,0.0031973433386496275,F03
GWW,GWW-V61-013,2023-11-10,2023-11-10,XLI,,,False,,,2023-12-13,804.306393519416,0.0,0.008489921523521016,,2024-05-14,0.0,0.008567659296803809,,F03
GWW,GWW-V61-014,2024-10-11,2024-10-11,XLI,2024-12-16,45.0,True,2024-12-17,1119.937189715744,2024-11-12,1204.5253554070225,0.006045965427225575,-0.003949118652811001,0.009736905172208155,2025-04-15,0.005967418819852188,-0.003943186075966665,0.009658358564834768,F04
HAL,HAL-V61-001,2016-06-22,2016-06-22,XLE,2016-08-01,27.0,True,2016-08-02,35.04364318688086,2016-07-25,35.818732394447075,-0.012645977047540446,-0.0010508253785703747,0.0014721748035511073,2016-12-20,-0.012717349612200612,-0.0010492467725935484,0.0014008022388909414,F01
HAL,HAL-V61-002,2016-11-30,2016-11-30,XLE,2017-02-24,58.0,True,2017-02-27,44.06431464190681,2017-01-03,45.65890833062576,0.007092940278891957,-0.0018110149993897373,0.0077566641513460155,2017-06-02,0.0070177602971409625,-0.0018082943959856213,0.007681484169595021,F01
HAL,HAL-V61-003,2018-02-01,2018-02-01,XLE,2018-02-21,13.0,True,2018-02-22,39.62283850343283,2018-03-06,39.48096640704718,0.004244514059206783,0.00015390185482855312,0.006176326681751054,2018-08-02,0.004179943337283443,0.00015367065524685142,0.006111755959827714,F01
HAL,HAL-V61-004,2021-03-03,2021-03-03,XLE,2021-03-23,14.0,True,2021-03-24,19.317946546342565,2021-04-05,19.889590612597864,0.002677625621656854,-0.0014117027712213792,0.0068931960334659426,2021-08-31,0.0026059582104046575,-0.0014095820359615319,0.006821528622213746,F02
HAL,HAL-V61-005,2021-06-03,2021-06-03,XLE,2021-07-07,23.0,True,2021-07-08,19.202182945392234,2021-07-06,21.475168811369468,-0.00022063516882131484,-0.005053137322370338,0.005948009125102072,2021-12-01,-0.00028476471378435786,-0.005045546229747844,0.00588387958013914,F02
HAL,HAL-V61-006,2021-11-01,2021-11-01,XLE,2021-11-17,12.0,True,2021-11-18,20.885353668011128,2021-12-02,19.181354061579913,-0.027339720918244437,0.0036497224140021878,0.0033925405503349992,2022-05-03,-0.027406921861395483,0.0036442396061691085,0.0033253396071842856,F02
HAL,HAL-V61-007,2022-01-12,2022-01-12,XLE,,,False,,,2022-02-14,30.584961974140086,0.0,-0.009854810917483636,,2022-07-15,0.0,-0.009763247531438646,,F03
HAL,HAL-V61-008,2022-11-22,2022-11-22,XLE,2022-12-09,12.0,True,2022-12-12,30.621726683328177,2022-12-23,35.42604879946902,0.003455154916129799,-0.006941864187713809,0.006737795000059998,2023-05-25,0.0033886862657700467,-0.00693143574877364,0.006671326349700246,F03
HAL,HAL-V61-009,2023-01-25,2023-01-25,XLE,2023-02-06,8.0,True,2023-02-07,35.84260923887417,2023-02-27,34.11157093937137,0.0004638862046784098,0.002332249337181569,0.013316798633172033,2023-07-27,0.0003913405993452024,0.002328745707731561,0.013244253027838937,F03
HAL,HAL-V61-010,2023-08-02,2023-08-02,XLE,2023-10-04,44.0,True,2023-10-05,35.681925229923024,2023-09-01,36.80007109500969,0.0030692499636355564,-0.001530541303775057,0.005898566601055255,2024-02-01,0.0029958766621854815,-0.0015282420429278964,0.005825193299605069,F03
HAL,HAL-V61-011,2023-10-02,2023-10-02,XLE,2023-10-04,2.0,True,2023-10-05,35.681925229923024,2023-11-01,37.1456086674221,-0.004082078265529532,-0.0019583380517647075,0.00576554544246155,2024-04-03,-0.004153796893526129,-0.0019553961318070634,0.005693826814464953,F03
HAS,HAS-V61-001,2017-03-15,2017-03-15,XLY,2017-04-07,17.0,True,2017-04-10,69.77395499061248,2017-04-17,69.67932261361483,-0.0006515847308766753,6.523495570032178e-05,0.001019814024007304,2017-09-13,-0.0007238412695288465,6.513695626775284e-05,0.0009475574853551327,F01
HAS,HAS-V61-002,2017-06-22,2017-06-22,XLY,2017-07-24,21.0,True,2017-07-25,78.6015892033956,2017-07-25,78.6015892033956,0.006824981283046427,0.0,0.007932818492007554,2017-12-20,0.006752072344876958,0.0,0.007859909553838085,F01
HAS,HAS-V61-003,2025-07-23,2025-07-23,XLY,2025-09-15,37.0,True,2025-09-16,74.33341166068274,2025-08-22,77.75923140452791,-0.00888091622032583,-0.0023006606172066846,0.0033450758190083363,2026-01-22,-0.008955908284203895,-0.002297204442018419,0.003270083755130271,F04
HAS,HAS-V61-004,2025-12-19,2025-12-19,XLY,2026-03-16,57.0,True,2026-03-17,92.76028792990594,2026-01-23,87.26866114485809,0.005783473357528601,0.0033949824740362455,0.00769304552475647,2026-06-24,0.005697326031850469,0.0033898823501392616,0.007606898199078338,F04
HBAN,HBAN-V61-001,2016-12-14,2016-12-14,XLF,,,False,,,2017-01-18,8.706499198227617,0.0,0.0014809271007398817,,2017-06-16,0.0,0.0015558612161636898,,F01
HBAN,HBAN-V61-002,2017-02-15,2017-02-15,XLF,2017-03-20,22.0,True,2017-03-21,9.100063078409013,2017-03-20,9.227947574840725,0.001491332182781635,-0.0006709188803338817,0.004278154947293,2017-08-16,0.001419612277326232,-0.000669910990178213,0.004206435041837597,F01
HBAN,HBAN-V61-003,2021-03-10,2021-03-10,XLF,2021-04-20,28.0,True,2021-04-21,11.987178498978322,2021-04-12,12.93917181209218,-0.0009643848999321136,-0.003698680899801965,0.0053052529872278376,2021-09-08,-0.0010343486579357242,-0.003693124543918458,0.005235289229224227,F02
HBAN,HBAN-V61-004,2024-11-22,2024-11-22,XLF,2024-12-18,17.0,True,2024-12-19,15.280566989642583,2024-12-26,15.478892981155699,0.0007629364456024357,-0.0005914507109394673,0.009969464602666123,2025-05-29,0.0006944788592375684,-0.0005905622021098456,0.009901007016301255,F04
HCA,HCA-V61-001,2018-08-13,2018-08-13,XLV,,,False,,,2018-09-13,123.2296829521862,0.0,0.0037603878104564004,,2019-02-13,0.0,0.003837417092480422,,F01
HCA,HCA-V61-002,2021-01-19,2021-01-19,XLV,2021-01-27,6.0,True,2021-01-28,152.30008168436487,2021-02-19,167.06341963851722,-0.027318283419099476,-0.0046498448152889615,0.0007015660527991407,2021-07-20,-0.027390343911189996,-0.004642859570198166,0.0006295055607083988,F02
HCA,HCA-V61-003,2024-04-03,2024-04-03,XLV,2024-04-17,10.0,True,2024-04-18,297.9947018740735,2024-05-03,306.8359190258903,-0.015465943956641137,-0.001351073047431317,0.0008361669833041319,2024-10-02,-0.015534353785719546,-0.0013490433933791568,0.0007677571542256123,F04
HCA,HCA-V61-004,2024-08-27,2024-08-27,XLV,2024-10-25,42.0,True,2024-10-28,358.7769462543109,2024-09-27,399.11587269244654,0.007188894123937306,-0.005238224669822045,0.008423761794732254,2025-02-28,0.007118905491989236,-0.005230355529106223,0.008353773162784184,F04
HCA,HCA-V61-005,2025-10-30,2025-10-30,XLV,2026-01-20,54.0,True,2026-01-21,464.3573114078881,2025-12-02,503.92685590180076,0.00401900307470382,-0.004253131535715271,0.00401900307470382,2026-05-04,0.0039440234536440855,-0.004246742254489844,0.0039440234536440855,F04
HIG,HIG-V61-001,2021-04-07,2021-04-07,XLF,2021-05-11,24.0,True,2021-05-12,58.17074510433869,2021-05-07,59.259314469212136,-0.005810226053770906,-0.000886419584775533,0.0030458288730113026,2021-10-05,-0.005881385252870075,-0.0008850879579578308,0.0029746696739121337,F02
HIG,HIG-V61-002,2021-10-06,2021-10-06,XLF,2021-11-16,29.0,True,2021-11-17,64.6352544330628,2021-11-05,65.97178177167137,-0.0012069468970787867,-0.0010132496259442902,0.0038980648068901447,2022-04-06,-0.0012805593446483243,-0.0010117274682690525,0.003824452359320496,F02
HIG,HIG-V61-003,2024-01-29,2024-01-29,XLF,2024-04-17,55.0,True,2024-04-18,92.886275079629,2024-02-29,91.53076912801514,-0.009199097067823958,0.0008141238445500409,0.005707352471948646,2024-07-30,-0.009282904740984588,0.0008129008242530045,0.005623544798788016,F04
HIG,HIG-V61-004,2024-11-26,2024-11-26,XLF,2024-12-10,9.0,True,2024-12-11,110.41051343692845,2024-12-30,106.24905290972458,-0.007308560687384835,0.00174589822782667,0.0027886568600139494,2025-06-02,-0.0073781474710878925,0.0017432754463124756,0.002719070076311003,F04
HIG,HIG-V61-005,2025-04-01,2025-04-01,XLF,2025-06-25,58.0,True,2025-06-26,122.3024629036452,2025-05-02,120.43242037801821,-0.003701225139538744,0.0007667462915832424,0.005998459314885185,2025-10-01,-0.0037765569828094314,0.0007655944443751839,0.005923127471614609,F04
HIG,HIG-V61-006,2025-06-02,2025-06-02,XLF,2025-06-25,16.0,True,2025-06-26,122.3024629036452,2025-07-03,121.4867248128965,-0.004766134101910513,0.00031906911942392036,0.0017414836246253396,2025-12-01,-0.004837998273623523,0.00031858979676080423,0.0016696194529123298,F04
HII,HII-V61-001,2016-06-10,2016-06-10,XLI,2016-08-12,44.0,True,2016-08-15,138.51486254747968,2016-07-13,143.4895626096191,-0.004595278606182918,-0.001842046949635856,0.00618379115890455,2016-12-08,-0.004672328733260178,-0.0018392797283792728,0.006106741031827068,F01
HII,HII-V61-002,2017-02-24,2017-02-24,XLI,2017-03-27,21.0,True,2017-03-28,167.90124856310956,2017-03-28,167.90124856310956,-0.002216686030070525,0.0,0.0035213729958454287,2017-08-24,-0.0022864681815458754,0.0,0.003451590844369967,F01
HII,HII-V61-003,2024-01-02,2024-01-02,XLI,,,False,,,2024-02-02,252.67639566163746,0.0,-0.003298478924060766,,2024-07-03,0.0,-0.0032217575307835755,,F04
HII,HII-V61-004,2024-03-04,2024-03-04,XLI,2024-04-09,25.0,True,2024-04-10,260.53727872594584,2024-04-04,275.29452682035935,-0.0009194252401875103,-0.002605463145904041,0.005567916311219001,2024-09-03,-0.0009885275586105635,-0.0026015490800863628,0.005498813992796059,F04
HII,HII-V61-005,2025-10-08,2025-10-08,XLI,,,False,,,2025-11-07,300.28651596917894,0.0,0.01615772915407465,,2026-04-10,0.0,0.016236089362638317,,F04
HII,HII-V61-006,2026-01-08,2026-01-08,XLI,2026-03-23,50.0,True,2026-03-24,392.0965331594455,2026-02-10,398.96480224858334,0.014194482345645465,-0.0009127683522950347,0.015188706034894306,2026-07-13,0.014116202589503968,-0.0009113971429524081,0.015110426278752698,F04
HPQ,HPQ-V61-001,2016-08-08,2016-08-08,XLK,2016-10-17,49.0,True,2016-10-18,10.20348533507083,2016-09-08,10.405773955685849,-0.004925730400981765,-0.0009936842400681822,0.0013043457663978186,2017-02-07,-0.005001025842351625,-0.000992191474559867,0.0012290503250279583,F01
HPQ,HPQ-V61-002,2017-03-14,2017-03-14,XLK,2017-06-06,58.0,True,2017-06-07,13.409727622307416,2017-04-13,13.14665105182521,-0.004121994089029135,0.0010287821390282392,0.003355678518459859,2017-09-12,-0.00420077198738622,0.00102723664758253,0.003276900620102774,F01
HPQ,HPQ-V61-003,2017-08-11,2017-08-11,XLK,,,False,,,2017-09-13,14.360542835162496,0.0,0.003204905122142998,,2018-02-12,0.0,0.0032823030327171487,,F01
HPQ,HPQ-V61-004,2018-01-11,2018-01-11,XLK,2018-02-07,18.0,True,2018-02-08,15.87275018702928,2018-02-13,15.1488813471797,-0.0061353897186253725,0.0021609842015974934,0.0029408654827791647,2018-07-13,-0.006206574487747529,0.0021577378557766647,0.002869680713656786,F01
HPQ,HPQ-V61-005,2020-12-30,2020-12-30,XLK,,,False,,,2021-02-02,20.325210045457112,0.0,0.012333215770637063,,2021-07-01,0.0,0.012409634361197908,,F02
HPQ,HPQ-V61-006,2021-03-03,2021-03-03,XLK,2021-05-19,54.0,True,2021-05-20,26.400660074784767,2021-04-05,26.681340439180207,0.0033784869746618096,-0.0005729130822142992,0.007148855889001937,2021-08-31,0.0032975336512424125,-0.0005720524216001888,0.007067902565582651,F02
HPQ,HPQ-V61-007,2021-12-01,2021-12-01,XLK,2022-02-25,59.0,True,2022-02-28,28.87029574911562,2022-01-03,31.74974191491932,-0.008191869063508772,-0.004714944935698462,0.0002327487491459168,2022-06-02,-0.008262886024618998,-0.004707861893731735,0.00016173178803557953,F02
HPQ,HPQ-V61-008,2022-06-02,2022-06-02,XLK,2022-06-13,7.0,True,2022-06-14,28.926431479395813,2022-07-06,26.912675094083653,0.004698803985609179,0.002972499021362207,0.011278072633700509,2022-12-01,0.0046346604581223305,0.002968033574660134,0.01121392910621355,F03
HRL,HRL-V61-001,2016-03-14,2016-03-14,XLP,2016-04-05,15.0,True,2016-04-06,31.92361324536998,2016-04-14,30.095688658770477,0.006097541791408312,0.002749802547434954,0.009101998159860125,2016-09-12,0.00602539808242053,0.002745671647263692,0.009029854450872232,F01
HRL,HRL-V61-002,2018-11-19,2018-11-19,XLP,,,False,,,2018-12-21,34.134362711985474,0.0,-0.0035440725998064915,,2019-05-23,0.0,-0.0034733053821298654,,F01
HRL,HRL-V61-003,2020-02-12,2020-02-12,XLP,2020-02-20,5.0,True,2020-02-21,36.952880471783295,2020-03-16,32.559765726908076,-0.00779457898221203,0.0056134271274539405,0.005257784541424004,2020-08-12,-0.007865511770092093,0.005604994337577995,0.005186851753543942,F02
HRL,HRL-V61-004,2020-08-18,2020-08-18,XLP,2020-09-08,14.0,True,2020-09-09,41.83169954379294,2020-09-18,40.782397318995365,0.002453761401318366,0.001202896000279896,0.005826329109342887,2021-02-18,0.0023817209895482527,0.0012010889456975926,0.005754288697572774,F02
HST,HST-V61-001,2016-08-09,2016-08-09,XLRE,2016-09-06,19.0,True,2016-09-07,11.18424218076732,2016-09-09,10.960820956533992,-0.005004162513538857,0.0009336879424575173,0.005427966474233048,2017-02-08,-0.005074377056885071,0.0009322853065900638,0.005357751930886723,F01
HST,HST-V61-002,2016-12-30,2016-12-30,XLRE,2017-01-30,19.0,True,2017-01-31,12.113553492001948,2017-02-02,12.025870391585386,-0.0034253812555449237,0.00034449893627153116,0.0006860691540011565,2017-07-03,-0.003496878077662968,0.00034398141158020756,0.000614572331883112,F01
