ticker,cik,month_end,corpus_status,guard_state,deterioration_flags,flag_count,latest_fact_accepted_at,reason,revenue_yoy,net_margin,net_margin_yoy_change,operating_cash_flow_yoy,operating_cash_flow_value,liabilities_to_assets,liabilities_to_assets_yoy_change,entity_type,revenue_growth_acceleration,margin_change_acceleration,operating_cash_flow_growth_change,share_dilution_yoy,adjusted_close,unadjusted_close,pit_shares,market_cap_to_operating_cash_flow,price_return_12m,price_revenue_expectation_gap,pocf_own_history_percentile,expectation_gap_own_history_percentile
ABBV,1551152,2014-10-31,PIT_FACTS_READY,UNKNOWN,,0,2014-08-07T21:03:44+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0039550185417227,39.60277176,63.45999908,1591699124.0,,0.3521092035197255,,,
ABBV,1551152,2014-11-30,PIT_FACTS_READY,UNKNOWN,,0,2014-11-07T21:09:36+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0015108596999875,43.18486786,69.19999695,1593265381.0,,0.4744083479850143,,,
ABBV,1551152,2014-12-31,PIT_FACTS_READY,UNKNOWN,,0,2014-11-07T21:09:36+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0015108596999875,40.83840179,65.44000244,1593265381.0,,0.2791820816084458,,,
ABBV,1551152,2015-01-31,PIT_FACTS_READY,UNKNOWN,,0,2014-11-07T21:09:36+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0015108596999875,37.94468689,60.34999847,1593265381.0,,0.26495406743196104,,,
ABBV,1551152,2015-02-28,PIT_FACTS_READY,UNKNOWN,,0,2015-02-20T20:18:31+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0033793400000403,38.03900909,60.5,1593886909.0,,0.2262521582048138,,,
ABBV,1551152,2015-03-31,PIT_FACTS_READY,UNKNOWN,,0,2015-02-20T20:18:31+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0033793400000403,36.80666351,58.54000092,1593886909.0,,0.1752138319391583,,,
ABBV,1551152,2015-04-30,PIT_FACTS_READY,UNKNOWN,,0,2015-02-20T20:18:31+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0033793400000403,40.99176788,64.66000366,1593886909.0,,0.2802943436850598,,,
ABBV,1551152,2015-05-31,PIT_FACTS_READY,UNKNOWN,,0,2015-05-08T20:15:17+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0018927749736277,42.21530533,66.58999634,1593076097.0,,0.2639045343160822,,,
ABBV,1551152,2015-06-30,PIT_FACTS_READY,UNKNOWN,,0,2015-05-08T20:15:17+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0018927749736277,42.59568024,67.19000244,1593076097.0,,0.22761676595893965,,,
ABBV,1551152,2015-07-31,PIT_FACTS_READY,UNKNOWN,,0,2015-05-08T20:15:17+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0018927749736277,44.71282578,70.01000214,1593076097.0,,0.37911612893429614,,,
ABBV,1551152,2015-08-31,PIT_FACTS_READY,UNKNOWN,,0,2015-08-07T17:58:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0399429848527075,39.85898972,62.40999985,1655276338.0,,0.1640206189021749,,,
ABBV,1551152,2015-09-30,PIT_FACTS_READY,UNKNOWN,,0,2015-08-07T17:58:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0399429848527075,34.74969101,54.40999985,1655276338.0,,-0.02876073863766515,,,
ABBV,1551152,2015-10-31,PIT_FACTS_READY,UNKNOWN,,0,2015-08-07T17:58:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0399429848527075,38.38342667,59.54999924,1655276338.0,,-0.030789387606237728,,,
ABBV,1551152,2015-11-30,PIT_FACTS_READY,UNKNOWN,,0,2015-11-06T18:40:18+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0260355471817033,37.48103714,58.15000153,1634746917.0,,-0.132079383419468,,,
ABBV,1551152,2015-12-31,PIT_FACTS_READY,UNKNOWN,,0,2015-11-06T18:40:18+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0260355471817033,38.18360138,59.24000168,1634746917.0,,-0.06500745116450846,,,
ABBV,1551152,2016-01-31,PIT_FACTS_READY,UNKNOWN,,0,2015-11-06T18:40:18+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0260355471817033,35.75787735,54.90000153,1634746917.0,,-0.057631508367415596,,,
ABBV,1551152,2016-02-29,PIT_FACTS_READY,UNKNOWN,,0,2016-02-19T17:32:59+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0108861657009819,35.56899643,54.61000061,1611238226.0,,-0.06493367516898174,,,
ABBV,1551152,2016-03-31,PIT_FACTS_READY,UNKNOWN,,0,2016-02-19T17:32:59+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0108861657009819,37.20381927,57.11999893,1611238226.0,,0.010790322244016881,,,
ABBV,1551152,2016-04-30,PIT_FACTS_READY,UNKNOWN,,0,2016-02-19T17:32:59+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0108861657009819,40.11274338,61.0,1611238226.0,,-0.02144392753621338,,,
ABBV,1551152,2016-05-31,PIT_FACTS_READY,UNKNOWN,,0,2016-05-06T16:22:19+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0152425298739511,41.38189316,62.93000031,1617358607.0,,-0.019741943436987208,,,
ABBV,1551152,2016-06-30,PIT_FACTS_READY,UNKNOWN,,0,2016-05-06T16:22:19+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0152425298739511,40.71115875,61.90999985,1617358607.0,,-0.0442420799335026,,,
ABBV,1551152,2016-07-31,PIT_FACTS_READY,UNKNOWN,,0,2016-05-06T16:22:19+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,0.0152425298739511,43.93424988,66.23000336,1617358607.0,,-0.017412809108304117,,,
ABBV,1551152,2016-08-31,PIT_FACTS_READY,UNKNOWN,,0,2016-08-05T16:24:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,-0.0161507649123417,42.52130508,64.09999847,1628542359.0,,0.0667933477165914,,,
ABBV,1551152,2016-09-30,PIT_FACTS_READY,UNKNOWN,,0,2016-08-05T16:24:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,-0.0161507649123417,41.83803177,63.06999969,1628542359.0,,0.20398284283909662,,,
ABBV,1551152,2016-10-31,PIT_FACTS_READY,UNKNOWN,,0,2016-08-05T16:24:41+00:00,MISSING_COMPARABLE_FACTS,,,,,,,,GENERAL,,,,-0.0161507649123417,37.34332657,55.77999878,1628542359.0,,-0.0270976353659671,,,
ABBV,1551152,2016-11-30,PIT_FACTS_READY,PASS,,0,2016-11-07T17:52:37+00:00,,0.0820995962314938,0.2484452736318408,0.0399997823801584,1.1231332769794309,7535000000.0,0.902905772521238,-0.0084051408140407,GENERAL,,,,-0.0059017728675122,40.7040863,60.79999924,1625099012.0,13.112942096154578,0.08599146144118675,0.003891865209692952,,
ABBV,1551152,2016-12-31,PIT_FACTS_READY,PASS,,0,2016-11-07T17:52:37+00:00,,0.0820995962314938,0.2484452736318408,0.0399997823801584,1.1231332769794309,7535000000.0,0.902905772521238,-0.0084051408140407,GENERAL,,,,-0.0059017728675122,41.9225502,62.61999893,1625099012.0,13.505467603528077,0.0979202768955787,0.015820680664084902,,
ABBV,1551152,2017-01-31,PIT_FACTS_READY,PASS,,0,2016-11-07T17:52:37+00:00,,0.0820995962314938,0.2484452736318408,0.0399997823801584,1.1231332769794309,7535000000.0,0.902905772521238,-0.0084051408140407,GENERAL,,,,-0.0059017728675122,41.32441711,61.11000061,1625099012.0,13.17980114328207,0.1556731040132615,0.07357350778176772,,
ABBV,1551152,2017-02-28,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-17T17:19:05+00:00,,0.0618749999999999,0.2046792230723955,-0.0323520269276044,-0.0655607166556071,7041000000.0,0.929862781585198,0.0042265893137559,GENERAL,-0.0202245962314938,-0.0723518093077628,-1.188693993635038,-0.0107482188049825,41.81807327,61.84000015,1593920285.0,13.999152203307492,0.1756888714107585,0.1138138714107586,,
ABBV,1551152,2017-03-31,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-17T17:19:05+00:00,,0.0618749999999999,0.2046792230723955,-0.0323520269276044,-0.0655607166556071,7041000000.0,0.929862781585198,0.0042265893137559,GENERAL,-0.0202245962314938,-0.0723518093077628,-1.188693993635038,-0.0107482188049825,44.06315994,65.16000366,1593920285.0,14.75072455678856,0.18437194902543674,0.12249694902543684,,
ABBV,1551152,2017-04-30,PIT_FACTS_READY,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,3,2017-02-17T17:19:05+00:00,,0.0618749999999999,0.2046792230723955,-0.0323520269276044,-0.0655607166556071,7041000000.0,0.929862781585198,0.0042265893137559,GENERAL,-0.0202245962314938,-0.0723518093077628,-1.188693993635038,-0.0107482188049825,45.03424072,65.94000244,1593920285.0,14.927298321554536,0.12269161681057783,0.06081661681057793,,
ABBV,1551152,2017-05-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-05-05T14:09:59+00:00,,0.0973481033903995,0.2617008259406546,0.0344433569913427,-0.0655607166556071,7041000000.0,0.9238852339181286,0.0103148690633259,GENERAL,0.0354731033903995,0.0667953839189471,0.0,-0.0159631227658839,45.088871,66.01999664,1591540513.0,14.923093214129226,0.08957970641089918,-0.007768396979500311,,
ABBV,1551152,2017-06-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-05-05T14:09:59+00:00,,0.0973481033903995,0.2617008259406546,0.0344433569913427,-0.0655607166556071,7041000000.0,0.9238852339181286,0.0103148690633259,GENERAL,0.0354731033903995,0.0667953839189471,0.0,-0.0159631227658839,49.52127075,72.51000214,1591540513.0,16.390087488073668,0.21640533628878833,0.11905723289838883,,
ABBV,1551152,2017-07-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,2,2017-05-05T14:09:59+00:00,,0.0973481033903995,0.2617008259406546,0.0344433569913427,-0.0655607166556071,7041000000.0,0.9238852339181286,0.0103148690633259,GENERAL,0.0354731033903995,0.0667953839189471,0.0,-0.0159631227658839,48.17475128,69.91000366,1591540513.0,15.802386463409784,0.0965192625703708,-0.0008288408200286951,,
ABBV,1551152,2017-08-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2017-08-07T16:15:57+00:00,,0.0762554246745195,0.2757776497695852,0.0262426218712591,-0.0655607166556071,7041000000.0,0.9103054004836254,-0.0057797641471641,GENERAL,-0.0210926787158799,-0.0082007351200835,0.0,-0.0211524501095277,51.88897324,75.30000305,1594094698.0,17.048052211530866,0.2203052832544905,0.144049858579971,,
ABBV,1551152,2017-09-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2017-08-07T16:15:57+00:00,,0.0762554246745195,0.2757776497695852,0.0262426218712591,-0.0655607166556071,7041000000.0,0.9103054004836254,-0.0057797641471641,GENERAL,-0.0210926787158799,-0.0082007351200835,0.0,-0.0211524501095277,61.23311615,88.86000061,1594094698.0,20.118059343371364,0.4635754494050379,0.3873200247305184,,
ABBV,1551152,2017-10-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2017-08-07T16:15:57+00:00,,0.0762554246745195,0.2757776497695852,0.0262426218712591,-0.0655607166556071,7041000000.0,0.9103054004836254,-0.0057797641471641,GENERAL,-0.0210926787158799,-0.0082007351200835,0.0,-0.0211524501095277,62.62482834,90.25,1594094698.0,20.43275763307769,0.6770018659856096,0.6007464413110901,,
ABBV,1551152,2017-11-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,2,2017-11-07T16:27:57+00:00,,0.087531094527363,0.2331665475339528,-0.0152787260978879,-0.0655607166556071,7041000000.0,0.9028617083091226,-4.406421211533562e-05,GENERAL,0.0112756698528435,-0.041521347969147,0.0,-0.0176415540150485,67.25318146,96.91999817,1596429740.0,21.974998931875245,0.6522464345305792,0.5647153400032162,,
ABBV,1551152,2017-12-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,2,2017-11-07T16:27:57+00:00,,0.087531094527363,0.2331665475339528,-0.0152787260978879,-0.0655607166556071,7041000000.0,0.9028617083091226,-4.406421211533562e-05,GENERAL,0.0112756698528435,-0.041521347969147,0.0,-0.0176415540150485,67.10746002,96.70999908,1596429740.0,21.927385128062014,0.6007485160098871,0.5132174214825241,,
ABBV,1551152,2018-01-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,2,2017-11-07T16:27:57+00:00,,0.087531094527363,0.2331665475339528,-0.0152787260978879,-0.0655607166556071,7041000000.0,0.9028617083091226,-4.406421211533562e-05,GENERAL,0.0112756698528435,-0.041521347969147,0.0,-0.0176415540150485,78.42847443,112.2200012,1596429740.0,25.444020357692896,0.8978724907657867,0.8103413962384237,,
ABBV,1551152,2018-02-28,PIT_FACTS_READY,PASS,MARGIN_DIRECTION,1,2018-02-16T17:40:01+00:00,,0.1387580929958798,0.0067192143687814,-0.197960008703614,0.4145717937792927,9960000000.0,0.9279942361483908,-0.001868545436807,GENERAL,0.0512269984685167,-0.182681282605726,0.4801325104348998,-0.0037314475861632,80.95144653,115.8300018,1587972655.0,18.467356976606506,0.9358004852909858,0.797042392295106,,
ABBV,1551152,2018-03-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION,1,2018-02-16T17:40:01+00:00,,0.1387580929958798,0.0067192143687814,-0.197960008703614,0.4145717937792927,9960000000.0,0.9279942361483908,-0.001868545436807,GENERAL,0.0512269984685167,-0.182681282605726,0.4801325104348998,-0.0037314475861632,66.14912415,94.65000153,1587972655.0,15.09052351660122,0.5012342337697537,0.3624761407738739,,
ABBV,1551152,2018-04-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION,1,2018-02-16T17:40:01+00:00,,0.1387580929958798,0.0067192143687814,-0.197960008703614,0.4145717937792927,9960000000.0,0.9279942361483908,-0.001868545436807,GENERAL,0.0512269984685167,-0.182681282605726,0.4801325104348998,-0.0037314475861632,68.17593384,96.55000305,1587972655.0,15.393450269434396,0.51386884179714,0.37511074880126016,,
ABBV,1551152,2018-05-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-05-04T14:56:33+00:00,,0.213520954420312,0.3507688429543736,0.0890680170137189,0.4145717937792927,9960000000.0,0.94876121254074,0.0248759786226114,GENERAL,0.0747628614244322,0.2870280257173329,0.0,-0.0029286480375004,69.86358643,98.94000244,1586879451.0,15.763640236337938,0.5494640890431699,0.3359431346228579,,
ABBV,1551152,2018-06-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-05-04T14:56:33+00:00,,0.213520954420312,0.3507688429543736,0.0890680170137189,0.4145717937792927,9960000000.0,0.94876121254074,0.0248759786226114,GENERAL,0.0747628614244322,0.2870280257173329,0.0,-0.0029286480375004,65.42207336,92.65000153,1586879451.0,14.761484293481482,0.3210903591362304,0.10756940471591842,,
ABBV,1551152,2018-07-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-05-04T14:56:33+00:00,,0.213520954420312,0.3507688429543736,0.0890680170137189,0.4145717937792927,9960000000.0,0.94876121254074,0.0248759786226114,GENERAL,0.0747628614244322,0.2870280257173329,0.0,-0.0029286480375004,65.79063416,92.23000336,1586879451.0,14.69456798169126,0.3656662963886088,0.15214534196829682,,
ABBV,1551152,2018-08-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2018-08-07T17:14:21+00:00,,0.1921082949308756,0.2395506160908432,-0.036227033678742,0.4145717937792927,9960000000.0,1.0547525186158564,0.144447118132231,GENERAL,-0.0214126594894363,-0.1252950506924608,0.0,-0.0500735621918491,68.46562958,95.98000336,1514272698.0,14.59235930140525,0.31946394975534886,0.12735565482447325,,
ABBV,1551152,2018-09-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2018-08-07T17:14:21+00:00,,0.1921082949308756,0.2395506160908432,-0.036227033678742,0.4145717937792927,9960000000.0,1.0547525186158564,0.144447118132231,GENERAL,-0.0214126594894363,-0.1252950506924608,0.0,-0.0500735621918491,67.46694946,94.58000183,1514272698.0,14.379509492766973,0.10180493337509167,-0.09030336155578395,,
ABBV,1551152,2018-10-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2018-08-07T17:14:21+00:00,,0.1921082949308756,0.2395506160908432,-0.036227033678742,0.4145717937792927,9960000000.0,1.0547525186158564,0.144447118132231,GENERAL,-0.0214126594894363,-0.1252950506924608,0.0,-0.0500735621918491,56.1269455,77.84999847,1514272698.0,11.835956548440038,-0.10375889263475468,-0.2958671875656303,,
ABBV,1551152,2018-11-30,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-11-07T17:45:42+00:00,,0.1774124374553252,0.3335356969402622,0.1003691494063094,0.4145717937792927,9960000000.0,1.044147874977329,0.1412861666682063,GENERAL,-0.0146958574755504,0.1365961830850514,0.0,-0.0577622745865408,67.96516418,94.26999664,1504216327.0,14.237195591578628,0.010586602812589163,-0.16682583464273604,,
ABBV,1551152,2018-12-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-11-07T17:45:42+00:00,,0.1774124374553252,0.3335356969402622,0.1003691494063094,0.4145717937792927,9960000000.0,1.044147874977329,0.1412861666682063,GENERAL,-0.0146958574755504,0.1365961830850514,0.0,-0.0577622745865408,66.4655838,92.19000244,1504216327.0,13.92306293739135,-0.00956490112736652,-0.18697733858269172,,
ABBV,1551152,2019-01-31,PIT_FACTS_READY,PASS,LEVERAGE_DIRECTION,1,2018-11-07T17:45:42+00:00,,0.1774124374553252,0.3335356969402622,0.1003691494063094,0.4145717937792927,9960000000.0,1.044147874977329,0.1412861666682063,GENERAL,-0.0146958574755504,0.1365961830850514,0.0,-0.0577622745865408,58.59609222,80.29000092,1504216327.0,12.125856453685644,-0.25287221706321783,-0.43028465451854303,,
ABBV,1551152,2019-02-28,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2019-02-27T21:45:37+00:00,,0.0731360640909677,-0.2198675496688741,-0.2265867640376556,0.3480923694779116,13427000000.0,1.14230354495215,0.2143093088037589,GENERAL,-0.1042763733643575,-0.326955913443965,-0.0664794243013811,-0.0710901038783945,57.82980728,79.23999786,1475083514.0,8.705266589162232,-0.2856235464727773,-0.35875961056374506,,
ABBV,1551152,2019-03-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2019-02-27T21:45:37+00:00,,0.0731360640909677,-0.2198675496688741,-0.2265867640376556,0.3480923694779116,13427000000.0,1.14230354495215,0.2143093088037589,GENERAL,-0.1042763733643575,-0.326955913443965,-0.0664794243013811,-0.0710901038783945,58.8150444,80.58999634,1475083514.0,8.853576747929868,-0.11087191016118703,-0.18400797425215473,,
ABBV,1551152,2019-04-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2019-02-27T21:45:37+00:00,,0.0731360640909677,-0.2198675496688741,-0.2265867640376556,0.3480923694779116,13427000000.0,1.14230354495215,0.2143093088037589,GENERAL,-0.1042763733643575,-0.326955913443965,-0.0664794243013811,-0.0710901038783945,58.70749283,79.38999939,1475083514.0,8.721745682331054,-0.13888245421355272,-0.21201851830452043,,
ABBV,1551152,2019-05-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2019-05-03T14:28:05+00:00,,-0.0133602218300983,0.3137455288707205,-0.0370233140836531,0.3480923694779116,13427000000.0,1.1378569289577058,0.1890957164169657,GENERAL,-0.086496285921066,0.1895634499540024,0.0,-0.0684029741084598,56.72567749,76.70999908,1478332177.0,8.44588217305462,-0.18805088045635276,-0.17469065862625446,,
ABBV,1551152,2019-06-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2019-05-03T14:28:05+00:00,,-0.0133602218300983,0.3137455288707205,-0.0370233140836531,0.3480923694779116,13427000000.0,1.1378569289577058,0.1890957164169657,GENERAL,-0.086496285921066,0.1895634499540024,0.0,-0.0684029741084598,53.77514648,72.72000122,1478332177.0,8.006577620839,-0.17802748035682248,-0.16466725852672418,,
ABBV,1551152,2019-07-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2019-05-03T14:28:05+00:00,,-0.0133602218300983,0.3137455288707205,-0.0370233140836531,0.3480923694779116,13427000000.0,1.1378569289577058,0.1890957164169657,GENERAL,-0.086496285921066,0.1895634499540024,0.0,-0.0684029741084598,50.015522,66.62000275,1478332177.0,7.334958940727899,-0.23977747534148408,-0.22641725351138578,,
ABBV,1551152,2019-08-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2019-08-05T16:33:34+00:00,,-0.0027784489007006,0.089763779527559,-0.1497868365632841,0.3480923694779116,13427000000.0,1.1499072486087292,0.0951547299928727,GENERAL,0.0105817729293976,-0.1127635224796309,0.0,-0.0236343559830859,49.35485077,65.73999786,1478483838.0,7.238811673952826,-0.27912952713988615,-0.27635107823918553,,
ABBV,1551152,2019-09-30,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2019-08-05T16:33:34+00:00,,-0.0027784489007006,0.089763779527559,-0.1497868365632841,0.3480923694779116,13427000000.0,1.1499072486087292,0.0951547299928727,GENERAL,0.0105817729293976,-0.1127635224796309,0.0,-0.0236343559830859,56.84740829,75.72000122,1478483838.0,8.337737247122236,-0.1574036065806731,-0.1546251576799725,,
ABBV,1551152,2019-10-31,PIT_FACTS_READY,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,3,2019-08-05T16:33:34+00:00,,-0.0027784489007006,0.089763779527559,-0.1497868365632841,0.3480923694779116,13427000000.0,1.1499072486087292,0.0951547299928727,GENERAL,0.0105817729293976,-0.1127635224796309,0.0,-0.0236343559830859,60.59367371,79.55000305,1478483838.0,8.759469265083467,0.07958259923480071,0.08236104813550131,,
ABBV,1551152,2019-11-30,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2019-11-06T15:16:49+00:00,,0.0295046138902379,0.2221960136808586,-0.1113396832594036,0.3480923694779116,13427000000.0,1.1383893272320451,0.0942414522547161,GENERAL,0.0322830627909384,0.0384471533038804,0.0,-0.0168826900387712,66.82442474,87.73000336,1478821109.0,9.66239523805831,-0.01678417839143087,-0.04628879228166877,0.25,0.3611111111111111
ABBV,1551152,2019-12-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2019-11-06T15:16:49+00:00,,0.0295046138902379,0.2221960136808586,-0.1113396832594036,0.3480923694779116,13427000000.0,1.1383893272320451,0.0942414522547161,GENERAL,0.0322830627909384,0.0384471533038804,0.0,-0.0168826900387712,67.44142151,88.54000092,1478821109.0,9.751606639709198,0.01468184967631303,-0.01482276421392487,0.2702702702702703,0.3783783783783784
ABBV,1551152,2020-01-31,PIT_FACTS_READY,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,2,2019-11-06T15:16:49+00:00,,0.0295046138902379,0.2221960136808586,-0.1113396832594036,0.3480923694779116,13427000000.0,1.1383893272320451,0.0942414522547161,GENERAL,0.0322830627909384,0.0384471533038804,0.0,-0.0168826900387712,62.54716492,81.01999664,1478821109.0,8.923369425958224,0.06742894534955735,0.03792433145931945,0.23684210526315788,0.5
ABBV,1551152,2020-02-29,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2020-02-21T15:51:26+00:00,,0.0480433473810957,0.3218060661764705,0.5416736158453448,-0.007671110449095,13324000000.0,1.091701733714863,-0.050601811237287,GENERAL,0.0185387334908577,0.6530132991047484,-0.3557634799270066,0.0027613141638027,66.16784668,85.70999908,1479156683.0,9.515049379998938,0.14418238261851601,0.09613903523742032,0.2564102564102564,0.5897435897435898
ABBV,1551152,2020-03-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2020-02-21T15:51:26+00:00,,0.0480433473810957,0.3218060661764705,0.5416736158453448,-0.007671110449095,13324000000.0,1.091701733714863,-0.050601811237287,GENERAL,0.0185387334908577,0.6530132991047484,-0.3557634799270066,0.0027613141638027,58.8184166,76.19000244,1479156683.0,8.458192080975106,5.733567039523102e-05,-0.047986011710700466,0.125,0.325
ABBV,1551152,2020-04-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2020-02-21T15:51:26+00:00,,0.0480433473810957,0.3218060661764705,0.5416736158453448,-0.007671110449095,13324000000.0,1.091701733714863,-0.050601811237287,GENERAL,0.0185387334908577,0.6530132991047484,-0.3557634799270066,0.0027613141638027,64.40453339,82.19999695,1479156683.0,9.125388384206854,0.09704111494757561,0.048997767566479916,0.2682926829268293,0.5121951219512195
ABBV,1551152,2020-05-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2020-05-07T23:19:59+00:00,,0.1010475217169135,0.3492284487759601,0.0354829199052396,-0.007671110449095,13324000000.0,1.081305716071448,-0.0565512128862577,GENERAL,0.0530041743358178,-0.5061906959401052,0.0,-0.0010755106495933,72.60785675,92.66999817,1476742215.0,10.270917019034204,0.27998218730485536,0.17893466558794185,0.35714285714285715,0.7857142857142857
ABBV,1551152,2020-06-30,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2020-05-07T23:19:59+00:00,,0.1010475217169135,0.3492284487759601,0.0354829199052396,-0.007671110449095,13324000000.0,1.081305716071448,-0.0565512128862577,GENERAL,0.0530041743358178,-0.5061906959401052,0.0,-0.0010755106495933,76.92501831,98.18000031,1476742215.0,10.881608460409042,0.43049388695965485,0.32944636524274135,0.37209302325581395,0.7906976744186046
ABBV,1551152,2020-07-31,PIT_FACTS_READY,PASS,OPERATING_CASH_FLOW_DIRECTION,1,2020-05-07T23:19:59+00:00,,0.1010475217169135,0.3492284487759601,0.0354829199052396,-0.007671110449095,13324000000.0,1.081305716071448,-0.0565512128862577,GENERAL,0.0530041743358178,-0.5061906959401052,0.0,-0.0010755106495933,75.27056885,94.91000366,1476742215.0,10.519184106163804,0.5049441821281002,0.4038966604111867,0.36363636363636365,0.8863636363636364
