atomic_fact_id,ticker,cik,accession_number,accepted_at,source_url,source_sha256,source_path,source_kind,block_path,sentence_index,sentence_sha256,topic,topic_matches,cue_families,cue_matches,negated_cue_present,comparison_present
3ed3571082e8e27181e7083fc6a40a7217d807b2ff1fb97fbd589c9e5fb8c887,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1988,2,9e60354e8538dfc31a97739f3830a943a64d779d60d067b0ccb747cec98e42f5,DEMAND,"[""demand""]","[""CONTRACTION"",""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":80,""end"":88,""negated"":false},{""family"":""CONTRACTION"",""value"":""lower"",""start"":0,""end"":5,""negated"":false},{""family"":""CONTRACTION"",""value"":""decline"",""start"":56,""end"":63,""negated"":false}]",False,False
42a3b46adac11c224f9ff6ef0128f92d0d4f9ab9eff7570208eee85b747a22ac,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:2012,1,2470620cf09827d58d8d9aec1c415d758680772331006efac770083a6b278b40,MANAGEMENT_UNCERTAINTY,"[""uncertainty""]","[""EXPECTATION"",""UNCERTAINTY""]","[{""family"":""EXPECTATION"",""value"":""guidance"",""start"":47,""end"":55,""negated"":true},{""family"":""EXPECTATION"",""value"":""projects"",""start"":114,""end"":122,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""uncertainty"",""start"":144,""end"":155,""negated"":false}]",True,False
441d2d972180ebf84c0864e3ff6b3deaae5a03e9dfa76d7c49a2d93c3738f49c,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1619,3,2fe9e8d967193ebb52c7286d5a46825099548c66801623d1d02cb651fd39c270,INVENTORY,"[""inventory""]","[""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":3,""end"":9,""negated"":false}]",False,False
4a7453e60001b5d06e3f89d68c0eb31d99168e235f298c4dfec2122e42996e5c,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1525,1,c212f8603a113b4cb9284905e83bcc6b97f1dc1a6aae0d3b7a3884dcdc5b3302,INVENTORY,"[""inventories""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""lower"",""start"":29,""end"":34,""negated"":false}]",False,False
6020e8e45411f908b0264cdeae92199923f71fdbae2192d79789b1da5627798e,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1591,3,dd175bf7a34fc77739822097577040b5fe71fab3f821d9fb7d5cd1c0bdf740c3,CAPITAL_SPENDING,"[""capital spending""]","[""CONTRACTION"",""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":50,""end"":56,""negated"":false},{""family"":""EXPANSION"",""value"":""improved"",""start"":37,""end"":45,""negated"":false},{""family"":""CONTRACTION"",""value"":""reduce"",""start"":72,""end"":78,""negated"":false},{""family"":""CONTRACTION"",""value"":""decline"",""start"":139,""end"":146,""negated"":false}]",False,False
60ba470da773b62e029e72d559ddfe5f342725c3972dff7e9b680a22a4f61b13,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1480,2,2fd15559ce3436fb3cc7b8d37f682ecb867b8e367b1cc018dbf4e4baffa06ce4,DEMAND,"[""demand""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":79,""end"":85,""negated"":false}]",False,False
65415ddcacfab301b291bd4dd0149ca5a90b63a848f522e7407e90d0f7865c1c,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1621,2,9e60354e8538dfc31a97739f3830a943a64d779d60d067b0ccb747cec98e42f5,DEMAND,"[""demand""]","[""CONTRACTION"",""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":80,""end"":88,""negated"":false},{""family"":""CONTRACTION"",""value"":""lower"",""start"":0,""end"":5,""negated"":false},{""family"":""CONTRACTION"",""value"":""decline"",""start"":56,""end"":63,""negated"":false}]",False,False
7885a9d0569ba0f2d96163c4445eb312fa21b27563a82d2a2fc32da0c1ff7c48,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1625,3,16b8b726b3d723e869e620e43af335edb34262511d0bd773a7f18043e2379a02,INVENTORY,"[""inventories""]","[""CONTRACTION"",""UNCERTAINTY""]","[{""family"":""CONTRACTION"",""value"":""reduce"",""start"":137,""end"":143,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""uncertainty"",""start"":214,""end"":225,""negated"":false}]",False,True
796139d3b92ee0e45be39cf7293ce5aa7f5e117291609ea40863e1f75a4ab63e,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1571,1,602fba5beffdc93483a65f9b09a7b2b6305469347ec0e5e6bcfe40c71d78007e,DEMAND,"[""demand""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":109,""end"":117,""negated"":false},{""family"":""EXPANSION"",""value"":""increase"",""start"":90,""end"":98,""negated"":false}]",False,False
7dfd6f780f708c82db20bb038a5617dd7ffe0a3d78dd45e47b052e9f8887a6cb,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:30,1,ef824dc9d864ba26bf184cc284dd265b8c170b315f81d4b5def2700a2681bf7f,BACKLOG_OR_BOOKINGS,"[""orders""]","[""CONTRACTION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""projects"",""start"":118,""end"":126,""negated"":false},{""family"":""CONTRACTION"",""value"":""lower"",""start"":65,""end"":70,""negated"":false}]",False,False
7e74950f5db85471b829443cac496ddf8c8aaff71ad6f6de9e23297c42e87ab3,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1569,0,80855328e52cb789ff4e787c004adf0f3d0e3a9e47a641220a3bb3a9ac38183e,DEMAND,"[""demand""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""pressure"",""start"":73,""end"":81,""negated"":false}]",False,False
842c31f59de46c1093c7a1076c57af9a0490ca4d1a6029670c32a7bb195f11f9,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1551,0,718faaea614d5c25749d5b11818892fb7a208aa571797443bd048064a505f25f,LIQUIDITY_OR_FINANCING,"[""liquidity""]","[""CONTRACTION"",""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":90,""end"":96,""negated"":false},{""family"":""EXPANSION"",""value"":""increased"",""start"":30,""end"":39,""negated"":false},{""family"":""EXPANSION"",""value"":""increase"",""start"":105,""end"":113,""negated"":false},{""family"":""CONTRACTION"",""value"":""pressure"",""start"":40,""end"":48,""negated"":false}]",False,False
8922a7bd3a54946739a053bdb0cf5cd92b580edb1cf9161e0a5eccc909b48c13,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1605,2,bb7dd4864af1f0353ff31c1e061d40a98ac75ac3ce3402c496d60d72a4d4a26e,INVENTORY,"[""inventory""]","[""CONTRACTION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":176,""end"":184,""negated"":false},{""family"":""CONTRACTION"",""value"":""reduced"",""start"":14,""end"":21,""negated"":false}]",False,True
89e5cb4a9802a757174004744479a9503725ab899a257d4303db2d5ade16ca79,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1625,3,16b8b726b3d723e869e620e43af335edb34262511d0bd773a7f18043e2379a02,DEMAND,"[""demand""]","[""CONTRACTION"",""UNCERTAINTY""]","[{""family"":""CONTRACTION"",""value"":""reduce"",""start"":137,""end"":143,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""uncertainty"",""start"":214,""end"":225,""negated"":false}]",False,True
8a77f284664b5cc3d81befa34c4d78172d49619f173450d5920240525101db3f,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1567,0,f23b3caa19755fb44e8afce017c6ff26983eac524892a51e1c6bd53f333ab979,DEMAND,"[""demand""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expected"",""start"":34,""end"":42,""negated"":false},{""family"":""EXPANSION"",""value"":""growth"",""start"":24,""end"":30,""negated"":false},{""family"":""EXPANSION"",""value"":""improve"",""start"":46,""end"":53,""negated"":false}]",False,False
905ca25dd711cf7d2fb205211967d67a4fed37de1e0a376d4a11d9b595aa588c,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1609,2,6f99fcfaa8fe08fd8e7720632fb380964a90789002c16c06ec7b8c51ba2764dd,INVENTORY,"[""inventory""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""reduce"",""start"":131,""end"":137,""negated"":false}]",False,False
90a6ac7bf1a61e1c6f08200cf8e57bffc91cee621e814056843921ee82e1c2ba,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:15,0,b967c359fdeb0081f65b7bd96ef33f840a8f565a764b2c1fca7961b09c24eb5c,MANAGEMENT_UNCERTAINTY,"[""headwinds""]","[""UNCERTAINTY""]","[{""family"":""UNCERTAINTY"",""value"":""headwinds"",""start"":92,""end"":101,""negated"":false}]",False,False
914d803ef3f460b9175d6633f5de85de33c513d726c02e59492a8fc75fd7e9bc,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1619,2,5b3f22bd2272008188ac977101b6bc30e072a7c12049e93cd2871344c5321d5a,INVENTORY,"[""inventories""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""reduce"",""start"":50,""end"":56,""negated"":false}]",False,False
95485c30b04f1de590858919f178fe58a4f16bb3fd148f8af6efa496fea82066,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:2004,0,9b9b8b5ed039050ef9e65a1970e9f51e3a04c0d1f9345a67548029d8c4ba3b24,INVENTORY,"[""inventory""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":36,""end"":44,""negated"":false}]",False,False
9f0f7f2cd356c4d23c9617eeefa52a88a1e3b05eb1f7b1d0e2ddf46eeae00783,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1988,1,fd705bc80a28ddd0e3b6595acc443e67730e0a7e3369e149c519515458f73331,INVENTORY,"[""inventories""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""reduced"",""start"":82,""end"":89,""negated"":false},{""family"":""CONTRACTION"",""value"":""lower"",""start"":105,""end"":110,""negated"":false}]",False,False
a13e664f2aff65ffab0f14d63ef5447fb2b1b75ed0ffd1ce27e4b9d9a8bec1c8,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1571,0,913eec199ba561bc4db582fe1741972da40245739928e39f891eff831912d819,DEMAND,"[""demand""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":5,""end"":11,""negated"":false},{""family"":""EXPANSION"",""value"":""growth"",""start"":86,""end"":92,""negated"":false}]",False,False
a20c8f4642a7cf670fd1ba763129c30eabc5be0ed59d85b7228788d0cc41e16e,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1462,2,080f401b3dfd81df747d42a473f9fc3e8602532fba4af3551a6b92015e998f1e,BACKLOG_OR_BOOKINGS,"[""orders""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""declined"",""start"":87,""end"":95,""negated"":false}]",False,True
a83b9d6c6756ce7c3fc0df41eaf3a1e020c87024aba8ad6f3019adb652fd1662,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1547,1,5d853cc85c9ce7ad198b4207d58acc3201b717f706fc11fffb150d5e1b050ae6,INVENTORY,"[""inventory""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increasing"",""start"":29,""end"":39,""negated"":false}]",False,False
b0dac87f093755b8758ee20043a63d2e1a09c6d499eef11f2b38915c19cde47d,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:2012,1,2470620cf09827d58d8d9aec1c415d758680772331006efac770083a6b278b40,CAPITAL_SPENDING,"[""capital expenditure""]","[""EXPECTATION"",""UNCERTAINTY""]","[{""family"":""EXPECTATION"",""value"":""guidance"",""start"":47,""end"":55,""negated"":true},{""family"":""EXPECTATION"",""value"":""projects"",""start"":114,""end"":122,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""uncertainty"",""start"":144,""end"":155,""negated"":false}]",True,False
b141e31bf0a440e43b5cddffbe312f04087610c73be74fee894030861d7ebb91,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:2004,1,4e198013ec6d820b6070597b6e278e3d6451cfee8de40b73f0f7b7a0c9093f94,INVENTORY,"[""inventory""]","[""CONTRACTION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":7,""end"":13,""negated"":false},{""family"":""CONTRACTION"",""value"":""reduce"",""start"":17,""end"":23,""negated"":false}]",False,False
bd233cdf7f53a3017dc4da70acb06bf06b92604d3e0a6215f222030f98f11524,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1539,0,4386e326bf2935e813edd1137af363e536b7e8034ca1aedbc5c09a702de4f783,LIQUIDITY_OR_FINANCING,"[""liquidity""]","[""EXPANSION"",""EXPECTATION""]","[{""family"":""EXPECTATION"",""value"":""expect"",""start"":5,""end"":11,""negated"":false},{""family"":""EXPANSION"",""value"":""growth"",""start"":133,""end"":139,""negated"":false}]",False,False
bf53e2c4cb461bcc11bca4bb24cad4f44a1a6e9110a6adfb4e49265d51a14d01,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1591,2,571bb3eeec26ad532e58545ec7e35093501b9aceba2ff06d7f04a1baa27730a1,MANAGEMENT_UNCERTAINTY,"[""uncertainty""]","[""CONTRACTION"",""UNCERTAINTY""]","[{""family"":""CONTRACTION"",""value"":""pressure"",""start"":7,""end"":15,""negated"":false},{""family"":""UNCERTAINTY"",""value"":""uncertainty"",""start"":39,""end"":50,""negated"":false}]",False,False
c08628497284fed8f37450edd03b5cfbdb946d4455c61d0ecac6e84276089f2d,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1619,1,6ec81f0314ff923d11539eb4fd3694326b7ad975a3502cfda0931b5b06e055e8,INVENTORY,"[""inventories""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""higher"",""start"":31,""end"":37,""negated"":false}]",False,True
c191e308152985c4f2304c1b40c9bcc3ccb39143b868d3e60cb25bf29019e5a8,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1988,2,9e60354e8538dfc31a97739f3830a943a64d779d60d067b0ccb747cec98e42f5,INVENTORY,"[""inventories""]","[""CONTRACTION"",""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":80,""end"":88,""negated"":false},{""family"":""CONTRACTION"",""value"":""lower"",""start"":0,""end"":5,""negated"":false},{""family"":""CONTRACTION"",""value"":""decline"",""start"":56,""end"":63,""negated"":false}]",False,False
c3d921ede5950aedf9767229cbd30654eb358b8530e5993d62876fe3875290f6,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1593,2,63a4cd053241b047307af482742c5d2b701f6d1f5c7059d8461aa917e4308357,INVENTORY,"[""inventories""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""lower"",""start"":128,""end"":133,""negated"":false}]",False,False
c5f90de592a1db4e7eb518b6a2ccd685d0d9e47373ccbea67c394179780d25b6,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:21,1,d21b38ee58b12dd5a4b0e3108e70ded20cae426c99832659346414c506916da9,DEMAND,"[""demand""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""reduce"",""start"":80,""end"":86,""negated"":false}]",False,False
c97e1ab15250e44666b93d74333c522a7bee4077ebce7dbaa74df939fa52a918,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:2016,2,d0b270f40a522d740f6d5ef18a205c936b402c7feb8b26c5a7aa1dc5f6fb08d2,INVENTORY,"[""inventory""]","[""CONTRACTION""]","[{""family"":""CONTRACTION"",""value"":""decline"",""start"":58,""end"":65,""negated"":false},{""family"":""CONTRACTION"",""value"":""reduce"",""start"":105,""end"":111,""negated"":false}]",False,False
cb1b9bcbdf5e4baa900f121b98b30370a8bc4792e2ecd4cc50f841441bf75b12,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1462,3,11497ccf6e5516884ce64fbaf649890f1f7f5ff0e03efcbe9c3345afc0abe3a1,BACKLOG_OR_BOOKINGS,"[""orders""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""growth"",""start"":12,""end"":18,""negated"":false}]",False,False
d038ad81cf3c819d7a8edf1c7c8083b8c72633d7470b74c3e511728d0d45dd5c,CAT,0000018230,0001104659-12-070239,2012-10-22T13:00:20.000Z,https://www.sec.gov/Archives/edgar/data/18230/000110465912070239/a12-24539_1ex99d1.htm,7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba,raw/7351ba1682c43741e3f1282e216e9096ed4cded2aa5e97d29eaf30e93f51ddba.gz,HTML_P,p:1462,1,0d5c9b6395cb2e83048701cd64e4aa3f3f0db89fc0de98f3a01d133127539e13,BACKLOG_OR_BOOKINGS,"[""backlog""]","[""EXPANSION""]","[{""family"":""EXPANSION"",""value"":""increase"",""start"":19,""end"":27,""negated"":false},{""family"":""EXPANSION"",""value"":""higher"",""start"":113,""end"":119,""negated"":false}]",False,True
