policy_id,fold_id,ticker,one_way_cost_bps,activated,executed_sell_count,executed_reentry_count,completed_cycle_count,positive_completed_cycle_count,completed_cycle_share_delta,completed_cycle_ticker,open_sale_count,open_sale_cash,unmatched_buy_cost,cagr,excess_cagr,max_drawdown,mdd_improvement,sortino,calmar,upside_capture,downside_capture,average_exposure,turnover,terminal_wealth_delta,terminal_share_delta,final_equity,buy_hold_final_equity,keep_cash_terminal_wealth_delta,keep_cash_final_equity
GIVEBACK_BASELINE,F06,LLY,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.32538640930607876,0.0,-0.18741518666304924,0.0,2.0503175878491553,1.7361795225863195,1.0,1.0,1.0000000000000002,0.8926118591716656,0.0,0.0,13253.864093060793,13253.864093060793,0.0,13253.864093060793
GIVEBACK_BASELINE,F06,LLY,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.32340155535866044,0.0,-0.1874151866630498,0.0,2.040310042259079,1.7255888443026657,1.0,1.0,1.0,0.8932809835038781,0.0,0.0,13234.01555358661,13234.01555358661,0.0,13234.01555358661
GIVEBACK_BASELINE,F06,LLY,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3201033596178995,0.0,-0.18741518666304957,0.0,2.0236806855834333,1.7079905066253123,1.0,1.0,1.0,0.8943961907242324,0.0,0.0,13201.033596179008,13201.033596179008,0.0,13201.033596179008
HERD_GIVEBACK_S1,F06,LLY,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.32538640930607876,0.0,-0.18741518666304924,0.0,2.0503175878491553,1.7361795225863195,1.0,1.0,1.0000000000000002,0.8926118591716656,0.0,0.0,13253.864093060793,13253.864093060793,0.0,13253.864093060793
HERD_GIVEBACK_S1,F06,LLY,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.32340155535866044,0.0,-0.1874151866630498,0.0,2.040310042259079,1.7255888443026657,1.0,1.0,1.0,0.8932809835038781,0.0,0.0,13234.01555358661,13234.01555358661,0.0,13234.01555358661
HERD_GIVEBACK_S1,F06,LLY,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.3201033596178995,0.0,-0.18741518666304957,0.0,2.0236806855834333,1.7079905066253123,1.0,1.0,1.0,0.8943961907242324,0.0,0.0,13201.033596179008,13201.033596179008,0.0,13201.033596179008
GIVEBACK_BASELINE,F06,MA,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0692358653877051,0.0,-0.22064651331269414,0.0,-0.07708831979728639,-0.31378635605080213,1.0,1.0,1.0,1.0761834748149526,0.0,0.0,9307.641346122957,9307.641346122957,0.0,9307.641346122957
GIVEBACK_BASELINE,F06,MA,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0706297463372374,0.0,-0.2206465133126937,0.0,-0.0837698504488776,-0.320103614042353,1.0,1.0,1.0,1.0769902090539445,0.0,0.0,9293.702536627634,9293.702536627634,0.0,9293.702536627634
GIVEBACK_BASELINE,F06,MA,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.07294593298505248,0.0,-0.22064651331269447,0.0,-0.09483531462372137,-0.33060088686593203,1.0,1.0,1.0,1.0783347661189306,0.0,0.0,9270.54067014948,9270.54067014948,0.0,9270.54067014948
HERD_GIVEBACK_S1,F06,MA,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0692358653877051,0.0,-0.22064651331269414,0.0,-0.07708831979728639,-0.31378635605080213,1.0,1.0,1.0,1.0761834748149526,0.0,0.0,9307.641346122957,9307.641346122957,0.0,9307.641346122957
HERD_GIVEBACK_S1,F06,MA,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0706297463372374,0.0,-0.2206465133126937,0.0,-0.0837698504488776,-0.320103614042353,1.0,1.0,1.0,1.0769902090539445,0.0,0.0,9293.702536627634,9293.702536627634,0.0,9293.702536627634
HERD_GIVEBACK_S1,F06,MA,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.07294593298505248,0.0,-0.22064651331269447,0.0,-0.09483531462372137,-0.33060088686593203,1.0,1.0,1.0,1.0783347661189306,0.0,0.0,9270.54067014948,9270.54067014948,0.0,9270.54067014948
GIVEBACK_BASELINE,F06,MCD,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11291050769543931,0.0,-0.17225337657361472,0.0,1.0484623947048262,0.6554908237005476,1.0,1.0,1.0000000000000002,0.9541226069346511,0.0,0.0,11129.105076954393,11129.105076954393,0.0,11129.105076954393
GIVEBACK_BASELINE,F06,MCD,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11124385048603047,0.0,-0.17225337657361472,0.0,1.0349299678368007,0.6458152095409808,1.0,1.0,1.0,0.954837841272683,0.0,0.0,11112.438504860302,11112.438504860302,0.0,11112.438504860302
GIVEBACK_BASELINE,F06,MCD,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.10847439648336676,0.0,-0.1722533765736146,0.0,1.011813297039286,0.6297374172924203,1.0,1.0,1.0,0.9560298985027361,0.0,0.0,11084.743964833668,11084.743964833668,0.0,11084.743964833668
HERD_GIVEBACK_S1,F06,MCD,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11291050769543931,0.0,-0.17225337657361472,0.0,1.0484623947048262,0.6554908237005476,1.0,1.0,1.0000000000000002,0.9541226069346511,0.0,0.0,11129.105076954393,11129.105076954393,0.0,11129.105076954393
HERD_GIVEBACK_S1,F06,MCD,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.11124385048603047,0.0,-0.17225337657361472,0.0,1.0349299678368007,0.6458152095409808,1.0,1.0,1.0,0.954837841272683,0.0,0.0,11112.438504860302,11112.438504860302,0.0,11112.438504860302
HERD_GIVEBACK_S1,F06,MCD,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.10847439648336676,0.0,-0.1722533765736146,0.0,1.011813297039286,0.6297374172924203,1.0,1.0,1.0,0.9560298985027361,0.0,0.0,11084.743964833668,11084.743964833668,0.0,11084.743964833668
GIVEBACK_BASELINE,F06,META,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.5463104887458353,0.0,-0.5922077809407018,0.0,-1.4150243192893097,-0.9224979919683591,1.0,1.0,1.0000000000000002,1.3146165226672755,0.0,0.0,4536.895112541645,4536.895112541645,0.0,4536.895112541645
GIVEBACK_BASELINE,F06,META,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.5469899188433466,0.0,-0.5922077809407014,0.0,-1.4186899521517709,-0.9236452752688797,1.0,1.0,1.0,1.315601992324447,0.0,0.0,4530.100811566533,4530.100811566533,0.0,4530.100811566533
GIVEBACK_BASELINE,F06,META,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.5481189154915243,0.0,-0.5922077809407014,0.0,-1.4247185299698883,-0.9255516950838716,1.0,1.0,1.0,1.3172444417530669,0.0,0.0,4518.81084508476,4518.81084508476,0.0,4518.81084508476
HERD_GIVEBACK_S1,F06,META,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.5463104887458353,0.0,-0.5922077809407018,0.0,-1.4150243192893097,-0.9224979919683591,1.0,1.0,1.0000000000000002,1.3146165226672755,0.0,0.0,4536.895112541645,4536.895112541645,0.0,4536.895112541645
HERD_GIVEBACK_S1,F06,META,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.5469899188433466,0.0,-0.5922077809407014,0.0,-1.4186899521517709,-0.9236452752688797,1.0,1.0,1.0,1.315601992324447,0.0,0.0,4530.100811566533,4530.100811566533,0.0,4530.100811566533
HERD_GIVEBACK_S1,F06,META,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.5481189154915243,0.0,-0.5922077809407014,0.0,-1.4247185299698883,-0.9255516950838716,1.0,1.0,1.0,1.3172444417530669,0.0,0.0,4518.81084508476,4518.81084508476,0.0,4518.81084508476
GIVEBACK_BASELINE,F06,MRK,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.18744913163386112,0.0,-0.20167901364141205,0.0,1.0724851451308706,0.9294429214491705,1.0,1.0,1.0000000000000002,0.9141771243975445,0.0,0.0,11874.491316338623,11874.491316338623,0.0,11874.491316338623
GIVEBACK_BASELINE,F06,MRK,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.18567084789733723,0.0,-0.20167901364141172,0.0,1.0653551638121772,0.9206255254077291,1.0,1.0,1.0,0.9148624145957434,0.0,0.0,11856.70847897336,11856.70847897336,0.0,11856.70847897336
GIVEBACK_BASELINE,F06,MRK,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.18271590612275035,0.0,-0.2016790136414116,0.0,1.05317717230134,0.9059738186126894,1.0,1.0,1.0,0.9160045649260752,0.0,0.0,11827.159061227521,11827.159061227521,0.0,11827.159061227521
HERD_GIVEBACK_S1,F06,MRK,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.18744913163386112,0.0,-0.20167901364141205,0.0,1.0724851451308706,0.9294429214491705,1.0,1.0,1.0000000000000002,0.9141771243975445,0.0,0.0,11874.491316338623,11874.491316338623,0.0,11874.491316338623
HERD_GIVEBACK_S1,F06,MRK,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.18567084789733723,0.0,-0.20167901364141172,0.0,1.0653551638121772,0.9206255254077291,1.0,1.0,1.0,0.9148624145957434,0.0,0.0,11856.70847897336,11856.70847897336,0.0,11856.70847897336
HERD_GIVEBACK_S1,F06,MRK,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.18271590612275035,0.0,-0.2016790136414116,0.0,1.05317717230134,0.9059738186126894,1.0,1.0,1.0,0.9160045649260752,0.0,0.0,11827.159061227521,11827.159061227521,0.0,11827.159061227521
GIVEBACK_BASELINE,F06,MSFT,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.030245936884615965,0.0,-0.29082112072402866,0.0,0.07130976603027187,-0.10400185794386474,1.0,1.0,1.0000000000000002,0.96231609834456,0.0,0.0,9697.540631153825,9697.540631153825,0.0,9697.540631153825
GIVEBACK_BASELINE,F06,MSFT,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0316982078349497,0.0,-0.290821120724029,0.0,0.06377061027380232,-0.1089955494155093,1.0,1.0,1.0,0.9630374747301257,0.0,0.0,9683.017921650506,9683.017921650506,0.0,9683.017921650506
GIVEBACK_BASELINE,F06,MSFT,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0341114200861804,0.0,-0.2908211207240299,0.0,0.051242932135451336,-0.11729347580140129,1.0,1.0,1.0,0.9642397687060682,0.0,0.0,9658.885799138201,9658.885799138201,0.0,9658.885799138201
HERD_GIVEBACK_S1,F06,MSFT,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.030245936884615965,0.0,-0.29082112072402866,0.0,0.07130976603027187,-0.10400185794386474,1.0,1.0,1.0000000000000002,0.96231609834456,0.0,0.0,9697.540631153825,9697.540631153825,0.0,9697.540631153825
HERD_GIVEBACK_S1,F06,MSFT,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0316982078349497,0.0,-0.290821120724029,0.0,0.06377061027380232,-0.1089955494155093,1.0,1.0,1.0,0.9630374747301257,0.0,0.0,9683.017921650506,9683.017921650506,0.0,9683.017921650506
HERD_GIVEBACK_S1,F06,MSFT,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.0341114200861804,0.0,-0.2908211207240299,0.0,0.051242932135451336,-0.11729347580140129,1.0,1.0,1.0,0.9642397687060682,0.0,0.0,9658.885799138201,9658.885799138201,0.0,9658.885799138201
GIVEBACK_BASELINE,F06,NEE,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.10894827995339362,0.0,-0.26210956291959475,0.0,0.7001012152516354,0.4156593095644313,1.0,1.0,1.0000000000000002,0.9595222614827748,0.0,0.0,11089.482799533927,11089.482799533927,0.0,11089.482799533927
GIVEBACK_BASELINE,F06,NEE,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.1072875564425011,0.0,-0.2621095629195954,0.0,0.6926437141289129,0.40932331978826947,1.0,1.0,1.0,0.9602415435378594,0.0,0.0,11072.875564425029,11072.875564425029,0.0,11072.875564425029
GIVEBACK_BASELINE,F06,NEE,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.10452796235885708,0.0,-0.26210956291959464,0.0,0.6802517200118487,0.3987949206985719,1.0,1.0,1.0000000000000002,0.9614403469630006,0.0,0.0,11045.279623588569,11045.279623588569,0.0,11045.279623588569
HERD_GIVEBACK_S1,F06,NEE,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.10894827995339362,0.0,-0.26210956291959475,0.0,0.7001012152516354,0.4156593095644313,1.0,1.0,1.0000000000000002,0.9595222614827748,0.0,0.0,11089.482799533927,11089.482799533927,0.0,11089.482799533927
HERD_GIVEBACK_S1,F06,NEE,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.1072875564425011,0.0,-0.2621095629195954,0.0,0.6926437141289129,0.40932331978826947,1.0,1.0,1.0,0.9602415435378594,0.0,0.0,11072.875564425029,11072.875564425029,0.0,11072.875564425029
HERD_GIVEBACK_S1,F06,NEE,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.10452796235885708,0.0,-0.26210956291959464,0.0,0.6802517200118487,0.3987949206985719,1.0,1.0,1.0000000000000002,0.9614403469630006,0.0,0.0,11045.279623588569,11045.279623588569,0.0,11045.279623588569
GIVEBACK_BASELINE,F06,NEM,10,True,2,0,0,0,0.0,False,2,1092.8833663274772,0.0,-0.21715306120646927,0.03652161783975416,-0.44753951106741763,0.026185483942435916,-0.8015505933166333,-0.4852153962642132,0.985472957486807,0.9656939538519155,0.9780506722972612,1.0771464165945663,365.21617839754526,-18.123799449591843,7828.469387935307,7463.253209537762,365.21617839754526,7828.469387935307
GIVEBACK_BASELINE,F06,NEM,25,True,2,0,0,0,0.0,False,2,1089.609626633428,0.0,-0.21848913380212487,0.036303216852132225,-0.44765577152900493,0.02606922348084806,-0.8086828580095567,-0.4880739793789709,0.9854401188358125,0.9657763372518384,0.9780805054905591,1.0778292251757264,363.03216852132755,-18.096657859315087,7815.108661978767,7452.076493457439,363.03216852132755,7815.108661978767
GIVEBACK_BASELINE,F06,NEM,50,True,2,0,0,0,0.0,False,2,1084.1751561850488,0.0,-0.2207087170267199,0.03594084823114663,-0.4478493450278538,0.025875649981999538,-0.8205327627621697,-0.49281911311714216,0.985385356602086,0.9659135365743022,0.9781301961612976,1.0789672792117808,359.4084823114699,-18.051557171899447,7792.912829732796,7433.504347421326,359.4084823114699,7792.912829732796
HERD_GIVEBACK_S1,F06,NEM,10,True,2,0,0,0,0.0,False,2,1007.4128676766811,0.0,-0.22570011107154786,0.027974567974675568,-0.4536002974392206,0.020124697570632955,-0.8355700919490958,-0.4975748745001433,0.9894485107038625,0.974270562892307,0.9847194275624989,1.0702307522452414,279.7456797467494,-18.123799449591843,7742.998889284511,7463.253209537762,279.7456797467494,7742.998889284511
HERD_GIVEBACK_S1,F06,NEM,25,True,2,0,0,0,0.0,False,2,1004.3951554533799,0.0,-0.22701058092013016,0.027781769734126938,-0.4537074655859915,0.02001752942386148,-0.8426117556639221,-0.5003457032097363,0.9894121796418258,0.9743403720697412,0.9847403969728211,1.0709089933508424,277.8176973412792,-18.096657859315087,7729.894190798718,7452.076493457439,277.8176973412792,7729.894190798718
HERD_GIVEBACK_S1,F06,NEM,50,True,2,0,0,0,0.0,False,2,999.3856954987432,0.0,-0.22918766309534977,0.02746190216251676,-0.45388590039393995,0.019839094615913377,-0.854312796634097,-0.5049455444560661,0.9893515891973022,0.9744566380152642,0.9847753227477277,1.0720394215581563,274.61902162516435,-18.051557171899447,7708.123369046491,7433.504347421326,274.61902162516435,7708.123369046491
GIVEBACK_BASELINE,F06,NFLX,10,True,3,0,0,0,0.0,False,3,1286.84090611442,0.0,-0.5026262390043932,0.06735227636616825,-0.6979839323572412,0.06148925016853857,-1.1202624571311568,-0.7201114749259582,0.8342962286777058,0.8424550601280762,0.8789347932105591,1.3062462176320015,673.5227636616828,-27.69931067260748,4973.737609956067,4300.214846294384,673.5227636616828,4973.737609956067
GIVEBACK_BASELINE,F06,NFLX,25,True,3,0,0,0,0.0,False,3,1282.9861652664285,0.0,-0.5035638502942343,0.06705865073609285,-0.6981276418819712,0.061345540643808594,-1.1238511979888295,-0.7213062770824498,0.8344007784554852,0.8427071830521115,0.8790736376639756,1.3071576442215036,670.586507360933,-27.657829119949866,4964.361497057659,4293.774989696726,670.586507360933,4964.361497057659
GIVEBACK_BASELINE,F06,NFLX,50,True,3,0,0,0,0.0,False,3,1276.5872218004438,0.0,-0.5051212210024318,0.06657137929787593,-0.6983669180308868,0.061106264494893314,-1.129772106659045,-0.7232891592669797,0.8345751242961448,0.8431265098324516,0.8793050236792913,1.3086769112563472,665.7137929787577,-27.588899977594906,4948.787789975681,4283.073996996924,665.7137929787577,4948.787789975681
HERD_GIVEBACK_S1,F06,NFLX,10,True,1,0,0,0,0.0,False,1,593.6908186433993,0.0,-0.5321105077376944,0.03786800763286702,-0.7273042790048649,0.03216890352091484,-1.0868304530025084,-0.7316202077976983,0.9118134018436871,0.9147335965774042,0.9341451031560528,1.240620688878901,378.6800763286792,-9.710538360248023,4678.894922623063,4300.214846294384,378.6800763286792,4678.894922623063
HERD_GIVEBACK_S1,F06,NFLX,25,True,1,0,0,0,0.0,False,1,591.9124136837588,0.0,-0.5329001346104348,0.03772236641989235,-0.7273705801497676,0.032102602376012146,-1.0898822700528068,-0.7326391101777985,0.9119286122831207,0.9149069044164895,0.9342322853450383,1.2415285565075516,377.22366419892205,-9.695996185784367,4670.998653895648,4293.774989696726,377.22366419892205,4670.998653895648
HERD_GIVEBACK_S1,F06,NFLX,50,True,1,0,0,0,0.0,False,1,588.9602274681027,0.0,-0.5342119475384814,0.03748065276182633,-0.7274809714592576,0.0319922110665225,-1.0949192046603355,-0.7343311625964637,0.9121205357729382,0.9151950810647593,0.9343775110394624,1.2430417991959142,374.80652761825695,-9.6718317187011,4657.880524615181,4283.073996996924,374.80652761825695,4657.880524615181
GIVEBACK_BASELINE,F06,NKE,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.3347271433696578,0.0,-0.42625858301398956,0.0,-1.5179577419282897,-0.7852678085749473,1.0,1.0,1.0,1.1863437471074547,0.0,0.0,6652.728566303431,6652.728566303431,0.0,6652.728566303431
GIVEBACK_BASELINE,F06,NKE,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.33572343354309,0.0,-0.4262585830139889,0.0,-1.5245284141553144,-0.7876050991613047,1.0,1.0,1.0000000000000002,1.187233060261209,0.0,0.0,6642.765664569102,6642.765664569102,0.0,6642.765664569102
GIVEBACK_BASELINE,F06,NKE,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.33737895082226,0.0,-0.42625858301399,0.0,-1.5354467808096188,-0.7914889324614187,1.0,1.0,1.0000000000000002,1.1887152488507986,0.0,0.0,6626.210491777415,6626.210491777415,0.0,6626.210491777415
HERD_GIVEBACK_S1,F06,NKE,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.3347271433696578,0.0,-0.42625858301398956,0.0,-1.5179577419282897,-0.7852678085749473,1.0,1.0,1.0,1.1863437471074547,0.0,0.0,6652.728566303431,6652.728566303431,0.0,6652.728566303431
HERD_GIVEBACK_S1,F06,NKE,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.33572343354309,0.0,-0.4262585830139889,0.0,-1.5245284141553144,-0.7876050991613047,1.0,1.0,1.0000000000000002,1.187233060261209,0.0,0.0,6642.765664569102,6642.765664569102,0.0,6642.765664569102
HERD_GIVEBACK_S1,F06,NKE,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.33737895082226,0.0,-0.42625858301399,0.0,-1.5354467808096188,-0.7914889324614187,1.0,1.0,1.0000000000000002,1.1887152488507986,0.0,0.0,6626.210491777415,6626.210491777415,0.0,6626.210491777415
GIVEBACK_BASELINE,F06,NVDA,10,True,3,0,0,0,0.0,False,3,1772.408939324565,0.0,-0.018369238303869717,0.04343001200821828,-0.5218254053731975,0.0428221009395342,0.43195882810131553,-0.03520188575474293,0.908419331928813,0.9020499355329269,0.9181555532564032,1.005349492506608,434.30012008218,-72.42923227917049,9816.307616961305,9382.007496879125,434.30012008218,9816.307616961305
GIVEBACK_BASELINE,F06,NVDA,25,True,3,0,0,0,0.0,False,3,1767.0996760696462,0.0,-0.020104791742694306,0.043099476342634446,-0.5219827964004513,0.04266470991228022,0.4257894736249995,-0.03851619609177779,0.9084783232320278,0.9022120233248055,0.9182587253859239,1.0059852925551107,430.9947634263481,-72.32076470579835,9798.952082573047,9367.957319146699,430.9947634263481,9798.952082573047
GIVEBACK_BASELINE,F06,NVDA,50,True,3,0,0,0,0.0,False,3,1758.2861976144186,0.0,-0.022987846575057147,0.042551114015696445,-0.5222448522310986,0.04240265408163235,0.4139812241024741,-0.04401737322416879,0.9086061890781144,0.9025141991579178,0.9184306146192253,1.007045083954439,425.5111401569811,-72.14052610991996,9770.121534249432,9344.610394092451,425.5111401569811,9770.121534249432
HERD_GIVEBACK_S1,F06,NVDA,10,True,1,0,0,0,0.0,False,1,749.9893609151297,0.0,-0.03371035170497072,0.028088898607117274,-0.5420209904427533,0.022626515869978436,0.4028805093106868,-0.06219381223120936,0.9538247338114825,0.9490199833058827,0.9578731528155247,0.9209544570615843,280.88898607117335,-25.391492472978257,9662.896482950298,9382.007496879125,280.88898607117335,9662.896482950298
HERD_GIVEBACK_S1,F06,NVDA,25,True,1,0,0,0,0.0,False,1,747.7427625894612,0.0,-0.03526977842211643,0.027934489663212325,-0.5420875899691519,0.022559916343579678,0.39756053782689377,-0.06506287742931635,0.9538494615633504,0.9490910721463626,0.9579317525211635,0.9216016124666272,279.3448966321266,-25.353467030954732,9647.302215778825,9367.957319146699,279.3448966321266,9647.302215778825
HERD_GIVEBACK_S1,F06,NVDA,50,True,1,0,0,0,0.0,False,1,744.0133664397249,0.0,-0.037860675917244624,0.027678284673508968,-0.5421984780833957,0.022449028229335255,0.3873279206267314,-0.06982807486121578,0.9539055489480694,0.9492262187699231,0.9580293493011132,0.9226802820807636,276.7828467351028,-25.290280844844858,9621.393240827554,9344.610394092451,276.7828467351028,9621.393240827554
GIVEBACK_BASELINE,F06,ORCL,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11847031419217036,0.0,-0.3773331391732383,0.0,-0.4023588430570291,-0.3139674253147937,1.0,1.0,1.0000000000000002,1.0526618677826571,0.0,0.0,8815.296858078287,8815.296858078287,0.0,8815.296858078287
GIVEBACK_BASELINE,F06,ORCL,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11979046329311038,0.0,-0.3773331391732384,0.0,-0.410605864455076,-0.3174660554744254,1.0,1.0,1.0,1.0534509696325693,0.0,0.0,8802.095367068898,8802.095367068898,0.0,8802.095367068898
GIVEBACK_BASELINE,F06,ORCL,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.12198413106778527,0.0,-0.3773331391732385,0.0,-0.42430979006853536,-0.3232796656425684,1.0,1.0,1.0,1.0547661393824224,0.0,0.0,8780.158689322163,8780.158689322163,0.0,8780.158689322163
HERD_GIVEBACK_S1,F06,ORCL,10,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11847031419217036,0.0,-0.3773331391732383,0.0,-0.4023588430570291,-0.3139674253147937,1.0,1.0,1.0000000000000002,1.0526618677826571,0.0,0.0,8815.296858078287,8815.296858078287,0.0,8815.296858078287
HERD_GIVEBACK_S1,F06,ORCL,25,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.11979046329311038,0.0,-0.3773331391732384,0.0,-0.410605864455076,-0.3174660554744254,1.0,1.0,1.0,1.0534509696325693,0.0,0.0,8802.095367068898,8802.095367068898,0.0,8802.095367068898
HERD_GIVEBACK_S1,F06,ORCL,50,False,0,0,0,0,0.0,False,0,0.0,0.0,-0.12198413106778527,0.0,-0.3773331391732385,0.0,-0.42430979006853536,-0.3232796656425684,1.0,1.0,1.0,1.0547661393824224,0.0,0.0,8780.158689322163,8780.158689322163,0.0,8780.158689322163
GIVEBACK_BASELINE,F06,PEP,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.1472747218387629,0.0,-0.11898689080548841,0.0,1.072425253198087,1.2377390554688708,1.0,1.0,1.0000000000000002,0.9378615261647899,0.0,0.0,11472.747218387609,11472.747218387609,0.0,11472.747218387609
GIVEBACK_BASELINE,F06,PEP,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.1455566019422334,0.0,-0.11898689080548908,0.0,1.0628303951950684,1.223299482462976,1.0,1.0,1.0,0.9385645707871024,0.0,0.0,11455.566019422342,11455.566019422342,0.0,11455.566019422342
GIVEBACK_BASELINE,F06,PEP,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.14270163332743557,0.0,-0.11898689080548897,0.0,1.046279547841896,1.1993055063579543,1.0,1.0,1.0,0.9397363118242896,0.0,0.0,11427.016333274347,11427.016333274347,0.0,11427.016333274347
HERD_GIVEBACK_S1,F06,PEP,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.1472747218387629,0.0,-0.11898689080548841,0.0,1.072425253198087,1.2377390554688708,1.0,1.0,1.0000000000000002,0.9378615261647899,0.0,0.0,11472.747218387609,11472.747218387609,0.0,11472.747218387609
HERD_GIVEBACK_S1,F06,PEP,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.1455566019422334,0.0,-0.11898689080548908,0.0,1.0628303951950684,1.223299482462976,1.0,1.0,1.0,0.9385645707871024,0.0,0.0,11455.566019422342,11455.566019422342,0.0,11455.566019422342
HERD_GIVEBACK_S1,F06,PEP,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.14270163332743557,0.0,-0.11898689080548897,0.0,1.046279547841896,1.1993055063579543,1.0,1.0,1.0,0.9397363118242896,0.0,0.0,11427.016333274347,11427.016333274347,0.0,11427.016333274347
GIVEBACK_BASELINE,F06,PG,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.023537516275528914,0.0,-0.19001283444753525,0.0,0.27794150545604535,0.12387329700103966,1.0,1.0,1.0000000000000002,0.9393303990101198,0.0,0.0,10235.37516275529,10235.37516275529,0.0,10235.37516275529
GIVEBACK_BASELINE,F06,PG,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.022004701041236308,0.0,-0.1900128344475347,0.0,0.26840696109209927,0.11580639331661634,1.0,1.0,1.0,0.9400345447365138,0.0,0.0,10220.047010412354,10220.047010412354,0.0,10220.047010412354
GIVEBACK_BASELINE,F06,PG,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.019457649816787326,0.0,-0.19001283444753503,0.0,0.25256358195977346,0.10240176603522975,1.0,1.0,1.0000000000000002,0.9412081209471714,0.0,0.0,10194.576498167884,10194.576498167884,0.0,10194.576498167884
HERD_GIVEBACK_S1,F06,PG,10,False,0,0,0,0,0.0,False,0,0.0,0.0,0.023537516275528914,0.0,-0.19001283444753525,0.0,0.27794150545604535,0.12387329700103966,1.0,1.0,1.0000000000000002,0.9393303990101198,0.0,0.0,10235.37516275529,10235.37516275529,0.0,10235.37516275529
HERD_GIVEBACK_S1,F06,PG,25,False,0,0,0,0,0.0,False,0,0.0,0.0,0.022004701041236308,0.0,-0.1900128344475347,0.0,0.26840696109209927,0.11580639331661634,1.0,1.0,1.0,0.9400345447365138,0.0,0.0,10220.047010412354,10220.047010412354,0.0,10220.047010412354
HERD_GIVEBACK_S1,F06,PG,50,False,0,0,0,0,0.0,False,0,0.0,0.0,0.019457649816787326,0.0,-0.19001283444753503,0.0,0.25256358195977346,0.10240176603522975,1.0,1.0,1.0000000000000002,0.9412081209471714,0.0,0.0,10194.576498167884,10194.576498167884,0.0,10194.576498167884
