ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
CPT,0000906345,0000906345-25-000031,8-K,2025-07-31,2025-07-31T20:33:09.000Z,2.02,cpt-20250731.htm,https://www.sec.gov/Archives/edgar/data/906345/000090634525000031,https://www.sec.gov/Archives/edgar/data/906345/000090634525000031/index.json,NOT_CLASSIFIED
ON,0001097864,0001140361-25-028492,8-K,2025-08-04,2025-08-04T12:05:57.000Z,2.02,ef20053137_8k.htm,https://www.sec.gov/Archives/edgar/data/1097864/000114036125028492,https://www.sec.gov/Archives/edgar/data/1097864/000114036125028492/index.json,NOT_CLASSIFIED
AXON,0001069183,0001069183-25-000176,8-K,2025-08-04,2025-08-04T20:23:31.000Z,2.02,axon-20250804.htm,https://www.sec.gov/Archives/edgar/data/1069183/000106918325000176,https://www.sec.gov/Archives/edgar/data/1069183/000106918325000176/index.json,NOT_CLASSIFIED
BRO,0000079282,0000950170-25-102316,8-K,2025-08-05,2025-08-05T01:30:29.000Z,7.01,bro-20250801.htm,https://www.sec.gov/Archives/edgar/data/79282/000095017025102316,https://www.sec.gov/Archives/edgar/data/79282/000095017025102316/index.json,NOT_CLASSIFIED
TPL,0001811074,0001811074-25-000075,8-K,2025-08-06,2025-08-06T20:17:29.000Z,"2.02,7.01",tpl-20250806.htm,https://www.sec.gov/Archives/edgar/data/1811074/000181107425000075,https://www.sec.gov/Archives/edgar/data/1811074/000181107425000075/index.json,NOT_CLASSIFIED
ERIE,0000922621,0001628280-25-038916,8-K,2025-08-07,2025-08-07T20:24:01.000Z,2.02,erie-20250807.htm,https://www.sec.gov/Archives/edgar/data/922621/000162828025038916,https://www.sec.gov/Archives/edgar/data/922621/000162828025038916/index.json,NOT_CLASSIFIED
TPL,0001811074,0001104659-25-078186,8-K,2025-08-14,2025-08-14T13:44:27.000Z,7.01,tm2523402d2_8k.htm,https://www.sec.gov/Archives/edgar/data/1811074/000110465925078186,https://www.sec.gov/Archives/edgar/data/1811074/000110465925078186/index.json,NOT_CLASSIFIED
NDSN,0000072331,0000072331-25-000112,8-K,2025-08-20,2025-08-20T20:36:22.000Z,"2.02,7.01",ndsn-20250820.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233125000112,https://www.sec.gov/Archives/edgar/data/72331/000007233125000112/index.json,NOT_CLASSIFIED
WSM,0000719955,0000719955-25-000006,8-K,2025-08-27,2025-08-27T13:04:30.000Z,2.02,wsm-20250827.htm,https://www.sec.gov/Archives/edgar/data/719955/000071995525000006,https://www.sec.gov/Archives/edgar/data/719955/000071995525000006/index.json,NOT_CLASSIFIED
MRVL,0001835632,0001835632-25-000187,8-K,2025-08-28,2025-08-28T20:06:34.000Z,2.02,mrvl-20250828.htm,https://www.sec.gov/Archives/edgar/data/1835632/000183563225000187,https://www.sec.gov/Archives/edgar/data/1835632/000183563225000187/index.json,NOT_CLASSIFIED
CIEN,0000936395,0000936395-25-000037,8-K,2025-09-04,2025-09-04T11:02:08.000Z,2.02,cien-20250904.htm,https://www.sec.gov/Archives/edgar/data/936395/000093639525000037,https://www.sec.gov/Archives/edgar/data/936395/000093639525000037/index.json,NOT_CLASSIFIED
ON,0001097864,0001140361-25-035762,8-K,2025-09-23,2025-09-23T10:28:57.000Z,7.01,ef20055921_8k.htm,https://www.sec.gov/Archives/edgar/data/1097864/000114036125035762,https://www.sec.gov/Archives/edgar/data/1097864/000114036125035762/index.json,NOT_CLASSIFIED
KKR,0001404912,0001140361-25-037759,8-K,2025-10-09,2025-10-09T10:50:45.000Z,7.01,ef20056795_8k.htm,https://www.sec.gov/Archives/edgar/data/1404912/000114036125037759,https://www.sec.gov/Archives/edgar/data/1404912/000114036125037759/index.json,NOT_CLASSIFIED
EQT,0000033213,0000033213-25-000040,8-K,2025-10-14,2025-10-14T20:21:40.000Z,2.02,eqt-20251014.htm,https://www.sec.gov/Archives/edgar/data/33213/000003321325000040,https://www.sec.gov/Archives/edgar/data/33213/000003321325000040/index.json,NOT_CLASSIFIED
IBKR,0001381197,0001381197-25-000143,8-K,2025-10-16,2025-10-16T20:01:39.000Z,2.02,ibkr_8k-20250930.htm,https://www.sec.gov/Archives/edgar/data/1381197/000138119725000143,https://www.sec.gov/Archives/edgar/data/1381197/000138119725000143/index.json,NOT_CLASSIFIED
FIX,0001035983,0001104659-25-101818,8-K,2025-10-23,2025-10-23T20:05:22.000Z,2.02,fix-20251023x8k.htm,https://www.sec.gov/Archives/edgar/data/1035983/000110465925101818,https://www.sec.gov/Archives/edgar/data/1035983/000110465925101818/index.json,NOT_CLASSIFIED
DECK,0000910521,0000910521-25-000041,8-K,2025-10-23,2025-10-23T20:10:21.000Z,2.02,deck-20251023.htm,https://www.sec.gov/Archives/edgar/data/910521/000091052125000041,https://www.sec.gov/Archives/edgar/data/910521/000091052125000041/index.json,NOT_CLASSIFIED
ACGL,0000947484,0000947484-25-000076,8-K,2025-10-27,2025-10-27T20:06:37.000Z,2.02,acgl-20251027.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748425000076,https://www.sec.gov/Archives/edgar/data/947484/000094748425000076/index.json,NOT_CLASSIFIED
TPL,0001811074,0001104659-25-102617,8-K,2025-10-27,2025-10-27T20:41:49.000Z,7.01,tm2529481d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1811074/000110465925102617,https://www.sec.gov/Archives/edgar/data/1811074/000110465925102617/index.json,NOT_CLASSIFIED
BRO,0000079282,0001193125-25-251743,8-K,2025-10-27,2025-10-27T21:04:05.000Z,2.02,bro-20251027.htm,https://www.sec.gov/Archives/edgar/data/79282/000119312525251743,https://www.sec.gov/Archives/edgar/data/79282/000119312525251743/index.json,NOT_CLASSIFIED
FIX,0001035983,0001104659-25-103149,8-K,2025-10-28,2025-10-28T20:02:17.000Z,7.01,tm2529563d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1035983/000110465925103149,https://www.sec.gov/Archives/edgar/data/1035983/000110465925103149/index.json,NOT_CLASSIFIED
