ticker,episode_id,signal_date,target_label,RESIDUAL_RETURN_20D,RESIDUAL_VOLATILITY_RATIO_20_63
APA,APA-V61-008,2022-11-09,REENTRY_WORTHWHILE,-0.02216159164335138,1.157924160067715
APA,APA-V61-009,2023-08-16,REENTRY_WORTHWHILE,0.06688711332967093,1.1541797640711058
APA,APA-V61-010,2025-12-01,REENTRY_WORTHWHILE,0.008150218753845202,1.066413242251069
APH,APH-V61-001,2016-11-17,HOLD_WINNER,-0.008668227675838504,0.9055443637689611
APH,APH-V61-002,2017-08-22,HOLD_WINNER,0.04281166800253173,1.320845198682887
APH,APH-V61-004,2021-11-12,REENTRY_WORTHWHILE,0.015595047183362003,1.9907174913529144
APH,APH-V61-005,2024-02-01,HOLD_WINNER,0.019944427809658716,0.8833169179690591
APH,APH-V61-006,2025-05-29,HOLD_WINNER,0.008916690609490645,0.518778566513641
APO,APO-V61-001,2016-11-29,HOLD_WINNER,-0.031207411162350908,1.4047978849012785
APO,APO-V61-002,2017-01-31,HOLD_WINNER,0.06523449600811154,1.1346310071601842
APO,APO-V61-003,2019-07-10,REENTRY_WORTHWHILE,0.014978381648726922,0.9311410747876092
APO,APO-V61-004,2019-09-19,REENTRY_WORTHWHILE,0.04879378915005124,0.9257518095065485
APO,APO-V61-006,2021-05-18,HOLD_WINNER,0.08309571100799087,0.5132728733453833
APO,APO-V61-009,2023-12-08,HOLD_WINNER,-0.005795573233256973,0.6874780810207816
APTV,APTV-V61-001,2020-12-03,HOLD_WINNER,0.09127805977954027,0.7819772720529677
APTV,APTV-V61-002,2021-06-07,REENTRY_WORTHWHILE,0.06352723634899539,0.7864321403088959
ARE,ARE-V61-001,2016-05-31,HOLD_WINNER,0.017197611192977018,1.1051744979877678
ARE,ARE-V61-003,2017-01-30,HOLD_WINNER,-0.005388402450286135,0.7656315478484297
ARE,ARE-V61-004,2017-07-19,HOLD_WINNER,0.02021162254484094,1.0542334888960383
ARE,ARE-V61-005,2017-12-15,REENTRY_WORTHWHILE,0.03679617984562935,1.3634329045268616
ARE,ARE-V61-006,2019-03-11,HOLD_WINNER,0.02211338451686217,0.6264959593979091
ARE,ARE-V61-007,2019-06-10,REENTRY_WORTHWHILE,0.0035415072813020252,1.4355107899916528
ARE,ARE-V61-008,2019-09-09,HOLD_WINNER,0.02395937376512962,0.8667344568546382
ARE,ARE-V61-009,2020-02-07,REENTRY_WORTHWHILE,0.014353929362792584,0.585943261405159
ARE,ARE-V61-010,2021-08-05,REENTRY_WORTHWHILE,0.07525291845519706,0.648840432176735
ARE,ARE-V61-011,2021-12-16,REENTRY_WORTHWHILE,0.002387945696931586,1.3210521004667104
ATO,ATO-V61-001,2016-03-14,HOLD_WINNER,-0.05067610975860727,0.8826446199819472
ATO,ATO-V61-002,2017-06-14,HOLD_WINNER,0.01546941226237196,0.8927001300535252
ATO,ATO-V61-003,2017-08-14,REENTRY_WORTHWHILE,0.004547014351660555,1.4457668919840978
