ticker,hypothesis_id,threshold,signal_date,fold_id,label,signal_price,signal_volatility,pullback_threshold,continuation_threshold,structural_threshold,mfe,mae,time_to_high_days,time_to_low_days,low_before_high,recovery_after_low,terminal_return,gross_oracle_opportunity,outcome_end,trend_quality,sector_alignment,return_concentration,intraday_return_share,overnight_return_share,capital_gain_overhang_proxy,business_state,business_entity_type,business_deterioration_count,business_unknown,price_business_divergence,market_volatility_percentile,market_drawdown_63d,market_rebound_after_stress,sector_relative_return_63d
JNJ,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,NOISE,104.847168,0.2843043127074904,0.1231073786050808,0.2132282345306178,0.355380390884363,0.1328174109576332,-0.0258039864271775,121,2,True,True,0.099753843613592,0.0264874687102676,2019-07-02,0.377411040631086,0.6775992211695057,0.225500422919864,0.0119678227054848,-0.0802543822243162,-0.0439748007612407,PASS,GENERAL,1.0,0.0,0.0,1.0,-0.13831484453143672,0.0,0.04864388925166507
JNJ,PROFIT_RELATIVE_BREAK_V2,0.8,2018-11-30,F03,NOISE,119.349472,0.1612609167657309,0.0698280252783454,0.1209456875742981,0.2015761459571636,0.0063988753967842,-0.1637849989818136,8,15,False,False,-0.0728601128625018,0.1958646984117564,2019-06-05,0.9030871170725993,0.6400844508195079,0.2213941153683824,0.150621335030867,-0.010118569617459,0.1021433924230976,PASS,GENERAL,1.0,0.0,0.0255358481057744,0.9105545617173524,-0.05682306468630105,0.0,0.08353237968394978
JNJ,PROFIT_RELATIVE_BREAK_V2,0.9,2018-11-30,F03,NOISE,119.349472,0.1612609167657309,0.0698280252783454,0.1209456875742981,0.2015761459571636,0.0063988753967842,-0.1637849989818136,8,15,False,False,-0.0728601128625018,0.1958646984117564,2019-06-05,0.9030871170725993,0.6400844508195079,0.2213941153683824,0.150621335030867,-0.010118569617459,0.1021433924230976,PASS,GENERAL,1.0,0.0,0.0255358481057744,0.9105545617173524,-0.05682306468630105,0.0,0.08353237968394978
JNJ,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,TRADABLE_PULLBACK,113.0157623,0.1453749130068822,0.0629491838684564,0.1090311847551616,0.1817186412586027,0.0628001966766365,-0.1169212433830568,29,36,False,True,0.0282389998974506,0.1324018299692542,2019-05-06,0.863416500794415,0.6233955977071375,0.2239374891864606,0.1280482902813723,0.0012415914558026,0.0755201509479157,PASS,GENERAL,1.0,0.0,0.018880037736978925,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
JNJ,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,NOISE,104.847168,0.2843043127074904,0.1231073786050808,0.2132282345306178,0.355380390884363,0.1328174109576332,-0.0258039864271775,121,2,True,True,0.099753843613592,0.0264874687102676,2019-07-02,0.377411040631086,0.6775992211695057,0.225500422919864,0.0119678227054848,-0.0802543822243162,-0.0439748007612407,PASS,GENERAL,1.0,0.0,0.0,1.0,-0.13831484453143672,0.0,0.04864388925166507
JNJ,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-12-31,F03,NOISE,104.847168,0.2843043127074904,0.1231073786050808,0.2132282345306178,0.355380390884363,0.1328174109576332,-0.0258039864271775,121,2,True,True,0.099753843613592,0.0264874687102676,2019-07-02,0.377411040631086,0.6775992211695057,0.225500422919864,0.0119678227054848,-0.0802543822243162,-0.0439748007612407,PASS,GENERAL,1.0,0.0,0.0,1.0,-0.13831484453143672,0.0,0.04864388925166507
JPM,PROFIT_TREND_DECELERATION_V2,0.8,2018-10-31,F03,TRADABLE_PULLBACK,88.34228516,0.1785854392329253,0.0773297635608577,0.133939079424694,0.2232317990411567,0.081992020094129,-0.154833840048699,121,36,True,True,0.072394638631057,0.1831992895428049,2019-05-06,0.0666424983943775,0.9298454844404748,0.2439650634266052,-0.1501403552223144,0.0743637865333043,-0.0092011327937953,UNKNOWN,BANK,,1.0,,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
JPM,PROFIT_RELATIVE_BREAK_V2,0.8,2018-08-31,F03,NOISE,92.2020874,0.1722544674856616,0.0745883723789718,0.1291908506142462,0.215318084357077,0.0353463832750493,-0.1902145383532824,13,78,False,False,-0.0810392985744918,0.2348949781914788,2019-03-06,0.0514605385686656,0.8936315952829228,0.2556863594280226,0.0054426938640367,0.0739501156310877,0.0381898813541539,UNKNOWN,BANK,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,-0.028781158966749043
JPM,PROFIT_RELATIVE_BREAK_V2,0.9,2018-08-31,F03,NOISE,92.2020874,0.1722544674856616,0.0745883723789718,0.1291908506142462,0.215318084357077,0.0353463832750493,-0.1902145383532824,13,78,False,False,-0.0810392985744918,0.2348949781914788,2019-03-06,0.0514605385686656,0.8936315952829228,0.2556863594280226,0.0054426938640367,0.0739501156310877,0.0381898813541539,UNKNOWN,BANK,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,-0.028781158966749043
JPM,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,TRADABLE_PULLBACK,88.34228516,0.1785854392329253,0.0773297635608577,0.133939079424694,0.2232317990411567,0.081992020094129,-0.154833840048699,121,36,True,True,0.072394638631057,0.1831992895428049,2019-05-06,0.0666424983943775,0.9298454844404748,0.2439650634266052,-0.1501403552223144,0.0743637865333043,-0.0092011327937953,UNKNOWN,BANK,,1.0,,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
KO,PROFIT_TREND_DECELERATION_V2,0.8,2018-08-31,F03,CONTINUATION,34.8887825,0.1106476727388107,0.05,0.082985754554108,0.15,0.1494421807353123,0.0042626821385929,63,1,True,True,0.0365504267739926,-0.0042445888057051,2019-03-06,0.5052297242155088,0.7388580811405899,0.2120781752949301,0.0265201113193444,0.0463468802242241,0.0193859482199458,UNKNOWN,GENERAL,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,0.021614716444375848
KO,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,NOISE,37.67578506,0.1790918980799443,0.0775490666746026,0.1343189235599582,0.2238648725999304,0.1160103483720214,-0.0561773974086898,126,38,True,True,0.1160103483720214,0.0595211401533002,2019-07-02,0.6754071194889277,0.8220508426135736,0.2256365989943194,0.0418861213538372,0.0010149334717325,0.0161524539503761,VETO,GENERAL,3.0,0.0,0.012114340462782076,1.0,-0.13831484453143672,0.0,0.08552852699914515
KO,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,NOISE,37.67578506,0.1790918980799443,0.0775490666746026,0.1343189235599582,0.2238648725999304,0.1160103483720214,-0.0561773974086898,126,38,True,True,0.1160103483720214,0.0595211401533002,2019-07-02,0.6754071194889277,0.8220508426135736,0.2256365989943194,0.0418861213538372,0.0010149334717325,0.0161524539503761,VETO,GENERAL,3.0,0.0,0.012114340462782076,1.0,-0.13831484453143672,0.0,0.08552852699914515
KO,PROFIT_RELATIVE_BREAK_V2,0.8,2018-08-31,F03,CONTINUATION,34.8887825,0.1106476727388107,0.05,0.082985754554108,0.15,0.1494421807353123,0.0042626821385929,63,1,True,True,0.0365504267739926,-0.0042445888057051,2019-03-06,0.5052297242155088,0.7388580811405899,0.2120781752949301,0.0265201113193444,0.0463468802242241,0.0193859482199458,UNKNOWN,GENERAL,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,0.021614716444375848
KO,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,38.29642105,0.1793725661598003,0.077670599518196,0.1345294246198503,0.2242157076997504,0.1475610003509715,-0.0714730897810618,119,17,True,True,0.0989804244383822,0.0769747101505213,2019-08-01,0.4621897000182868,0.7802960304116286,0.2210845364082944,0.0629377793391228,-0.005653641179322,0.0240458225627955,VETO,GENERAL,3.0,0.0,0.018034366922096624,0.9866045428072219,-0.033819656238898266,1.0,-0.039473134926193976
KO,PROFIT_RELATIVE_BREAK_V2,0.9,2018-08-31,F03,CONTINUATION,34.8887825,0.1106476727388107,0.05,0.082985754554108,0.15,0.1494421807353123,0.0042626821385929,63,1,True,True,0.0365504267739926,-0.0042445888057051,2019-03-06,0.5052297242155088,0.7388580811405899,0.2120781752949301,0.0265201113193444,0.0463468802242241,0.0193859482199458,UNKNOWN,GENERAL,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,0.021614716444375848
KO,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,38.29642105,0.1793725661598003,0.077670599518196,0.1345294246198503,0.2242157076997504,0.1475610003509715,-0.0714730897810618,119,17,True,True,0.0989804244383822,0.0769747101505213,2019-08-01,0.4621897000182868,0.7802960304116286,0.2210845364082944,0.0629377793391228,-0.005653641179322,0.0240458225627955,VETO,GENERAL,3.0,0.0,0.018034366922096624,0.9866045428072219,-0.033819656238898266,1.0,-0.039473134926193976
KO,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,TRADABLE_PULLBACK,37.79861069,0.1354490162099078,0.0586511444776952,0.1015867621574309,0.1693112702623848,0.06095535015549,-0.0592443250987645,21,78,False,True,0.0292344721096415,0.062975251363734,2019-05-06,0.7865691497925953,0.866077285145245,0.1955583017106009,0.0583246417951969,0.0245933363605307,0.0737145117125896,VETO,GENERAL,3.0,0.0,0.0552858837844422,0.7977053140096618,-0.07399939660184207,0.0,0.06970551002857639
KO,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,NOISE,37.67578506,0.1790918980799443,0.0775490666746026,0.1343189235599582,0.2238648725999304,0.1160103483720214,-0.0561773974086898,126,38,True,True,0.1160103483720214,0.0595211401533002,2019-07-02,0.6754071194889277,0.8220508426135736,0.2256365989943194,0.0418861213538372,0.0010149334717325,0.0161524539503761,VETO,GENERAL,3.0,0.0,0.012114340462782076,1.0,-0.13831484453143672,0.0,0.08552852699914515
LIN,PROFIT_TREND_DECELERATION_V2,0.8,2018-11-30,F03,CONTINUATION,141.5428162,0.2636700120891127,0.1141724643426608,0.1977525090668345,0.3295875151113909,0.2304936850620611,-0.0637357093930706,126,15,True,True,0.2304936850620611,0.0680744849851682,2019-06-05,0.0062120465830156,0.5322092961920557,0.2684745119841142,-0.018392888493202,0.0229073999278293,-0.0191887711444611,UNKNOWN,GENERAL,,1.0,,0.9105545617173524,-0.05682306468630105,0.0,-0.028036081943906832
LIN,PROFIT_RELATIVE_BREAK_V2,0.8,2018-08-31,F03,NOISE,140.7774506,0.185589634062611,0.0803626688886394,0.1391922255469583,0.2319870425782638,0.109696074436512,-0.0586455157755216,119,78,True,True,0.0748075729111121,0.0622990772958773,2019-03-06,0.4278747475296405,0.68283581686571,0.2192364655989599,0.0835645800207597,-0.0660917097148538,0.0154928197772448,UNKNOWN,GENERAL,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,-0.058510923759509836
LIN,PROFIT_RELATIVE_BREAK_V2,0.8,2018-11-30,F03,CONTINUATION,141.5428162,0.2636700120891127,0.1141724643426608,0.1977525090668345,0.3295875151113909,0.2304936850620611,-0.0637357093930706,126,15,True,True,0.2304936850620611,0.0680744849851682,2019-06-05,0.0062120465830156,0.5322092961920557,0.2684745119841142,-0.018392888493202,0.0229073999278293,-0.0191887711444611,UNKNOWN,GENERAL,,1.0,,0.9105545617173524,-0.05682306468630105,0.0,-0.028036081943906832
LIN,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,145.8335266,0.2653574814104081,0.1149031599928352,0.1990181110578061,0.3316968517630102,0.2814684116676913,-0.0142318796533855,119,5,True,True,0.1798531723911558,0.0144373502851578,2019-08-01,0.0,0.7058143926337991,0.259311187211641,0.0454144709631465,-0.0530387775874361,0.015752505154825,UNKNOWN,GENERAL,,1.0,,0.9866045428072219,-0.033819656238898266,1.0,0.029299477174293154
LIN,PROFIT_RELATIVE_BREAK_V2,0.9,2018-08-31,F03,NOISE,140.7774506,0.185589634062611,0.0803626688886394,0.1391922255469583,0.2319870425782638,0.109696074436512,-0.0586455157755216,119,78,True,True,0.0748075729111121,0.0622990772958773,2019-03-06,0.4278747475296405,0.68283581686571,0.2192364655989599,0.0835645800207597,-0.0660917097148538,0.0154928197772448,UNKNOWN,GENERAL,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,-0.058510923759509836
LIN,PROFIT_RELATIVE_BREAK_V2,0.9,2018-11-30,F03,CONTINUATION,141.5428162,0.2636700120891127,0.1141724643426608,0.1977525090668345,0.3295875151113909,0.2304936850620611,-0.0637357093930706,126,15,True,True,0.2304936850620611,0.0680744849851682,2019-06-05,0.0062120465830156,0.5322092961920557,0.2684745119841142,-0.018392888493202,0.0229073999278293,-0.0191887711444611,UNKNOWN,GENERAL,,1.0,,0.9105545617173524,-0.05682306468630105,0.0,-0.028036081943906832
LIN,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-08-31,F03,NOISE,140.7774506,0.185589634062611,0.0803626688886394,0.1391922255469583,0.2319870425782638,0.109696074436512,-0.0586455157755216,119,78,True,True,0.0748075729111121,0.0622990772958773,2019-03-06,0.4278747475296405,0.68283581686571,0.2192364655989599,0.0835645800207597,-0.0660917097148538,0.0154928197772448,UNKNOWN,GENERAL,,1.0,,0.15427509293680297,-0.004014337293832382,0.0,-0.058510923759509836
LLY,PROFIT_RELATIVE_EXTENSION_V2,0.8,2018-08-31,F03,CONTINUATION,95.31377411,0.1556488713118119,0.067397938313202,0.1167366534838589,0.1945610891397649,0.2322808502415307,-0.0097489251545911,123,1,True,True,0.2116217868649457,0.0098449023709599,2019-03-06,0.873579622283892,0.5676377376520338,0.2246850839217679,0.3673731151454946,0.0019757273659838,0.2310354875549254,PASS,GENERAL,2.0,0.0,0.1155177437774627,0.15427509293680297,-0.004014337293832382,0.0,0.052189497583670974
LLY,PROFIT_RELATIVE_EXTENSION_V2,0.9,2018-10-31,F03,CONTINUATION,97.83082581,0.1997171405825903,0.0864800586578556,0.1497878554369427,0.2496464257282378,0.2208900467830978,-0.0234231275370238,98,4,True,True,0.0869853598754979,0.0239849296020593,2019-05-06,0.9229087712000356,0.6367287155010202,0.2502110331101876,0.0480867139667658,0.0890261756836647,0.1118192411720211,PASS,GENERAL,2.0,0.0,0.05590962058601055,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
LLY,PROFIT_TREND_DECELERATION_V2,0.8,2018-09-30,F03,CONTINUATION,96.81135559,0.1588744022934896,0.0687946341986153,0.1191558017201172,0.198593002866862,0.2337466072248393,-0.0131393025358215,121,27,True,True,0.2177388146414653,0.0133142423946803,2019-04-02,0.9317754570747092,0.5481191261893795,0.2323634196160288,0.3527357287030652,0.0393570211353645,0.1874444275644244,PASS,GENERAL,2.0,0.0,0.0937222137822122,0.10349050826699327,-0.005258671608295518,0.0,0.06800002008638395
LLY,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,NOISE,104.9241943,0.2935150518204963,0.1270957456348279,0.2201362888653723,0.3668938147756204,0.1383521436294699,-0.0381092361649899,58,2,True,True,-0.0022202305345697,0.0396190893995596,2019-07-02,0.7305038190254464,0.6542465784877098,0.2363375893572298,-0.0351769116495661,0.1030503661884743,0.0881565881507715,PASS,GENERAL,1.0,0.0,0.022039147037692875,1.0,-0.13831484453143672,0.0,0.04864388925166507
LLY,PROFIT_TREND_DECELERATION_V2,0.9,2018-10-31,F03,CONTINUATION,97.83082581,0.1997171405825903,0.0864800586578556,0.1497878554369427,0.2496464257282378,0.2208900467830978,-0.0234231275370238,98,4,True,True,0.0869853598754979,0.0239849296020593,2019-05-06,0.9229087712000356,0.6367287155010202,0.2502110331101876,0.0480867139667658,0.0890261756836647,0.1118192411720211,PASS,GENERAL,2.0,0.0,0.05590962058601055,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
LLY,PROFIT_RELATIVE_BREAK_V2,0.8,2018-09-30,F03,CONTINUATION,96.81135559,0.1588744022934896,0.0687946341986153,0.1191558017201172,0.198593002866862,0.2337466072248393,-0.0131393025358215,121,27,True,True,0.2177388146414653,0.0133142423946803,2019-04-02,0.9317754570747092,0.5481191261893795,0.2323634196160288,0.3527357287030652,0.0393570211353645,0.1874444275644244,PASS,GENERAL,2.0,0.0,0.0937222137822122,0.10349050826699327,-0.005258671608295518,0.0,0.06800002008638395
LLY,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,NOISE,108.677948,0.2765918219333156,0.1197677721366366,0.2074438664499867,0.3457397774166446,0.099033278581962,-0.0991896177502357,37,117,False,False,-0.0678102267812418,0.1101115392370486,2019-08-01,0.7427129984051913,0.6630924320542855,0.220389938250396,0.1070254798041813,-0.0155748844420596,0.0870025925184583,PASS,GENERAL,1.0,0.0,0.021750648129614573,0.9866045428072219,-0.033819656238898266,1.0,0.010290152024169608
LLY,PROFIT_RELATIVE_BREAK_V2,0.9,2018-09-30,F03,CONTINUATION,96.81135559,0.1588744022934896,0.0687946341986153,0.1191558017201172,0.198593002866862,0.2337466072248393,-0.0131393025358215,121,27,True,True,0.2177388146414653,0.0133142423946803,2019-04-02,0.9317754570747092,0.5481191261893795,0.2323634196160288,0.3527357287030652,0.0393570211353645,0.1874444275644244,PASS,GENERAL,2.0,0.0,0.0937222137822122,0.10349050826699327,-0.005258671608295518,0.0,0.06800002008638395
LLY,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,97.83082581,0.1997171405825903,0.0864800586578556,0.1497878554369427,0.2496464257282378,0.2208900467830978,-0.0234231275370238,98,4,True,True,0.0869853598754979,0.0239849296020593,2019-05-06,0.9229087712000356,0.6367287155010202,0.2502110331101876,0.0480867139667658,0.0890261756836647,0.1118192411720211,PASS,GENERAL,2.0,0.0,0.05590962058601055,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
LLY,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,97.83082581,0.1997171405825903,0.0864800586578556,0.1497878554369427,0.2496464257282378,0.2208900467830978,-0.0234231275370238,98,4,True,True,0.0869853598754979,0.0239849296020593,2019-05-06,0.9229087712000356,0.6367287155010202,0.2502110331101876,0.0480867139667658,0.0890261756836647,0.1118192411720211,PASS,GENERAL,2.0,0.0,0.05590962058601055,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
MA,PROFIT_TREND_DECELERATION_V2,0.8,2018-10-31,F03,CONTINUATION,189.1357117,0.3005579127458295,0.1301453938731575,0.2254184345593721,0.3756973909322869,0.2902069815723753,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.1318064587707328,2019-05-06,0.3940026357330382,0.466490419191586,0.2872604963704689,-0.1004855571552723,0.0798100192219744,-0.025887091436951,PASS,GENERAL,2.0,0.0,0.0,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
MA,PROFIT_TREND_DECELERATION_V2,0.9,2018-10-31,F03,CONTINUATION,189.1357117,0.3005579127458295,0.1301453938731575,0.2254184345593721,0.3756973909322869,0.2902069815723753,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.1318064587707328,2019-05-06,0.3940026357330382,0.466490419191586,0.2872604963704689,-0.1004855571552723,0.0798100192219744,-0.025887091436951,PASS,GENERAL,2.0,0.0,0.0,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
MA,PROFIT_RELATIVE_BREAK_V2,0.8,2018-10-31,F03,CONTINUATION,189.1357117,0.3005579127458295,0.1301453938731575,0.2254184345593721,0.3756973909322869,0.2902069815723753,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.1318064587707328,2019-05-06,0.3940026357330382,0.466490419191586,0.2872604963704689,-0.1004855571552723,0.0798100192219744,-0.025887091436951,PASS,GENERAL,2.0,0.0,0.0,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
MA,PROFIT_RELATIVE_BREAK_V2,0.9,2018-10-31,F03,CONTINUATION,189.1357117,0.3005579127458295,0.1301453938731575,0.2254184345593721,0.3756973909322869,0.2902069815723753,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.1318064587707328,2019-05-06,0.3940026357330382,0.466490419191586,0.2872604963704689,-0.1004855571552723,0.0798100192219744,-0.025887091436951,PASS,GENERAL,2.0,0.0,0.0,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
MA,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,CONTINUATION,189.1357117,0.3005579127458295,0.1301453938731575,0.2254184345593721,0.3756973909322869,0.2902069815723753,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.1318064587707328,2019-05-06,0.3940026357330382,0.466490419191586,0.2872604963704689,-0.1004855571552723,0.0798100192219744,-0.025887091436951,PASS,GENERAL,2.0,0.0,0.0,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
MA,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,CONTINUATION,189.1357117,0.3005579127458295,0.1301453938731575,0.2254184345593721,0.3756973909322869,0.2902069815723753,-0.1164567119663632,122,36,True,True,0.2617881533580313,0.1318064587707328,2019-05-06,0.3940026357330382,0.466490419191586,0.2872604963704689,-0.1004855571552723,0.0798100192219744,-0.025887091436951,PASS,GENERAL,2.0,0.0,0.0,0.7977053140096618,-0.07399939660184207,0.0,-0.018609602238937484
MCD,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,CONTINUATION,149.0630035,0.2284337229852955,0.0989147035931615,0.1713252922389716,0.2855421537316193,0.1947367557235619,-0.0202740440554721,126,29,True,True,0.1947367557235619,0.0206935867448019,2019-07-02,0.8151010469839912,0.3710518280203964,0.2730619891006547,-0.0196404475663126,0.0934798339261937,0.0538314181217229,VETO,GENERAL,4.0,0.0,0.0538314181217229,1.0,-0.13831484453143672,0.0,-0.016716909925057588
MCD,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,CONTINUATION,149.0630035,0.2284337229852955,0.0989147035931615,0.1713252922389716,0.2855421537316193,0.1947367557235619,-0.0202740440554721,126,29,True,True,0.1947367557235619,0.0206935867448019,2019-07-02,0.8151010469839912,0.3710518280203964,0.2730619891006547,-0.0196404475663126,0.0934798339261937,0.0538314181217229,VETO,GENERAL,4.0,0.0,0.0538314181217229,1.0,-0.13831484453143672,0.0,-0.016716909925057588
MCD,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,150.0786896,0.1879571920050527,0.0813878515501825,0.1409678940037895,0.2349464900063159,0.222492025276852,-0.026904525957428,116,8,True,True,0.1961068395415948,0.0276483928608335,2019-08-01,0.7792869495013843,0.458653059161509,0.2647794499467543,0.0152908750025401,0.0307586468274823,0.036813320735729,VETO,GENERAL,4.0,0.0,0.036813320735729,0.9866045428072219,-0.033819656238898266,1.0,0.03644903029930102
MCD,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,150.0786896,0.1879571920050527,0.0813878515501825,0.1409678940037895,0.2349464900063159,0.222492025276852,-0.026904525957428,116,8,True,True,0.1961068395415948,0.0276483928608335,2019-08-01,0.7792869495013843,0.458653059161509,0.2647794499467543,0.0152908750025401,0.0307586468274823,0.036813320735729,VETO,GENERAL,4.0,0.0,0.036813320735729,0.9866045428072219,-0.033819656238898266,1.0,0.03644903029930102
MCD,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-10-31,F03,NOISE,147.590332,0.203592473962506,0.088158127235426,0.1526943554718794,0.2544905924531325,0.1385006742853589,-0.0314858232041918,126,36,True,True,0.1385006742853589,0.0325094086989601,2019-05-06,0.244420990063822,0.2174429436936838,0.3340885805799717,0.0806286240717985,0.1125786141630191,0.0871192078877776,VETO,GENERAL,3.0,0.0,0.0653394059158332,0.7977053140096618,-0.07399939660184207,0.0,-0.014587006810863334
MCD,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-12-31,F03,CONTINUATION,149.0630035,0.2284337229852955,0.0989147035931615,0.1713252922389716,0.2855421537316193,0.1947367557235619,-0.0202740440554721,126,29,True,True,0.1947367557235619,0.0206935867448019,2019-07-02,0.8151010469839912,0.3710518280203964,0.2730619891006547,-0.0196404475663126,0.0934798339261937,0.0538314181217229,VETO,GENERAL,4.0,0.0,0.0538314181217229,1.0,-0.13831484453143672,0.0,-0.016716909925057588
MCD,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2018-10-31,F03,NOISE,147.590332,0.203592473962506,0.088158127235426,0.1526943554718794,0.2544905924531325,0.1385006742853589,-0.0314858232041918,126,36,True,True,0.1385006742853589,0.0325094086989601,2019-05-06,0.244420990063822,0.2174429436936838,0.3340885805799717,0.0806286240717985,0.1125786141630191,0.0871192078877776,VETO,GENERAL,3.0,0.0,0.0653394059158332,0.7977053140096618,-0.07399939660184207,0.0,-0.014587006810863334
MRK,PROFIT_RELATIVE_EXTENSION_V2,0.8,2018-10-31,F03,CONTINUATION,55.33976364,0.1659201967372139,0.0718455526876696,0.1244401475529104,0.2074002459215174,0.1473056396306646,-0.026643713182292,102,36,True,True,0.0946922334921631,0.0273730324066647,2019-05-06,0.9444966473578974,0.7138301540287448,0.1908488268741516,0.1656654753820293,0.0067068537892998,0.1284126077587239,VETO,GENERAL,3.0,0.0,0.09630945581904293,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
MRK,PROFIT_RELATIVE_EXTENSION_V2,0.9,2018-10-31,F03,CONTINUATION,55.33976364,0.1659201967372139,0.0718455526876696,0.1244401475529104,0.2074002459215174,0.1473056396306646,-0.026643713182292,102,36,True,True,0.0946922334921631,0.0273730324066647,2019-05-06,0.9444966473578974,0.7138301540287448,0.1908488268741516,0.1656654753820293,0.0067068537892998,0.1284126077587239,VETO,GENERAL,3.0,0.0,0.09630945581904293,0.7977053140096618,-0.07399939660184207,0.0,0.03468285202244292
MRK,PROFIT_TREND_DECELERATION_V2,0.8,2018-12-31,F03,NOISE,57.84748459,0.2197530807654857,0.095155875251402,0.1648148105741143,0.2746913509568571,0.134213215925073,-0.0456749574977499,120,18,True,True,0.134213215925073,0.0478610069562774,2019-07-02,0.8978477793651364,0.8593999185680553,0.1928653044254078,0.0861134265676524,-0.0101163932848806,0.0791221340304524,PASS,GENERAL,2.0,0.0,0.0395610670152262,1.0,-0.13831484453143672,0.0,0.04864388925166507
MRK,PROFIT_TREND_DECELERATION_V2,0.9,2018-12-31,F03,NOISE,57.84748459,0.2197530807654857,0.095155875251402,0.1648148105741143,0.2746913509568571,0.134213215925073,-0.0456749574977499,120,18,True,True,0.134213215925073,0.0478610069562774,2019-07-02,0.8978477793651364,0.8593999185680553,0.1928653044254078,0.0861134265676524,-0.0101163932848806,0.0791221340304524,PASS,GENERAL,2.0,0.0,0.0395610670152262,1.0,-0.13831484453143672,0.0,0.04864388925166507
MRK,PROFIT_RELATIVE_BREAK_V2,0.8,2019-01-31,F03,CONTINUATION,56.34849548,0.2200185387991776,0.09527082195181,0.1650139040993832,0.2750231734989721,0.1833135880915628,-0.0099872592019735,106,54,True,True,0.1396033692291227,0.0100880107804703,2019-08-01,0.7581214532558929,0.8429287627812876,0.2143315681234127,0.0407430248933989,0.0066211368444325,0.0251868786230426,PASS,GENERAL,2.0,0.0,0.0125934393115213,0.9866045428072219,-0.033819656238898266,1.0,0.010290152024169608
MRK,PROFIT_RELATIVE_BREAK_V2,0.9,2019-01-31,F03,CONTINUATION,56.34849548,0.2200185387991776,0.09527082195181,0.1650139040993832,0.2750231734989721,0.1833135880915628,-0.0099872592019735,106,54,True,True,0.1396033692291227,0.0100880107804703,2019-08-01,0.7581214532558929,0.8429287627812876,0.2143315681234127,0.0407430248933989,0.0066211368444325,0.0251868786230426,PASS,GENERAL,2.0,0.0,0.0125934393115213,0.9866045428072219,-0.033819656238898266,1.0,0.010290152024169608
