ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
PENN,0000921738,0000921738-24-000018,8-K,2024-05-02,2024-05-02T11:00:13.000Z,2.02,penn-20240502.htm,https://www.sec.gov/Archives/edgar/data/921738/000092173824000018,https://www.sec.gov/Archives/edgar/data/921738/000092173824000018/index.json,NOT_CLASSIFIED
COTY,0001024305,0001024305-24-000021,8-K,2024-05-06,2024-05-06T20:33:55.000Z,2.02,coty-20240506.htm,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000021,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000021/index.json,NOT_CLASSIFIED
VNO,0000899689,0000899689-24-000023,8-K,2024-05-06,2024-05-06T20:37:10.000Z,2.02,vno-20240506.htm,https://www.sec.gov/Archives/edgar/data/899689/000089968924000023,https://www.sec.gov/Archives/edgar/data/899689/000089968924000023/index.json,NOT_CLASSIFIED
LEG,0000058492,0001193125-24-143324,8-K,2024-05-21,2024-05-21T11:33:54.000Z,7.01,d839757d8k.htm,https://www.sec.gov/Archives/edgar/data/58492/000119312524143324,https://www.sec.gov/Archives/edgar/data/58492/000119312524143324/index.json,NOT_CLASSIFIED
COTY,0001024305,0001193125-24-145026,8-K,2024-05-22,2024-05-22T20:49:54.000Z,7.01,d768675d8k.htm,https://www.sec.gov/Archives/edgar/data/1024305/000119312524145026,https://www.sec.gov/Archives/edgar/data/1024305/000119312524145026/index.json,NOT_CLASSIFIED
GAP,0000039911,0000039911-24-000127,8-K,2024-05-30,2024-05-30T20:25:27.000Z,2.02,gps-20240530.htm,https://www.sec.gov/Archives/edgar/data/39911/000003991124000127,https://www.sec.gov/Archives/edgar/data/39911/000003991124000127/index.json,NOT_CLASSIFIED
FMC,0000037785,0000037785-24-000070,8-K,2024-06-11,2024-06-11T12:33:22.000Z,7.01,fmc-20240611.htm,https://www.sec.gov/Archives/edgar/data/37785/000003778524000070,https://www.sec.gov/Archives/edgar/data/37785/000003778524000070/index.json,NOT_CLASSIFIED
STLD,0001022671,0001104659-24-080714,8-K,2024-07-18,2024-07-18T13:22:09.000Z,2.02,tm2419718d1_8k.htm,https://www.sec.gov/Archives/edgar/data/1022671/000110465924080714,https://www.sec.gov/Archives/edgar/data/1022671/000110465924080714/index.json,NOT_CLASSIFIED
ACGL,0000947484,0000947484-24-000085,8-K,2024-07-22,2024-07-22T12:32:02.000Z,7.01,acgl-20240722.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748424000085,https://www.sec.gov/Archives/edgar/data/947484/000094748424000085/index.json,NOT_CLASSIFIED
MRNA,0001682852,0001682852-24-000035,8-K,2024-07-23,2024-07-23T11:05:39.000Z,7.01,mrna-20240719.htm,https://www.sec.gov/Archives/edgar/data/1682852/000168285224000035,https://www.sec.gov/Archives/edgar/data/1682852/000168285224000035/index.json,NOT_CLASSIFIED
AAL,0000006201,0000006201-24-000047,8-K,2024-07-25,2024-07-25T11:00:15.000Z,"2.02,7.01",aal-20240725.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620124000047,https://www.sec.gov/Archives/edgar/data/6201/000000620124000047/index.json,NOT_CLASSIFIED
FIX,0001035983,0001558370-24-010175,8-K,2024-07-25,2024-07-25T20:05:18.000Z,2.02,fix-20240725x8k.htm,https://www.sec.gov/Archives/edgar/data/1035983/000155837024010175,https://www.sec.gov/Archives/edgar/data/1035983/000155837024010175/index.json,NOT_CLASSIFIED
POOL,0000945841,0000945841-24-000138,8-K,2024-07-30,2024-07-30T20:08:35.000Z,7.01,pool-20240730.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584124000138,https://www.sec.gov/Archives/edgar/data/945841/000094584124000138/index.json,NOT_CLASSIFIED
VICI,0001705696,0001705696-24-000098,8-K,2024-07-31,2024-07-31T20:16:19.000Z,"2.02,7.01",vici-20240731.htm,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000098,https://www.sec.gov/Archives/edgar/data/1705696/000170569624000098/index.json,NOT_CLASSIFIED
VNO,0000899689,0000899689-24-000035,8-K,2024-08-05,2024-08-05T20:38:35.000Z,2.02,vno-20240805.htm,https://www.sec.gov/Archives/edgar/data/899689/000089968924000035,https://www.sec.gov/Archives/edgar/data/899689/000089968924000035/index.json,NOT_CLASSIFIED
LKQ,0001065696,0001065696-24-000114,8-K,2024-08-06,2024-08-06T14:16:20.000Z,7.01,lkq-20240806.htm,https://www.sec.gov/Archives/edgar/data/1065696/000106569624000114,https://www.sec.gov/Archives/edgar/data/1065696/000106569624000114/index.json,NOT_CLASSIFIED
PENN,0000921738,0000921738-24-000026,8-K,2024-08-08,2024-08-08T11:01:11.000Z,2.02,penn-20240808.htm,https://www.sec.gov/Archives/edgar/data/921738/000092173824000026,https://www.sec.gov/Archives/edgar/data/921738/000092173824000026/index.json,NOT_CLASSIFIED
SMCI,0001375365,0001375365-24-000029,8-K,2024-08-19,2024-08-19T13:09:54.000Z,7.01,smci-20240815.htm,https://www.sec.gov/Archives/edgar/data/1375365/000137536524000029,https://www.sec.gov/Archives/edgar/data/1375365/000137536524000029/index.json,NOT_CLASSIFIED
XRAY,0000818479,0000818479-24-000072,8-K,2024-08-20,2024-08-20T10:15:36.000Z,7.01,xray-20240815.htm,https://www.sec.gov/Archives/edgar/data/818479/000081847924000072,https://www.sec.gov/Archives/edgar/data/818479/000081847924000072/index.json,NOT_CLASSIFIED
COTY,0001024305,0001024305-24-000034,8-K,2024-08-20,2024-08-20T20:34:47.000Z,2.02,coty-20240820.htm,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000034,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000034/index.json,NOT_CLASSIFIED
PCG,0001004980,0001839882-24-031721,8-K,2024-10-01,2024-10-01T11:55:18.000Z,7.01,pcg-8k_100124.htm,https://www.sec.gov/Archives/edgar/data/1004980/000183988224031721,https://www.sec.gov/Archives/edgar/data/1004980/000183988224031721/index.json,NOT_CLASSIFIED
VFC,0000103379,0001193125-24-230625,8-K,2024-10-02,2024-10-02T10:06:31.000Z,7.01,d867848d8k.htm,https://www.sec.gov/Archives/edgar/data/103379/000119312524230625,https://www.sec.gov/Archives/edgar/data/103379/000119312524230625/index.json,NOT_CLASSIFIED
ACGL,0000947484,0000947484-24-000123,8-K,2024-10-15,2024-10-15T20:33:53.000Z,7.01,acgl-20241011.htm,https://www.sec.gov/Archives/edgar/data/947484/000094748424000123,https://www.sec.gov/Archives/edgar/data/947484/000094748424000123/index.json,NOT_CLASSIFIED
COTY,0001024305,0001024305-24-000051,8-K,2024-10-15,2024-10-15T21:15:20.000Z,2.02,coty-20241014.htm,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000051,https://www.sec.gov/Archives/edgar/data/1024305/000102430524000051/index.json,NOT_CLASSIFIED
MOH,0001179929,0001179929-24-000148,8-K,2024-10-23,2024-10-23T20:19:20.000Z,2.02,moh-20241023.htm,https://www.sec.gov/Archives/edgar/data/1179929/000117992924000148,https://www.sec.gov/Archives/edgar/data/1179929/000117992924000148/index.json,NOT_CLASSIFIED
KKR,0001404912,0001404912-24-000022,8-K,2024-10-24,2024-10-24T10:49:59.000Z,2.02,kkr-20241024.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000022,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000022/index.json,NOT_CLASSIFIED
FIX,0001035983,0001558370-24-013619,8-K,2024-10-24,2024-10-24T20:06:05.000Z,2.02,fix-20241024x8k.htm,https://www.sec.gov/Archives/edgar/data/1035983/000155837024013619,https://www.sec.gov/Archives/edgar/data/1035983/000155837024013619/index.json,NOT_CLASSIFIED
NWL,0000814453,0000814453-24-000111,8-K,2024-10-25,2024-10-25T11:36:18.000Z,2.02,nwl-20241025.htm,https://www.sec.gov/Archives/edgar/data/814453/000081445324000111,https://www.sec.gov/Archives/edgar/data/814453/000081445324000111/index.json,NOT_CLASSIFIED
