ticker,hypothesis_id,threshold,signal_date,fold_id,label,signal_price,signal_volatility,pullback_threshold,continuation_threshold,structural_threshold,mfe,mae,time_to_high_days,time_to_low_days,low_before_high,recovery_after_low,terminal_return,gross_oracle_opportunity,outcome_end,trend_quality,sector_alignment,return_concentration,intraday_return_share,overnight_return_share,capital_gain_overhang_proxy
WMT,PROFIT_TREND_DECELERATION_V2,0.8,2017-12-31,F02,NOISE,28.8469677,0.2610290201040047,0.1130288812675135,0.1957717650780035,0.3262862751300058,0.1093667009583123,-0.1553063686482375,19,102,False,False,-0.1389046197739529,0.1838611810055925,2018-07-02,0.8770969568298813,0.44192632888122896,0.3548121911096419,0.13744416270796794,0.1961653782775487,0.1537946344600185
WMT,PROFIT_RELATIVE_BREAK_V2,0.8,2017-08-31,F02,CONTINUATION,22.68633842,0.1649196696999213,0.0714123117719352,0.1236897522749409,0.2061495871249016,0.4106227632480148,0.0008971619669597,102,20,True,True,0.1586299178552059,-0.0008963577888427,2018-03-05,0.7031323833869412,0.6346571000311738,0.23453578833203467,0.040133907554151534,-0.061601218989988826,0.03396283898595298
WMT,PROFIT_RELATIVE_BREAK_V2,0.8,2017-12-31,F02,NOISE,28.8469677,0.2610290201040047,0.1130288812675135,0.1957717650780035,0.3262862751300058,0.1093667009583123,-0.1553063686482375,19,102,False,False,-0.1389046197739529,0.1838611810055925,2018-07-02,0.8770969568298813,0.44192632888122896,0.3548121911096419,0.13744416270796794,0.1961653782775487,0.1537946344600185
WMT,PROFIT_RELATIVE_BREAK_V2,0.9,2017-12-31,F02,NOISE,28.8469677,0.2610290201040047,0.1130288812675135,0.1957717650780035,0.3262862751300058,0.1093667009583123,-0.1553063686482375,19,102,False,False,-0.1389046197739529,0.1838611810055925,2018-07-02,0.8770969568298813,0.44192632888122896,0.3548121911096419,0.13744416270796794,0.1961653782775487,0.1537946344600185
XOM,PROFIT_TREND_DECELERATION_V2,0.8,2017-11-30,F02,TRADABLE_PULLBACK,56.99481583,0.0861796791217933,0.05,0.08,0.15,0.0693961902043398,-0.116886396472807,42,80,False,True,-0.0079589854514667,0.1323571463580199,2018-06-04,0.22903931587380022,0.7345172377612031,0.24616989444098825,0.3096356451843044,-0.04984230189180051,0.043392592168745914
XOM,PROFIT_RELATIVE_BREAK_V2,0.8,2017-09-30,F02,NOISE,55.58398819,0.1055889860683858,0.05,0.08,0.15,0.0965395052556772,-0.0944712887828498,85,123,False,False,-0.0669855464000306,0.104327215263962,2018-04-03,0.0,0.7807345725558991,0.24525489187659652,0.016731880822465062,0.042644089797687315,0.025261664375229254
XOM,PROFIT_RELATIVE_BREAK_V2,0.8,2017-12-31,F02,TRADABLE_PULLBACK,57.23431015,0.0754803508426521,0.05,0.08,0.15,0.064921351375806,-0.1205817444451193,22,60,False,True,-0.0024714684186684,0.1371153528863655,2018-07-02,0.6054796112952081,0.7321710707385122,0.24729857539335678,0.1505875603899258,-0.06482561117494257,0.041483866621736976
XOM,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2017-11-30,F02,TRADABLE_PULLBACK,56.99481583,0.0861796791217933,0.05,0.08,0.15,0.0693961902043398,-0.116886396472807,42,80,False,True,-0.0079589854514667,0.1323571463580199,2018-06-04,0.22903931587380022,0.7345172377612031,0.24616989444098825,0.3096356451843044,-0.04984230189180051,0.043392592168745914
XOM,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,2018-01-31,F02,TRADABLE_PULLBACK,59.73883438,0.1085062482066795,0.05,0.0813796861550096,0.15,0.0202749943578661,-0.1574509661532502,1,39,False,True,-0.0603069173911792,0.1868745435911196,2018-08-01,0.836644625106886,0.8263073226316089,0.23738490816872992,0.1395403207287696,-0.0075201256510756855,0.06663799827839378
XOM,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,2017-11-30,F02,TRADABLE_PULLBACK,56.99481583,0.0861796791217933,0.05,0.08,0.15,0.0693961902043398,-0.116886396472807,42,80,False,True,-0.0079589854514667,0.1323571463580199,2018-06-04,0.22903931587380022,0.7345172377612031,0.24616989444098825,0.3096356451843044,-0.04984230189180051,0.043392592168745914
