ticker,signal_date,action,ratio,regime,signal_price,outcome_end,terminal_return_1m,mae_1m,mfe_1m,terminal_return_3m,mae_3m,mfe_3m,terminal_return_6m,mae_6m,mfe_6m,helpful_6m,forward_terminal_return_6m,forward_drawdown_6m,avoided_drawdown_opportunity_6m,foregone_terminal_upside_6m
JNJ,2021-09-20,BUY,0.03,OPPORTUNITY_SCATTER,143.164444,2022-03-21,0.0003662166284807977,-0.03736038397913943,0.006409643165310008,0.033709302150469744,-0.0418694525855875,0.06308059981708869,0.08734383657439415,-0.0418694525855875,0.09334217929138888,True,0.08734383657439415,-0.0418694525855875,,
JNJ,2021-10-19,BUY,0.03,OPPORTUNITY_SCATTER,143.2168732,2022-04-20,-0.0036002028844742684,-0.008299505312758138,0.011472681697955123,0.02319595398065144,-0.042220207472034144,0.06846521559164986,0.1367710428410609,-0.042220207472034144,0.1367710428410609,True,0.1367710428410609,-0.042220207472034144,,
JNJ,2021-11-30,BUY,0.14,OPPORTUNITY_FLEE,137.1702271,2022-06-01,0.10504697196057933,0.007438939349835083,0.10953627633091534,0.07167191604073686,0.007438939349835083,0.11556458376673495,0.1543643598735427,0.007438939349835083,0.2005644751170641,True,0.1543643598735427,0.007438939349835083,,
JNJ,2022-01-18,BUY,0.03,OPPORTUNITY_SCATTER,146.9963989,2022-07-20,0.0006580127181605722,-0.024716210241800707,0.03393139585271854,0.10266416669340606,-0.04754568310720697,0.10266416669340606,0.03476847010025641,-0.04754568310720697,0.12031112960822332,True,0.03476847010025641,-0.04754568310720697,,
JNJ,2022-02-16,BUY,0.03,OPPORTUNITY_SCATTER,147.0931244,2022-08-18,0.05234320524093783,-0.04817199803799932,0.06414032497089295,0.05631565468331301,-0.04817199803799932,0.11957443539080881,0.010220961762370528,-0.04817199803799932,0.11957443539080881,True,0.010220961762370528,-0.04817199803799932,,
JNJ,2022-03-30,SELL,0.01,HEALTHY_DRIFT,158.997818,2022-09-29,0.004844492268441192,-0.017372705705936076,0.03574818680845038,-0.005230477439633785,-0.0574597262712121,0.03574818680845038,-0.07177544977378247,-0.0898287641909652,0.03574818680845038,True,,,0.0898287641909652,0.0
JNJ,2022-04-29,SELL,0.02,HEALTHY_DRIFT,159.7680817,2022-10-28,0.0012393795925509377,-0.03612996500038723,0.011668237986987018,-0.03010354476829158,-0.06200384140933213,0.01663177320354592,-0.018196923747629934,-0.10056137389299336,0.01663177320354592,True,,,0.10056137389299336,0.0
JNJ,2022-05-31,SELL,0.01,HEALTHY_DRIFT,159.966095,2022-11-29,-0.011251831208357044,-0.06316493566964931,0.015373340206873198,-0.08916980126319884,-0.08916980126319884,0.015373340206873198,-0.006197621439718137,-0.10167473988784936,0.015373340206873198,True,,,0.10167473988784936,0.0
JNJ,2022-06-13,BUY,0.03,OPPORTUNITY_SCATTER,152.1963196,2022-12-12,0.02851116512806917,-0.015338562102785724,0.06720917185700448,-0.04915413933570578,-0.04915413933570578,0.06720917185700448,0.05491782995782768,-0.055814330611448026,0.06720917185700448,True,0.05491782995782768,-0.055814330611448026,,
JNJ,2022-07-25,BUY,0.03,OPPORTUNITY_SCATTER,153.6665039,2023-01-24,-0.030231598833166395,-0.04151692488658243,0.012350595945327392,-0.015171059019583821,-0.06484770426276354,0.012350595945327392,-0.011164579504694516,-0.06484770426276354,0.058983954017060025,False,-0.011164579504694516,-0.06484770426276354,,
JNJ,2022-08-23,BUY,0.03,OPPORTUNITY_SCATTER,149.0209198,2023-02-23,0.00030083225939137037,-0.028893119877253737,0.008848548255974364,0.06606742538707633,-0.03569522928149316,0.06606742538707633,-0.03756186518988325,-0.04134489914750872,0.09199676205461182,False,-0.03756186518988325,-0.04134489914750872,,
JNJ,2022-09-22,BUY,0.18,OPPORTUNITY_FLEE,149.0657501,2023-03-24,0.015224625364830935,-0.035985236021027434,0.015224625364830935,0.07610316650464433,-0.035985236021027434,0.08870065049234932,-0.0688393993463694,-0.07859907854178505,0.09166835299747356,False,-0.0688393993463694,-0.07859907854178505,,
JNJ,2022-10-24,BUY,0.03,OPPORTUNITY_SCATTER,153.3714294,2023-04-26,0.040831132137834736,-0.010118143294816306,0.040831132137834736,-0.0021985105134582072,-0.010118143294816306,0.061021355389415,-0.035870603941831836,-0.10446606622028398,0.061021355389415,False,-0.035870603941831836,-0.10446606622028398,,
JNJ,2022-12-16,BUY,0.03,OPPORTUNITY_SCATTER,158.5955353,2023-06-21,-0.03495188492862944,-0.03495188492862944,0.026071519555569633,-0.11768176868721725,-0.13287556336398332,0.026071519555569633,-0.05331576758453682,-0.13396477876764035,0.026071519555569633,False,-0.05331576758453682,-0.13396477876764035,,
JNJ,2023-01-19,BUY,0.03,OPPORTUNITY_SCATTER,153.0523224,2023-07-21,-0.04710931325273371,-0.06659590223898493,-0.00011814064443105288,-0.028157197698295167,-0.10259891946598776,-0.00011814064443105288,0.018742154676380185,-0.10259891946598776,0.018742154676380185,True,0.018742154676380185,-0.10259891946598776,,
JNJ,2023-02-17,BUY,0.22,OPPORTUNITY_FLEE,145.8421326,2023-08-21,-0.04052601463399075,-0.05704845542007675,-0.014901165810297545,-0.009227226563471191,-0.058232919037828235,0.035663131135535764,0.05126675170409567,-0.058232919037828235,0.09605614612357893,True,0.05126675170409567,-0.058232919037828235,,
JNJ,2023-04-05,BUY,0.05,NORMAL_FLEE,150.5886688,2023-10-05,-0.017692407544544264,-0.02777612574260291,0.003019157441413123,-0.031148206816474566,-0.06095909189682658,0.00760595408092235,-0.03704395320346965,-0.06095909189682658,0.0615085920727656,False,-0.03704395320346965,-0.06095909189682658,,
JNJ,2023-05-09,BUY,0.05,NORMAL_FLEE,146.4422607,2023-11-07,0.0026027275062410204,-0.03437081875095627,0.003725446448260117,0.08274347679474214,-0.03437081875095627,0.09156445028849514,-0.04910005326078659,-0.08249809271074704,0.09156445028849514,False,-0.04910005326078659,-0.08249809271074704,,
JNJ,2023-06-08,BUY,0.05,NORMAL_FLEE,146.82341,2023-12-07,-0.010170938680691188,-0.010170938680691188,0.03344581970954086,0.009145915491269418,-0.013602787184959109,0.08873078073857554,-0.015463792184093883,-0.08487990096402198,0.08873078073857554,False,-0.015463792184093883,-0.08487990096402198,,
JNJ,2023-07-14,BUY,0.05,NORMAL_FLEE,146.4661407,2024-01-12,0.08488119124722737,-0.007068275268619861,0.09138648042496,-0.015043434540362721,-0.02247800607202055,0.09138648042496,0.03133098392617084,-0.08264768322662586,0.09138648042496,True,0.03133098392617084,-0.08264768322662586,,
JNJ,2023-08-21,BUY,0.03,OPPORTUNITY_SCATTER,153.318985,2024-02-21,-0.01946344479126305,-0.04895583805228032,0.0006395359322264316,-0.09843128624938402,-0.12365025440261035,0.0006395359322264316,-0.02996532751635428,-0.12365025440261035,0.0006395359322264316,False,-0.02996532751635428,-0.12365025440261035,,
JNJ,2023-09-20,BUY,0.03,OPPORTUNITY_SCATTER,150.3348694,2024-03-21,-0.06500522825478294,-0.06500522825478294,-0.007672893219009991,-0.03190133612475132,-0.10625489591172654,-0.007672893219009991,-0.028977464226273564,-0.10625489591172654,0.014601699584141814,False,-0.028977464226273564,-0.10625489591172654,,
JNJ,2023-10-19,BUY,0.07,NORMAL_FLEE,140.5623169,2024-04-22,-0.01660983435312191,-0.04411753830446441,0.004464229203381853,0.07517782456245214,-0.04411753830446441,0.07517782456245214,-0.005675815663792716,-0.04411753830446441,0.08514157538050648,False,-0.005675815663792716,-0.04411753830446441,,
JNJ,2023-12-01,BUY,0.14,OPPORTUNITY_FLEE,147.3250122,2024-06-04,0.016352614970290835,-0.03226421860768047,0.016352614970290835,0.017707754854677793,-0.03226421860768047,0.03138582193852346,-0.052115401759321944,-0.08102833199697501,0.03533006189698451,False,-0.052115401759321944,-0.08102833199697501,,
JNJ,2024-01-03,BUY,0.03,OPPORTUNITY_SCATTER,149.7341614,2024-07-05,-0.027085559915520974,-0.027085559915520974,0.009318679765217608,-0.045425252570319596,-0.045425252570319596,0.01867210911564232,-0.07569577773051861,-0.09581413530392935,0.01867210911564232,False,-0.07569577773051861,-0.09581413530392935,,
JNJ,2024-02-12,BUY,0.03,OPPORTUNITY_SCATTER,146.8319702,2024-08-13,0.028337964779280744,-0.013367031017336273,0.038806560943360546,-0.03472821752002875,-0.07794254878151863,0.038806560943360546,0.019212119786703008,-0.07794254878151863,0.05621255022838323,True,0.019212119786703008,-0.07794254878151863,,
JNJ,2024-03-13,BUY,0.03,OPPORTUNITY_SCATTER,150.9928894,2024-09-12,-0.08429533900952024,-0.08429533900952024,-0.011731630588956765,-0.09009668040699137,-0.10335173571425138,-0.011731630588956765,0.03805458470814593,-0.10335173571425138,0.05533046975389566,True,0.03805458470814593,-0.10335173571425138,,
JNJ,2024-04-12,BUY,0.07,NORMAL_FLEE,138.2648926,2024-10-11,0.025081312651307197,-0.020810636350937273,0.025081312651307197,0.019837158576001324,-0.020810636350937273,0.04894812322010944,0.11171750984313134,-0.020810636350937273,0.15247908491848072,True,0.11171750984313134,-0.020810636350937273,,
JNJ,2024-05-16,BUY,0.05,NORMAL_FLEE,144.6007843,2024-11-14,-0.04634573479280912,-0.056604313314225774,0.0029869499124148824,0.04147286841514042,-0.056604313314225774,0.07250987918742569,-0.00013179873188273739,-0.056604313314225774,0.10198155336008097,False,-0.00013179873188273739,-0.056604313314225774,,
JNJ,2024-07-17,BUY,0.03,OPPORTUNITY_SCATTER,147.9427795,2025-01-16,0.016030194971428102,-0.027014995348252246,0.04828211436976537,0.05598119102527743,-0.027014995348252246,0.07708802983521079,-0.041472205137257245,-0.07851084276809872,0.07708802983521079,False,-0.041472205137257245,-0.07851084276809872,,
JNJ,2024-08-15,BUY,0.03,OPPORTUNITY_SCATTER,150.3143311,2025-02-18,0.0576244030533426,0.0018857982331133005,0.06009450818093032,-0.029460663980561685,-0.03326078600365745,0.06009450818093032,-0.0025802456569624654,-0.09304943712050351,0.06009450818093032,False,-0.0025802456569624654,-0.09304943712050351,,
JNJ,2024-09-30,BUY,0.03,OPPORTUNITY_SCATTER,154.2826996,2025-04-02,-0.012155883354791897,-0.015611501524439353,0.023448060018260053,-0.10841581488635033,-0.10841581488635033,0.023448060018260053,-0.0259154546191257,-0.11637748397293401,0.05145468753516669,False,-0.0259154546191257,-0.11637748397293401,,
JNJ,2024-10-29,BUY,0.03,OPPORTUNITY_SCATTER,152.4072571,2025-05-02,-0.02150746074938714,-0.051346183567002934,0.0032481451960990615,-0.04197138588881533,-0.10550409610383316,0.0032481451960990615,-0.009105178627350385,-0.10550409610383316,0.06439332868224668,False,-0.009105178627350385,-0.10550409610383316,,
JNJ,2024-11-27,BUY,0.03,OPPORTUNITY_SCATTER,149.129364,2025-06-03,-0.07760610445572613,-0.07760610445572613,-0.002509581546931483,0.07299969642464244,-0.08584289811629586,0.08506445383888295,0.010234984305304229,-0.08584289811629586,0.0877889058790593,True,0.010234984305304229,-0.08584289811629586,,
JNJ,2024-12-30,BUY,0.07,NORMAL_FLEE,137.556015,2025-07-03,0.06146222177198157,-0.008929800707006441,0.06662491349433175,0.09253232801197386,-0.008929800707006441,0.17931060811844546,0.10650878989188506,-0.008929800707006441,0.17931060811844546,True,0.10650878989188506,-0.008929800707006441,,
JNJ,2025-01-31,BUY,0.03,OPPORTUNITY_SCATTER,146.0105133,2025-08-04,0.09591945595879214,-0.0018402236518951787,0.10824192205617011,0.03430608102656385,-0.014917945638096786,0.11102456962597351,0.142866637672453,-0.030354443661832042,0.142866637672453,True,0.142866637672453,-0.030354443661832042,,
JNJ,2025-04-01,BUY,0.03,OPPORTUNITY_SCATTER,148.2433472,2025-10-01,0.007895606933516541,-0.029755202397372615,0.04287124731085412,0.02377544400184739,-0.04495919665796644,0.04287124731085412,0.2334245573483651,-0.04495919665796644,0.2334245573483651,True,0.2334245573483651,-0.04495919665796644,,
JNJ,2025-05-01,BUY,0.04,OPPORTUNITY_SCATTER,149.4138184,2025-10-30,0.014710705633101062,-0.052440752026186144,0.018386672192831188,0.09260983253206256,-0.052440752026186144,0.10717092616649171,0.24349508693099575,-0.052440752026186144,0.2742123555822331,True,0.24349508693099575,-0.052440752026186144,,
JNJ,2025-06-02,BUY,0.04,OPPORTUNITY_SCATTER,151.6118011,2025-12-01,0.0010295867397356329,-0.03610043057525558,0.010939579821402257,0.1542276797079749,-0.03610043057525558,0.1542276797079749,0.33951444034391853,-0.03610043057525558,0.35399637963934194,True,0.33951444034391853,-0.03610043057525558,,
JNJ,2025-07-02,BUY,0.03,OPPORTUNITY_SCATTER,151.7678986,2025-12-31,0.0756623014875164,-0.0025069721825876634,0.08999753719987269,0.20478036914718145,-0.0025069721825876634,0.20478036914718145,0.34862859463746987,-0.0025069721825876634,0.39567903920361736,True,0.34862859463746987,-0.0025069721825876634,,
JNJ,2025-08-04,SELL,0.01,HEALTHY_DRIFT,166.8705444,2026-02-03,0.04833107621838617,-0.0026309364638232857,0.04868440400437746,0.11234993190326059,-0.0026309364638232857,0.14091395928831152,0.38155910037289975,-0.0026309364638232857,0.38155910037289975,False,,,0.0026309364638232857,0.38155910037289975
JNJ,2025-09-03,SELL,0.02,HEALTHY_DRIFT,174.9355774,2026-03-05,0.044831479774222194,-0.0215730576712293,0.04522469138401797,0.1613722721219315,-0.0215730576712293,0.17347101630797246,0.36198576150811057,-0.0215730576712293,0.4127411403279251,False,,,0.0215730576712293,0.36198576150811057
JNJ,2025-10-02,SELL,0.04,HEALTHY_RUSH,182.7781982,2026-04-06,0.015539273983279811,0.003333708866816165,0.041617301050733246,0.1219836092026867,0.0001075259532785644,0.15888698425740366,0.3108351497033195,0.0001075259532785644,0.35212344543179763,False,,,0.0,0.3108351497033195
JNJ,2025-10-31,SELL,0.03,HEALTHY_RUSH,185.6184387,2026-05-05,0.0945320433836836,-0.015195619140826344,0.10593447093788089,0.2420184159215213,-0.015195619140826344,0.2420184159215213,0.2081788359531116,-0.015195619140826344,0.33143392882121026,False,,,0.015195619140826344,0.2081788359531116
JNJ,2025-12-02,SELL,0.03,HEALTHY_RUSH,203.165329,2026-06-04,0.009395370309468465,-0.02657968378059239,0.04259558430858057,0.1727383150104318,-0.02657968378059239,0.21644125164682992,0.12307547416222775,-0.02657968378059239,0.21644125164682992,False,,,0.02657968378059239,0.12307547416222775
JNJ,2026-01-02,SELL,0.03,HEALTHY_RUSH,205.0741425,2026-07-07,0.1241861913429676,-0.01466122234303624,0.1241861913429676,0.16831933991873216,-0.01466122234303624,0.20511871505204526,0.3031384012735785,-0.01466122234303624,0.3031384012735785,False,,,0.01466122234303624,0.3031384012735785
JPM,2016-03-14,BUY,0.05,NORMAL_FLEE,44.77588654,2016-09-12,0.05290060327189661,-0.023268212882156414,0.05290060327189661,0.07811953397896931,-0.023268212882156414,0.1214011567396649,0.15159651822719655,-0.023268212882156414,0.15915291958840116,True,0.15159651822719655,-0.023268212882156414,,
JPM,2016-04-13,BUY,0.08,NORMAL_FLEE,47.14455795,2016-10-11,-0.00032406412668462004,-0.009386856707180091,0.039650405715597525,0.03012882550529894,-0.06764841794428145,0.06505889848947022,0.12222373908163897,-0.06764841794428145,0.12764495652673746,True,0.12222373908163897,-0.06764841794428145,,
JPM,2016-06-27,BUY,0.05,NORMAL_FLEE,43.95530319,2016-12-23,0.1253392132500042,0.033153921011550125,0.1253392132500042,0.1507041064275274,0.033153921011550125,0.18079266535028538,0.5338549334665619,0.033153921011550125,0.5338549334665619,True,0.5338549334665619,0.033153921011550125,,
JPM,2016-09-06,SELL,0.04,NORMAL_DRIFT,51.85596466,2017-03-08,0.011003234512000581,-0.026542531009199344,0.011003234512000581,0.24355331470175368,-0.026542531009199344,0.24355331470175368,0.3698303555963587,-0.026542531009199344,0.40572440389348263,False,,,0.026542531009199344,0.3698303555963587
JPM,2016-10-10,SELL,0.04,NORMAL_DRIFT,53.162323,2017-04-11,0.020250593639408843,-0.021416120774105374,0.020250593639408843,0.26614573971871014,-0.021416120774105374,0.2731770761785559,0.2631074618390923,-0.021416120774105374,0.3711815228615949,False,,,0.021416120774105374,0.2631074618390923
JPM,2016-11-08,SELL,0.06,NORMAL_DRIFT,54.2388916,2017-05-11,0.2154793788227043,0.04597971651765831,0.2154793788227043,0.25207041583423506,0.04597971651765831,0.25207041583423506,0.25868733479059514,0.04597971651765831,0.3439654251710407,False,,,0.0,0.25868733479059514
JPM,2016-12-08,SELL,0.12,NORMAL_RUSH,65.92625427,2017-06-12,0.021008239059476574,-0.004581831522884716,0.02667824388743334,0.07924675211492183,-0.015966743016962326,0.10570812519483974,0.033408995162679256,-0.02397603727835751,0.10570812519483974,False,,,0.02397603727835751,0.033408995162679256
JPM,2017-01-10,SELL,0.08,NORMAL_RUSH,67.31124878,2017-07-12,0.008908804856079033,-0.036214185803729815,0.008908804856079033,-0.0023996272974807775,-0.036214185803729815,0.08295710347390162,0.08241701440024896,-0.044058681034026104,0.09809591709672638,False,,,0.044058681034026104,0.08241701440024896
JPM,2017-02-09,SELL,0.08,NORMAL_RUSH,67.91091156,2017-08-10,0.04770638717075104,-0.002293843160423026,0.07339444185779076,0.005284781808338801,-0.026548610946078743,0.07339444185779076,0.06914794474303454,-0.052499775633993884,0.09037076824653933,True,,,0.052499775633993884,0.06914794474303454
JPM,2017-03-13,SELL,0.03,HEALTHY_RUSH,71.1506958,2017-09-11,-0.05623232331060346,-0.05623232331060346,0.0040500268726817445,-0.042471989711729496,-0.09564336347642566,0.0040500268726817445,-0.006100346245665134,-0.09564336347642566,0.04072169607651266,True,,,0.09564336347642566,0.0
JPM,2017-04-11,SELL,0.01,HEALTHY_DRIFT,67.14972687,2017-10-10,0.016680321606794557,-0.015513922819325843,0.03149401879316982,0.0850206595933396,-0.04175926039771827,0.10073727631231999,0.14586632271733047,-0.04175926039771827,0.14586632271733047,False,,,0.04175926039771827,0.14586632271733047
JPM,2017-05-11,SELL,0.01,HEALTHY_DRIFT,68.26980591,2017-11-08,-0.0020656530089732117,-0.05748078404050638,0.005162679683968108,0.06352743430554741,-0.05748078404050638,0.08463868943200858,0.13298440136139522,-0.05748078404050638,0.1809076848157689,True,,,0.05748078404050638,0.13298440136139522
JPM,2017-05-31,BUY,0.03,OPPORTUNITY_SCATTER,64.34560394,2017-11-28,0.10955563066240437,0.00596461399846171,0.10955563066240437,0.1150469172206825,0.00596461399846171,0.15078681799376992,0.24787930446457151,0.00596461399846171,0.2529269057009025,True,0.24787930446457151,0.00596461399846171,,
JPM,2017-06-30,SELL,0.01,HEALTHY_DRIFT,71.59082794,2017-12-29,0.02343238216780974,-0.00010976643553539667,0.03245359198733144,0.050715544497444975,-0.027282416284345024,0.050715544497444975,0.18333503309949295,-0.027282416284345024,0.19318300860538984,False,,,0.027282416284345024,0.18333503309949295
JPM,2017-08-01,SELL,0.02,HEALTHY_DRIFT,73.26837158,2018-01-31,-0.018488702707428084,-0.025797756374811298,0.010641716380289212,0.09645062306706187,-0.04955363865342233,0.10034298158206734,0.25714567464391314,-0.04955363865342233,0.2642102323628577,False,,,0.04955363865342233,0.25714567464391314
JPM,2017-09-11,BUY,0.03,OPPORTUNITY_SCATTER,70.71665192,2018-03-13,0.08806919602253704,0.012250548159152608,0.08806919602253704,0.18664883364291485,0.012250548159152608,0.1980750185380098,0.30903941556400527,0.012250548159152608,0.33741569845519903,True,0.30903941556400527,0.012250548159152608,,
JPM,2017-09-21,SELL,0.01,HEALTHY_DRIFT,74.84353638,2018-03-23,0.05326429686271861,-0.01399546508173699,0.05326429686271861,0.1234395852581438,-0.01399546508173699,0.13211888572173858,0.13854831427728964,-0.01399546508173699,0.2636703848386486,False,,,0.01399546508173699,0.13854831427728964
JPM,2017-10-20,SELL,0.04,HEALTHY_RUSH,78.83002472,2018-04-24,-0.005024772114520237,-0.022510529792461043,0.02271106379021326,0.15370239401848051,-0.022510529792461043,0.15491450248019145,0.1209727566859502,-0.022510529792461043,0.1997657080019244,False,,,0.022510529792461043,0.1209727566859502
JPM,2017-11-20,SELL,0.02,HEALTHY_DRIFT,78.43392181,2018-05-23,0.07201309751771023,-0.010907942000815685,0.08029509496230558,0.1673464818168322,-0.010907942000815685,0.1865348649203291,0.14785801579695335,-0.010907942000815685,0.20582470234124828,False,,,0.010907942000815685,0.14785801579695335
JPM,2017-12-20,SELL,0.03,HEALTHY_RUSH,84.08219147,2018-06-22,0.0816367491140988,0.007537187945750867,0.0827731436148782,0.013448635082298654,0.007537187945750867,0.12482273316751846,0.006594608445687822,0.006594608445687822,0.12482273316751846,False,,,0.0,0.006594608445687822
JPM,2018-01-23,SELL,0.03,HEALTHY_RUSH,90.94638824,2018-07-24,0.006742152732683415,-0.05542440450409247,0.02329058493681191,-0.02836922026184696,-0.0630416025413788,0.03992651330383379,0.010002160147355,-0.09146702844370158,0.03992651330383379,True,,,0.09146702844370158,0.010002160147355
JPM,2018-02-22,SELL,0.03,HEALTHY_RUSH,91.55956268,2018-08-22,-0.06931641342784978,-0.06931641342784978,0.03296212489074324,-0.016694671482238244,-0.06931641342784978,0.03296212489074324,0.010444971033144679,-0.09755147423777533,0.03522920583700628,True,,,0.09755147423777533,0.010444971033144679
JPM,2018-03-23,SELL,0.01,HEALTHY_DRIFT,85.21298218,2018-09-21,0.037005252713008474,0.00784955839929502,0.0648060405670925,-0.006763072541958959,-0.006763072541958959,0.0734470727333485,0.11289873178805343,-0.030337980831831035,0.12026472114721143,False,,,0.030337980831831035,0.11289873178805343
JPM,2018-05-14,SELL,0.01,HEALTHY_DRIFT,91.15949249,2018-11-09,-0.034503869362206396,-0.06997363758579211,-0.0049165343921717675,0.005345962298478835,-0.09359091299170974,0.039772499505717596,-0.010725652625888316,-0.09359091299170974,0.0471876829554736,True,,,0.09359091299170974,0.0
JPM,2018-05-31,BUY,0.03,OPPORTUNITY_SCATTER,85.64511108,2018-11-28,-0.026259175820313563,-0.03523048405158313,0.038314040096636415,0.08764657031022183,-0.03523048405158313,0.10671972007208241,0.04965865752719156,-0.03523048405158313,0.11461234057868186,True,0.04965865752719156,-0.03523048405158313,,
JPM,2018-06-29,BUY,0.04,OPPORTUNITY_SCATTER,83.39614105,2018-12-31,0.10916165275011847,-0.005662205757420935,0.12633700117710678,0.08880211957960849,-0.005662205757420935,0.14467044299767395,-0.0514606345805253,-0.10470785614366263,0.14467044299767395,False,-0.0514606345805253,-0.10470785614366263,,
JPM,2018-07-31,SELL,0.01,HEALTHY_DRIFT,92.49980164,2019-01-31,0.00704660635421428,-0.010874261265064522,0.024706341845945667,-0.08147674715381148,-0.09514296035197423,0.032014080327707806,-0.08594007629268685,-0.19282086462645087,0.032014080327707806,True,,,0.19282086462645087,0.0
JPM,2018-09-24,SELL,0.01,HEALTHY_DRIFT,93.92412567,2019-03-27,-0.09195494073956167,-0.09195494073956167,-0.0028273495026509554,-0.20506143254045572,-0.20506143254045572,-0.0028273495026509554,-0.13389567856277496,-0.20506143254045572,-0.0028273495026509554,True,,,0.20506143254045572,0.0
JPM,2018-10-01,BUY,0.03,OPPORTUNITY_SCATTER,91.33298492,2019-04-03,-0.05332866876371434,-0.08358303680413648,0.023150400174176022,-0.11889462683729846,-0.18250881677195485,0.023150400174176022,-0.05771544808939766,-0.18250881677195485,0.023150400174176022,False,-0.05771544808939766,-0.18250881677195485,,
JPM,2018-10-30,BUY,0.04,OPPORTUNITY_SCATTER,86.46231842,2019-05-03,0.03149030652606455,-0.0004683754812505603,0.05323367443886773,-0.01852262487596623,-0.1364572304513969,0.05323367443886773,0.10551797970165966,-0.1364572304513969,0.10551797970165966,True,0.10551797970165966,-0.1364572304513969,,
JPM,2018-11-30,BUY,0.03,OPPORTUNITY_SCATTER,90.10071564,2019-06-05,-0.11953735243384145,-0.17132833652152335,0.009443100134737037,-0.059606859855125593,-0.17132833652152335,0.009443100134737037,0.006150885884351087,-0.17132833652152335,0.06087556465050947,True,0.006150885884351087,-0.17132833652152335,,
JPM,2019-01-04,BUY,0.05,NORMAL_FLEE,82.25482941,2019-07-08,0.030787553000409362,-0.007746279392593758,0.0387328806448497,0.05388624098782868,-0.017479145605342472,0.06455489383526047,0.13754002872717153,-0.017479145605342472,0.16206730067547048,True,0.13754002872717153,-0.017479145605342472,,
JPM,2019-02-05,BUY,0.08,NORMAL_FLEE,84.78725433,2019-08-06,-0.007900309843657638,-0.02803738060378347,0.022256705620579353,0.09910678575926934,-0.04682506930284258,0.12735868539829864,0.07970730404474002,-0.04682506930284258,0.14228206285636902,True,0.07970730404474002,-0.04682506930284258,,
JPM,2019-03-07,BUY,0.05,NORMAL_FLEE,84.11740875,2019-09-05,0.030550444410830657,-0.03923472595082744,0.04098286539289053,0.0800673933028162,-0.03923472595082744,0.13633609261650026,0.10742404139975359,-0.03923472595082744,0.15137830823872123,True,0.10742404139975359,-0.03923472595082744,,
JPM,2019-04-05,BUY,0.08,NORMAL_FLEE,86.68723297,2019-10-04,0.07501697063338608,-0.00417768669724794,0.1026496556082197,0.0793764872202265,-0.00417768669724794,0.1026496556082197,0.10489234144948156,-0.00417768669724794,0.1497598763418,True,0.10489234144948156,-0.00417768669724794,,
JPM,2019-05-13,BUY,0.03,OPPORTUNITY_SCATTER,90.09516144,2019-11-08,-0.0016445149509907164,-0.031886738800209646,0.02083131335804178,-0.009206489413445262,-0.031886738800209646,0.07498514051167016,0.20927232116184546,-0.03570621372538818,0.20927232116184546,True,0.20927232116184546,-0.03570621372538818,,
JPM,2019-06-12,BUY,0.03,OPPORTUNITY_SCATTER,89.9469986,2019-12-10,0.06265472931522575,-0.013819122475977719,0.06265472931522575,0.08007373989241695,-0.03411780601648662,0.08007373989241695,0.24954016420065406,-0.03411780601648662,0.2545567329247158,True,0.24954016420065406,-0.03411780601648662,,
JPM,2019-08-05,BUY,0.03,OPPORTUNITY_SCATTER,90.83248138,2020-02-04,0.002737788467537694,-0.04353373341698308,0.00784891482835759,0.17572124726204397,-0.04353373341698308,0.17572124726204397,0.25261685766356634,-0.04353373341698308,0.2979849389643525,True,0.25261685766356634,-0.04353373341698308,,
JPM,2019-09-04,BUY,0.03,OPPORTUNITY_SCATTER,91.0811615,2020-03-05,0.02929589825224177,0.022754203129041084,0.09429327227013906,0.19067664392927197,0.022754203129041084,0.21159488946569938,0.0523395087578018,0.022754203129041084,0.2944410332316634,True,0.0523395087578018,0.022754203129041084,,
JPM,2019-10-03,BUY,0.03,OPPORTUNITY_SCATTER,93.74946594,2020-04-03,0.1391390577984557,-0.0032979516939101172,0.1391390577984557,0.24100291914686944,-0.0032979516939101172,0.2575985539528931,-0.2381797422109132,-0.29104755644648517,0.2575985539528931,False,-0.2381797422109132,-0.29104755644648517,,
JPM,2019-10-21,SELL,0.01,HEALTHY_DRIFT,103.2422256,2020-04-22,0.05690013427994134,0.01003645837716216,0.057223808046230396,0.11337476339719665,0.01003645837716216,0.14196678844164712,-0.2646872097263273,-0.35623324106255994,0.14196678844164712,True,,,0.35623324106255994,0.0
JPM,2019-11-19,SELL,0.02,HEALTHY_DRIFT,109.1167221,2020-05-21,0.05184536330568523,-0.007275131480512176,0.05820175109530723,0.04672885788602699,-0.007275131480512176,0.08048693665807982,-0.2978106713123121,-0.39089159130816664,0.08048693665807982,True,,,0.39089159130816664,0.0
JPM,2019-12-19,SELL,0.04,HEALTHY_RUSH,114.7739182,2020-06-22,0.0015105374349762002,-0.0043512063353082775,0.027229832779203544,-0.42091448996118697,-0.42091448996118697,0.027229832779203544,-0.2837060058650154,-0.42091448996118697,0.027229832779203544,True,,,0.42091448996118697,0.0
JPM,2020-01-22,SELL,0.01,HEALTHY_DRIFT,114.9472885,2020-07-22,-0.0063652358359023165,-0.03402093299486564,0.009657534461980921,-0.3395639864962974,-0.4217879009821097,0.009657534461980921,-0.2633362074478164,-0.4217879009821097,0.009657534461980921,True,,,0.4217879009821097,0.0
