ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf,issuerCik,purchaseSupport90d,purchaseSupportOwnerCount90d,purchaseSupportEventCount90d,latestPurchaseSupportFilingDate,adversePath,foldId
AME,AME-V61-003,2019-04-11,2019-04-11,HEALTHY_RUSH,8.7863847291203e-05,0.5217070195194133,-0.1963541957344367,-0.1883793220202347,CONTINUATION,-0.034316550651495,0.0879835391743599,0.0404684240490189,True,True,34,55,2019-10-10,XLI,0001037868,0,0,0,,0,OOS_2019_2021
AME,AME-V61-004,2019-07-12,2019-07-12,HEALTHY_RUSH,0.0045612341968852,-0.0075779789687846,-0.4043431402663408,-0.0379299647470042,TEMPORARY_PULLBACK,-0.0883517860626164,0.1227134142497159,0.1105893037719376,True,True,31,124,2020-01-10,XLI,0001037868,0,0,0,,0,OOS_2019_2021
AME,AME-V61-005,2019-11-26,2019-11-26,HEALTHY_RUSH,-0.0225758451381106,0.235448254968872,-0.328660208707616,-0.167475008219091,LARGE_PULLBACK,-0.4113386101761586,0.0276814041475594,-0.0725623141420085,False,False,79,28,2020-05-29,XLI,0001037868,0,0,0,,1,OOS_2019_2021
AME,AME-V61-006,2020-10-15,2020-10-15,HEALTHY_RUSH,-0.0154358210026102,-0.0137624035036093,-0.1510246094781625,-0.0406917663720123,TEMPORARY_PULLBACK,-0.0992568657754647,0.2253824435997524,0.2159028944135297,True,True,9,124,2021-04-19,XLI,0001037868,0,0,0,,0,OOS_2019_2021
AME,AME-V61-007,2020-12-15,2020-12-15,HEALTHY_RUSH,0.023928790382482,0.1162742615379883,0.2109329745134656,-0.0107894115221736,TEMPORARY_PULLBACK,-0.0571355906095417,0.1709506150263084,0.1410760654798644,True,True,28,117,2021-06-17,XLI,0001037868,0,0,0,,0,OOS_2019_2021
AME,AME-V61-009,2024-02-29,2024-02-29,HEALTHY_RUSH,-0.0237814493433099,0.4138931278935566,-0.0501827293999733,0.0021498861569839,LARGE_PULLBACK,-0.1496049040353781,0.027847255921475,-0.0569600067710087,False,False,107,15,2024-08-29,XLI,0001037868,0,0,0,,1,OOS_2024_2026Q2
AME,AME-V61-010,2026-01-05,2026-01-05,HEALTHY_RUSH,-0.0019519555177403,0.087700398135223,-0.4067877055323684,0.0264183481554097,CONTINUATION,-0.0123476704271816,0.1484900288494484,0.0981717632016452,True,True,58,121,2026-07-08,XLI,0001037868,0,0,0,,0,OOS_2024_2026Q2
AMGN,AMGN-V61-001,2019-12-02,2019-12-02,HEALTHY_RUSH,-0.0120786189541597,0.0142767331933595,0.0054900662733902,-0.149015866896249,LARGE_PULLBACK,-0.213921381207883,0.0470410141380552,-0.0402806730684995,True,True,69,110,2020-06-03,XLV,0000318154,0,0,0,,1,OOS_2019_2021
AMGN,AMGN-V61-002,2022-10-31,2022-10-31,HEALTHY_RUSH,-0.0460621927278876,0.0093597680214753,-0.714023034883938,-0.0615389829296577,STRUCTURAL_BREAK,-0.1516548159584888,0.0815238584143092,-0.1384294742888421,False,False,88,6,2023-05-03,XLV,0000318154,0,0,0,,1,OOS_2022_2023
AMGN,AMGN-V61-003,2024-01-04,2024-01-04,HEALTHY_RUSH,-0.0180114460723233,-0.065456605097511,0.1201456243409095,-0.0162763648639527,LARGE_PULLBACK,-0.1265492968184063,0.0705544636769808,0.042729260988054,False,True,72,19,2024-07-08,XLV,0000318154,0,0,0,,1,OOS_2024_2026Q2
AMGN,AMGN-V61-004,2024-08-06,2024-08-06,HEALTHY_RUSH,-0.0031238485601701,0.5994457494767662,-0.4298584653877908,0.1142627147833881,LARGE_PULLBACK,-0.2020890311402895,0.032768317418345,-0.0811632087702382,False,False,105,32,2025-02-06,XLV,0000318154,0,0,0,,1,OOS_2024_2026Q2
AMP,AMP-V61-001,2017-12-26,2017-12-26,HEALTHY_RUSH,-0.0001224924430982,0.0059916431263021,-0.2613900168248044,0.0067280858221577,STRUCTURAL_BREAK,-0.2275083156062667,0.0639392263884717,-0.1815456115690953,False,False,88,12,2018-06-27,XLF,0000820027,0,0,0,,1,OOS_2016_2018
AMP,AMP-V61-002,2020-12-10,2020-12-10,HEALTHY_RUSH,0.006152617812152,0.0867113471780369,-0.2944447288470708,-0.024698457588318,CONTINUATION,-0.0403941231989098,0.3901488713912129,0.3324286447625553,True,True,8,101,2021-06-14,XLF,0000820027,0,0,0,,0,OOS_2019_2021
AMP,AMP-V61-003,2021-08-12,2021-08-12,HEALTHY_RUSH,-0.0522041335145171,-0.1637194132156462,0.0036899739029901,0.0094324307767704,TEMPORARY_PULLBACK,-0.0707477613914213,0.2089263458840045,0.166403390153436,True,True,27,108,2022-02-10,XLF,0000820027,0,0,0,,0,OOS_2019_2021
AMP,AMP-V61-004,2021-10-12,2021-10-12,HEALTHY_RUSH,0.0009903539945232,-0.0941337322448904,-0.1052621139238387,0.0746681136726614,TEMPORARY_PULLBACK,-0.0579663396874606,0.1799892590098319,0.0377178759382141,False,True,101,66,2022-04-12,XLF,0000820027,0,0,0,,0,OOS_2019_2021
AMP,AMP-V61-005,2022-01-11,2022-01-11,HEALTHY_RUSH,0.0034609887812473,-0.0451221324053817,-0.2051568661543864,0.0221818649285391,STRUCTURAL_BREAK,-0.3100283317512736,0.0078209998822413,-0.3100283317512736,False,False,126,3,2022-07-14,XLF,0000820027,0,0,0,,1,OOS_2022_2023
AMP,AMP-V61-006,2023-02-08,2023-02-08,HEALTHY_RUSH,-0.0321185707982498,0.0127965121755273,-0.5582829587093743,-0.455454966534245,LARGE_PULLBACK,-0.1992317218942199,0.0203918028222924,-0.0161813969387653,True,True,26,111,2023-08-10,XLF,0000820027,0,0,0,,1,OOS_2022_2023
AMP,AMP-V61-007,2024-03-04,2024-03-04,HEALTHY_RUSH,-0.0143390213457443,0.2083190373060676,0.2120975586101906,0.0001527383663045,CONTINUATION,-0.0436586664684124,0.0977909619603738,0.0795204186330702,True,True,106,125,2024-09-03,XLF,0000820027,0,0,0,,0,OOS_2024_2026Q2
AMP,AMP-V61-008,2024-10-29,2024-10-29,HEALTHY_RUSH,0.0081328717798883,0.2333801784954479,-0.2925567637657806,-0.0134436142650702,LARGE_PULLBACK,-0.1776405701331997,0.1171840028514747,-0.056309514774357,False,False,107,61,2025-05-02,XLF,0000820027,0,0,0,,1,OOS_2024_2026Q2
AON,AON-V61-001,2017-06-12,2017-06-12,HEALTHY_RUSH,0.0311048138689955,-0.0012031619223427,-0.0450770422819282,0.0105612987876955,CONTINUATION,-0.0047357602195865,0.1484983258405239,0.0464343842000729,True,True,9,94,2017-12-08,XLF,0000315293,0,0,0,,0,OOS_2016_2018
AON,AON-V61-002,2019-05-06,2019-05-06,HEALTHY_RUSH,0.0168336740868448,0.0936359655173154,0.2105071842392545,-0.0366413234252145,CONTINUATION,-0.0192009344200784,0.1046302959508291,0.094956935882686,True,True,5,41,2019-11-01,XLF,0000315293,0,0,0,,0,OOS_2019_2021
AON,AON-V61-003,2019-09-04,2019-09-04,HEALTHY_RUSH,-0.0226269534100747,-0.0411188911280488,0.0201140767917836,0.071076470361208,CONTINUATION,-0.0495905204723535,0.2202946297866475,0.1141620412041426,True,True,24,115,2020-03-05,XLF,0000315293,0,0,0,,0,OOS_2019_2021
AON,AON-V61-004,2019-12-04,2019-12-04,HEALTHY_RUSH,-0.0095376844257615,-0.1189929662183463,-0.3079015749496486,-0.149015866896249,LARGE_PULLBACK,-0.2791056974579008,0.1765321306317961,-0.0053879712352098,False,True,74,51,2020-06-05,XLF,0000315293,0,0,0,,1,OOS_2019_2021
AON,AON-V61-005,2021-05-27,2021-05-27,HEALTHY_RUSH,-0.08283542330375,0.0173517884853037,-0.2064873762257643,0.0051352874910877,LARGE_PULLBACK,-0.1067039164413263,0.267142373484716,0.1807735523819569,True,True,35,107,2021-11-24,XLF,0000315293,0,0,0,,1,OOS_2019_2021
AON,AON-V61-006,2021-08-31,2021-08-31,HEALTHY_RUSH,0.0040710983498273,0.1424384892650396,0.1633531626876201,-0.0585087018400395,TEMPORARY_PULLBACK,-0.0856284144017809,0.1192919038721527,0.0244041499596425,False,True,103,41,2022-03-02,XLF,0000315293,0,0,0,,0,OOS_2019_2021
AON,AON-V61-007,2022-04-20,2022-04-20,HEALTHY_RUSH,-0.0080779619956303,0.0753105353556812,0.3468752917677269,0.392528773815724,STRUCTURAL_BREAK,-0.2529307715709501,0.000720186295944,-0.1538175540090025,False,False,40,1,2022-10-19,XLF,0000315293,0,0,0,,1,OOS_2022_2023
APA,APA-V61-001,2016-05-12,2016-05-12,NORMAL_RUSH,0.0024278830469239,0.1819406258350319,0.2498220591699473,-0.0676897529161343,TEMPORARY_PULLBACK,-0.0975635835455869,0.1960335203047416,0.0776657480948868,True,True,62,101,2016-11-09,XLE,0001841666,0,0,0,,0,OOS_2016_2018
APA,APA-V61-002,2016-07-13,2016-07-13,NORMAL_RUSH,-0.0205558173759292,0.0886945527959941,0.2291520631177396,0.1721173218319985,LARGE_PULLBACK,-0.133316331875526,0.201400993459526,0.1375400926108962,True,True,20,107,2017-01-11,XLE,0001841666,0,0,0,,1,OOS_2016_2018
APA,APA-V61-003,2016-09-19,2016-09-19,NORMAL_RUSH,-0.1584806024304117,-0.1791955462602308,-0.2379938152200605,0.0656474041912819,LARGE_PULLBACK,-0.1390714555121232,0.1688689952374384,-0.1235640470026406,False,False,117,60,2017-03-21,XLE,0001841666,0,0,0,,1,OOS_2016_2018
APA,APA-V61-004,2016-12-16,2016-12-16,NORMAL_RUSH,0.0116158845740983,0.2568737252802253,-0.1502230365617078,-0.0556197821307015,STRUCTURAL_BREAK,-0.2898097686049644,0.0054226564164112,-0.2747637738910276,False,False,115,2,2017-06-20,XLE,0001841666,0,0,0,,1,OOS_2016_2018
APA,APA-V61-005,2021-03-12,2021-03-12,HEALTHY_RUSH,0.021946904564335,0.5032385462538271,-0.429356613599219,0.0312988495443,STRUCTURAL_BREAK,-0.2441634847178375,0.1094978507455683,-0.1170882947220545,False,False,111,56,2021-09-10,XLE,0001841666,0,0,0,,1,OOS_2019_2021
APA,APA-V61-006,2021-05-12,2021-05-12,HEALTHY_RUSH,-0.1382898795144402,-0.1184040464463543,-0.4329719048311934,-0.0362015356560906,LARGE_PULLBACK,-0.2417031595021717,0.4564289053553274,0.4255521157191442,True,True,69,125,2021-11-09,XLE,0001841666,0,0,0,,1,OOS_2019_2021
APA,APA-V61-007,2021-10-11,2021-10-11,HEALTHY_RUSH,-0.0246338697545647,0.0,-0.6060299575501219,0.0746681136726614,CONTINUATION,-0.0174010074154702,0.772566156525508,0.6922192589121614,True,True,49,125,2022-04-11,XLE,0001841666,0,0,0,,0,OOS_2019_2021
APA,APA-V61-008,2022-11-09,2022-11-09,HEALTHY_RUSH,-0.0067219084658896,0.0001560929414414,-0.1464612941839878,-0.0276970501966423,STRUCTURAL_BREAK,-0.2993042975622323,0.0766192066813209,-0.2672071880279716,False,False,87,4,2023-05-12,XLE,0001841666,0,0,0,,1,OOS_2022_2023
APA,APA-V61-009,2023-08-16,2023-08-16,NORMAL_RUSH,-0.0413238035121377,0.0249141642357265,-0.389548442831668,-0.0184828005870222,STRUCTURAL_BREAK,-0.3114824470035886,0.0384968123247722,-0.2738382348582852,False,False,124,13,2024-02-15,XLE,0001841666,0,0,0,,1,OOS_2022_2023
APA,APA-V61-010,2025-12-01,2025-12-01,HEALTHY_RUSH,-0.074679267902266,-0.0355172706783422,-0.4625807195053057,0.0746206133969176,TEMPORARY_PULLBACK,-0.0747627428478031,0.7726311521214182,0.5408817929887182,True,True,25,80,2026-06-03,XLE,0001841666,0,0,0,,0,OOS_2024_2026Q2
APH,APH-V61-001,2016-11-17,2016-11-17,NORMAL_RUSH,-0.0224802531239705,0.0233987488087323,-0.1788286827751919,0.0332044761666102,CONTINUATION,-0.0186737080176048,0.0892036647971781,0.0871359051867726,True,True,9,122,2017-05-22,XLK,0000820313,0,0,0,,0,OOS_2016_2018
APH,APH-V61-002,2017-08-22,2017-08-22,HEALTHY_RUSH,-0.0388396519263747,0.0052460320069385,0.09092765947667,0.0265097739313668,CONTINUATION,-0.0038897817934708,0.1737127152656907,0.137164637334862,True,True,2,103,2018-02-22,XLK,0000820313,0,0,0,,0,OOS_2016_2018
APH,APH-V61-004,2021-11-12,2021-11-12,HEALTHY_RUSH,-0.0158994193820756,0.0549770294916296,-0.6742528119625013,-0.0186201063173333,STRUCTURAL_BREAK,-0.182155558249784,0.0491999192968293,-0.1681598934587227,False,False,123,31,2022-05-16,XLK,0000820313,0,0,0,,1,OOS_2019_2021
APH,APH-V61-005,2024-02-01,2024-02-01,HEALTHY_RUSH,0.0319023848745361,0.1961653069547387,0.2927469960194904,-0.0605718995296366,CONTINUATION,0.0034173283287419,0.3798948478807784,0.1588293922541748,True,True,3,113,2024-08-02,XLK,0000820313,0,0,0,,0,OOS_2024_2026Q2
APH,APH-V61-006,2025-05-29,2025-05-29,HEALTHY_RUSH,-0.0172066152956131,0.0452607403183025,-0.19900092807657,-0.4727863120288566,CONTINUATION,0.0113585138812386,0.6228556971343844,0.5649812237161012,True,True,1,114,2025-11-26,XLK,0000820313,0,0,0,,0,OOS_2024_2026Q2
APO,APO-V61-001,2016-11-29,2016-11-29,NORMAL_RUSH,0.0094828416427668,0.1289344714769509,-0.1371510210385538,0.0288136864701812,CONTINUATION,-0.0077761038081544,0.4885766990132418,0.4751178245130552,True,True,19,122,2017-06-01,XLF,0001858681,0,0,0,,0,OOS_2016_2018
APO,APO-V61-002,2017-01-31,2017-01-31,NORMAL_RUSH,-0.110319937182796,0.0015751840691471,0.0015620276492278,-0.0123499572980405,CONTINUATION,0.0089453340760794,0.3895620253717282,0.3856508712196598,True,True,1,96,2017-08-01,XLF,0001858681,0,0,0,,0,OOS_2016_2018
APO,APO-V61-003,2019-07-10,2019-07-10,HEALTHY_RUSH,-0.0021719466219185,0.0045522685415733,-0.3498414749737344,-0.057426342687049,LARGE_PULLBACK,-0.123536096819024,0.3940680774983764,0.3940680774983764,True,True,18,126,2020-01-08,XLF,0001858681,0,0,0,,1,OOS_2019_2021
APO,APO-V61-004,2019-09-19,2019-09-19,HEALTHY_RUSH,0.0098146732091488,0.0545340050750495,-0.654578488245744,-0.0394018896325604,STRUCTURAL_BREAK,-0.3231253264563548,0.2902022940143349,-0.3231253264563548,False,False,126,86,2020-03-20,XLF,0001858681,0,0,0,,1,OOS_2019_2021
APO,APO-V61-005,2020-06-10,2020-06-10,HEALTHY_RUSH,0.0306211670742051,0.0,-0.2753845564048299,-0.5365594905611568,LARGE_PULLBACK,-0.2671939871011232,0.0690670045722523,-0.0284389014396559,False,False,100,6,2020-12-08,XLF,0001858681,0,0,0,,1,OOS_2019_2021
APO,APO-V61-006,2021-05-18,2021-05-18,HEALTHY_RUSH,-0.0710190848061198,0.0315671476672841,-0.3641411211771518,0.0040707363789655,CONTINUATION,-0.0049565639664312,0.4277118641475701,0.3587905724591926,True,True,42,111,2021-11-15,XLF,0001858681,0,0,0,,0,OOS_2019_2021
APO,APO-V61-007,2021-10-15,2021-10-15,HEALTHY_RUSH,-0.0189216502150926,-0.0151563838868656,0.1589814302644567,0.0610513219367471,STRUCTURAL_BREAK,-0.1662573960053046,0.1859981605426997,-0.1474828415292779,False,False,123,6,2022-04-18,XLF,0001858681,0,0,0,,1,OOS_2019_2021
APO,APO-V61-008,2023-08-08,2023-08-08,HEALTHY_RUSH,-0.0208999595652092,0.3905408043135578,-0.0665729216999351,-0.0293644220994831,TEMPORARY_PULLBACK,-0.0560484302531461,0.2972776061564142,0.2972776061564142,True,True,59,126,2024-02-07,XLF,0001858681,0,0,0,,0,OOS_2022_2023
APO,APO-V61-009,2023-12-08,2023-12-08,HEALTHY_RUSH,-0.0239454024577543,-0.0656157955639509,-0.3873094675407354,-0.0335382737589385,CONTINUATION,-0.0082527344214321,0.2998162508461386,0.2772717765577028,True,True,15,125,2024-06-11,XLF,0001858681,0,0,0,,0,OOS_2022_2023
APO,APO-V61-010,2024-10-17,2024-10-17,HEALTHY_RUSH,-0.1178912412462047,0.2543469019978522,-0.5430991362600273,0.0020760021620007,STRUCTURAL_BREAK,-0.2471987630941211,0.2336718943393272,-0.1430893627563152,False,False,115,38,2025-04-22,XLF,0001858681,0,0,0,,1,OOS_2024_2026Q2
APTV,APTV-V61-001,2020-12-03,2020-12-03,HEALTHY_RUSH,0.0017141801385507,-0.0015783003398295,-0.2305963324879811,-0.0712554846120533,CONTINUATION,0.004044220741469,0.3185044166518129,0.2978705447167298,True,True,7,125,2021-06-07,XLY,0001521332,0,0,0,,0,OOS_2019_2021
APTV,APTV-V61-002,2021-06-07,2021-06-07,HEALTHY_RUSH,-0.1684034053709284,-0.2581579987325809,-0.5622037001964446,-0.0352531283290668,TEMPORARY_PULLBACK,-0.0950715224165341,0.1327185697933228,0.0324324712241652,True,True,74,105,2021-12-03,XLY,0001521332,0,0,0,,0,OOS_2019_2021
ARE,ARE-V61-001,2016-05-31,2016-05-31,NORMAL_RUSH,0.0248207351992051,0.2430999041461874,-0.1992128339558607,-0.1462830855999269,CONTINUATION,-0.0044377556386887,0.1914519341299185,0.1748344286595973,True,True,1,69,2016-11-28,XLRE,0001035443,0,0,0,,0,OOS_2016_2018
ARE,ARE-V61-002,2016-11-28,2016-11-28,NORMAL_RUSH,-0.0046342935587502,-0.3040626248175803,0.0301312012058438,0.0288136864701812,TEMPORARY_PULLBACK,-0.0545845288132404,0.0826707178603138,0.0565334247949735,True,True,13,61,2017-05-31,XLRE,0001035443,0,0,0,,0,OOS_2016_2018
ARE,ARE-V61-003,2017-01-30,2017-01-30,NORMAL_RUSH,-0.0193344805852553,0.0663100325873263,0.074480892796081,-0.0123499572980405,CONTINUATION,-0.0354851488534828,0.1045713339648515,0.0969715722119959,True,True,30,118,2017-07-31,XLRE,0001035443,0,0,0,,0,OOS_2016_2018
ARE,ARE-V61-004,2017-07-19,2017-07-19,HEALTHY_RUSH,-0.0319379887393884,0.0600220536473773,-0.1975022487257828,0.00537371950913,CONTINUATION,-0.0371034437212132,0.1058865425810562,0.0416592693628734,True,True,49,106,2018-01-18,XLRE,0001035443,0,0,0,,0,OOS_2016_2018
ARE,ARE-V61-005,2017-12-15,2017-12-15,HEALTHY_RUSH,-0.0253800533667598,0.0576287542073523,-0.3866802083074583,-0.001909697075899,LARGE_PULLBACK,-0.1315022034104322,0.0089578302196913,-0.0350926025631643,False,True,36,1,2018-06-19,XLRE,0001035443,0,0,0,,1,OOS_2016_2018
ARE,ARE-V61-006,2019-03-11,2019-03-11,HEALTHY_RUSH,-0.0026443592023661,0.2812804057864139,-0.0257815972498489,-0.4334699097532995,CONTINUATION,-0.0147632810320562,0.1139545154189785,0.1098807077431134,True,True,27,125,2019-09-09,XLRE,0001035443,0,0,0,,0,OOS_2019_2021
ARE,ARE-V61-007,2019-06-10,2019-06-10,HEALTHY_RUSH,-0.0028202114661104,0.0650529550892573,-0.2366970809811128,0.1114464539816709,TEMPORARY_PULLBACK,-0.0759049576087871,0.0960605087638861,0.0921492076350893,True,True,12,121,2019-12-06,XLRE,0001035443,0,0,0,,0,OOS_2019_2021
ARE,ARE-V61-008,2019-09-09,2019-09-09,HEALTHY_RUSH,-0.0194625075956624,-0.0676129944238788,-0.2071372404184734,-0.0063793245318788,CONTINUATION,-0.0152331326709052,0.1615999448018172,0.043334964417163,False,True,125,110,2020-03-10,XLRE,0001035443,0,0,0,,0,OOS_2019_2021
ARE,ARE-V61-009,2020-02-07,2020-02-07,HEALTHY_RUSH,-0.0225278068562415,0.0012192024783456,-0.3554143170565773,0.0535560077203685,LARGE_PULLBACK,-0.3141155188266803,0.0743833168595105,0.0628860087449938,True,True,30,121,2020-08-07,XLRE,0001035443,0,0,0,,1,OOS_2019_2021
ARE,ARE-V61-011,2021-12-16,2021-12-16,HEALTHY_RUSH,-0.0158136354892022,-0.1122423579975068,0.1765303073594793,0.0701204665884326,STRUCTURAL_BREAK,-0.3906641999975431,0.0357567685085482,-0.3848760903837644,False,False,125,9,2022-06-17,XLRE,0001035443,0,0,0,,1,OOS_2019_2021
ATO,ATO-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,0.0340107493116244,0.0243524948317008,0.0350473546179757,-0.4874011557430716,CONTINUATION,-0.0096792670632719,0.1474076471356431,0.0390588751505409,True,True,27,76,2016-09-12,XLU,0000731802,0,0,0,,0,OOS_2016_2018
ATO,ATO-V61-002,2017-06-14,2017-06-14,HEALTHY_RUSH,0.0033704666588898,-0.0031027680932427,-0.6218538154970455,0.0105612987876955,CONTINUATION,-0.0313786729075964,0.0961326956934163,0.0603830384558718,True,True,18,118,2017-12-12,XLU,0000731802,0,0,0,,0,OOS_2016_2018
ATO,ATO-V61-003,2017-08-14,2017-08-14,HEALTHY_RUSH,0.0137322886415016,0.0041960730234489,-0.3383254684393288,0.0185447268142412,LARGE_PULLBACK,-0.1012251669552786,0.0630261917741532,-0.0736964144514126,False,False,121,76,2018-02-13,XLU,0000731802,0,0,0,,1,OOS_2016_2018
ATO,ATO-V61-004,2017-12-06,2017-12-06,HEALTHY_RUSH,-0.0257667215950647,0.0255599216373898,-0.4923011933549528,-0.0141516307423651,LARGE_PULLBACK,-0.1465601256698767,0.0052497920820833,-0.0559442681439319,False,True,41,3,2018-06-08,XLU,0000731802,0,0,0,,1,OOS_2016_2018
ATO,ATO-V61-005,2019-09-04,2019-09-04,HEALTHY_RUSH,0.0299888559503462,0.004523032102277,0.1020782321361791,0.071076470361208,TEMPORARY_PULLBACK,-0.0599721605903975,0.0924219524242491,0.0117702628804883,False,True,122,114,2020-03-05,XLU,0000731802,0,0,0,,0,OOS_2019_2021
ATO,ATO-V61-006,2020-02-20,2020-02-20,HEALTHY_RUSH,-0.0005891388985654,0.2200030718113244,0.3647927961499436,0.0659123360066756,STRUCTURAL_BREAK,-0.3215625147328693,0.0003790596629218,-0.1298542552600752,False,False,22,1,2020-08-19,XLU,0000731802,0,0,0,,1,OOS_2019_2021
ATO,ATO-V61-007,2024-09-16,2024-09-16,HEALTHY_RUSH,-0.0111597032769268,0.1146501688762038,-0.1457899301580815,0.0098375850612296,CONTINUATION,-0.0146091075355698,0.124075725804635,0.1030035862567344,True,True,3,114,2025-03-19,XLU,0000731802,0,0,0,,0,OOS_2024_2026Q2
ATO,ATO-V61-008,2025-04-22,2025-04-22,HEALTHY_RUSH,-0.0237083994118996,0.0958426014392246,-0.4636024585605124,0.1259166990346824,CONTINUATION,-0.0490912643316074,0.1312440924685181,0.1176708606088032,True,True,16,122,2025-10-21,XLU,0000731802,0,0,0,,0,OOS_2024_2026Q2
ATO,ATO-V61-009,2025-08-21,2025-08-21,HEALTHY_RUSH,-0.0976967479739718,-0.0941440155581857,-0.0744067726245939,-0.1119333476174302,CONTINUATION,-0.0210172808186624,0.1075867974395885,0.1075867974395885,True,True,19,126,2026-02-23,XLU,0000731802,0,0,0,,0,OOS_2024_2026Q2
ATO,ATO-V61-010,2025-10-21,2025-10-21,HEALTHY_RUSH,0.0023522884291615,0.105595828153521,-0.3525007632780834,0.0581015220657192,TEMPORARY_PULLBACK,-0.0607243907252844,0.098444896254799,0.0728531751897771,True,True,64,116,2026-04-23,XLU,0000731802,0,0,0,,0,OOS_2024_2026Q2
AVB,AVB-V61-002,2017-05-26,2017-05-26,HEALTHY_RUSH,0.0252216196642753,0.052185463368053,-0.0861319773737726,0.0044021479700524,TEMPORARY_PULLBACK,-0.0618767407871091,0.0406645092894679,-0.0199968951179663,False,True,85,5,2017-11-24,XLRE,0000915912,0,0,0,,0,OOS_2016_2018
AVB,AVB-V61-003,2019-02-27,2019-02-27,HEALTHY_RUSH,0.0082235798497281,0.2485044735350666,0.2266267105650906,-0.4560991471607382,CONTINUATION,-0.0001029282937782,0.1172033793234972,0.0874662872173943,True,True,2,92,2019-08-27,XLRE,0000915912,0,0,0,,0,OOS_2019_2021
AVB,AVB-V61-004,2019-09-26,2019-09-26,HEALTHY_RUSH,0.0070151949004741,-0.0877704857894576,0.123663334217882,-0.0609482897961547,STRUCTURAL_BREAK,-0.4302171860096765,0.073260229993243,-0.2457953921813128,False,False,122,98,2020-03-27,XLRE,0000915912,0,0,0,,1,OOS_2019_2021
AVB,AVB-V61-005,2020-02-20,2020-02-20,HEALTHY_RUSH,0.0047155711638486,0.0320615352825248,0.1402588444184834,0.0659123360066756,STRUCTURAL_BREAK,-0.4669600043113996,0.0038302951649362,-0.316284968816393,False,False,22,1,2020-08-19,XLRE,0000915912,0,0,0,,1,OOS_2019_2021
AVB,AVB-V61-006,2021-06-07,2021-06-07,HEALTHY_RUSH,-0.0311240216476988,0.2130245710316409,-0.0801974343383023,-0.0352531283290668,CONTINUATION,-0.0284719258723359,0.1809146869416877,0.1383394685572119,True,True,9,120,2021-12-03,XLRE,0000915912,0,0,0,,0,OOS_2019_2021
AVB,AVB-V61-007,2024-09-03,2024-09-03,HEALTHY_RUSH,-0.034390456589898,-0.0104916206960807,-0.741435705737317,0.0130190358229195,TEMPORARY_PULLBACK,-0.0577246732633691,0.0549378837335428,-0.0231667160209595,False,True,89,61,2025-03-06,XLRE,0000915912,0,0,0,,0,OOS_2024_2026Q2
AVY,AVY-V61-002,2017-09-28,2017-09-28,HEALTHY_RUSH,-0.0061622833917169,0.0460784507247736,-0.1360180582518255,-0.0093227571551469,CONTINUATION,-0.0159113223776649,0.2326110246039301,0.0477273565167222,True,True,1,85,2018-04-02,XLB,0000008818,0,0,0,,0,OOS_2016_2018
AVY,AVY-V61-003,2021-03-08,2021-03-08,HEALTHY_RUSH,0.0219319184210218,-0.0033588160987019,-0.1013648274351311,0.0393723624943884,CONTINUATION,-0.0340362165553269,0.2497797017421994,0.2407650216733667,True,True,11,125,2021-09-03,XLB,0000008818,0,0,0,,0,OOS_2019_2021
AVY,AVY-V61-004,2021-09-03,2021-09-03,HEALTHY_RUSH,-0.0092356223309122,-0.1124733123004924,-0.2567550713649721,-0.0566306097583523,STRUCTURAL_BREAK,-0.2925254205246583,0.0062024758823175,-0.2925254205246583,False,False,126,46,2022-03-07,XLB,0000008818,0,0,0,,1,OOS_2019_2021
AWK,AWK-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,0.0373992066048669,0.021492732021065,0.381660142576077,-0.4874011557430716,CONTINUATION,-0.0126468936103923,0.2527806509695038,0.0912479840917639,True,True,9,78,2016-09-12,XLU,0001410636,0,0,0,,0,OOS_2016_2018
AWK,AWK-V61-002,2017-11-14,2017-11-14,HEALTHY_RUSH,0.0124852230888412,0.1545351806910226,-0.0849574400928264,-3.004389011630228e-06,STRUCTURAL_BREAK,-0.1570657178020786,0.016977033184355,-0.1047381925637426,False,False,58,18,2018-05-17,XLU,0001410636,0,0,0,,1,OOS_2016_2018
AWK,AWK-V61-003,2019-03-22,2019-03-22,HEALTHY_RUSH,0.0017553589491674,0.1134196329106804,-0.090851277085234,-0.0063191255134441,CONTINUATION,-0.0421427940139654,0.223671557635702,0.1606455686664034,True,True,18,113,2019-09-20,XLU,0001410636,0,0,0,,0,OOS_2019_2021
AWK,AWK-V61-004,2019-05-22,2019-05-22,HEALTHY_RUSH,-0.0008902339375291,0.0266401604798107,-0.5519273597025771,0.051413631894318,CONTINUATION,-0.0092185126498305,0.1527116546376621,0.064912363170466,True,True,4,71,2019-11-19,XLU,0001410636,0,0,0,,0,OOS_2019_2021
