universe_role,event_kind,horizon_sessions,era_id,market_herd_stage,sector_herd_stage,episodes,tickers,signal_weeks,median_total_return,positive_return_fraction,median_maximum_favorable_excursion,median_maximum_adverse_excursion
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,CALM,FLEE,11,11,1,0.1026014650049973,0.8181818181818182,0.1468284089979408,-0.0286002643434059
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,CALM,SCATTER,203,160,44,0.0171108733246461,0.5911330049261084,0.0579282938134073,-0.0522692359534808
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,DRIFT,CALM,5,5,2,0.0257720928598974,0.8,0.0705247410584049,-0.1100787495604904
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,DRIFT,SCATTER,9,9,2,-0.0152490909248126,0.4444444444444444,0.0704960422992764,-0.0448101574683544
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,SCATTER,CALM,1,1,1,0.1341112944178388,1.0,0.1530515066204265,-0.0348192106395524
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,SCATTER,FLEE,12,12,1,0.26690615670954476,1.0,0.2903203504382179,-0.0273301996755637
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,20,ERA_2025_2026,SCATTER,SCATTER,47,47,5,0.1169113914668704,0.9361702127659575,0.1549383089856992,-0.0329828625082651
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,CALM,72,62,29,0.0046625095217073,0.5416666666666666,0.0381960324082829,-0.04835166841921055
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,DRIFT,1,1,1,0.0242744849454508,1.0,0.0274270203735309,-0.0286887015753671
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,FLEE,4,4,3,0.0558121144918031,0.75,0.09008710643531001,-0.058169458210389796
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,CALM,SCATTER,190,147,45,0.00738111504168585,0.5526315789473685,0.04304187107724075,-0.0310590926639564
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,DRIFT,CALM,1,1,1,-0.0127737328554682,0.0,0.0086026927747231,-0.0604796575524558
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,SCATTER,CALM,40,39,19,0.00496943996917605,0.525,0.04472091589067415,-0.0452143366686567
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,SCATTER,FLEE,56,50,11,0.0485437238705844,0.7857142857142857,0.0923450076441435,-0.04081089654410145
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2013_2015,SCATTER,SCATTER,442,249,42,0.0132288404796604,0.5588235294117647,0.0518885742099789,-0.04199641194591325
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,CALM,CALM,99,87,40,0.010281036989016,0.5757575757575758,0.0441889932208072,-0.0349840664211795
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,CALM,DRIFT,1,1,1,-0.0511751412601491,0.0,0.0040935493242368,-0.0770013934450544
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,CALM,FLEE,21,20,5,0.0210265089141372,0.6666666666666666,0.0476190806561405,-0.030197144212853
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,CALM,SCATTER,190,141,47,0.0181618618530726,0.6421052631578947,0.04965162493918935,-0.035431049351216146
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,DRIFT,CALM,38,32,21,0.00292887556525215,0.5263157894736842,0.03889387839004825,-0.04890650147720945
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,DRIFT,DRIFT,5,5,4,-0.0881537479000729,0.4,0.0214813902578518,-0.0881537479000729
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,DRIFT,SCATTER,46,35,23,-0.00553083403194365,0.391304347826087,0.0282635544977134,-0.0542086952186401
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,SCATTER,CALM,8,7,4,0.0036179701756023494,0.5,0.0502396077600987,-0.0212128729036938
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,SCATTER,FLEE,106,96,11,0.057295761531628145,0.7358490566037735,0.0825367363207728,-0.052551555622807195
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2016_2018,SCATTER,SCATTER,291,214,31,0.0065329783260803,0.5429553264604811,0.0569802784785598,-0.0782842728413277
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,CALM,CALM,78,71,31,0.02768985724984495,0.6282051282051282,0.06642887093150925,-0.04497553301859075
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,CALM,SCATTER,184,142,48,0.04198643432252355,0.7010869565217391,0.07371386932686745,-0.0324947790605584
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,DRIFT,CALM,22,20,12,0.013258396917689801,0.6363636363636364,0.054771154538787045,-0.02475615471402485
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,DRIFT,DRIFT,1,1,1,0.1600726550457021,1.0,0.161332444976308,-0.0297575459737983
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,DRIFT,SCATTER,28,28,9,0.00447005431912335,0.5357142857142857,0.051025856686621254,-0.03694077505838215
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,FLEE,FLEE,60,60,1,0.2157189449206272,0.95,0.3553776220712843,-0.0775147863550167
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,FLEE,SCATTER,7,7,1,0.2977803208353426,1.0,0.4170270166725101,-0.0724523271131443
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,SCATTER,CALM,8,8,5,0.11027479152584455,0.875,0.115752447400572,-0.013436003439909399
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,SCATTER,FLEE,57,57,6,0.1437376731510553,0.8245614035087719,0.2315386686420235,-0.177142819594029
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2019_2021,SCATTER,SCATTER,225,169,21,0.0166955529077785,0.5777777777777777,0.0837187188257211,-0.0931664910547325
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,CALM,CALM,83,69,31,0.0097400296487499,0.5542168674698795,0.0685408613587237,-0.0491104902307339
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,CALM,FLEE,1,1,1,-0.0287981381437989,0.0,0.0461449772928468,-0.080825506634399
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,CALM,SCATTER,131,102,40,0.0067700562750518,0.5267175572519084,0.0444000427312183,-0.0506503764656522
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,DRIFT,CALM,18,17,12,-0.0220609838721176,0.3888888888888889,0.06452460098551355,-0.07367847987710466
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,DRIFT,DRIFT,1,1,1,-0.0578358161731117,0.0,0.0140371536624821,-0.1404238382361444
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,DRIFT,SCATTER,13,13,10,0.0076695563570929,0.5384615384615384,0.078450172648949,-0.0241584369828208
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,SCATTER,CALM,10,9,7,0.0391414203083073,0.6,0.07256640648565965,-0.06518574579645464
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,SCATTER,FLEE,71,64,16,0.0118565080291199,0.5352112676056338,0.0802384964037166,-0.060225124135531
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2022_2024,SCATTER,SCATTER,518,274,46,0.02212561055073985,0.6158301158301158,0.0768762127637872,-0.05271554556285225
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,CALM,CALM,101,83,36,-0.0008154359999288,0.49504950495049505,0.0522772561269477,-0.0534432345073723
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,CALM,DRIFT,1,1,1,-0.0376964845266987,0.0,0.0467153015403225,-0.0515898806135709
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,CALM,FLEE,11,11,1,0.1223429692042437,0.8181818181818182,0.1471759042228073,-0.0286002643434059
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,CALM,SCATTER,203,160,44,0.0135041516778739,0.5862068965517241,0.0586741201626992,-0.0523882896764252
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,DRIFT,CALM,5,5,2,0.0025825598721054,0.6,0.0705247410584049,-0.1100787495604904
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,DRIFT,SCATTER,9,9,2,-0.0196747807697269,0.2222222222222222,0.0704960422992764,-0.0448101574683544
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,SCATTER,CALM,1,1,1,0.1226324686127759,1.0,0.1530515066204265,-0.0348192106395524
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,SCATTER,FLEE,12,12,1,0.2611355348657739,1.0,0.2903203504382179,-0.0273301996755637
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,21,ERA_2025_2026,SCATTER,SCATTER,47,47,5,0.1049902581751536,0.851063829787234,0.1549383089856992,-0.0329828625082651
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,CALM,CALM,72,62,29,0.013101852285127748,0.5694444444444444,0.067484024251183,-0.05744314780089105
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,CALM,DRIFT,1,1,1,0.0339659078781082,1.0,0.071248122074718,-0.0286887015753671
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,CALM,FLEE,4,4,3,0.10370593643786591,1.0,0.12601522988031377,-0.058169458210389796
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,CALM,SCATTER,190,147,45,0.025226080967270248,0.6421052631578947,0.0635727577987864,-0.041450841961590046
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,DRIFT,CALM,1,1,1,0.0835071293855331,1.0,0.0862008867295656,-0.0604796575524558
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,SCATTER,CALM,40,39,19,0.0433508662671745,0.575,0.06811441281213171,-0.04869397393152805
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,SCATTER,FLEE,56,50,11,0.06577422549538985,0.7321428571428571,0.1044495177698622,-0.049038301710153095
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2013_2015,SCATTER,SCATTER,442,249,42,0.01981052892138465,0.5769230769230769,0.0719054622105077,-0.05920954460940555
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,CALM,CALM,99,87,40,0.02397625997272,0.5757575757575758,0.065664911262177,-0.0665401705496659
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,CALM,DRIFT,1,1,1,-0.1172083700977478,0.0,0.0040935493242368,-0.1177953458258473
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,CALM,FLEE,21,20,5,0.031974942193671,0.6666666666666666,0.0611073491044127,-0.0364030606651341
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,CALM,SCATTER,190,141,47,0.049166657524580853,0.6789473684210526,0.0799300093772804,-0.0516246161378961
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,DRIFT,CALM,38,32,21,-0.0061352193029544505,0.4473684210526316,0.04777818197435996,-0.0672184805625731
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,DRIFT,DRIFT,5,5,4,-0.0907515125585044,0.4,0.0214813902578518,-0.0921370657569816
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,DRIFT,SCATTER,46,35,23,-0.01171369387358815,0.45652173913043476,0.03293446708827725,-0.06182594198130725
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,SCATTER,CALM,8,7,4,0.0357871073181812,0.625,0.06399575654896925,-0.02463694283688875
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,SCATTER,FLEE,106,96,11,0.11981680372918649,0.8490566037735849,0.15506887852002244,-0.05751529172796245
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2016_2018,SCATTER,SCATTER,291,214,31,0.0266437990537813,0.5807560137457045,0.0879036553441805,-0.0880955518508573
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,CALM,CALM,78,71,31,0.03192044453343105,0.6794871794871795,0.09933041041579516,-0.0530540766191581
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,CALM,SCATTER,184,142,48,0.0671388813818112,0.7717391304347826,0.1188851402831212,-0.0443236570893773
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,DRIFT,CALM,22,20,12,-0.025458601436681598,0.3181818181818182,0.0705962709439808,-0.05257029460279815
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,DRIFT,DRIFT,1,1,1,0.213715669891394,1.0,0.2257446252496162,-0.0297575459737983
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,DRIFT,SCATTER,28,28,9,0.021615880367400198,0.7142857142857143,0.06964616313836045,-0.055564497308405805
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,FLEE,FLEE,60,60,1,0.3223306283346761,0.95,0.3888934023870305,-0.0779719422163548
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,FLEE,SCATTER,7,7,1,0.4381590317122086,1.0,0.4629232817377133,-0.0724523271131443
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,SCATTER,CALM,8,8,5,0.18720667450442005,1.0,0.2222144813951877,-0.013436003439909399
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,SCATTER,FLEE,57,57,6,0.1518474269281251,0.8596491228070176,0.2734848945454546,-0.177142819594029
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2019_2021,SCATTER,SCATTER,225,169,21,0.0357300220004457,0.6311111111111111,0.1169669374998096,-0.1091798861658815
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,CALM,CALM,83,69,31,0.0340296656402758,0.6024096385542169,0.0915541047787205,-0.0578595030264305
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,CALM,FLEE,1,1,1,-0.0383001035177172,0.0,0.1030755510854668,-0.080825506634399
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,CALM,SCATTER,131,102,40,0.0289080455776755,0.6106870229007634,0.0818669378174148,-0.0646180985286678
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,DRIFT,CALM,18,17,12,-0.0602406647207591,0.3333333333333333,0.0764985154329602,-0.12944927222536526
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,DRIFT,DRIFT,1,1,1,0.020414409679591,1.0,0.0248957129962434,-0.1422048747257898
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,DRIFT,SCATTER,13,13,10,0.0138780958820987,0.7692307692307693,0.078450172648949,-0.04588090538883
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,SCATTER,CALM,10,9,7,0.033856121860091404,0.8,0.0819863195846144,-0.06998267957406559
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,SCATTER,FLEE,71,64,16,0.0317826488451686,0.6619718309859155,0.1178766955892762,-0.0837396802577328
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2022_2024,SCATTER,SCATTER,518,274,46,0.05905026743989775,0.6602316602316602,0.11502077567939965,-0.06684972482167445
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,CALM,CALM,98,81,34,-0.0041969200256556,0.47959183673469385,0.06862259437244465,-0.0908262452806815
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,CALM,DRIFT,1,1,1,0.1304873031794016,1.0,0.1334122350546078,-0.0515898806135709
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,CALM,FLEE,11,11,1,0.0337179035191279,0.7272727272727273,0.1580645439317247,-0.0306971590735344
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,CALM,SCATTER,190,152,41,0.04569777336997555,0.631578947368421,0.09994720424806555,-0.0756376270741657
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,DRIFT,CALM,5,5,2,-0.0158005158394733,0.4,0.0705247410584049,-0.1100787495604904
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,DRIFT,SCATTER,9,9,2,-0.0279973769078261,0.3333333333333333,0.0704960422992764,-0.0819553815299406
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,SCATTER,CALM,1,1,1,-0.0074038558347289,0.0,0.1530515066204265,-0.0348192106395524
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,SCATTER,FLEE,12,12,1,0.4083917012112803,1.0,0.4599129538547023,-0.0273301996755637
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,40,ERA_2025_2026,SCATTER,SCATTER,47,47,5,0.1390426077420397,0.851063829787234,0.1718992656805931,-0.0371405859672975
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,CALM,CALM,72,62,29,0.0366301799315942,0.625,0.0893384013313569,-0.0655156431373266
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,CALM,DRIFT,1,1,1,0.0729234887867529,1.0,0.0850579836499119,-0.0286887015753671
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,CALM,FLEE,4,4,3,0.0781503695432801,1.0,0.1692185299105202,-0.058169458210389796
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,CALM,SCATTER,190,147,45,0.0454532244374673,0.6473684210526316,0.0854531048469249,-0.0475878894906378
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,DRIFT,CALM,1,1,1,0.0699512980021519,1.0,0.094108461336503,-0.0604796575524558
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,SCATTER,CALM,40,39,19,0.03819623762514805,0.65,0.0825930747361862,-0.07174844150920764
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,SCATTER,FLEE,56,50,11,0.0543027359494444,0.6964285714285714,0.1306890825802249,-0.0533271258948263
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2013_2015,SCATTER,SCATTER,442,249,42,0.0311751895767219,0.6063348416289592,0.08907215598512716,-0.07752843328658834
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,CALM,CALM,99,87,40,0.0036988321200197,0.5151515151515151,0.0796862056131861,-0.0780264674640616
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,CALM,DRIFT,1,1,1,-0.0849254520661301,0.0,0.0040935493242368,-0.157415248173765
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,CALM,FLEE,21,20,5,0.0262932044574988,0.6666666666666666,0.0727048236515648,-0.0364030606651341
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,CALM,SCATTER,190,141,47,0.062084406324173544,0.7,0.1009663304160548,-0.05718999942707495
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,DRIFT,CALM,38,32,21,0.021118816603070897,0.5526315789473685,0.07459686981731845,-0.0758042901652991
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,DRIFT,DRIFT,5,5,4,-0.1387431952998205,0.4,0.0214813902578518,-0.1884988762612658
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,DRIFT,SCATTER,46,35,23,0.0060724233069459,0.5652173913043478,0.04871401105884085,-0.07843716662849885
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,SCATTER,CALM,8,7,4,0.06464890608237325,0.625,0.0816959718351693,-0.02463694283688875
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,SCATTER,FLEE,106,96,11,0.136905809911361,0.8867924528301887,0.18770301819804341,-0.06019827370739335
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2016_2018,SCATTER,SCATTER,291,214,31,0.0509697702416218,0.7044673539518901,0.1144423042856588,-0.0996995054530478
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,CALM,CALM,78,71,31,0.03920702126446765,0.5897435897435898,0.12171219947053286,-0.06393698140696849
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,CALM,SCATTER,184,142,48,0.0930772072441129,0.7608695652173914,0.15259033265336058,-0.0517030276953903
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,DRIFT,CALM,22,20,12,0.0072908769097058,0.5909090909090909,0.08601817479207725,-0.0849445867697511
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,DRIFT,DRIFT,1,1,1,0.2308366158352248,1.0,0.233972117969071,-0.0297575459737983
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,DRIFT,SCATTER,28,28,9,0.0868628332167781,0.8214285714285714,0.1076721190879478,-0.061238991693766454
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,FLEE,FLEE,60,60,1,0.4098849289540105,1.0,0.5110988728447927,-0.0779719422163548
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,FLEE,SCATTER,7,7,1,0.4292938014221561,1.0,0.5472633253116657,-0.0724523271131443
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,SCATTER,CALM,8,8,5,0.19507433368746352,0.875,0.2515318274257731,-0.013436003439909399
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,SCATTER,FLEE,57,57,6,0.3401262157637232,0.9298245614035088,0.418139667627045,-0.177142819594029
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2019_2021,SCATTER,SCATTER,225,169,21,0.0464290201394126,0.6488888888888888,0.1397793655424035,-0.1188089327104018
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2022_2024,CALM,CALM,83,69,31,0.0692141606039788,0.6506024096385542,0.1259619644445317,-0.0698064117487414
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2022_2024,CALM,FLEE,1,1,1,0.0423216124258285,1.0,0.105954807811228,-0.080825506634399
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2022_2024,CALM,SCATTER,131,102,40,0.0299118728130665,0.5648854961832062,0.1077572716460619,-0.0743890750479343
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2022_2024,DRIFT,CALM,18,17,12,-0.09539686306019479,0.3333333333333333,0.09084200956081274,-0.16905435115455955
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2022_2024,DRIFT,DRIFT,1,1,1,0.0041266313453747,1.0,0.0499451350258457,-0.1422048747257898
INDEPENDENT_CURRENT_CONSTITUENTS,STAGE_ENTRY_FLEE,60,ERA_2022_2024,DRIFT,SCATTER,13,13,10,-0.0008387061657184,0.46153846153846156,0.1128243821111805,-0.0462005241897842
