family,measurement,direction,fold_id,ticker,signal_date,threshold,measurement_value,execution_date,terminal_return,trim_uplift,drawdown_relief
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,COP,2024-03-31,0.933333333333,0.933333333333,2024-04-01,-0.105629983414,0.00520649917072,0.00714993315737
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,COST,2024-02-29,0.933333333333,1,2024-03-01,0.0823947545357,-0.00419473772679,0.00289788721791
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,COST,2024-08-31,0.933333333333,1,2024-09-03,0.111232642805,-0.00563663214027,0.000208407483363
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,CRM,2024-02-29,0.933333333333,0.98275862069,2024-03-01,-0.25919526329,0.0128847631645,0.0154806121593
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,DUK,2024-09-30,0.933333333333,0.95,2024-10-01,-0.0641288148922,0.00313144074461,0.00399139663398
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,DUK,2025-02-28,0.933333333333,1,2025-03-03,-0.00314952563245,8.24762816223e-05,0.00254150013819
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,GE,2024-09-30,0.933333333333,0.966666666667,2024-10-01,-0.10326533469,0.00508826673448,0.00699693283877
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,GOOGL,2024-02-29,0.933333333333,0.966666666667,2024-03-01,0.257838453821,-0.012966922691,0.0020177556154
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,GOOGL,2025-10-31,0.933333333333,0.983333333333,2025-11-03,0.174601383472,-0.0088050691736,0.00121324035293
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,HD,2024-02-29,0.933333333333,0.933333333333,2024-03-01,-0.117662479662,0.00580812398312,0.00739093403787
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,HD,2024-09-30,0.933333333333,0.95,2024-10-01,-0.0440328050481,0.00212664025241,0.00261446257869
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,JNJ,2025-10-31,0.933333333333,0.95,2025-11-03,0.266824328405,-0.0134162164202,-5.20516564614e-06
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,KO,2024-08-31,0.933333333333,0.966666666667,2024-09-03,-0.115567369138,0.00570336845692,0.00735324936442
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,KO,2025-02-28,0.933333333333,0.966666666667,2025-03-03,0.00292231889498,-0.000221115944749,0.00230707735223
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,LLY,2024-02-29,0.933333333333,1,2024-03-01,0.0506551712422,-0.00260775856211,0.00358492842384
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,META,2024-02-29,0.933333333333,0.966666666667,2024-03-01,-0.0706151985263,0.00345575992632,0.0071049673523
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,MSFT,2024-02-29,0.933333333333,0.966666666667,2024-03-01,0.000911338939565,-0.000120566946978,0.00307422425928
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,NEE,2024-09-30,0.933333333333,1,2024-10-01,-0.153624209124,0.00760621045622,0.00873959444744
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,NEM,2025-09-30,0.933333333333,0.95,2025-10-01,0.165098232444,-0.00832991162218,0.00418329228338
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,NFLX,2024-02-29,0.933333333333,0.933333333333,2024-03-01,0.0359738514869,-0.00187369257435,0.00547122593377
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,NFLX,2025-04-30,0.933333333333,0.966666666667,2025-05-01,0.0221708602591,-0.00118354301295,0.0009603163727
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,ORCL,2024-09-30,0.933333333333,0.960784313725,2024-10-01,-0.000869453714696,-3.15273142652e-05,0.000337211312473
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,ORCL,2025-07-31,0.933333333333,1,2025-08-01,0.0528427096015,-0.00271713548007,0.00430680315225
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,SHW,2024-02-29,0.933333333333,0.983333333333,2024-03-01,-0.0917038644013,0.00451019322006,0.0054624409038
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,SHW,2024-09-30,0.933333333333,0.966666666667,2024-10-01,-0.105163766372,0.00518318831861,0.00533849915293
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,SO,2024-10-31,0.933333333333,0.933333333333,2024-11-01,-0.0449241006222,0.00217120503111,0.0038280949423
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,SO,2025-02-28,0.933333333333,0.966666666667,2025-03-03,-0.00168870024385,9.43501219269e-06,0.00319412162267
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,TMUS,2024-08-31,0.933333333333,1,2024-09-03,0.2252670203,-0.011338351015,0.00180252422312
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,TMUS,2025-01-31,0.933333333333,0.933333333333,2025-02-03,0.0463244937874,-0.00239122468937,0.000880907900895
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,WMT,2024-05-31,0.933333333333,1,2024-06-03,0.175781980233,-0.00886409901167,-7.5e-05
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,WMT,2024-08-31,0.933333333333,1,2024-09-03,0.200466512034,-0.0100983256017,0.000268396340359
VALUATION_EXPECTATION,expectation_gap_own_history_percentile,HIGHER,F04,WMT,2025-04-30,0.933333333333,0.933333333333,2025-05-01,0.0135316804796,-0.000751584023982,0.00143004448306
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AAPL,2018-11-30,-0.0483549361347,-0.161358083858,2018-12-03,-0.062656578364,0.0030578289182,0.0114578472875
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ABBV,2018-03-31,-0.0483549361347,-0.180210403648,2018-04-02,0.0235044306128,-0.00125022153064,0.000843426415539
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ABBV,2018-06-30,-0.0483549361347,-0.0926830118792,2018-07-02,0.0307188507333,-0.00161094253667,0.0016927739954
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ABBV,2019-01-31,-0.0483549361347,-0.117679754677,2019-02-01,-0.00927186080098,0.000388593040049,0.00173865997141
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ABBV,2019-06-30,-0.0483549361347,-0.0729306795428,2019-07-01,0.0473380083369,-0.00244190041685,0.00636890321841
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ABBV,2020-01-31,-0.0483549361347,-0.0770718806264,2020-02-03,0.00948803228414,-0.000549401614207,0.0107390943804
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AMZN,2018-03-31,-0.0483549361347,-0.0554057033103,2018-04-02,0.238930235473,-0.0120215117737,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AMZN,2018-06-30,-0.0483549361347,-0.0567619013833,2018-07-02,0.169555004762,-0.00855275023809,0.000503256780579
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,APD,2019-09-30,-0.0483549361347,-0.0582493462721,2019-10-01,0.0908819466783,-0.00461909733391,0.00212150176734
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AVGO,2018-07-31,-0.0483549361347,-0.0967875242785,2018-08-01,0.0270726776946,-0.00142863388473,0.00251035003482
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AVGO,2019-01-31,-0.0483549361347,-0.0553192423542,2019-02-01,0.193846506502,-0.00976732532511,0.000415984593569
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AVGO,2019-05-31,-0.0483549361347,-0.14953018871,2019-06-03,0.127063331046,-0.00642816655229,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,AVGO,2020-01-31,-0.0483549361347,-0.0543914300248,2020-02-03,-0.126173991073,0.00623369955366,0.0224260596444
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,BA,2018-03-31,-0.0483549361347,-0.0989146612347,2018-04-02,0.0457253926196,-0.00236126963098,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,BA,2018-07-31,-0.0483549361347,-0.0560319172927,2018-08-01,-0.00317793175168,8.38965875838e-05,0.00266917496905
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,BA,2018-11-30,-0.0483549361347,-0.0598126085969,2018-12-03,0.179805587996,-0.00906527939981,0.00906490428265
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,BA,2019-03-31,-0.0483549361347,-0.139903296441,2019-04-01,-0.0843646806159,0.00414323403079,0.00659504669708
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,BA,2019-10-31,-0.0483549361347,-0.110160004372,2019-11-01,-0.0735669149859,0.00360334574929,0.00490584049993
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,CAT,2018-06-30,-0.0483549361347,-0.0514523355196,2018-07-02,0.12417421518,-0.00628371075901,0.00119454830545
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,CAT,2019-01-31,-0.0483549361347,-0.114800462641,2019-02-01,0.0686953166013,-0.00350976583007,0.000807284145462
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,CAT,2020-01-31,-0.0483549361347,-0.0982250088371,2020-02-03,-0.162295021139,0.00803975105696,0.0145354606579
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,COP,2018-11-30,-0.0483549361347,-0.0565367102671,2018-12-03,-0.0123206759404,0.000541033797022,0.00867916840885
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,COST,2019-09-30,-0.0483549361347,-0.0608701251185,2019-10-01,0.0374337546314,-0.00194668773157,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,CRM,2019-03-31,-0.0483549361347,-0.0976419668597,2019-04-01,-0.0441740376394,0.00213370188197,0.00491319659216
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,CRM,2019-06-30,-0.0483549361347,-0.0841847572643,2019-07-01,-0.0364792224929,0.00174896112464,0.00457902583613
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,CVX,2019-01-31,-0.0483549361347,-0.0595693582906,2019-02-01,0.000666074283751,-0.000108303714188,0.000524815268189
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,DIS,2019-01-31,-0.0483549361347,-0.0573786151498,2019-02-01,0.206918400948,-0.0104209200474,0.00150181837639
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,DIS,2019-09-30,-0.0483549361347,-0.0858024711812,2019-10-01,0.12309150322,-0.006229575161,0.0004653348393
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,DIS,2019-12-31,-0.0483549361347,-0.0564586961015,2020-01-02,-0.345681487729,0.0172090743865,0.020991126477
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,EOG,2019-02-28,-0.0483549361347,-0.091976529386,2019-03-01,-0.149020402407,0.00737602012033,0.00737602012033
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,EOG,2019-09-30,-0.0483549361347,-0.0571846254538,2019-10-01,0.175045811569,-0.00882729057846,0.00472444361313
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,FCX,2018-04-30,-0.0483549361347,-0.165483054022,2018-05-01,0.106857693674,-0.0054178846837,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,FCX,2018-07-31,-0.0483549361347,-0.0702614074275,2018-08-01,-0.264872582793,0.0131686291396,0.0154558395116
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,FCX,2019-04-30,-0.0483549361347,-0.0876476272286,2019-05-01,-0.0512343780894,0.00248671890447,0.0084647102172
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,FCX,2019-08-31,-0.0483549361347,-0.057213831382,2019-09-03,0.269487706691,-0.0135493853346,0.00301209172648
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,FCX,2020-01-31,-0.0483549361347,-0.0599471182075,2020-02-03,-0.239510574978,0.0119005287489,0.026716960606
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,GE,2018-09-30,-0.0483549361347,-0.113584965289,2018-10-01,-0.333244527614,0.0165872263807,0.0221747973718
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,GE,2019-08-31,-0.0483549361347,-0.156542943297,2019-09-03,0.341184166307,-0.0171342083154,0.000171399190369
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,GOOGL,2019-04-30,-0.0483549361347,-0.0565054480797,2019-05-01,0.0382503145972,-0.00198751572986,0.00566000190904
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,GS,2018-11-30,-0.0483549361347,-0.166239987893,2018-12-03,0.0100116215273,-0.000575581076367,0.00913022790586
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,HD,2018-02-28,-0.0483549361347,-0.0670847970453,2018-03-01,0.0502351228649,-0.00258675614324,0.00183445259874
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,HD,2018-10-31,-0.0483549361347,-0.0827763001533,2018-11-01,0.0390387276103,-0.00202693638051,0.00584709140334
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,HD,2019-11-30,-0.0483549361347,-0.0742451953855,2019-12-02,0.114888068045,-0.00581940340223,0.00090470082759
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,JNJ,2018-12-31,-0.0483549361347,-0.0719113122509,2019-01-02,0.0808590474152,-0.00411795237076,0.000719529253982
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,JNJ,2019-07-31,-0.0483549361347,-0.0525205441772,2019-08-01,0.027211894917,-0.00143559474585,0.000907413145812
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,KO,2019-02-28,-0.0483549361347,-0.0761654995483,2019-03-01,0.0920866692911,-0.00467933346456,0.000519993103527
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,LIN,2018-08-31,-0.0483549361347,-0.0516044219786,2018-09-04,0.052311389709,-0.00269056948545,0.00108711732009
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,LIN,2018-11-30,-0.0483549361347,-0.0824116757785,2018-12-03,0.0296964483894,-0.00155982241947,0.00462141179342
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,LIN,2019-07-31,-0.0483549361347,-0.0637760251264,2019-08-01,0.0509563233457,-0.00262281616728,0.00154247703732
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,LLY,2019-04-30,-0.0483549361347,-0.0686433543092,2019-05-01,-0.0729293651012,0.00357146825506,0.00449045814447
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MA,2018-07-31,-0.0483549361347,-0.059026760769,2018-08-01,-0.0658679178137,0.00321839589069,0.00321839589069
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MA,2019-06-30,-0.0483549361347,-0.048756471629,2019-07-01,0.0192291784852,-0.00103645892426,0.00172771611671
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MA,2019-09-30,-0.0483549361347,-0.054847010557,2019-10-01,0.103390435567,-0.00524452177833,0.00172858614839
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MCD,2018-02-28,-0.0483549361347,-0.0640239207133,2018-03-01,0.0276815028731,-0.00145907514366,0.00231100581871
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MCD,2019-10-31,-0.0483549361347,-0.0608601155567,2019-11-01,0.113723027144,-0.00576115135719,0.00128623392596
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MRK,2019-01-31,-0.0483549361347,-0.0716165862164,2019-02-01,0.0535366142624,-0.00275183071312,0.00173228601409
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,MSFT,2019-01-31,-0.0483549361347,-0.0506459508029,2019-02-01,0.25949109856,-0.013049554928,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NEM,2018-08-31,-0.0483549361347,-0.122254198962,2018-09-04,0.109262539026,-0.0055381269513,0.000689373874976
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NEM,2019-04-30,-0.0483549361347,-0.125337275761,2019-05-01,0.209413380461,-0.010545669023,0.000568138883661
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NEM,2019-07-31,-0.0483549361347,-0.0497517313514,2019-08-01,0.0547440530014,-0.00281220265007,0.00024803449031
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NFLX,2019-04-30,-0.0483549361347,-0.0547189877468,2019-05-01,-0.147356211646,0.00729281058232,0.00936376993986
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NFLX,2019-07-31,-0.0483549361347,-0.133230367986,2019-08-01,-0.0877934345314,0.00431467172657,0.0100830609947
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NKE,2018-07-31,-0.0483549361347,-0.0768359467504,2018-08-01,-0.0367098086513,0.00176049043257,0.00333775511946
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NKE,2019-03-31,-0.0483549361347,-0.0508089070465,2019-04-01,0.00490145565075,-0.000320072782538,0.00454501150454
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NKE,2019-10-31,-0.0483549361347,-0.0551319074372,2019-11-01,0.139768248532,-0.00706341242659,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NVDA,2018-02-28,-0.0483549361347,-0.0628940955807,2018-03-01,0.0867145341697,-0.00441072670848,0.00379219636182
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NVDA,2018-06-30,-0.0483549361347,-0.0562461665625,2018-07-02,0.195171314741,-0.00983356573704,0.00103959892501
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NVDA,2018-10-31,-0.0483549361347,-0.110349541733,2018-11-01,-0.311814978212,0.0155157489106,0.020763759775
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NVDA,2019-05-31,-0.0483549361347,-0.0968067789904,2019-06-03,0.253369825629,-0.0127434912814,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,NVDA,2020-01-31,-0.0483549361347,-0.0644000708885,2020-02-03,0.212766837092,-0.0107133418546,0.00904008338535
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ORCL,2019-08-31,-0.0483549361347,-0.0499750600149,2019-09-03,0.0729857948086,-0.00372428974043,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,ORCL,2019-12-31,-0.0483549361347,-0.0569475028021,2020-01-02,-0.0728143512232,0.00356571756116,0.0128748213226
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,PEP,2019-07-31,-0.0483549361347,-0.0527257135988,2019-08-01,0.0842068336395,-0.00428534168198,0.00100256029361
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SHW,2018-04-30,-0.0483549361347,-0.0579673637608,2018-05-01,0.181656112835,-0.00915780564177,0.000402505058246
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SHW,2018-10-31,-0.0483549361347,-0.0710077586409,2018-11-01,0.0624497525582,-0.00319748762791,0.00392909854525
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SHW,2019-11-30,-0.0483549361347,-0.0571016432029,2019-12-02,0.00247007471345,-0.000198503735673,0.00486198848416
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SLB,2018-04-30,-0.0483549361347,-0.0526208345568,2018-05-01,-0.00566762009267,0.000208381004634,0.00221854356484
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SLB,2018-11-30,-0.0483549361347,-0.0625481442718,2018-12-03,-0.0615307107406,0.00300153553703,0.0115079642772
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SLB,2019-08-31,-0.0483549361347,-0.062027312696,2019-09-03,0.146280157962,-0.00738900789808,0.00151705024516
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,SO,2018-08-31,-0.0483549361347,-0.0903700312377,2018-09-04,0.0959613254262,-0.00487306627131,0.00132622239552
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TMUS,2019-03-31,-0.0483549361347,-0.0614580524975,2019-04-01,0.0597398463962,-0.00306199231981,0.000618170806046
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TMUS,2019-06-30,-0.0483549361347,-0.0705142498985,2019-07-01,0.0623058737633,-0.00319029368817,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TMUS,2019-11-30,-0.0483549361347,-0.0803534403892,2019-12-02,0.208268557705,-0.0104884278853,0.00186988895189
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TSLA,2018-03-31,-0.0483549361347,-0.158397081586,2018-04-02,0.358325318347,-0.0179912659174,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TSLA,2018-07-31,-0.0483549361347,-0.12532698571,2018-08-01,0.096596234702,-0.0049048117351,0.00828159984571
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TSLA,2019-01-31,-0.0483549361347,-0.186628893149,2019-02-01,-0.183145888353,0.00908229441765,0.012448619644
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,TSLA,2019-11-30,-0.0483549361347,-0.0680051659695,2019-12-02,1.23818197265,-0.0619840986324,0.000596900817756
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,UNH,2019-02-28,-0.0483549361347,-0.128666573225,2019-03-01,-0.0139228648828,0.000621143244138,0.00571057101946
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,UNH,2019-08-31,-0.0483549361347,-0.0619934031981,2019-09-03,0.218362880695,-0.0109931440348,0.00303506295491
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,UNP,2019-02-28,-0.0483549361347,-0.0555580696466,2019-03-01,0.00127212404107,-0.000138606202054,0.00196154329498
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,UNP,2019-06-30,-0.0483549361347,-0.0649704883881,2019-07-01,-0.049690553341,0.00240952766705,0.00401536307863
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,V,2019-01-31,-0.0483549361347,-0.0748325463012,2019-02-01,0.158207539204,-0.00798537696018,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,V,2019-09-30,-0.0483549361347,-0.0685036060862,2019-10-01,0.0798939320441,-0.00406969660221,0.00120447888319
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,WMT,2018-02-28,-0.0483549361347,-0.0970767049366,2018-03-01,-0.0620206280358,0.00302603140179,0.00310557706723
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F01,WMT,2018-11-30,-0.0483549361347,-0.0533227699273,2018-12-03,-0.00777943313077,0.000313971656539,0.00623471101306
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AAPL,2020-02-29,-0.0462136693692,-0.0787905595818,2020-03-02,0.0800216189281,-0.00407608094641,0.0123810748466
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AAPL,2020-09-30,-0.0462136693692,-0.0781114917588,2020-10-01,0.138101838223,-0.00698009191115,0.00335851679361
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AAPL,2021-02-28,-0.0462136693692,-0.116634155365,2021-03-01,-0.0232280825247,0.00108640412624,0.00439718057402
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,ABBV,2020-03-31,-0.0462136693692,-0.0693753734919,2020-04-01,0.370451841068,-0.0185975920534,-4.09416328633e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,ABBV,2020-07-31,-0.0462136693692,-0.0916380097565,2020-08-03,-0.100907667156,0.00497038335779,0.00740565086884
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,ABBV,2021-03-31,-0.0462136693692,-0.0477635638614,2021-04-01,0.0656952774772,-0.00335976387386,0.00145006014545
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,ABBV,2021-09-30,-0.0462136693692,-0.0529758605559,2021-10-01,0.256224427737,-0.0128862213868,0.000181664461827
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AMZN,2020-05-31,-0.0462136693692,-0.0563202813712,2020-06-01,0.376667261936,-0.0189083630968,0.000136248377829
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AMZN,2020-09-30,-0.0462136693692,-0.0992653553216,2020-10-01,0.0110732636375,-0.000628663181874,0.00328983371863
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AMZN,2021-10-31,-0.0462136693692,-0.0611111732425,2021-11-01,-0.0886770203281,0.0043588510164,0.00807210914504
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,APD,2020-08-31,-0.0462136693692,-0.0520616949819,2020-09-01,-0.0602940361872,0.00293970180936,0.00614363223072
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,APD,2021-08-31,-0.0462136693692,-0.0800221276138,2021-09-01,0.0640531122793,-0.00327765561396,0.00214338034468
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AVGO,2020-07-31,-0.0462136693692,-0.0464257503437,2020-08-03,0.0983332469084,-0.00499166234542,-7.5e-05
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AVGO,2021-04-30,-0.0462136693692,-0.0794920870448,2021-05-03,0.0851598278431,-0.00433299139215,0.00300849132235
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,AVGO,2022-01-31,-0.0462136693692,-0.0706643033104,2022-02-01,-0.0128559904807,0.000567799524036,0.00284214954008
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,BA,2020-03-31,-0.0462136693692,-0.165482035467,2020-04-01,0.379648137543,-0.0190574068772,0.00401834244598
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,BA,2020-07-31,-0.0462136693692,-0.143356702481,2020-08-03,-0.110186753104,0.0054343376552,0.0054343376552
IDIOSYNCRATIC_DAMAGE,residual_return_21d,LOWER,F02,BA,2020-10-31,-0.0462136693692,-0.075429244354,2020-11-02,0.395625779857,-0.0198562889928,-7.5e-05
