ticker,episode_id,signal_date,target_label,feature_week,PEER_HIGH_EXIT_SHARE_DELTA_4W,PEER_ADVANCE_BREADTH_DELTA_4W
CTSH,CTSH-V61-004,2020-12-02,REENTRY_WORTHWHILE,2020-11-27,-0.4117647058823529,0.43137254901960786
CTSH,CTSH-V61-005,2022-01-11,REENTRY_WORTHWHILE,2022-01-07,0.2941176470588235,-0.19607843137254904
CVS,CVS-V61-001,2019-12-06,REENTRY_WORTHWHILE,2019-12-06,-0.276595744680851,0.2127659574468086
CVS,CVS-V61-002,2021-05-19,REENTRY_WORTHWHILE,2021-05-14,0.17021276595744683,-0.46808510638297873
CVS,CVS-V61-003,2021-11-16,HOLD_WINNER,2021-11-12,-0.12765957446808518,0.5957446808510639
CVS,CVS-V61-004,2025-10-16,REENTRY_WORTHWHILE,2025-10-10,0.08510638297872353,0.12765957446808507
D,D-V61-001,2017-06-07,REENTRY_WORTHWHILE,2017-06-02,-0.12,0.28
D,D-V61-002,2017-11-29,REENTRY_WORTHWHILE,2017-11-24,0.040000000000000036,0.0
D,D-V61-003,2019-10-16,REENTRY_WORTHWHILE,2019-10-11,0.07999999999999996,0.07999999999999996
D,D-V61-004,2020-02-18,REENTRY_WORTHWHILE,2020-02-14,-0.07999999999999996,0.0
D,D-V61-005,2022-04-08,REENTRY_WORTHWHILE,2022-04-08,-0.19999999999999996,0.12
DAL,DAL-V61-001,2023-07-13,REENTRY_WORTHWHILE,2023-07-07,-0.12903225806451613,0.048387096774193505
DAL,DAL-V61-004,2025-12-15,REENTRY_WORTHWHILE,2025-12-12,-0.14516129032258074,0.4516129032258065
DD,DD-V61-001,2017-02-06,HOLD_WINNER,2017-02-03,-0.05882352941176472,0.4705882352941176
DD,DD-V61-002,2017-10-02,REENTRY_WORTHWHILE,2017-09-29,-0.23529411764705888,0.2941176470588235
DD,DD-V61-003,2018-02-01,REENTRY_WORTHWHILE,2018-01-26,-0.05882352941176472,0.11764705882352944
DD,DD-V61-004,2021-06-07,REENTRY_WORTHWHILE,2021-06-04,0.23529411764705876,-0.5294117647058824
DD,DD-V61-005,2024-06-05,HOLD_WINNER,2024-05-31,-0.05882352941176472,0.411764705882353
DD,DD-V61-006,2025-11-04,HOLD_WINNER,2025-10-31,0.0,-0.1764705882352941
DE,DE-V61-001,2016-08-22,REENTRY_WORTHWHILE,2016-08-19,-0.06451612903225801,-0.30645161290322587
DE,DE-V61-002,2016-10-20,HOLD_WINNER,2016-10-14,0.016129032258064502,0.3870967741935484
DE,DE-V61-003,2017-10-20,HOLD_WINNER,2017-10-20,-0.14516129032258063,0.016129032258064613
DE,DE-V61-004,2020-08-17,HOLD_WINNER,2020-08-14,-0.20967741935483875,0.17741935483870963
DE,DE-V61-005,2021-08-17,REENTRY_WORTHWHILE,2021-08-13,-0.048387096774193616,-0.048387096774193505
DE,DE-V61-006,2022-02-09,REENTRY_WORTHWHILE,2022-02-04,0.33870967741935487,-0.43548387096774194
DE,DE-V61-007,2022-04-11,REENTRY_WORTHWHILE,2022-04-08,-0.16129032258064524,0.1935483870967742
DE,DE-V61-008,2022-11-30,REENTRY_WORTHWHILE,2022-11-25,-0.14516129032258063,-0.06451612903225801
DECK,DECK-V61-002,2017-05-31,REENTRY_WORTHWHILE,2017-05-26,0.08333333333333337,0.2222222222222222
DECK,DECK-V61-003,2017-10-27,REENTRY_WORTHWHILE,2017-10-27,0.0,-0.11111111111111105
DECK,DECK-V61-006,2020-07-24,HOLD_WINNER,2020-07-24,-0.08333333333333337,0.7222222222222222
DECK,DECK-V61-008,2023-04-25,REENTRY_WORTHWHILE,2023-04-21,-0.3055555555555556,0.611111111111111
DECK,DECK-V61-010,2023-11-28,HOLD_WINNER,2023-11-24,-0.41666666666666663,0.8055555555555556
DECK,DECK-V61-011,2024-05-30,REENTRY_WORTHWHILE,2024-05-24,-0.05555555555555558,0.19444444444444448
DECK,DECK-V61-012,2024-12-10,REENTRY_WORTHWHILE,2024-12-06,-0.11111111111111116,0.16666666666666663
DG,DG-V61-001,2016-03-14,REENTRY_WORTHWHILE,2016-03-11,-0.15384615384615385,0.1923076923076923
DG,DG-V61-002,2016-06-13,REENTRY_WORTHWHILE,2016-06-10,-0.11538461538461531,-0.07692307692307698
DG,DG-V61-003,2017-11-30,HOLD_WINNER,2017-11-24,-0.038461538461538436,0.1923076923076924
DG,DG-V61-004,2018-09-10,REENTRY_WORTHWHILE,2018-09-07,0.0,0.1923076923076923
DG,DG-V61-005,2018-11-07,REENTRY_WORTHWHILE,2018-11-02,0.07692307692307698,0.19230769230769224
DG,DG-V61-006,2019-02-06,HOLD_WINNER,2019-02-01,-0.07692307692307698,0.5769230769230769
DG,DG-V61-007,2019-09-06,REENTRY_WORTHWHILE,2019-09-06,-0.038461538461538436,0.1923076923076923
DG,DG-V61-008,2020-04-07,HOLD_WINNER,2020-04-03,0.11538461538461531,-0.11538461538461539
DG,DG-V61-009,2021-08-05,REENTRY_WORTHWHILE,2021-07-30,0.038461538461538436,0.34615384615384615
DGX,DGX-V61-001,2016-04-29,HOLD_WINNER,2016-04-29,-0.06382978723404253,-0.2978723404255319
DGX,DGX-V61-002,2016-11-28,HOLD_WINNER,2016-11-25,-0.14893617021276595,0.5744680851063829
DGX,DGX-V61-003,2020-08-04,REENTRY_WORTHWHILE,2020-07-31,-0.12765957446808507,0.3829787234042553
DGX,DGX-V61-005,2021-12-06,REENTRY_WORTHWHILE,2021-12-03,0.21276595744680848,-0.425531914893617
DGX,DGX-V61-006,2024-11-20,REENTRY_WORTHWHILE,2024-11-15,0.2127659574468086,-0.12765957446808507
DGX,DGX-V61-007,2025-03-04,REENTRY_WORTHWHILE,2025-02-28,0.12765957446808518,-0.4468085106382979
DGX,DGX-V61-008,2025-05-02,REENTRY_WORTHWHILE,2025-05-02,-0.12765957446808507,0.5319148936170213
DGX,DGX-V61-009,2025-07-03,REENTRY_WORTHWHILE,2025-06-27,-0.042553191489361764,0.12765957446808507
DHI,DHI-V61-001,2017-07-20,HOLD_WINNER,2017-07-14,0.08333333333333337,-0.27777777777777773
DHI,DHI-V61-002,2017-09-19,HOLD_WINNER,2017-09-15,-0.05555555555555547,0.3888888888888889
DHI,DHI-V61-003,2019-09-04,HOLD_WINNER,2019-08-30,-0.13888888888888884,0.25
DHI,DHI-V61-004,2020-02-04,REENTRY_WORTHWHILE,2020-01-31,0.33333333333333337,-0.5555555555555556
DHI,DHI-V61-007,2021-12-16,REENTRY_WORTHWHILE,2021-12-10,0.08333333333333337,-0.3055555555555556
DHI,DHI-V61-008,2023-05-18,REENTRY_WORTHWHILE,2023-05-12,0.02777777777777779,-0.36111111111111105
DHI,DHI-V61-009,2023-12-14,REENTRY_WORTHWHILE,2023-12-08,-0.19444444444444453,0.08333333333333337
DHI,DHI-V61-010,2024-03-18,REENTRY_WORTHWHILE,2024-03-15,-0.05555555555555547,0.11111111111111116
DHR,DHR-V61-001,2016-07-05,REENTRY_WORTHWHILE,2016-07-01,-0.042553191489361764,-0.3191489361702128
DHR,DHR-V61-002,2017-11-22,HOLD_WINNER,2017-11-17,0.1914893617021276,-0.425531914893617
DHR,DHR-V61-003,2018-01-25,REENTRY_WORTHWHILE,2018-01-19,-0.3191489361702128,0.3191489361702128
DHR,DHR-V61-004,2019-03-20,HOLD_WINNER,2019-03-15,-0.06382978723404253,-0.276595744680851
DHR,DHR-V61-005,2019-12-26,REENTRY_WORTHWHILE,2019-12-20,0.042553191489361764,-0.17021276595744683
DHR,DHR-V61-006,2020-06-30,HOLD_WINNER,2020-06-26,0.19148936170212771,-0.7446808510638298
DHR,DHR-V61-007,2021-01-29,REENTRY_WORTHWHILE,2021-01-29,0.34042553191489366,-0.08510638297872342
DHR,DHR-V61-008,2021-07-14,HOLD_WINNER,2021-07-09,-0.08510638297872342,0.042553191489361764
DLR,DLR-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,-0.34615384615384615,0.6923076923076923
DLR,DLR-V61-002,2017-02-02,REENTRY_WORTHWHILE,2017-01-27,0.038461538461538325,-0.4615384615384615
DLR,DLR-V61-003,2017-05-04,HOLD_WINNER,2017-04-28,-0.07692307692307687,0.07692307692307687
DLR,DLR-V61-004,2020-04-30,REENTRY_WORTHWHILE,2020-04-24,-0.11538461538461542,0.34615384615384615
DLR,DLR-V61-005,2020-07-31,REENTRY_WORTHWHILE,2020-07-31,0.0,0.23076923076923075
DLR,DLR-V61-006,2021-12-22,REENTRY_WORTHWHILE,2021-12-17,0.0,-0.038461538461538436
DLR,DLR-V61-007,2024-11-11,REENTRY_WORTHWHILE,2024-11-08,-0.11538461538461531,0.38461538461538464
DLTR,DLTR-V61-001,2016-05-31,REENTRY_WORTHWHILE,2016-05-27,-0.11538461538461542,0.5384615384615385
DLTR,DLTR-V61-002,2017-12-06,REENTRY_WORTHWHILE,2017-12-01,-0.23076923076923084,0.5
DLTR,DLTR-V61-003,2021-12-15,REENTRY_WORTHWHILE,2021-12-10,0.0,-0.2692307692307693
DLTR,DLTR-V61-004,2022-07-19,REENTRY_WORTHWHILE,2022-07-15,-0.3846153846153846,0.576923076923077
DOC,DOC-V61-001,2016-07-13,REENTRY_WORTHWHILE,2016-07-08,-0.23076923076923084,0.3846153846153847
DOC,DOC-V61-002,2018-08-30,REENTRY_WORTHWHILE,2018-08-24,-0.23076923076923084,0.5
DOC,DOC-V61-003,2018-10-30,HOLD_WINNER,2018-10-26,0.1923076923076923,0.11538461538461539
DOC,DOC-V61-004,2020-02-03,REENTRY_WORTHWHILE,2020-01-31,-0.15384615384615385,0.42307692307692313
DOC,DOC-V61-005,2020-12-09,REENTRY_WORTHWHILE,2020-12-04,-0.07692307692307687,0.6153846153846154
DOC,DOC-V61-006,2021-02-10,HOLD_WINNER,2021-02-05,-0.15384615384615385,0.5384615384615385
DOC,DOC-V61-007,2022-01-10,REENTRY_WORTHWHILE,2022-01-07,0.11538461538461542,0.11538461538461542
DOC,DOC-V61-008,2024-08-09,REENTRY_WORTHWHILE,2024-08-09,-0.07692307692307687,-0.11538461538461542
DOV,DOV-V61-001,2016-08-08,REENTRY_WORTHWHILE,2016-08-05,-0.06451612903225812,0.0
DOV,DOV-V61-002,2017-09-13,HOLD_WINNER,2017-09-08,-0.14516129032258063,0.46774193548387094
DOV,DOV-V61-003,2018-09-19,REENTRY_WORTHWHILE,2018-09-14,-0.11290322580645162,0.06451612903225812
DOV,DOV-V61-004,2019-04-04,REENTRY_WORTHWHILE,2019-03-29,-0.09677419354838723,-0.30645161290322576
DOV,DOV-V61-005,2019-11-27,REENTRY_WORTHWHILE,2019-11-22,-0.06451612903225812,0.0
DOV,DOV-V61-006,2020-12-22,REENTRY_WORTHWHILE,2020-12-18,0.048387096774193505,-0.12903225806451613
DOV,DOV-V61-007,2021-03-30,HOLD_WINNER,2021-03-26,-0.32258064516129026,0.09677419354838701
DOV,DOV-V61-008,2021-12-28,REENTRY_WORTHWHILE,2021-12-24,0.016129032258064502,0.09677419354838712
DOV,DOV-V61-009,2024-04-05,HOLD_WINNER,2024-04-05,-0.08064516129032251,-0.14516129032258063
DOV,DOV-V61-010,2024-11-29,REENTRY_WORTHWHILE,2024-11-29,-0.22580645161290325,0.3709677419354839
DRI,DRI-V61-001,2016-12-14,REENTRY_WORTHWHILE,2016-12-09,-0.13888888888888884,0.38888888888888884
DRI,DRI-V61-003,2018-01-19,REENTRY_WORTHWHILE,2018-01-19,-0.11111111111111116,0.13888888888888884
DRI,DRI-V61-005,2021-03-10,REENTRY_WORTHWHILE,2021-03-05,0.08333333333333326,-0.13888888888888895
DRI,DRI-V61-007,2025-03-27,REENTRY_WORTHWHILE,2025-03-21,0.19444444444444442,-0.3055555555555556
DRI,DRI-V61-008,2025-06-27,REENTRY_WORTHWHILE,2025-06-27,0.02777777777777779,0.19444444444444442
DTE,DTE-V61-002,2017-04-10,HOLD_WINNER,2017-04-07,-0.040000000000000036,-0.07999999999999996
DTE,DTE-V61-003,2017-08-22,REENTRY_WORTHWHILE,2017-08-18,0.0,0.4
DTE,DTE-V61-005,2022-04-01,REENTRY_WORTHWHILE,2022-04-01,-0.08000000000000007,0.24
DVA,DVA-V61-001,2018-01-16,REENTRY_WORTHWHILE,2018-01-12,-0.1914893617021276,0.19148936170212771
DVA,DVA-V61-004,2021-05-13,REENTRY_WORTHWHILE,2021-05-07,-0.12765957446808507,-0.08510638297872342
DVA,DVA-V61-005,2021-08-12,REENTRY_WORTHWHILE,2021-08-06,-0.021276595744680882,-0.042553191489361764
DVA,DVA-V61-006,2024-03-06,HOLD_WINNER,2024-03-01,-0.04255319148936165,0.12765957446808507
DVA,DVA-V61-008,2025-02-13,REENTRY_WORTHWHILE,2025-02-07,-0.12765957446808507,0.38297872340425526
DVN,DVN-V61-001,2016-08-29,REENTRY_WORTHWHILE,2016-08-26,-0.08333333333333337,0.4166666666666667
DVN,DVN-V61-003,2018-01-10,REENTRY_WORTHWHILE,2018-01-05,-0.25,0.41666666666666663
DVN,DVN-V61-005,2021-03-10,REENTRY_WORTHWHILE,2021-03-05,-0.75,0.33333333333333337
DVN,DVN-V61-006,2022-09-08,REENTRY_WORTHWHILE,2022-09-02,-0.16666666666666663,0.41666666666666663
DVN,DVN-V61-007,2022-11-07,REENTRY_WORTHWHILE,2022-11-04,-0.08333333333333326,0.41666666666666663
DXCM,DXCM-V61-002,2019-12-09,REENTRY_WORTHWHILE,2019-12-06,-0.2978723404255319,0.2127659574468086
DXCM,DXCM-V61-003,2020-05-11,REENTRY_WORTHWHILE,2020-05-08,-0.17021276595744672,-0.021276595744680882
DXCM,DXCM-V61-004,2021-08-04,REENTRY_WORTHWHILE,2021-07-30,-0.021276595744680882,-0.10638297872340419
DXCM,DXCM-V61-005,2021-11-02,REENTRY_WORTHWHILE,2021-10-29,-0.1914893617021276,0.574468085106383
EA,EA-V61-001,2017-05-22,HOLD_WINNER,2017-05-19,0.33333333333333337,-0.08333333333333337
EA,EA-V61-002,2024-12-04,REENTRY_WORTHWHILE,2024-11-29,-0.2499999999999999,0.0
EBAY,EBAY-V61-001,2016-08-19,REENTRY_WORTHWHILE,2016-08-19,-0.05555555555555558,-0.4722222222222222
EBAY,EBAY-V61-002,2017-02-28,REENTRY_WORTHWHILE,2017-02-24,-0.16666666666666674,-0.08333333333333337
EBAY,EBAY-V61-003,2017-10-04,REENTRY_WORTHWHILE,2017-09-29,-0.05555555555555558,0.16666666666666663
EBAY,EBAY-V61-004,2018-02-02,REENTRY_WORTHWHILE,2018-02-02,0.36111111111111116,-0.33333333333333337
EBAY,EBAY-V61-006,2021-02-10,REENTRY_WORTHWHILE,2021-02-05,-0.08333333333333326,-0.2222222222222222
EBAY,EBAY-V61-007,2021-04-14,REENTRY_WORTHWHILE,2021-04-09,0.0,0.19444444444444442
EBAY,EBAY-V61-008,2021-06-15,HOLD_WINNER,2021-06-11,0.02777777777777779,0.1111111111111111
EBAY,EBAY-V61-009,2024-09-26,REENTRY_WORTHWHILE,2024-09-20,-0.02777777777777779,-0.25
EBAY,EBAY-V61-010,2025-05-30,HOLD_WINNER,2025-05-30,-0.08333333333333337,-0.36111111111111105
ECHO,ECHO-V61-001,2016-12-01,HOLD_WINNER,2016-11-25,-0.2500000000000001,0.6666666666666667
ECHO,ECHO-V61-002,2017-02-02,REENTRY_WORTHWHILE,2017-01-27,-0.16666666666666674,0.08333333333333326
ECHO,ECHO-V61-003,2017-04-04,HOLD_WINNER,2017-03-31,-0.16666666666666663,0.25
ECHO,ECHO-V61-004,2017-06-05,REENTRY_WORTHWHILE,2017-06-02,0.0,0.25
ECHO,ECHO-V61-006,2025-02-06,REENTRY_WORTHWHILE,2025-01-31,-0.16666666666666674,0.4166666666666667
ECHO,ECHO-V61-007,2025-07-23,REENTRY_WORTHWHILE,2025-07-18,-0.08333333333333326,-0.16666666666666663
ECHO,ECHO-V61-008,2025-09-22,REENTRY_WORTHWHILE,2025-09-19,-0.08333333333333326,-0.25
ECL,ECL-V61-001,2018-09-05,REENTRY_WORTHWHILE,2018-08-31,-0.05882352941176472,-0.11764705882352944
ECL,ECL-V61-002,2019-03-06,HOLD_WINNER,2019-03-01,0.0,-0.23529411764705876
ECL,ECL-V61-003,2024-03-15,HOLD_WINNER,2024-03-15,-0.11764705882352933,0.05882352941176472
ECL,ECL-V61-004,2024-05-15,HOLD_WINNER,2024-05-10,-0.05882352941176472,0.05882352941176472
ECL,ECL-V61-005,2024-09-16,REENTRY_WORTHWHILE,2024-09-13,0.0,0.11764705882352944
ED,ED-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,-0.19999999999999996,0.040000000000000036
ED,ED-V61-002,2017-03-28,HOLD_WINNER,2017-03-24,-0.07999999999999996,-0.15999999999999992
ED,ED-V61-003,2017-10-25,REENTRY_WORTHWHILE,2017-10-20,-0.12,0.84
ED,ED-V61-004,2019-04-30,HOLD_WINNER,2019-04-26,0.040000000000000036,-0.6000000000000001
ED,ED-V61-005,2019-06-28,HOLD_WINNER,2019-06-28,-0.040000000000000036,0.48
ED,ED-V61-006,2019-09-27,REENTRY_WORTHWHILE,2019-09-27,-0.12,0.12
ED,ED-V61-007,2022-03-30,REENTRY_WORTHWHILE,2022-03-25,-0.24,0.6
ED,ED-V61-008,2022-08-01,REENTRY_WORTHWHILE,2022-07-29,-0.3600000000000001,0.84
ED,ED-V61-009,2024-08-26,REENTRY_WORTHWHILE,2024-08-23,-0.07999999999999996,0.040000000000000036
ED,ED-V61-010,2025-03-31,REENTRY_WORTHWHILE,2025-03-28,0.0,-0.28
EFX,EFX-V61-001,2016-06-01,REENTRY_WORTHWHILE,2016-05-27,-0.11290322580645162,0.016129032258064502
EFX,EFX-V61-002,2021-05-19,HOLD_WINNER,2021-05-14,0.032258064516129004,-0.11290322580645162
EFX,EFX-V61-003,2021-11-16,REENTRY_WORTHWHILE,2021-11-12,-0.22580645161290314,-0.032258064516129004
EFX,EFX-V61-004,2024-08-27,REENTRY_WORTHWHILE,2024-08-23,-0.11290322580645162,-0.17741935483870963
EG,EG-V61-001,2017-03-07,HOLD_WINNER,2017-03-03,-0.1428571428571428,0.365079365079365
EG,EG-V61-003,2022-10-31,HOLD_WINNER,2022-10-28,-0.2698412698412699,0.8095238095238095
EG,EG-V61-004,2023-02-01,REENTRY_WORTHWHILE,2023-01-27,-0.15873015873015883,0.7301587301587302
EIX,EIX-V61-001,2016-03-14,HOLD_WINNER,2016-03-11,-0.19999999999999996,0.040000000000000036
EIX,EIX-V61-002,2016-06-13,REENTRY_WORTHWHILE,2016-06-10,0.040000000000000036,0.12
EIX,EIX-V61-003,2017-03-24,REENTRY_WORTHWHILE,2017-03-24,-0.07999999999999996,-0.15999999999999992
EIX,EIX-V61-004,2021-12-31,REENTRY_WORTHWHILE,2021-12-31,-0.6,0.48
EIX,EIX-V61-005,2022-04-05,REENTRY_WORTHWHILE,2022-04-01,-0.08000000000000007,0.24
EIX,EIX-V61-006,2023-05-02,REENTRY_WORTHWHILE,2023-04-28,-0.040000000000000036,0.0
EIX,EIX-V61-007,2024-06-03,REENTRY_WORTHWHILE,2024-05-31,-0.08000000000000007,-0.19999999999999996
EIX,EIX-V61-008,2024-08-09,REENTRY_WORTHWHILE,2024-08-09,-0.16000000000000003,0.08000000000000007
EL,EL-V61-001,2016-03-14,REENTRY_WORTHWHILE,2016-03-11,-0.1923076923076923,0.1923076923076923
EL,EL-V61-002,2017-06-09,HOLD_WINNER,2017-06-09,-0.07692307692307698,0.423076923076923
EL,EL-V61-004,2018-06-11,REENTRY_WORTHWHILE,2018-06-08,0.0,0.42307692307692313
EL,EL-V61-005,2019-03-13,HOLD_WINNER,2019-03-08,-0.11538461538461531,-0.038461538461538436
EL,EL-V61-006,2019-06-12,HOLD_WINNER,2019-06-07,-0.11538461538461542,0.038461538461538436
EL,EL-V61-007,2019-09-11,REENTRY_WORTHWHILE,2019-09-06,-0.038461538461538436,0.1923076923076923
EL,EL-V61-008,2019-12-18,REENTRY_WORTHWHILE,2019-12-13,0.11538461538461542,0.0
EL,EL-V61-009,2020-11-13,REENTRY_WORTHWHILE,2020-11-13,-0.038461538461538436,-0.23076923076923084
EL,EL-V61-010,2021-07-19,HOLD_WINNER,2021-07-16,-0.07692307692307698,0.5384615384615384
ELV,ELV-V61-001,2017-04-26,HOLD_WINNER,2017-04-21,0.0,0.10638297872340424
ELV,ELV-V61-002,2017-11-21,HOLD_WINNER,2017-11-17,0.1914893617021276,-0.425531914893617
ELV,ELV-V61-003,2018-10-04,REENTRY_WORTHWHILE,2018-09-28,-0.06382978723404253,0.021276595744680882
ELV,ELV-V61-004,2022-03-29,REENTRY_WORTHWHILE,2022-03-25,-0.06382978723404265,0.0
EME,EME-V61-001,2016-08-08,HOLD_WINNER,2016-08-05,-0.06451612903225812,0.016129032258064613
EME,EME-V61-003,2020-12-24,HOLD_WINNER,2020-12-18,0.048387096774193505,-0.12903225806451613
EME,EME-V61-004,2021-03-29,HOLD_WINNER,2021-03-26,-0.32258064516129026,0.09677419354838701
EME,EME-V61-005,2021-11-24,REENTRY_WORTHWHILE,2021-11-19,0.032258064516129004,-0.20967741935483875
EME,EME-V61-006,2022-11-22,REENTRY_WORTHWHILE,2022-11-18,-0.24193548387096764,0.19354838709677413
EME,EME-V61-007,2023-05-25,HOLD_WINNER,2023-05-19,0.0,-0.33870967741935487
EME,EME-V61-008,2023-11-24,HOLD_WINNER,2023-11-24,-0.3870967741935484,0.7741935483870968
EME,EME-V61-009,2025-07-02,HOLD_WINNER,2025-06-27,-0.016129032258064502,-0.14516129032258063
EMR,EMR-V61-001,2016-07-19,REENTRY_WORTHWHILE,2016-07-15,-0.19354838709677424,0.19354838709677413
EMR,EMR-V61-002,2016-12-14,HOLD_WINNER,2016-12-09,-0.08064516129032262,-0.016129032258064502
EMR,EMR-V61-003,2017-10-10,REENTRY_WORTHWHILE,2017-10-06,-0.24193548387096764,0.16129032258064524
EMR,EMR-V61-004,2017-12-08,HOLD_WINNER,2017-12-08,-0.20967741935483875,0.4193548387096774
EMR,EMR-V61-005,2018-06-12,REENTRY_WORTHWHILE,2018-06-08,-0.14516129032258074,0.29032258064516125
EMR,EMR-V61-006,2018-08-10,REENTRY_WORTHWHILE,2018-08-10,-0.11290322580645162,0.3064516129032258
EMR,EMR-V61-007,2019-11-19,REENTRY_WORTHWHILE,2019-11-15,-0.16129032258064513,0.24193548387096775
EMR,EMR-V61-008,2020-12-10,HOLD_WINNER,2020-12-04,0.048387096774193505,0.06451612903225801
EMR,EMR-V61-009,2023-08-31,REENTRY_WORTHWHILE,2023-08-25,0.17741935483870963,-0.3870967741935484
EMR,EMR-V61-010,2024-03-08,REENTRY_WORTHWHILE,2024-03-08,0.032258064516129004,0.08064516129032262
EMR,EMR-V61-011,2024-12-05,REENTRY_WORTHWHILE,2024-11-29,-0.20967741935483875,0.3548387096774194
EMR,EMR-V61-012,2025-02-07,REENTRY_WORTHWHILE,2025-02-07,-0.22580645161290325,0.564516129032258
EMR,EMR-V61-013,2025-07-09,REENTRY_WORTHWHILE,2025-07-04,-0.08064516129032273,-0.16129032258064513
EQIX,EQIX-V61-001,2016-05-12,HOLD_WINNER,2016-05-06,0.0,-0.11538461538461542
EQIX,EQIX-V61-002,2017-05-03,HOLD_WINNER,2017-04-28,-0.07692307692307687,0.11538461538461536
EQR,EQR-V61-001,2018-12-13,REENTRY_WORTHWHILE,2018-12-07,-0.11538461538461542,0.0
EQR,EQR-V61-002,2019-02-14,HOLD_WINNER,2019-02-08,-0.4999999999999999,0.8076923076923077
EQR,EQR-V61-003,2020-02-20,REENTRY_WORTHWHILE,2020-02-14,-0.23076923076923073,-0.11538461538461542
EQR,EQR-V61-004,2021-04-09,HOLD_WINNER,2021-04-09,-0.07692307692307687,-0.11538461538461542
EQR,EQR-V61-005,2022-04-07,REENTRY_WORTHWHILE,2022-04-01,-0.1923076923076923,0.3076923076923077
EQR,EQR-V61-006,2024-07-02,HOLD_WINNER,2024-06-28,-0.15384615384615385,0.11538461538461531
EQT,EQT-V61-001,2021-02-11,HOLD_WINNER,2021-02-05,0.0,0.08333333333333337
EQT,EQT-V61-003,2022-01-11,REENTRY_WORTHWHILE,2022-01-07,-0.5000000000000001,0.6666666666666666
EQT,EQT-V61-004,2022-03-14,HOLD_WINNER,2022-03-11,0.0,0.0
EQT,EQT-V61-006,2023-08-22,REENTRY_WORTHWHILE,2023-08-18,-0.16666666666666663,-0.16666666666666663
EQT,EQT-V61-007,2023-10-20,REENTRY_WORTHWHILE,2023-10-20,0.16666666666666663,0.25
ERIE,ERIE-V61-002,2016-08-30,HOLD_WINNER,2016-08-26,-0.15873015873015872,0.04761904761904767
ERIE,ERIE-V61-003,2016-11-29,HOLD_WINNER,2016-11-25,-0.38095238095238093,0.47619047619047616
ERIE,ERIE-V61-004,2017-06-30,REENTRY_WORTHWHILE,2017-06-30,-0.19047619047619047,0.2063492063492064
ERIE,ERIE-V61-005,2018-10-30,HOLD_WINNER,2018-10-26,0.2857142857142858,-0.3492063492063492
ERIE,ERIE-V61-006,2019-02-04,HOLD_WINNER,2019-02-01,-0.19047619047619047,0.7936507936507937
ERIE,ERIE-V61-007,2020-08-11,REENTRY_WORTHWHILE,2020-08-07,-0.031746031746031744,0.3333333333333333
ERIE,ERIE-V61-008,2021-01-11,REENTRY_WORTHWHILE,2021-01-08,-0.2698412698412699,0.11111111111111105
ERIE,ERIE-V61-009,2022-11-16,REENTRY_WORTHWHILE,2022-11-11,-0.15873015873015883,0.6984126984126984
ERIE,ERIE-V61-010,2023-09-06,HOLD_WINNER,2023-09-01,-0.015873015873015817,-0.3650793650793651
ERIE,ERIE-V61-011,2023-12-05,HOLD_WINNER,2023-12-01,-0.2857142857142857,0.2698412698412699
ES,ES-V61-001,2016-03-14,REENTRY_WORTHWHILE,2016-03-11,-0.19999999999999996,0.040000000000000036
ES,ES-V61-003,2017-12-04,REENTRY_WORTHWHILE,2017-12-01,0.040000000000000036,-0.040000000000000036
ES,ES-V61-004,2018-12-13,REENTRY_WORTHWHILE,2018-12-07,-0.07999999999999996,-0.08000000000000007
ES,ES-V61-005,2019-02-21,HOLD_WINNER,2019-02-15,-0.24,0.52
ES,ES-V61-006,2019-05-22,HOLD_WINNER,2019-05-17,0.039999999999999925,0.64
ES,ES-V61-007,2020-01-22,REENTRY_WORTHWHILE,2020-01-17,-0.040000000000000036,-0.039999999999999925
ESS,ESS-V61-002,2019-02-27,HOLD_WINNER,2019-02-22,-0.1923076923076923,-0.038461538461538436
ESS,ESS-V61-003,2019-05-29,HOLD_WINNER,2019-05-24,0.038461538461538436,0.26923076923076916
ESS,ESS-V61-004,2021-06-10,REENTRY_WORTHWHILE,2021-06-04,-0.03846153846153855,-0.03846153846153855
ESS,ESS-V61-005,2021-11-08,REENTRY_WORTHWHILE,2021-11-05,-0.34615384615384615,0.42307692307692313
ESS,ESS-V61-006,2024-09-05,REENTRY_WORTHWHILE,2024-08-30,-0.03846153846153855,0.0
ETN,ETN-V61-001,2017-02-15,HOLD_WINNER,2017-02-10,-0.032258064516129004,0.12903225806451613
ETN,ETN-V61-002,2017-07-18,REENTRY_WORTHWHILE,2017-07-14,-0.048387096774193505,-0.24193548387096775
ETN,ETN-V61-004,2020-09-03,REENTRY_WORTHWHILE,2020-08-28,-0.22580645161290325,0.16129032258064513
ETN,ETN-V61-005,2021-11-12,REENTRY_WORTHWHILE,2021-11-12,-0.22580645161290314,-0.016129032258064502
ETN,ETN-V61-006,2023-07-03,HOLD_WINNER,2023-06-30,-0.24193548387096775,0.3870967741935484
ETN,ETN-V61-007,2024-01-08,HOLD_WINNER,2024-01-05,0.06451612903225801,-0.048387096774193505
