ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
FGNXP,0001591890,0001493152-25-019832,8-K,2025-10-28,2025-10-28T12:31:53.000Z,7.01,form8-k.htm,https://www.sec.gov/Archives/edgar/data/1591890/000149315225019832,https://www.sec.gov/Archives/edgar/data/1591890/000149315225019832/index.json,NOT_CLASSIFIED
CRTO,0001576427,0001193125-25-254634,8-K,2025-10-29,2025-10-29T11:12:09.000Z,"2.02,7.01",d52711d8k.htm,https://www.sec.gov/Archives/edgar/data/1576427/000119312525254634,https://www.sec.gov/Archives/edgar/data/1576427/000119312525254634/index.json,NOT_CLASSIFIED
GTES,0001718512,0001628280-25-046922,8-K,2025-10-29,2025-10-29T12:04:55.000Z,2.02,gtes-20251029.htm,https://www.sec.gov/Archives/edgar/data/1718512/000162828025046922,https://www.sec.gov/Archives/edgar/data/1718512/000162828025046922/index.json,NOT_CLASSIFIED
NMIH,0001547903,0001547903-25-000101,8-K,2025-11-04,2025-11-04T21:07:28.000Z,2.02,nmih-20251104.htm,https://www.sec.gov/Archives/edgar/data/1547903/000154790325000101,https://www.sec.gov/Archives/edgar/data/1547903/000154790325000101/index.json,NOT_CLASSIFIED
CHSCM,0000823277,0000823277-25-000039,8-K,2025-11-05,2025-11-05T16:45:32.000Z,2.02,chscp-20251105.htm,https://www.sec.gov/Archives/edgar/data/823277/000082327725000039,https://www.sec.gov/Archives/edgar/data/823277/000082327725000039/index.json,NOT_CLASSIFIED
AEVA,0001789029,0001193125-25-266977,8-K,2025-11-05,2025-11-05T21:15:56.000Z,2.02,aeva-20251105.htm,https://www.sec.gov/Archives/edgar/data/1789029/000119312525266977,https://www.sec.gov/Archives/edgar/data/1789029/000119312525266977/index.json,NOT_CLASSIFIED
YOU,0001856314,0001856314-25-000147,8-K,2025-11-06,2025-11-06T11:02:07.000Z,2.02,you-20251106.htm,https://www.sec.gov/Archives/edgar/data/1856314/000185631425000147,https://www.sec.gov/Archives/edgar/data/1856314/000185631425000147/index.json,NOT_CLASSIFIED
DCO,0000030305,0001628280-25-049826,8-K,2025-11-06,2025-11-06T11:09:47.000Z,2.02,dco-20251106.htm,https://www.sec.gov/Archives/edgar/data/30305/000162828025049826,https://www.sec.gov/Archives/edgar/data/30305/000162828025049826/index.json,NOT_CLASSIFIED
BHFAL,0001685040,0001685040-25-000065,8-K,2025-11-06,2025-11-06T13:00:54.000Z,"2.02,7.01",bhf-20251106.htm,https://www.sec.gov/Archives/edgar/data/1685040/000168504025000065,https://www.sec.gov/Archives/edgar/data/1685040/000168504025000065/index.json,NOT_CLASSIFIED
RILYP,0001464790,0001213900-25-107155,8-K,2025-11-06,2025-11-06T21:06:43.000Z,2.02,ea0264305-8k_briley.htm,https://www.sec.gov/Archives/edgar/data/1464790/000121390025107155,https://www.sec.gov/Archives/edgar/data/1464790/000121390025107155/index.json,NOT_CLASSIFIED
