ticker,hypothesis_id,threshold,group,signal_date,horizon_days,outcome_end,forward_return,forward_excess_return,forward_trough_return,forward_upside_return,fold_id
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2017-01-31,21,2017-03-02,0.03501881481226765,-0.03559983422277413,-0.011291016852288283,0.03501881481226765,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2017-01-31,63,2017-05-02,0.10117642963651718,0.021268592122075214,-0.011291016852288283,0.10117642963651718,F01
ABBV,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2017-01-31,126,2017-08-01,0.17360703675270805,0.03468661298095155,-0.011291016852288283,0.24447694212135018,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2016-09-30,21,2016-10-31,0.0340597380367087,0.025078355940659547,-0.051972024684875606,0.0340597380367087,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2016-09-30,63,2016-12-30,-0.06240089498019752,-0.06342560737968017,-0.11012092933717377,0.0340597380367087,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2016-09-30,126,2017-04-03,0.07485041112741064,0.009525539459156462,-0.11012092933717377,0.07830999293426988,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-02-28,21,2017-03-29,0.05444714447146959,0.0519081509809276,-0.015593628645114266,0.05444714447146959,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,TREATMENT,2017-02-28,63,2017-05-30,0.15684470388656346,0.11421166141813166,-0.015593628645114266,0.15684470388656346,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-01-31,21,2017-03-02,0.10927522708411863,0.058441231522042836,-0.002125980071649991,0.10927522708411863,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-01-31,63,2017-05-02,0.24215138404751313,0.18804366351978508,-0.002125980071649991,0.24215138404751313,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-01-31,126,2017-08-01,0.3269305466100605,0.22151648160530524,-0.002125980071649991,0.35005929718657436,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,TREATMENT,2016-09-30,21,2016-10-31,0.0340597380367087,0.025078355940659547,-0.051972024684875606,0.0340597380367087,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,TREATMENT,2016-09-30,63,2016-12-30,-0.06240089498019752,-0.06342560737968017,-0.11012092933717377,0.0340597380367087,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,TREATMENT,2016-09-30,126,2017-04-03,0.07485041112741064,0.009525539459156462,-0.11012092933717377,0.07830999293426988,F01
AMT,PROFIT_RELATIVE_EXTENSION_V2,0.9,TREATMENT,2017-05-31,21,2017-06-29,0.01741430574391667,0.04300493209607792,-0.0153216780545955,0.03985824434050356,F01
